ticker,filing_date,accession
TMO,2016-04-28,0000097745-16-000049
TMO,2016-07-28,0000097745-16-000063
TMO,2016-10-27,0000097745-16-000070
TMO,2017-01-31,0000097745-17-000003
TMO,2017-04-26,0000097745-17-000020
TMO,2017-07-26,0000097745-17-000038
TMO,2017-10-25,0000097745-17-000044
TMO,2018-01-31,0000097745-18-000003
TMO,2018-04-25,0000097745-18-000015
TMO,2018-07-25,0000097745-18-000027
TMO,2018-10-24,0000097745-18-000036
TMO,2019-01-30,0000097745-19-000003
TMO,2019-04-24,0000097745-19-000012
TMO,2019-07-24,0000097745-19-000032
TMO,2019-10-23,0000097745-19-000046
TMO,2020-01-30,0000097745-20-000005
TMO,2020-04-06,0000097745-20-000012
TMO,2020-04-22,0000097745-20-000015
TMO,2020-07-06,0000097745-20-000032
TMO,2020-07-22,0000097745-20-000035
TMO,2020-10-21,0000097745-20-000049
TMO,2021-01-11,0000097745-21-000002
TMO,2021-02-01,0000097745-21-000006
TMO,2021-04-29,0000097745-21-000023
TMO,2021-07-28,0000097745-21-000042
TMO,2021-10-27,0000097745-21-000054
TMO,2022-02-02,0000097745-22-000003
TMO,2022-04-28,0000097745-22-000022
TMO,2022-07-28,0000097745-22-000044
TMO,2022-10-26,0000097745-22-000053
TMO,2023-02-01,0000097745-23-000003
TMO,2023-04-26,0001628280-23-013041
TMO,2023-07-26,0000097745-23-000054
TMO,2023-10-25,0000097745-23-000065
TMO,2024-01-31,0000097745-24-000003
TMO,2024-04-24,0000097745-24-000019
TMO,2024-07-24,0000097745-24-000036
TMO,2024-10-23,0000097745-24-000043
TMO,2025-01-30,0000097745-25-000003
TMO,2025-04-23,0000097745-25-000034
TMO,2025-07-23,0000097745-25-000093
TMO,2025-10-22,0000097745-25-000150
TMO,2026-01-29,0000097745-26-000012
TMO,2026-04-23,0000097745-26-000086
TMO,2026-07-23,0000097745-26-000138
TSLA,2012-02-15,0001193125-12-063402
TSLA,2012-05-09,0001193125-12-221988
TSLA,2012-07-25,0001193125-12-314408
TSLA,2012-11-05,0001193125-12-450383
TSLA,2013-02-20,0001193125-13-067177
TSLA,2013-04-01,0001193125-13-135229
TSLA,2013-05-08,0001193125-13-207910
TSLA,2013-08-07,0001193125-13-324129
TSLA,2013-11-05,0001193125-13-427630
TSLA,2014-01-15,0001193125-14-012002
TSLA,2014-02-19,0001193125-14-058778
TSLA,2014-05-07,0001193125-14-187459
TSLA,2014-07-31,0001193125-14-289598
TSLA,2014-11-05,0001193125-14-398650
TSLA,2015-02-11,0001193125-15-044423
TSLA,2015-04-03,0001193125-15-118602
TSLA,2015-05-06,0001193125-15-174639
TSLA,2015-07-02,0001193125-15-243538
TSLA,2015-08-05,0001193125-15-278803
TSLA,2015-10-02,0001193125-15-336526
TSLA,2015-11-03,0001193125-15-364285
TSLA,2016-01-04,0001193125-16-418701
TSLA,2016-02-10,0001193125-16-457674
TSLA,2016-04-04,0001564590-16-015857
TSLA,2016-05-04,0001193125-16-577582
TSLA,2016-07-05,0001564590-16-021035
TSLA,2016-08-03,0001193125-16-670068
TSLA,2016-10-03,0001564590-16-025573
TSLA,2016-10-26,0001193125-16-747973
TSLA,2017-01-03,0001564590-17-000024
TSLA,2017-02-22,0001193125-17-052093
TSLA,2017-04-03,0001564590-17-005875
TSLA,2017-05-03,0001564590-17-008395
TSLA,2017-07-03,0001564590-17-013176
TSLA,2017-07-07,0001564590-17-013276
TSLA,2017-08-02,0001564590-17-014920
TSLA,2017-10-02,0001564590-17-019158
TSLA,2017-11-01,0001564590-17-020822
TSLA,2018-01-03,0001564590-18-000054
TSLA,2018-02-07,0001564590-18-001521
TSLA,2018-04-03,0001564590-18-007463
TSLA,2018-05-02,0001564590-18-010306
TSLA,2018-07-02,0001564590-18-016465
TSLA,2018-08-01,0001564590-18-018490
TSLA,2018-10-01,0001564590-18-023716
TSLA,2018-10-02,0001564590-18-023815
TSLA,2018-10-24,0001564590-18-024902
TSLA,2019-01-02,0001564590-19-000013
TSLA,2019-01-18,0001564590-19-000740
TSLA,2019-01-30,0001564590-19-001399
TSLA,2019-04-04,0001564590-19-010743
TSLA,2019-04-24,0001564590-19-012758
TSLA,2019-07-02,0001564590-19-024414
TSLA,2019-07-24,0001564590-19-025855
TSLA,2019-10-02,0001564590-19-036274
TSLA,2019-10-23,0001564590-19-037581
TSLA,2020-01-03,0001564590-20-000161
TSLA,2020-01-29,0001564590-20-002489
TSLA,2020-04-02,0001564590-20-014992
TSLA,2020-04-29,0001564590-20-019776
TSLA,2020-07-02,0001564590-20-031568
TSLA,2020-07-22,0001564590-20-033069
TSLA,2020-10-02,0001564590-20-045592
TSLA,2020-10-21,0001564590-20-047108
TSLA,2021-01-04,0001564590-21-000008
TSLA,2021-01-27,0001564590-21-002645
TSLA,2021-04-02,0001564590-21-017443
TSLA,2021-04-26,0001564590-21-020558
TSLA,2021-07-02,0000950170-21-000423
TSLA,2021-07-26,0001564590-21-037953
TSLA,2021-10-04,0001564590-21-049874
TSLA,2021-10-20,0001564590-21-051307
TSLA,2022-01-03,0001564590-22-000009
TSLA,2022-01-26,0001564590-22-002476
TSLA,2022-04-04,0001564590-22-013264
TSLA,2022-04-20,0001564590-22-014917
TSLA,2022-07-05,0001564590-22-025153
TSLA,2022-07-20,0001564590-22-026048
TSLA,2022-10-03,0001564590-22-033053
TSLA,2022-10-19,0001564590-22-034639
TSLA,2023-01-03,0001564590-23-000002
TSLA,2023-01-25,0001564590-23-000799
TSLA,2023-04-03,0001564590-23-005126
TSLA,2023-04-19,0001564590-23-005959
TSLA,2023-07-03,0000950170-23-031241
TSLA,2023-07-19,0000950170-23-033544
TSLA,2023-10-02,0000950170-23-050938
TSLA,2023-10-18,0001628280-23-034588
TSLA,2024-01-02,0000950170-24-000282
TSLA,2024-01-24,0000950170-24-007073
TSLA,2024-04-02,0000950170-24-040274
TSLA,2024-04-23,0000950170-24-046895
TSLA,2024-07-02,0001628280-24-030714
TSLA,2024-07-23,0001628280-24-032603
TSLA,2024-10-02,0001628280-24-041816
TSLA,2024-10-23,0001628280-24-043432
TSLA,2025-01-02,0001628280-25-000007
TSLA,2025-01-29,0001628280-25-002993
TSLA,2025-04-02,0001628280-25-016070
TSLA,2025-04-22,0001628280-25-018851
TSLA,2025-07-02,0001628280-25-033842
TSLA,2025-07-23,0001628280-25-035738
TSLA,2025-10-02,0001628280-25-043530
TSLA,2025-10-22,0001628280-25-045861
TSLA,2026-01-02,0001628280-26-000016
TSLA,2026-01-28,0001628280-26-003837
TSLA,2026-04-02,0001628280-26-022956
TSLA,2026-04-22,0001628280-26-026551
TSLA,2026-07-02,0001628280-26-046717
TSLA,2026-07-22,0001628280-26-049213
TXN,2012-01-23,0000097476-12-000004
TXN,2012-04-23,0000097476-12-000022
TXN,2012-07-23,0000097476-12-000039
TXN,2012-10-22,0000097476-12-000051
TXN,2013-01-22,0000097476-13-000005
TXN,2013-04-22,0000097476-13-000022
TXN,2013-07-22,0000097476-13-000040
TXN,2013-10-21,0000097476-13-000053
TXN,2014-01-21,0000097476-14-000004
TXN,2014-04-23,0000097476-14-000013
TXN,2014-07-21,0001193125-14-274292
TXN,2014-10-20,0001193125-14-376373
TXN,2015-01-26,0001193125-15-020432
TXN,2015-04-22,0001564590-15-002770
TXN,2015-07-22,0001564590-15-005579
TXN,2015-10-21,0001564590-15-008524
TXN,2016-01-27,0001564590-16-012036
TXN,2016-04-27,0001564590-16-016781
TXN,2016-07-25,0001564590-16-021402
TXN,2016-10-26,0001564590-16-026227
TXN,2017-01-24,0001564590-17-000557
TXN,2017-04-25,0001564590-17-007157
TXN,2017-07-25,0001564590-17-013942
TXN,2017-10-24,0001564590-17-019876
TXN,2018-01-23,0001564590-18-000785
TXN,2018-04-24,0001564590-18-008880
TXN,2018-07-18,0001193125-18-219973
TXN,2018-07-24,0001564590-18-017305
TXN,2018-10-23,0001564590-18-024767
TXN,2019-01-23,0001564590-19-000975
TXN,2019-04-23,0001564590-19-012514
TXN,2019-07-23,0001564590-19-025627
TXN,2019-10-22,0000097476-19-000006
TXN,2020-01-22,0000097476-20-000006
TXN,2020-04-21,0000097476-20-000014
TXN,2020-07-21,0000097476-20-000025
TXN,2020-10-20,0001628280-20-014606
TXN,2021-01-26,0000097476-21-000003
TXN,2021-04-27,0000097476-21-000011
TXN,2021-07-21,0000097476-21-000019
TXN,2021-10-26,0000097476-21-000030
TXN,2022-01-25,0000097476-22-000004
TXN,2022-04-26,0000097476-22-000026
TXN,2022-07-26,0000097476-22-000038
TXN,2022-10-25,0000097476-22-000047
TXN,2023-01-24,0000097476-23-000003
TXN,2023-04-25,0000097476-23-000023
TXN,2023-07-25,0000097476-23-000033
TXN,2023-10-24,0000097476-23-000039
TXN,2024-01-23,0000097476-24-000004
TXN,2024-04-23,0000097476-24-000020
TXN,2024-07-23,0000097476-24-000029
TXN,2024-10-22,0000097476-24-000040
TXN,2025-01-23,0000097476-25-000003
TXN,2025-04-23,0000097476-25-000025
TXN,2025-07-22,0000097476-25-000033
TXN,2025-10-21,0000097476-25-000056
TXN,2026-01-27,0000097476-26-000003
TXN,2026-04-22,0000097476-26-000097
TXN,2026-07-22,0000097476-26-000148
UBER,2019-05-30,0001628280-19-007371
UBER,2019-08-08,0001543151-19-000006
UBER,2019-11-04,0001543151-19-000014
UBER,2020-01-21,0001552781-20-000094
UBER,2020-02-06,0001543151-20-000005
UBER,2020-04-17,0001552781-20-000269
UBER,2020-05-04,0001552781-20-000297
UBER,2020-05-07,0001543151-20-000020
UBER,2020-07-06,0001552781-20-000412
UBER,2020-08-06,0001543151-20-000027
UBER,2020-11-05,0001628280-20-015770
UBER,2020-11-13,0001552781-20-000563
UBER,2021-02-10,0001543151-21-000008
UBER,2021-04-12,0001552781-21-000198
UBER,2021-05-05,0001543151-21-000024
UBER,2021-08-04,0001543151-21-000035
UBER,2021-11-04,0001543151-21-000043
UBER,2022-02-09,0001543151-22-000004
UBER,2022-05-04,0001543151-22-000012
UBER,2022-08-02,0001543151-22-000021
UBER,2022-11-01,0001543151-22-000029
UBER,2023-02-08,0001543151-23-000004
UBER,2023-05-02,0001543151-23-000013
UBER,2023-08-01,0001543151-23-000021
UBER,2023-11-07,0001543151-23-000036
UBER,2024-02-07,0001543151-24-000008
UBER,2024-05-08,0001543151-24-000017
UBER,2024-08-06,0001543151-24-000024
UBER,2024-10-31,0001543151-24-000033
UBER,2025-02-05,0001543151-25-000004
UBER,2025-05-07,0001543151-25-000012
UBER,2025-08-06,0001543151-25-000020
UBER,2025-11-04,0001543151-25-000030
UBER,2026-02-04,0001543151-26-000011
UBER,2026-05-06,0001543151-26-000019
UBER,2026-08-05,0001543151-26-000027
UNH,2012-01-19,0000731766-12-000004
UNH,2012-04-19,0000731766-12-000012
UNH,2012-07-19,0000731766-12-000023
UNH,2012-10-09,0000731766-12-000032
UNH,2012-10-16,0000731766-12-000034
UNH,2013-01-17,0000731766-13-000002
UNH,2013-04-18,0000731766-13-000011
UNH,2013-07-18,0000731766-13-000023
UNH,2013-10-17,0000731766-13-000030
UNH,2014-01-16,0000731766-14-000004
UNH,2014-04-17,0000731766-14-000021
UNH,2014-07-17,0000731766-14-000036
UNH,2014-10-16,0000731766-14-000048
UNH,2015-01-21,0000731766-15-000002
UNH,2015-04-16,0000731766-15-000014
UNH,2015-07-16,0000731766-15-000031
UNH,2015-10-15,0000731766-15-000046
UNH,2016-01-19,0000731766-16-000055
UNH,2016-04-19,0000731766-16-000065
UNH,2016-07-19,0000731766-16-000079
UNH,2016-10-18,0000731766-16-000085
UNH,2017-01-17,0000731766-17-000004
UNH,2017-04-18,0000731766-17-000013
UNH,2017-07-18,0000731766-17-000025
UNH,2017-10-17,0000731766-17-000039
UNH,2018-01-16,0000731766-18-000002
UNH,2018-04-17,0000731766-18-000015
UNH,2018-07-17,0000731766-18-000027
UNH,2018-10-16,0000731766-18-000037
UNH,2019-01-15,0000731766-19-000002
UNH,2019-04-16,0000731766-19-000011
UNH,2019-07-18,0000731766-19-000023
UNH,2019-10-15,0000731766-19-000031
UNH,2020-01-15,0000731766-20-000002
UNH,2020-04-15,0000731766-20-000020
UNH,2020-07-15,0000731766-20-000038
UNH,2020-10-14,0000731766-20-000045
UNH,2021-01-20,0000731766-21-000002
UNH,2021-04-15,0000731766-21-000018
UNH,2021-07-15,0000731766-21-000033
UNH,2021-10-14,0000731766-21-000040
UNH,2022-01-19,0000731766-22-000004
UNH,2022-04-14,0000731766-22-000016
UNH,2022-07-15,0000731766-22-000033
UNH,2022-10-14,0000731766-22-000041
UNH,2023-01-13,0000731766-23-000003
UNH,2023-04-14,0000731766-23-000026
UNH,2023-07-14,0000731766-23-000049
UNH,2023-10-13,0000731766-23-000058
UNH,2024-01-12,0000731766-24-000023
UNH,2024-04-16,0000731766-24-000146
UNH,2024-07-16,0000731766-24-000242
UNH,2024-10-15,0000731766-24-000320
UNH,2025-01-16,0000731766-25-000022
UNH,2025-04-17,0000731766-25-000123
UNH,2025-07-29,0000731766-25-000228
UNH,2025-10-28,0000731766-25-000301
UNH,2026-01-27,0000731766-26-000025
UNH,2026-04-21,0000731766-26-000121
UNH,2026-07-16,0000731766-26-000191
UNP,2012-01-19,0001193125-12-016361
UNP,2012-04-19,0001193125-12-169645
UNP,2012-07-19,0001193125-12-306876
UNP,2012-10-18,0001193125-12-426678
UNP,2013-01-24,0001193125-13-021525
UNP,2013-04-18,0001193125-13-159959
UNP,2013-07-18,0001193125-13-293743
UNP,2013-10-04,0001193125-13-390451
UNP,2013-10-17,0001193125-13-401757
UNP,2014-01-23,0001193125-14-018036
UNP,2014-04-17,0001193125-14-146756
UNP,2014-07-24,0001193125-14-277981
UNP,2014-10-23,0001193125-14-379524
UNP,2015-01-22,0001193125-15-016868
UNP,2015-04-23,0000100885-15-000087
UNP,2015-07-23,0000100885-15-000139
UNP,2015-10-22,0000100885-15-000186
UNP,2016-01-21,0000100885-16-000237
UNP,2016-04-21,0000100885-16-000336
UNP,2016-07-21,0000100885-16-000397
UNP,2016-10-20,0000100885-16-000451
UNP,2017-01-19,0000100885-17-000029
UNP,2017-04-27,0000100885-17-000110
UNP,2017-07-20,0000100885-17-000169
UNP,2017-10-26,0000100885-17-000241
UNP,2018-01-25,0000100885-18-000033
UNP,2018-04-26,0000100885-18-000120
UNP,2018-07-19,0000100885-18-000181
UNP,2018-10-25,0000100885-18-000265
UNP,2019-01-09,0000100885-19-000028
UNP,2019-01-24,0000100885-19-000036
UNP,2019-04-18,0000100885-19-000125
UNP,2019-07-18,0000100885-19-000191
UNP,2019-10-17,0000100885-19-000249
UNP,2020-01-23,0000100885-20-000035
UNP,2020-04-23,0000100885-20-000139
UNP,2020-07-23,0000100885-20-000219
UNP,2020-10-22,0000100885-20-000301
UNP,2021-01-08,0000100885-21-000027
UNP,2021-01-21,0000100885-21-000038
UNP,2021-04-22,0000100885-21-000157
UNP,2021-07-22,0000100885-21-000247
UNP,2021-10-21,0000100885-21-000350
UNP,2022-01-20,0001437749-22-001269
UNP,2022-04-21,0001437749-22-009378
UNP,2022-07-21,0001437749-22-017481
UNP,2022-10-20,0001437749-22-024411
UNP,2023-01-24,0001437749-23-001638
UNP,2023-04-20,0001437749-23-010684
UNP,2023-07-26,0001437749-23-020647
UNP,2023-10-19,0001437749-23-028559
UNP,2024-01-25,0001437749-24-002118
UNP,2024-04-25,0001437749-24-013124
UNP,2024-07-25,0001437749-24-023420
UNP,2024-10-24,0001437749-24-031962
UNP,2025-01-23,0001628280-25-002292
UNP,2025-04-24,0000100885-25-000150
UNP,2025-07-24,0000100885-25-000250
UNP,2025-10-23,0000100885-25-000320
UNP,2026-01-27,0000100885-26-000032
UNP,2026-04-23,0000100885-26-000154
UNP,2026-07-23,0000100885-26-000249
V,2012-02-08,0001193125-12-046550
V,2012-05-02,0001193125-12-204525
V,2012-07-25,0001193125-12-314435
V,2012-10-31,0001193125-12-443798
V,2013-02-06,0001193125-13-041100
V,2013-05-01,0001193125-13-192398
V,2013-07-24,0001193125-13-300529
V,2013-10-30,0001193125-13-418554
V,2014-01-30,0001193125-14-027324
V,2014-04-24,0001193125-14-157124
V,2014-07-24,0001193125-14-278926
V,2014-10-29,0001193125-14-387186
V,2015-01-29,0001193125-15-025534
V,2015-04-30,0001193125-15-161900
V,2015-07-23,0001193125-15-261161
V,2015-11-02,0001193125-15-361234
V,2016-01-28,0001193125-16-441825
V,2016-04-21,0001193125-16-550256
V,2016-07-21,0001193125-16-653695
V,2016-10-24,0001403161-16-000053
V,2017-02-02,0001403161-17-000010
V,2017-04-20,0001403161-17-000026
V,2017-07-20,0001403161-17-000036
V,2017-10-25,0001403161-17-000041
V,2018-02-01,0001403161-18-000008
V,2018-04-25,0001403161-18-000018
V,2018-07-25,0001403161-18-000030
V,2018-10-24,0001403161-18-000052
V,2019-01-30,0001403161-19-000002
V,2019-04-24,0001403161-19-000014
V,2019-07-23,0001403161-19-000026
V,2019-10-24,0001403161-19-000042
V,2020-01-30,0001403161-20-000010
V,2020-04-30,0001403161-20-000024
V,2020-07-28,0001403161-20-000043
V,2020-10-28,0001403161-20-000061
V,2021-01-28,0001403161-21-000009
V,2021-04-27,0001403161-21-000023
V,2021-07-27,0001403161-21-000038
V,2021-10-26,0001403161-21-000056
V,2022-01-27,0001403161-22-000009
V,2022-04-26,0001403161-22-000023
V,2022-07-26,0001403161-22-000055
V,2022-10-25,0001403161-22-000076
V,2023-01-26,0001403161-23-000010
V,2023-04-25,0001403161-23-000027
V,2023-07-25,0001403161-23-000069
V,2023-10-24,0001403161-23-000092
V,2024-01-25,0001403161-24-000013
V,2024-04-23,0001403161-24-000027
V,2024-07-23,0001403161-24-000040
V,2024-10-29,0001403161-24-000053
V,2025-01-30,0001403161-25-000016
V,2025-04-29,0001403161-25-000035
V,2025-07-29,0001403161-25-000051
V,2025-10-28,0001403161-25-000077
V,2026-01-29,0001403161-26-000044
V,2026-04-28,0001403161-26-000077
V,2026-07-28,0001403161-26-000103
VRTX,2012-02-02,0001104659-12-006229
VRTX,2012-04-26,0001104659-12-029068
VRTX,2012-07-30,0001104659-12-052252
VRTX,2012-11-01,0001104659-12-073222
VRTX,2013-01-29,0001104659-13-005550
VRTX,2013-04-30,0000875320-13-000019
VRTX,2013-07-29,0000875320-13-000036
VRTX,2013-10-29,0000875320-13-000042
VRTX,2014-01-13,0000875320-14-000005
VRTX,2014-01-29,0000875320-14-000007
VRTX,2014-05-01,0000875320-14-000024
VRTX,2014-07-29,0000875320-14-000053
VRTX,2014-10-28,0000875320-14-000061
VRTX,2015-01-12,0000875320-15-000002
VRTX,2015-01-28,0000875320-15-000009
VRTX,2015-04-29,0000875320-15-000023
VRTX,2015-07-29,0000875320-15-000042
VRTX,2015-10-28,0000875320-15-000053
VRTX,2016-01-11,0000875320-16-000061
VRTX,2016-01-27,0000875320-16-000063
VRTX,2016-04-27,0000875320-16-000070
VRTX,2016-07-27,0000875320-16-000088
VRTX,2016-10-25,0000875320-16-000104
VRTX,2017-01-09,0000875320-17-000005
VRTX,2017-01-09,0000875320-17-000003
VRTX,2017-01-25,0000875320-17-000009
VRTX,2017-04-27,0000875320-17-000027
VRTX,2017-07-26,0000875320-17-000043
VRTX,2017-10-25,0000875320-17-000054
VRTX,2018-01-31,0000875320-18-000002
VRTX,2018-04-26,0000875320-18-000011
VRTX,2018-07-25,0000875320-18-000019
VRTX,2018-10-24,0000875320-18-000026
VRTX,2019-02-05,0000875320-19-000003
VRTX,2019-04-30,0000875320-19-000017
VRTX,2019-07-31,0000875320-19-000031
VRTX,2019-10-30,0000875320-19-000053
VRTX,2020-01-30,0000875320-20-000003
VRTX,2020-04-29,0000875320-20-000014
VRTX,2020-07-30,0000875320-20-000027
VRTX,2020-10-29,0000875320-20-000041
VRTX,2021-02-01,0000875320-21-000003
VRTX,2021-04-29,0000875320-21-000012
VRTX,2021-07-29,0000875320-21-000024
VRTX,2021-11-02,0000875320-21-000031
VRTX,2022-01-26,0000875320-22-000003
VRTX,2022-05-05,0000875320-22-000011
VRTX,2022-08-04,0000875320-22-000026
VRTX,2022-10-27,0000875320-22-000036
VRTX,2023-02-07,0000875320-23-000004
VRTX,2023-05-01,0000875320-23-000010
VRTX,2023-08-01,0000875320-23-000019
VRTX,2023-11-06,0000875320-23-000029
VRTX,2024-02-05,0000875320-24-000012
VRTX,2024-05-06,0000875320-24-000137
VRTX,2024-08-01,0000875320-24-000193
VRTX,2024-11-04,0000875320-24-000221
VRTX,2025-02-10,0000875320-25-000029
VRTX,2025-05-05,0000875320-25-000171
VRTX,2025-08-04,0000875320-25-000213
VRTX,2025-11-03,0000875320-25-000230
VRTX,2026-02-12,0000875320-26-000034
VRTX,2026-05-04,0000875320-26-000171
VRTX,2026-08-03,0000875320-26-000256
WFC,2012-01-17,0001193125-12-012924
WFC,2012-04-13,0001193125-12-161609
WFC,2012-07-13,0001193125-12-301465
WFC,2012-10-12,0001193125-12-421515
WFC,2013-01-11,0001193125-13-010112
WFC,2013-04-12,0001193125-13-152071
WFC,2013-07-12,0001193125-13-288831
WFC,2013-10-11,0001193125-13-397253
WFC,2014-01-14,0001193125-14-010169
WFC,2014-04-11,0001193125-14-139539
WFC,2014-07-11,0001193125-14-265949
WFC,2014-10-14,0001193125-14-370303
WFC,2015-01-14,0000072971-15-000024
WFC,2015-04-14,0000072971-15-000488
WFC,2015-07-14,0000072971-15-000596
WFC,2015-10-14,0000072971-15-000648
WFC,2016-01-15,0000072971-16-000779
WFC,2016-02-03,0000072971-16-000967
WFC,2016-04-14,0000072971-16-001077
WFC,2016-07-15,0000072971-16-001196
WFC,2016-10-14,0000072971-16-001300
WFC,2017-01-13,0000072971-17-000066
WFC,2017-04-13,0000072971-17-000308
WFC,2017-07-14,0000072971-17-000377
WFC,2017-10-13,0000072971-17-000443
WFC,2018-01-12,0000072971-18-000006
WFC,2018-03-29,0000072971-18-000280
WFC,2018-04-13,0000072971-18-000299
WFC,2018-04-20,0000072971-18-000305
WFC,2018-04-23,0000072971-18-000307
WFC,2018-07-13,0000072971-18-000365
WFC,2018-10-12,0000072971-18-000434
WFC,2019-01-15,0000072971-19-000013
WFC,2019-04-12,0000072971-19-000243
WFC,2019-07-16,0000072971-19-000311
WFC,2019-10-15,0000072971-19-000383
WFC,2020-01-14,0000072971-20-000011
WFC,2020-04-14,0000072971-20-000230
WFC,2020-07-14,0000072971-20-000280
WFC,2020-10-14,0000072971-20-000332
WFC,2021-01-15,0000072971-21-000008
WFC,2021-04-14,0000072971-21-000206
WFC,2021-07-14,0000072971-21-000254
WFC,2021-10-14,0000072971-21-000294
WFC,2022-01-14,0000072971-22-000003
WFC,2022-04-14,0000072971-22-000107
WFC,2022-07-15,0000072971-22-000155
WFC,2022-10-14,0000072971-22-000190
WFC,2023-01-13,0000072971-23-000003
WFC,2023-04-14,0000072971-23-000083
WFC,2023-07-14,0000072971-23-000126
WFC,2023-10-13,0000072971-23-000158
WFC,2024-01-12,0000072971-24-000004
WFC,2024-04-12,0000072971-24-000115
WFC,2024-07-12,0000072971-24-000170
WFC,2024-10-11,0000072971-24-000218
WFC,2025-01-15,0000072971-25-000007
WFC,2025-04-11,0000072971-25-000101
WFC,2025-07-15,0000072971-25-000170
WFC,2025-10-14,0000072971-25-000239
WFC,2026-01-14,0000072971-26-000009
WFC,2026-04-14,0000072971-26-000213
WFC,2026-07-14,0000072971-26-000288
WMT,2012-02-21,0001193125-12-069086
WMT,2012-05-17,0001193125-12-237308
WMT,2012-08-16,0001193125-12-358182
WMT,2012-11-15,0001193125-12-471604
WMT,2013-02-21,0000104169-13-000007
WMT,2013-05-16,0000104169-13-000016
WMT,2013-08-15,0000104169-13-000034
WMT,2013-11-14,0000104169-13-000042
WMT,2014-02-20,0000104169-14-000016
WMT,2014-05-15,0000104169-14-000022
WMT,2014-08-14,0000104169-14-000050
WMT,2014-11-13,0000104169-14-000073
WMT,2015-02-19,0000104169-15-000006
WMT,2015-05-19,0000104169-15-000015
WMT,2015-08-18,0000104169-15-000036
WMT,2015-11-17,0000104169-15-000051
WMT,2016-02-18,0000104169-16-000074
WMT,2016-05-19,0000104169-16-000083
WMT,2016-08-18,0000104169-16-000116
WMT,2016-11-17,0000104169-16-000134
WMT,2017-02-21,0000104169-17-000013
