panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
U56,-0.4,63BAR,13,QUANTILE-M,4.5102810375396984e-17,IS,0.9927073428134318,0.009338044953169871,-0.1044267301135049,-0.09410241801217634,-0.010324312101328559,0.9011334349921067,0.12819441374272533,0.12715014644159028
U56,-0.4,63BAR,13,QUANTILE-M,4.5102810375396984e-17,OOS,0.9971907469359358,0.006555632078961305,-0.044874696403951475,-0.038720731510744066,-0.006153964893207409,0.8628633642930782,0.13684551900539765,0.13639677204135814
U56,0.3,63BAR,26,MA-THRESH,4.336808689942018e-18,FULL,0.044533387274505,0.03835137987444916,-38.00632532292332,-37.938505997451834,-0.06781932547148273,0.9982155779361659,0.3961909067798659,0.016127653550632726
U56,0.3,63BAR,26,MA-THRESH,4.336808689942018e-18,IS,0.03535253782607992,0.033923861193590026,-33.43467500171404,-33.60323802667804,0.16856302496400133,1.0050415631363356,0.3476632997575275,0.013316549740387096
U56,0.3,63BAR,26,MA-THRESH,4.336808689942018e-18,OOS,0.05210673903898883,0.04010539663144729,-41.90817989570854,-41.57832524842211,-0.32985464728643166,0.9921291106388467,0.43753422205480264,0.01845242309771722
U56,0.3,63BAR,26,QUANTILE-M,3.0357660829594124e-18,FULL,0.05889207140765093,0.004854653269368929,-36.65234658385141,-36.59738577984055,-0.0549608040108609,0.998500483348723,0.38742591199653464,0.020902446158020505
U56,0.3,63BAR,26,QUANTILE-M,3.0357660829594124e-18,IS,0.060651680159534704,0.0037984809852068127,-36.60914162223152,-36.5803546519909,-0.028786970240616938,0.9992136671616705,0.38732186341395725,0.02123044719164202
U56,0.3,63BAR,26,QUANTILE-M,3.0357660829594124e-18,OOS,0.05744055691318701,0.005143226406241093,-36.68797933943409,-36.613822481858364,-0.07415685757572277,0.9979787151292899,0.3875117483285795,0.02063195493423864
U56,0.2,63BAR,26,MA-THRESH,6.938893903907228e-18,FULL,0.10897359123510085,0.08969645593365456,-25.360374323395973,-25.296749389904516,-0.06362493349145737,0.997491167414167,0.28317668190446144,0.029572938670501703
U56,0.2,63BAR,26,MA-THRESH,6.938893903907228e-18,IS,0.09162423838674828,0.09172196815525398,-30.182475616584714,-29.72328058341589,-0.45919503316882526,0.9847860381301358,0.3253568021296045,0.023532045963757353
U56,0.2,63BAR,26,MA-THRESH,6.938893903907228e-18,OOS,0.12328520289422276,0.08539530575953246,-21.481134789718027,-21.827081626092927,0.34594683637489965,1.0161046816083705,0.2493942911176581,0.034582943220477835
U56,0.2,63BAR,26,QUANTILE-M,4.336808689942018e-18,FULL,0.11625689804705276,0.007171029322757711,-24.015695237030176,-23.913606194153857,-0.10208904287631881,0.9957490698533304,0.2695264867498057,0.02936953437950396
U56,0.2,63BAR,26,QUANTILE-M,4.336808689942018e-18,IS,0.11972920191090526,0.005292013647158304,-20.5088499463834,-20.447088247624755,-0.06176169875864446,0.9969885342708095,0.23131034677296958,0.02622184730913557
U56,0.2,63BAR,26,QUANTILE-M,4.336808689942018e-18,OOS,0.11339256847255545,0.007252816255300958,-26.996908997794634,-26.880569504886353,-0.11633949290828127,0.9956906365496219,0.30194244084468114,0.031973350866734807
U56,0.12,63BAR,26,MA-THRESH,1.3877787807814457e-17,FULL,0.2404310400267688,0.15141337096643168,-18.735479268279942,-18.105015402403303,-0.6304638658766386,0.9663491999938297,0.23658298358068475,0.04922819089788533
U56,0.12,63BAR,26,MA-THRESH,1.3877787807814457e-17,IS,0.2117005555675504,0.16427137090877364,-19.598325795374084,-18.371239700750365,-1.2270860946237185,0.9373882183898915,0.23169105928119804,0.03570780132745721
U56,0.12,63BAR,26,MA-THRESH,1.3877787807814457e-17,OOS,0.26413103275576655,0.13544096164268543,-18.011897978819125,-17.866929041581624,-0.14496893723750048,0.9919514902089732,0.24063298960079194,0.06051400981260069
U56,0.12,63BAR,26,QUANTILE-M,1.5612511283791264e-17,FULL,0.24490385367815717,0.010528109579509542,-14.02615430575369,-13.930083829083252,-0.09607047667043922,0.9931506188669955,0.18402833487351944,0.04376679181598253
U56,0.12,63BAR,26,QUANTILE-M,1.5612511283791264e-17,IS,0.24731066585091266,0.009760285789815151,-10.396407165969945,-10.36012640453361,-0.03628076143633585,0.9965102596640221,0.13786414562602745,0.03390007396632799
U56,0.12,63BAR,26,QUANTILE-M,1.5612511283791264e-17,OOS,0.242918456213825,0.010724365513190778,-17.153919790235772,-17.02352142466479,-0.13039836557098283,0.992398334190346,0.2235159534741602,0.05197675557180248
U56,0.06,63BAR,26,MA-THRESH,1.3877787807814457e-17,FULL,0.44985532986677795,0.19243433982908587,-8.783637708512249,-8.773867883965192,-0.009769824547056771,0.9988877245543052,0.158815971973024,0.07097959488790151
U56,0.06,63BAR,26,MA-THRESH,1.3877787807814457e-17,IS,0.43022674907030345,0.21042030485678298,-7.024618333026078,-6.866331625532096,-0.158286707493982,0.9774668601210972,0.12126838769594572,0.05102220436568494
U56,0.06,63BAR,26,MA-THRESH,1.3877787807814457e-17,OOS,0.46604709380369713,0.17461223754274474,-10.300629290111862,-10.311859382595712,0.011230092483849319,1.0010902336320975,0.1907338158402021,0.08772752293908348
U56,0.06,63BAR,26,QUANTILE-M,1.0408340855860843e-17,FULL,0.4544633288842951,0.01155101710385545,-8.881667945319771,-8.770873416926817,-0.11079452839295456,0.987525481804199,0.15993325826231675,0.07111657880911904
U56,0.06,63BAR,26,QUANTILE-M,1.0408340855860843e-17,IS,0.4524906172280198,0.010444322782366724,-7.101012408294993,-7.023679648328995,-0.07733275996599787,0.9891096148662321,0.12825916958617656,0.057249045503226625
U56,0.06,63BAR,26,QUANTILE-M,1.0408340855860843e-17,OOS,0.45609063356746177,0.012153121821356194,-10.403683878899228,-10.255659627044578,-0.1480242518546504,0.9857719387115488,0.18672965637833716,0.08269281758934488
U56,0.0,63BAR,26,MA-THRESH,3.469446951953614e-17,FULL,0.719260251415338,0.17930111794022566,-3.223844330671244,-3.546214591808483,0.3223702611372392,1.0999956040278527,0.1258483062436,0.09360986293688756
U56,0.0,63BAR,26,MA-THRESH,3.469446951953614e-17,IS,0.7002515103415585,0.19560653609397818,-2.7445715741287513,-3.0988425529044017,0.3542709787756504,1.129080612112698,0.10368187977323617,0.07623616403194866
U56,0.0,63BAR,26,MA-THRESH,3.469446951953614e-17,OOS,0.734940704902833,0.16302055997442502,-3.6315797043849685,-3.865770900272958,0.23419119588798942,1.064487417309116,0.14446825930642615,0.10815246226257647
U56,0.0,63BAR,26,QUANTILE-M,2.0816681711721685e-17,FULL,0.7177922053979521,0.009301260402406057,-4.182179464227098,-4.096389517316923,-0.08578994691017527,0.9794867849062929,0.14393222931421912,0.10211043467194814
U56,0.0,63BAR,26,QUANTILE-M,2.0816681711721685e-17,IS,0.7198241765481833,0.007969721294245407,-3.68385640607638,-3.6081668937951505,-0.07568951228122955,0.9794537289356928,0.128137878836301,0.09129931477553721
U56,0.0,63BAR,26,QUANTILE-M,2.0816681711721685e-17,OOS,0.7161160171124964,0.009964919529320536,-4.60182353941192,-4.512143013801029,-0.08968052561089124,0.9805119590434466,0.15712741229297578,0.11110917689885658
U56,-0.06,63BAR,26,MA-THRESH,2.7755575615628914e-17,FULL,0.8724022682776948,0.14877950895133876,-1.5297247984096929,-1.5561759071361259,0.02645110872643297,1.0172914165697853,0.1213750803568523,0.10607783237275537
U56,-0.06,63BAR,26,MA-THRESH,2.7755575615628914e-17,IS,0.853741018617358,0.17610026135544218,-1.5471654109904698,-1.6046897305658003,0.05752431957533055,1.0371804586417843,0.10945546450193455,0.09398381039202985
U56,-0.06,63BAR,26,MA-THRESH,2.7755575615628914e-17,OOS,0.8877960734845569,0.11957752549421606,-1.5149138796993977,-1.4838562356703333,-0.031057644029064413,0.9794987395354599,0.13130399061133824,0.11615485181434426
U56,-0.06,63BAR,26,QUANTILE-M,3.469446951953614e-17,FULL,0.8699433108627819,0.005616557926280317,-1.7818476495001567,-1.7513967667586172,-0.03045088274153951,0.9829105014954104,0.13363824707866856,0.11581977058366699
U56,-0.06,63BAR,26,QUANTILE-M,3.469446951953614e-17,IS,0.8666550179268334,0.005016897492680383,-1.684652141941112,-1.6582503757373024,-0.02640176620380963,0.984328060644384,0.12392567414287003,0.10707915272345891
U56,-0.06,63BAR,26,QUANTILE-M,3.469446951953614e-17,OOS,0.8726558484387987,0.0045314518138285225,-1.8631474551418004,-1.8246955417692057,-0.03845191337259468,0.9793618517597856,0.14171336503703813,0.12308189048562013
U56,-0.12,63BAR,26,MA-THRESH,4.163336342344337e-17,FULL,0.9300719933152314,0.1093075821313563,-0.9369624981302005,-0.8787442838319226,-0.05821821429827789,0.9378649471943029,0.12482120349180104,0.11545157851049903
U56,-0.12,63BAR,26,MA-THRESH,4.163336342344337e-17,IS,0.9097927533149208,0.133412192557068,-0.9791271874020735,-1.043709195711351,0.0645820083092774,1.065958752999836,0.11511731768279021,0.10532604580876948
U56,-0.12,63BAR,26,MA-THRESH,4.163336342344337e-17,OOS,0.9468004909233791,0.08067146425156253,-0.9015553711837265,-0.7129209412203963,-0.18863442996333024,0.7907677819991727,0.13288954012870735,0.12387398641687009
U56,-0.12,63BAR,26,QUANTILE-M,3.469446951953614e-17,FULL,0.9293462472516548,0.006431041739569261,-0.9867895169080265,-0.9672700552718183,-0.019519461636208213,0.9802192247670305,0.13551142908062874,0.12564353391154848
U56,-0.12,63BAR,26,QUANTILE-M,3.469446951953614e-17,IS,0.9318614501251925,0.008429848520823185,-0.9080284529360938,-0.8938376602414255,-0.014190792694668275,0.9843718634049599,0.1300915935180973,0.12101130898873635
U56,-0.12,63BAR,26,QUANTILE-M,3.469446951953614e-17,OOS,0.9272714374829781,0.0027105406360987024,-1.052275648641987,-1.0302788423795617,-0.021996806262425395,0.9790959656903461,0.1400018515013326,0.12947909501491273
U56,-0.25,63BAR,26,MA-THRESH,4.163336342344337e-17,FULL,0.9730545583692973,0.05195459757279964,-0.4019030147214053,-0.34668942636086886,-0.05521358836053647,0.8626196213063744,0.12792902163147546,0.1239099914842614
U56,-0.25,63BAR,26,MA-THRESH,4.163336342344337e-17,IS,0.9625260360440305,0.0701272481809631,-0.5101748461347144,-0.44910881444280015,-0.06106603169191427,0.8803037190983158,0.11948325956772554,0.1143815111063784
U56,-0.25,63BAR,26,MA-THRESH,4.163336342344337e-17,OOS,0.9817396156265148,0.026523781763551836,-0.3112532929350875,-0.24840793846410136,-0.06284535447098616,0.798089350707391,0.13494393288503104,0.13183139995568016
U56,-0.25,63BAR,26,QUANTILE-M,4.163336342344337e-17,FULL,0.9813298563624558,0.000917613191014139,-0.25053070599287963,-0.24461527925441207,-0.005915426738467566,0.9763884162820518,0.13026106268169513,0.12775575562176633
U56,-0.25,63BAR,26,QUANTILE-M,4.163336342344337e-17,IS,0.9807544118349583,0.0007645289295647788,-0.25448243217325306,-0.24755564865872604,-0.006926783514527024,0.9727808970726465,0.1277848629798528,0.12524003865812028
U56,-0.25,63BAR,26,QUANTILE-M,4.163336342344337e-17,OOS,0.9818045448814396,0.0007457024151123878,-0.2472567791685476,-0.2419959330959509,-0.005260846072596692,0.9787231472872558,0.1323077901576033,0.12983522236591782
U56,-0.4,63BAR,26,MA-THRESH,3.469446951953614e-17,FULL,0.9894640184960911,0.01786851581317466,-0.19603043047626834,-0.13770089995073231,-0.05832953052553602,0.7024465518755393,0.1299219813732415,0.12796167706847883
U56,-0.4,63BAR,26,MA-THRESH,3.469446951953614e-17,IS,0.9846104189400204,0.023479413992747816,-0.29773990184753796,-0.1902428813284951,-0.10749702051904286,0.6389566200163246,0.12315807762720099,0.12018067860872561
U56,-0.4,63BAR,26,MA-THRESH,3.469446951953614e-17,OOS,0.993467789276623,0.009621675654192273,-0.11112791168448322,-0.08922796401837907,-0.021899947666104147,0.8029302689653437,0.1355322255451641,0.13442094642831925
U56,-0.4,63BAR,26,QUANTILE-M,3.469446951953614e-17,FULL,0.994854865945887,0.008392134233990453,-0.08927153979312319,-0.0683435951749578,-0.020927944618165384,0.7655698034708088,0.13193799264055395,0.13104527724262272
U56,-0.4,63BAR,26,QUANTILE-M,3.469446951953614e-17,IS,0.992030553778998,0.009431221148050957,-0.14807823158984323,-0.10229541014674659,-0.045782821443096644,0.6908200418687542,0.12757770175216177,0.12609691943626333
U56,-0.4,63BAR,26,QUANTILE-M,3.469446951953614e-17,OOS,0.9971846622956388,0.006570231999619675,-0.04039402897251243,-0.03844211150325627,-0.0019519174692561592,0.9516780692863193,0.13554751766792528,0.13514357737820015
U56,0.3,63BAR,39,MA-THRESH,3.469446951953614e-18,FULL,0.04807577637431433,0.04335589519885033,-28.97014366714434,-28.706575040400995,-0.26356862674334636,0.9909020600735831,0.3020083557619373,0.012306919090493862
U56,0.3,63BAR,39,MA-THRESH,3.469446951953614e-18,IS,0.041197843783285136,0.04105849479744475,-26.749961928124,-26.918471952098912,0.16851002397491044,1.0062994491142712,0.28066339153179887,0.01316377225055887
U56,0.3,63BAR,39,MA-THRESH,3.469446951953614e-18,OOS,0.05374943470156283,0.04437597562013046,-30.828285435700842,-30.17519328248175,-0.6530921532190916,0.9788151645805518,0.31988349430069274,0.011600639943684321
U56,0.3,63BAR,39,QUANTILE-M,4.336808689942018e-18,FULL,0.05820865773653721,0.00489423290500595,-29.734208146228557,-29.697458168713897,-0.036749977514659804,0.9987640505732008,0.31497285894728355,0.017630777484997973
U56,0.3,63BAR,39,QUANTILE-M,4.336808689942018e-18,IS,0.05966636450733744,0.003921115987109099,-28.8146569936357,-28.762035803602327,-0.05262119003337418,0.9981738047395464,0.30497790699983685,0.016831337063479834
U56,0.3,63BAR,39,QUANTILE-M,4.336808689942018e-18,OOS,0.05700618445704848,0.005276267112378704,-30.498464947266267,-30.478716449494826,-0.01974849777144172,0.9993524756801502,0.323275364437978,0.018290714965315313
U56,0.2,63BAR,39,MA-THRESH,7.806255641895632e-18,FULL,0.10645829235198956,0.08981314752756608,-26.697847797554953,-26.049472013593356,-0.6483757839615976,0.9757143051800237,0.2908756818645857,0.023897203889036156
U56,0.2,63BAR,39,MA-THRESH,7.806255641895632e-18,IS,0.09267691008199165,0.09588605444288298,-28.25293898742933,-27.665106843067953,-0.5878321443613785,0.9791939470572274,0.30340595758582434,0.020876567711531013
U56,0.2,63BAR,39,MA-THRESH,7.806255641895632e-18,OOS,0.11782665824425664,0.08278583274524418,-25.42344074383156,-24.734652735680697,-0.6887880081508619,0.9729073646997218,0.2806300829529307,0.02639567551461508
U56,0.2,63BAR,39,QUANTILE-M,3.469446951953614e-18,FULL,0.11567811819607492,0.0072595555507843175,-21.702431620325456,-21.665141548366563,-0.03729007195889267,0.998281756044149,0.24441262909107664,0.027388312887822064
U56,0.2,63BAR,39,QUANTILE-M,3.469446951953614e-18,IS,0.11873421881998114,0.005272265862757566,-19.40111302507701,-19.311013087150886,-0.09009993792612292,0.9953559397437836,0.21840545964564795,0.024394329394877845
U56,0.2,63BAR,39,QUANTILE-M,3.469446951953614e-18,OOS,0.11315711780471455,0.007694099172929939,-23.64188042453026,-23.660525366290376,0.01864494176011533,1.0007886403883834,0.26628346190829655,0.029864657662993954
U56,0.12,63BAR,39,MA-THRESH,5.204170427930421e-18,FULL,0.22932633601338553,0.14617428482271722,-16.286618441210642,-15.962977140451295,-0.3236413007593466,0.9801283917881674,0.20692466197874948,0.04405847756664305
U56,0.12,63BAR,39,MA-THRESH,5.204170427930421e-18,IS,0.2091890084779656,0.16179713471976534,-14.940754491219522,-14.43435379863982,-0.5064006925797013,0.9661060830042214,0.18268918432907588,0.03328163941688067
U56,0.12,63BAR,39,MA-THRESH,5.204170427930421e-18,OOS,0.2459377689618392,0.12960092694085024,-17.425713046911405,-17.187999063635328,-0.23771398327607685,0.98635843579909,0.22729005344649877,0.05303292297738471
U56,0.12,63BAR,39,QUANTILE-M,1.1275702593849246e-17,FULL,0.24510676000545614,0.01018492421952265,-14.892857142932158,-14.845121668686478,-0.047735474245680365,0.9967947403384357,0.1956173499890448,0.0466887785597232
U56,0.12,63BAR,39,QUANTILE-M,1.1275702593849246e-17,IS,0.24761917589846208,0.009203352546834017,-12.658726551734212,-12.603598480448364,-0.05512807128584818,0.9956450539427841,0.16686818880175402,0.04028092328441191
U56,0.12,63BAR,39,QUANTILE-M,1.1275702593849246e-17,OOS,0.2430342492379826,0.010486493628318312,-16.786076722422226,-16.7547595140918,-0.03131720833042806,0.9981343342552107,0.2198651323312657,0.052004365107043427
U56,0.06,63BAR,39,MA-THRESH,1.3877787807814457e-17,FULL,0.43207734053574,0.19054577336861464,-10.163569033959629,-9.99379859526519,-0.16977043869443875,0.9832961789183324,0.17424647360297896,0.07261078326338266
U56,0.06,63BAR,39,MA-THRESH,1.3877787807814457e-17,IS,0.42158793978658077,0.21457819364424482,-9.332725701503254,-8.749808261633142,-0.582917439870112,0.9375404936870458,0.15045005166056824,0.05712279464553571
U56,0.06,63BAR,39,MA-THRESH,1.3877787807814457e-17,OOS,0.4407301261105705,0.16770876722871006,-10.868876904141489,-11.012686996423637,0.14381009228214836,1.0132313663638375,0.19424636238073778,0.08555759333932289
U56,0.06,63BAR,39,QUANTILE-M,1.0408340855860843e-17,FULL,0.4547164991925115,0.011083358684506517,-9.395619013014468,-9.30805407946378,-0.08756493355068784,0.9906802379460686,0.16890970164622177,0.0749535115160771
U56,0.06,63BAR,39,QUANTILE-M,1.0408340855860843e-17,IS,0.4525276433673538,0.010353788352188203,-8.63906789745046,-8.556387210560978,-0.08268068688948205,0.990429443561396,0.15476299488331224,0.06837231590880766
U56,0.06,63BAR,39,QUANTILE-M,1.0408340855860843e-17,OOS,0.4565221028263346,0.011339150069501432,-10.029688788674918,-9.933676181856587,-0.09601260681833068,0.99042715992078,0.18070978048762054,0.08041289260087137
U56,0.0,63BAR,39,MA-THRESH,2.42861286636753e-17,FULL,0.7082223782076682,0.2015813796891104,-3.7625632963942834,-3.944574600218642,0.1820113038243587,1.0483742835632248,0.1338781187530944,0.09625248578915158
U56,0.0,63BAR,39,MA-THRESH,2.42861286636753e-17,IS,0.6920076912096179,0.23205063376939072,-3.8416371337149036,-3.556507031451761,-0.2851301022631425,0.9257790123484623,0.11505888668541941,0.07664251534827038
U56,0.0,63BAR,39,MA-THRESH,2.42861286636753e-17,OOS,0.7215979954723974,0.1713409367487781,-3.694362240235427,-4.228922551234038,0.5345603109986108,1.1446962361126085,0.14964107887561795,0.11269745647326368
U56,0.0,63BAR,39,QUANTILE-M,1.734723475976807e-17,FULL,0.7181253949485785,0.008898975411813767,-4.228266867805819,-4.159167988237167,-0.06909887956865202,0.9836578717169502,0.1458717845685944,0.10358911589053621
U56,0.0,63BAR,39,QUANTILE-M,1.734723475976807e-17,IS,0.7199726944713948,0.008859919531180835,-3.9460436751857175,-3.8836848818025516,-0.06235879338316597,0.9841971355321527,0.13741543001321466,0.09795499326135748
U56,0.0,63BAR,39,QUANTILE-M,1.734723475976807e-17,OOS,0.7166015436775994,0.008640438538230617,-4.463629580423456,-4.391148748107487,-0.07248083231596869,0.9837619069839812,0.15289479658871596,0.1082585007844814
U56,-0.06,63BAR,39,MA-THRESH,3.469446951953614e-17,FULL,0.856740358573252,0.15779815881679696,-1.7564323859327713,-1.8869488982949933,0.13051651236222206,1.0743077350472048,0.13021183425884053,0.11264751039951282
