panel,book,grid,gridkind,n_phases,i,j,sep,sep_lin,TE_pp,dCAGR_pp
B136,EWELIG,K63,K,63,39,57,18,18,3.9327362011804987,1.9334136891011617
B136,EWELIG,K63,K,63,39,58,19,19,4.011220672389173,2.6806305730955344
B136,EWELIG,K63,K,63,39,59,20,20,3.9127471389958917,3.3483514731890605
B136,EWELIG,K63,K,63,39,60,21,21,3.951098611011404,3.255236256568873
B136,EWELIG,K63,K,63,39,61,22,22,4.08035852152604,3.565937597674763
B136,EWELIG,K63,K,63,39,62,23,23,3.7950796800569098,2.575204966090917
B136,EWELIG,K63,K,63,40,41,1,1,0.9505526574311765,0.19815839532075685
B136,EWELIG,K63,K,63,40,42,2,2,1.7330652123906813,0.5579071699479687
B136,EWELIG,K63,K,63,40,43,3,3,1.3817075144895263,0.39594088840853026
B136,EWELIG,K63,K,63,40,44,4,4,2.6041826962701786,0.46001600692397915
B136,EWELIG,K63,K,63,40,45,5,5,3.903518143546332,0.7189956693375077
B136,EWELIG,K63,K,63,40,46,6,6,4.1138445783068285,0.9111522302662767
B136,EWELIG,K63,K,63,40,47,7,7,4.962214352675078,2.4222217477190675
B136,EWELIG,K63,K,63,40,48,8,8,4.754078070077212,1.952933412203084
B136,EWELIG,K63,K,63,40,49,9,9,5.005219126171501,2.726120039956026
B136,EWELIG,K63,K,63,40,50,10,10,5.033480952832433,2.783025354130908
B136,EWELIG,K63,K,63,40,51,11,11,4.558923949628941,3.3750763309347
B136,EWELIG,K63,K,63,40,52,12,12,4.3358753198113344,3.299211445157745
B136,EWELIG,K63,K,63,40,53,13,13,4.069616178521999,2.5707645015811575
B136,EWELIG,K63,K,63,40,54,14,14,4.166736249969425,2.362555731983562
B136,EWELIG,K63,K,63,40,55,15,15,4.013103555720347,2.073340185886231
B136,EWELIG,K63,K,63,40,56,16,16,3.9858305335465265,2.2260615324068986
B136,EWELIG,K63,K,63,40,57,17,17,3.908939734001922,2.0858104309467116
B136,EWELIG,K63,K,63,40,58,18,18,3.9999581617818705,2.8330273149410843
B136,EWELIG,K63,K,63,40,59,19,19,3.9025712797802403,3.5007482150346103
B136,EWELIG,K63,K,63,40,60,20,20,3.9372531920214864,3.4076329984144227
B136,EWELIG,K63,K,63,40,61,21,21,4.092576660178014,3.718334339520313
B136,EWELIG,K63,K,63,40,62,22,22,3.8104410878393598,2.7276017079364667
B136,EWELIG,K63,K,63,41,42,1,1,1.661314328447942,0.3597487746272119
B136,EWELIG,K63,K,63,41,43,2,2,1.3398457015122311,0.1977824930877734
B136,EWELIG,K63,K,63,41,44,3,3,2.66282155098978,0.2618576116032223
B136,EWELIG,K63,K,63,41,45,4,4,3.9845328295427245,0.5208372740167508
B136,EWELIG,K63,K,63,41,46,5,5,4.193429684390225,0.7129938349455198
B136,EWELIG,K63,K,63,41,47,6,6,5.048107224375855,2.2240633523983107
B136,EWELIG,K63,K,63,41,48,7,7,4.837576702961529,1.754775016882327
B136,EWELIG,K63,K,63,41,49,8,8,5.086974868228907,2.527961644635269
B136,EWELIG,K63,K,63,41,50,9,9,5.1262933704326334,2.584866958810151
B136,EWELIG,K63,K,63,41,51,10,10,4.657403857230077,3.176917935613943
B136,EWELIG,K63,K,63,41,52,11,11,4.439169227364607,3.101053049836988
B136,EWELIG,K63,K,63,41,53,12,12,4.129067821910829,2.3726061062604007
B136,EWELIG,K63,K,63,41,54,13,13,4.248936930558545,2.1643973366628053
B136,EWELIG,K63,K,63,41,55,14,14,4.096673127892482,1.875181790565474
B136,EWELIG,K63,K,63,41,56,15,15,4.0664164765078965,2.027903137086142
B136,EWELIG,K63,K,63,41,57,16,16,4.016359126347883,1.8876520356259547
B136,EWELIG,K63,K,63,41,58,17,17,4.087926357217756,2.6348689196203274
B136,EWELIG,K63,K,63,41,59,18,18,3.9812912964358684,3.3025898197138535
B136,EWELIG,K63,K,63,41,60,19,19,4.012983077855728,3.209474603093666
B136,EWELIG,K63,K,63,41,61,20,20,4.163817283052664,3.520175944199556
B136,EWELIG,K63,K,63,41,62,21,21,3.8626630115663083,2.52944331261571
B136,EWELIG,K63,K,63,42,43,1,1,1.303497022316422,0.16196628153943848
B136,EWELIG,K63,K,63,42,44,2,2,1.774149143975376,0.09789116302398959
B136,EWELIG,K63,K,63,42,45,3,3,3.075797271021643,0.16108849938953895
B136,EWELIG,K63,K,63,42,46,4,4,3.5438589044909854,0.35324506031830794
B136,EWELIG,K63,K,63,42,47,5,5,4.567018285347778,1.8643145777710988
B136,EWELIG,K63,K,63,42,48,6,6,4.304174760961018,1.3950262422551152
B136,EWELIG,K63,K,63,42,49,7,7,4.570990568045627,2.168212870008057
B136,EWELIG,K63,K,63,42,50,8,8,4.603500826306187,2.2251181841829393
B136,EWELIG,K63,K,63,42,51,9,9,4.190177292510863,2.8171691609867313
B136,EWELIG,K63,K,63,42,52,10,10,4.0127414572022815,2.7413042752097763
B136,EWELIG,K63,K,63,42,53,11,11,3.9449393259086896,2.012857331633189
B136,EWELIG,K63,K,63,42,54,12,12,4.072081807044759,1.8046485620355934
B136,EWELIG,K63,K,63,42,55,13,13,3.92555219953338,1.515433015938262
B136,EWELIG,K63,K,63,42,56,14,14,3.928080504617931,1.66815436245893
B136,EWELIG,K63,K,63,42,57,15,15,3.8506813381276,1.5279032609987429
B136,EWELIG,K63,K,63,42,58,16,16,3.937038858959538,2.2751201449931155
B136,EWELIG,K63,K,63,42,59,17,17,3.887178755127626,2.9428410450866416
B136,EWELIG,K63,K,63,42,60,18,18,3.91307014339446,2.849725828466454
B136,EWELIG,K63,K,63,42,61,19,19,4.061642492493364,3.160427169572344
B136,EWELIG,K63,K,63,42,62,20,20,3.863074902667458,2.169694537988498
B136,EWELIG,K63,K,63,43,44,1,1,1.8827936480147114,0.06407511851544889
B136,EWELIG,K63,K,63,43,45,2,2,3.33784100680721,0.32305478092897744
B136,EWELIG,K63,K,63,43,46,3,3,3.7546007039588734,0.5152113418577464
B136,EWELIG,K63,K,63,43,47,4,4,4.731559320683982,2.0262808593105373
B136,EWELIG,K63,K,63,43,48,5,5,4.439222428301105,1.5569925237945537
B136,EWELIG,K63,K,63,43,49,6,6,4.729225912741034,2.3301791515474957
B136,EWELIG,K63,K,63,43,50,7,7,4.739803085370687,2.3870844657223778
B136,EWELIG,K63,K,63,43,51,8,8,4.270508398606592,2.97913544252617
B136,EWELIG,K63,K,63,43,52,9,9,4.059029018892124,2.9032705567492147
B136,EWELIG,K63,K,63,43,53,10,10,3.8660314584482243,2.1748236131726273
B136,EWELIG,K63,K,63,43,54,11,11,3.9923198143462097,1.966614843575032
B136,EWELIG,K63,K,63,43,55,12,12,3.8408176690450193,1.6773992974777006
B136,EWELIG,K63,K,63,43,56,13,13,3.81872081499995,1.8301206439983684
B136,EWELIG,K63,K,63,43,57,14,14,3.760646148900377,1.6898695425381813
B136,EWELIG,K63,K,63,43,58,15,15,3.862927507219485,2.437086426532554
B136,EWELIG,K63,K,63,43,59,16,16,3.8038860888621366,3.10480732662608
B136,EWELIG,K63,K,63,43,60,17,17,3.8277203507201802,3.0116921100058924
B136,EWELIG,K63,K,63,43,61,18,18,3.9186826164611563,3.3223934511117825
B136,EWELIG,K63,K,63,43,62,19,19,3.6703585228494116,2.3316608195279365
B136,EWELIG,K63,K,63,44,45,1,1,1.9863773717851183,0.25897966241352854
B136,EWELIG,K63,K,63,44,46,2,2,2.733297740409338,0.4511362233422975
B136,EWELIG,K63,K,63,44,47,3,3,3.960089649469276,1.9622057407950884
B136,EWELIG,K63,K,63,44,48,4,4,3.7883782491811173,1.4929174052791048
B136,EWELIG,K63,K,63,44,49,5,5,4.109771404144967,2.2661040330320468
B136,EWELIG,K63,K,63,44,50,6,6,4.132856981203344,2.323009347206929
B136,EWELIG,K63,K,63,44,51,7,7,3.83620509616797,2.915060324010721
B136,EWELIG,K63,K,63,44,52,8,8,3.6968830191123896,2.839195438233766
B136,EWELIG,K63,K,63,44,53,9,9,3.87530259243906,2.1107484946571784
B136,EWELIG,K63,K,63,44,54,10,10,4.030882287648336,1.902539725059583
B136,EWELIG,K63,K,63,44,55,11,11,3.884794364275009,1.6133241789622517
B136,EWELIG,K63,K,63,44,56,12,12,3.8822037522892012,1.7660455254829195
B136,EWELIG,K63,K,63,44,57,13,13,3.844650752778061,1.6257944240227324
B136,EWELIG,K63,K,63,44,58,14,14,3.9743400178750896,2.373011308017105
B136,EWELIG,K63,K,63,44,59,15,15,3.974834515604533,3.040732208110631
B136,EWELIG,K63,K,63,44,60,16,16,3.986080847773368,2.9476169914904435
B136,EWELIG,K63,K,63,44,61,17,17,4.029876193584205,3.2583183325963336
B136,EWELIG,K63,K,63,44,62,18,18,3.9543393372295883,2.2675857010124876
B136,EWELIG,K63,K,63,45,46,1,1,2.022399062335991,0.19215656092876898
B136,EWELIG,K63,K,63,45,47,2,2,3.302193351432835,1.7032260783815598
B136,EWELIG,K63,K,63,45,48,3,3,3.367291622972796,1.2339377428655762
B136,EWELIG,K63,K,63,45,49,4,4,3.726751484124238,2.0071243706185182
B136,EWELIG,K63,K,63,45,50,5,5,3.764198849719032,2.0640296847934003
B136,EWELIG,K63,K,63,45,51,6,6,3.588866094862339,2.6560806615971924
B136,EWELIG,K63,K,63,45,52,7,7,3.5612266227130784,2.5802157758202373
B136,EWELIG,K63,K,63,45,53,8,8,3.9484468625834954,1.8517688322436499
B136,EWELIG,K63,K,63,45,54,9,9,4.1064265269245706,1.6435600626460545
B136,EWELIG,K63,K,63,45,55,10,10,4.127524104706215,1.3543445165487231
B136,EWELIG,K63,K,63,45,56,11,11,4.122304961175538,1.507065863069391
B136,EWELIG,K63,K,63,45,57,12,12,4.134882460361304,1.366814761609204
B136,EWELIG,K63,K,63,45,58,13,13,4.273195663477972,2.1140316456035766
B136,EWELIG,K63,K,63,45,59,14,14,4.355466794748172,2.7817525456971026
B136,EWELIG,K63,K,63,45,60,15,15,4.373094526820051,2.688637329076915
B136,EWELIG,K63,K,63,45,61,16,16,4.4090947921084025,2.999338670182805
B136,EWELIG,K63,K,63,45,62,17,17,4.445654709371434,2.008606038598959
B136,EWELIG,K63,K,63,46,47,1,1,2.4498888069490605,1.5110695174527908
B136,EWELIG,K63,K,63,46,48,2,2,2.944167721466098,1.0417811819368072
B136,EWELIG,K63,K,63,46,49,3,3,3.2256689306318838,1.8149678096897492
B136,EWELIG,K63,K,63,46,50,4,4,3.2817518249522677,1.8718731238646313
B136,EWELIG,K63,K,63,46,51,5,5,3.3927197207180653,2.4639241006684234
B136,EWELIG,K63,K,63,46,52,6,6,3.3567864971317003,2.3880592148914683
B136,EWELIG,K63,K,63,46,53,7,7,3.747102405011238,1.6596122713148809
B136,EWELIG,K63,K,63,46,54,8,8,3.883606286240838,1.4514035017172855
B136,EWELIG,K63,K,63,46,55,9,9,3.99177191090922,1.1621879556199541
B136,EWELIG,K63,K,63,46,56,10,10,3.9808081833098106,1.314909302140622
B136,EWELIG,K63,K,63,46,57,11,11,4.054469658954821,1.174658200680435
B136,EWELIG,K63,K,63,46,58,12,12,4.1913312739928505,1.9218750846748076
B136,EWELIG,K63,K,63,46,59,13,13,4.274124014063679,2.5895959847683336
B136,EWELIG,K63,K,63,46,60,14,14,4.319080636369855,2.496480768148146
B136,EWELIG,K63,K,63,46,61,15,15,4.3521816719526925,2.807182109254036
B136,EWELIG,K63,K,63,46,62,16,16,4.377163397903777,1.81644947767019
B136,EWELIG,K63,K,63,47,48,1,1,1.7863282686801145,0.4692883355159836
B136,EWELIG,K63,K,63,47,49,2,2,2.2029756216718392,0.3038982922369584
B136,EWELIG,K63,K,63,47,50,3,3,2.2990559610624186,0.3608036064118405
B136,EWELIG,K63,K,63,47,51,4,4,2.7620795012657586,0.9528545832156325
B136,EWELIG,K63,K,63,47,52,5,5,2.915183819550895,0.8769896974386775
B136,EWELIG,K63,K,63,47,53,6,6,3.612732760455665,0.14854275386209004
B136,EWELIG,K63,K,63,47,54,7,7,3.761386394277432,0.05966601573550534
B136,EWELIG,K63,K,63,47,55,8,8,4.04183596232621,0.3488815618328367
B136,EWELIG,K63,K,63,47,56,9,9,4.061036071825976,0.19616021531216887
B136,EWELIG,K63,K,63,47,57,10,10,4.1618026146791935,0.3364113167723559
B136,EWELIG,K63,K,63,47,58,11,11,4.289864071967874,0.4108055672220168
B136,EWELIG,K63,K,63,47,59,12,12,4.448110549128338,1.0785264673155428
B136,EWELIG,K63,K,63,47,60,13,13,4.504085001953518,0.9854112506953552
B136,EWELIG,K63,K,63,47,61,14,14,4.506578228747204,1.2961125918012453
B136,EWELIG,K63,K,63,47,62,15,15,4.658469915889305,0.3053799602173992
B136,EWELIG,K63,K,63,48,49,1,1,1.3073409657350645,0.773186627752942
B136,EWELIG,K63,K,63,48,50,2,2,1.4615628376587328,0.8300919419278241
B136,EWELIG,K63,K,63,48,51,3,3,2.169480111298059,1.4221429187316161
B136,EWELIG,K63,K,63,48,52,4,4,2.361816604729046,1.346278032954661
B136,EWELIG,K63,K,63,48,53,5,5,3.2041496097618083,0.6178310893780736
B136,EWELIG,K63,K,63,48,54,6,6,3.3648660954811045,0.40962231978047825
B136,EWELIG,K63,K,63,48,55,7,7,3.6774013151855174,0.1204067736831469
B136,EWELIG,K63,K,63,48,56,8,8,3.6960993109278055,0.2731281202038147
B136,EWELIG,K63,K,63,48,57,9,9,3.8210993881750754,0.13287701874362767
B136,EWELIG,K63,K,63,48,58,10,10,3.9686731284253938,0.8800939027380004
B136,EWELIG,K63,K,63,48,59,11,11,4.1416967821353285,1.5478148028315264
B136,EWELIG,K63,K,63,48,60,12,12,4.197466166158619,1.4546995862113388
B136,EWELIG,K63,K,63,48,61,13,13,4.183991683687621,1.7654009273172289
B136,EWELIG,K63,K,63,48,62,14,14,4.367611534063575,0.7746682957333828
B136,EWELIG,K63,K,63,49,50,1,1,0.7199471659824033,0.05690531417488209
B136,EWELIG,K63,K,63,49,51,2,2,1.8205367305555213,0.6489562909786741
B136,EWELIG,K63,K,63,49,52,3,3,2.1489098628382926,0.5730914052017191
B136,EWELIG,K63,K,63,49,53,4,4,3.219303240185574,0.15535553837486837
B136,EWELIG,K63,K,63,49,54,5,5,3.35764479340575,0.36356430797246375
B136,EWELIG,K63,K,63,49,55,6,6,3.686172422353555,0.6527798540697951
B136,EWELIG,K63,K,63,49,56,7,7,3.7274345360328103,0.5000585075491273
B136,EWELIG,K63,K,63,49,57,8,8,3.8744874658476323,0.6403096090093143
B136,EWELIG,K63,K,63,49,58,9,9,4.037968367339382,0.10690727498505836
B136,EWELIG,K63,K,63,49,59,10,10,4.191796921309053,0.7746281750785844
B136,EWELIG,K63,K,63,49,60,11,11,4.263890920236727,0.6815129584583968
B136,EWELIG,K63,K,63,49,61,12,12,4.218287720600012,0.9922142995642869
B136,EWELIG,K63,K,63,49,62,13,13,4.459532244467326,0.001481667980440804
B136,EWELIG,K63,K,63,50,51,1,1,1.6917058960327926,0.592050976803792
B136,EWELIG,K63,K,63,50,52,2,2,2.0422614688625313,0.516186091026837
B136,EWELIG,K63,K,63,50,53,3,3,3.1684217491684783,0.21226085254975047
B136,EWELIG,K63,K,63,50,54,4,4,3.3033367987727944,0.42046962214734585
B136,EWELIG,K63,K,63,50,55,5,5,3.6275780332599634,0.7096851682446772
B136,EWELIG,K63,K,63,50,56,6,6,3.691972206215687,0.5569638217240094
B136,EWELIG,K63,K,63,50,57,7,7,3.849245172263635,0.6972149231841964
B136,EWELIG,K63,K,63,50,58,8,8,4.038119440741202,0.05000196081017627
B136,EWELIG,K63,K,63,50,59,9,9,4.195560418850483,0.7177228609037023
B136,EWELIG,K63,K,63,50,60,10,10,4.2555840189539715,0.6246076442835147
B136,EWELIG,K63,K,63,50,61,11,11,4.178399203471788,0.9353089853894048
B136,EWELIG,K63,K,63,50,62,12,12,4.455253560198009,0.05542364619444129
B136,EWELIG,K63,K,63,51,52,1,1,1.1017156227672789,0.07586488577695505
B136,EWELIG,K63,K,63,51,53,2,2,2.570400700950592,0.8043118293535425
B136,EWELIG,K63,K,63,51,54,3,3,2.7474850148705294,1.0125205989511379
B136,EWELIG,K63,K,63,51,55,4,4,3.1421644419591157,1.3017361450484692
B136,EWELIG,K63,K,63,51,56,5,5,3.206020604027642,1.1490147985278014
B136,EWELIG,K63,K,63,51,57,6,6,3.359478870660995,1.2892658999879885
B136,EWELIG,K63,K,63,51,58,7,7,3.564732839406121,0.5420490159936158
B136,EWELIG,K63,K,63,51,59,8,8,3.7180986036890498,0.12567188409991026
B136,EWELIG,K63,K,63,51,60,9,9,3.7970083166011075,0.032556667479722634
B136,EWELIG,K63,K,63,51,61,10,10,3.788055819839039,0.34325800858561273
B136,EWELIG,K63,K,63,51,62,11,11,4.086598130885037,0.6474746229982333
B136,EWELIG,K63,K,63,52,53,1,1,2.125354059299374,0.7284469435765875
B136,EWELIG,K63,K,63,52,54,2,2,2.31350252083769,0.9366557131741828
B136,EWELIG,K63,K,63,52,55,3,3,2.7203228466611855,1.2258712592715142
B136,EWELIG,K63,K,63,52,56,4,4,2.7927743571042343,1.0731499127508464
B136,EWELIG,K63,K,63,52,57,5,5,3.0022270893305314,1.2134010142110334
B136,EWELIG,K63,K,63,52,58,6,6,3.192122086038867,0.4661841302166607
B136,EWELIG,K63,K,63,52,59,7,7,3.3770792020948037,0.2015367698768653
B136,EWELIG,K63,K,63,52,60,8,8,3.4680201061217732,0.10842155325667768
B136,EWELIG,K63,K,63,52,61,9,9,3.4856920933016076,0.4191228943625678
B136,EWELIG,K63,K,63,52,62,10,10,3.771472572250276,0.5716097372212783
B136,EWELIG,K63,K,63,53,54,1,1,1.1313162676494963,0.20820876959759538
B136,EWELIG,K63,K,63,53,55,2,2,1.7834466213212299,0.49742431569492673
B136,EWELIG,K63,K,63,53,56,3,3,2.056849203630064,0.3447029691742589
B136,EWELIG,K63,K,63,53,57,4,4,2.3319086269788047,0.48495407063444596
B136,EWELIG,K63,K,63,53,58,5,5,2.5397175074489837,0.26226281335992674
B136,EWELIG,K63,K,63,53,59,6,6,2.7438295664842327,0.9299837134534528
B136,EWELIG,K63,K,63,53,60,7,7,2.853619057085292,0.8368684968332651
B136,EWELIG,K63,K,63,53,61,8,8,2.939777157514464,1.1475698379391552
B136,EWELIG,K63,K,63,53,62,9,9,3.2926184023452163,0.15683720635530918
B136,EWELIG,K63,K,63,54,55,1,1,1.506721835196185,0.28921554609733136
B136,EWELIG,K63,K,63,54,56,2,2,1.7984748121266585,0.13649419957666353
B136,EWELIG,K63,K,63,54,57,3,3,2.1527148586665863,0.2767453010368506
B136,EWELIG,K63,K,63,54,58,4,4,2.4044241123533694,0.4704715829575221
B136,EWELIG,K63,K,63,54,59,5,5,2.6183103088553192,1.1381924830510481
B136,EWELIG,K63,K,63,54,60,6,6,2.7678418276651335,1.0450772664308605
B136,EWELIG,K63,K,63,54,61,7,7,2.8274925810843774,1.3557786075367506
B136,EWELIG,K63,K,63,54,62,8,8,3.2175896111322912,0.36504597595290456
B136,EWELIG,K63,K,63,55,56,1,1,1.2213426857114449,0.15272134652066782
B136,EWELIG,K63,K,63,55,57,2,2,1.685506105885405,0.012470245060480778
B136,EWELIG,K63,K,63,55,58,3,3,1.9916381256275841,0.7596871290548535
B136,EWELIG,K63,K,63,55,59,4,4,2.250103823421928,1.4274080291483795
B136,EWELIG,K63,K,63,55,60,5,5,2.4121756008055244,1.3342928125281919
B136,EWELIG,K63,K,63,55,61,6,6,2.455433029135271,1.644994153634082
B136,EWELIG,K63,K,63,55,62,7,7,2.942692554721805,0.6542615220502359
B136,EWELIG,K63,K,63,56,57,1,1,1.2459694944390698,0.14025110146018704
B136,EWELIG,K63,K,63,56,58,2,2,1.6378244526479975,0.6069657825341856
B136,EWELIG,K63,K,63,56,59,3,3,1.9798573490875357,1.2746866826277117
B136,EWELIG,K63,K,63,56,60,4,4,2.1848955360668096,1.181571466007524
B136,EWELIG,K63,K,63,56,61,5,5,2.252873843992829,1.4922728071134141
B136,EWELIG,K63,K,63,56,62,6,6,2.725737334250335,0.5015401755295681
B136,EWELIG,K63,K,63,57,58,1,1,0.98698610818686,0.7472168839943727
B136,EWELIG,K63,K,63,57,59,2,2,1.5602017304194298,1.4149377840878987
B136,EWELIG,K63,K,63,57,60,3,3,1.7136105141073938,1.321822567467711
B136,EWELIG,K63,K,63,57,61,4,4,2.0076816452076414,1.6325239085736012
B136,EWELIG,K63,K,63,57,62,5,5,2.5166370276224264,0.6417912769897551
B136,EWELIG,K63,K,63,58,59,1,1,1.2868183305896659,0.667720900093526
B136,EWELIG,K63,K,63,58,60,2,2,1.461723227055293,0.5746056834733384
B136,EWELIG,K63,K,63,58,61,3,3,2.0274398880718416,0.8853070245792285
B136,EWELIG,K63,K,63,58,62,4,4,2.5147415343062534,0.10542560700461756
B136,EWELIG,K63,K,63,59,60,1,1,0.9803863379535387,0.09311521662018762
B136,EWELIG,K63,K,63,59,61,2,2,1.7184073176995303,0.21758612448570247
B136,EWELIG,K63,K,63,59,62,3,3,2.2751016316982433,0.7731465070981436
B136,EWELIG,K63,K,63,60,61,1,1,1.519833750424553,0.3107013411058901
B136,EWELIG,K63,K,63,60,62,2,2,2.147633065633721,0.680031290477956
B136,EWELIG,K63,K,63,61,62,1,1,1.7646619920563993,0.9907326315838461
B136,BAND03,K63,K,63,0,1,1,1,0.7173660003424192,0.39983098458813426
B136,BAND03,K63,K,63,0,2,2,2,0.8856831645499941,0.6952579199671183
B136,BAND03,K63,K,63,0,3,3,3,0.9948048556961554,0.5677148407980503
B136,BAND03,K63,K,63,0,4,4,4,1.193758568908059,0.7770035549148782
B136,BAND03,K63,K,63,0,5,5,5,1.3527294700884431,0.7407583742309098
B136,BAND03,K63,K,63,0,6,6,6,1.404235884191234,0.8480798281949484
B136,BAND03,K63,K,63,0,7,7,7,1.5619448407364265,1.2996184187244575
B136,BAND03,K63,K,63,0,8,8,8,1.666945865262023,1.3775213497769778
B136,BAND03,K63,K,63,0,9,9,9,1.7565988495352645,1.1167302508405141
B136,BAND03,K63,K,63,0,10,10,10,1.8393010527728262,1.1619149555607935
B136,BAND03,K63,K,63,0,11,11,11,1.8412459058584634,1.0944012808363324
B136,BAND03,K63,K,63,0,12,12,12,1.8910371106903217,1.1510134749561205
B136,BAND03,K63,K,63,0,13,13,13,1.9751962732711243,1.3113138791862822
B136,BAND03,K63,K,63,0,14,14,14,2.0661327596381067,1.2703612427861666
B136,BAND03,K63,K,63,0,15,15,15,2.1499495182292168,1.5764251907525386
B136,BAND03,K63,K,63,0,16,16,16,2.1856647597156664,1.4592688296924736
B136,BAND03,K63,K,63,0,17,17,17,2.255844435347396,1.2328410521371227
B136,BAND03,K63,K,63,0,18,18,18,2.2921960603233686,1.2017310942130655
B136,BAND03,K63,K,63,0,19,19,19,2.293993133577408,1.4774536035740526
B136,BAND03,K63,K,63,0,20,20,20,2.3307106114886644,1.5500842134775086
B136,BAND03,K63,K,63,0,21,21,21,2.352352326648589,1.8792365928620223
B136,BAND03,K63,K,63,0,22,22,22,2.407091074096678,1.9576704426373945
B136,BAND03,K63,K,63,0,23,23,23,2.4149688625024157,1.9598346881886775
B136,BAND03,K63,K,63,0,24,24,24,2.412780148472595,1.991489415319303
B136,BAND03,K63,K,63,0,25,25,25,2.449793765207314,1.8591207501647675
B136,BAND03,K63,K,63,0,26,26,26,2.4969421647426393,2.0418625312989436
B136,BAND03,K63,K,63,0,27,27,27,2.5070665376306716,1.9302560076801756
B136,BAND03,K63,K,63,0,28,28,28,2.582438199861794,2.3273174391205353
B136,BAND03,K63,K,63,0,29,29,29,2.5893205855479655,2.242575058708307
B136,BAND03,K63,K,63,0,30,30,30,2.611160832858363,2.4682109540283603
B136,BAND03,K63,K,63,0,31,31,31,2.6214704550041374,2.460212085953729
B136,BAND03,K63,K,63,0,32,31,32,2.6267635686285566,2.4305308422763128
B136,BAND03,K63,K,63,0,33,30,33,2.6597899697232292,2.5629799486439184
B136,BAND03,K63,K,63,0,34,29,34,2.664287292681582,2.6209505320666127
B136,BAND03,K63,K,63,0,35,28,35,2.910548534837923,2.667982032624928
B136,BAND03,K63,K,63,0,36,27,36,3.1161411452065093,2.709540671226063
B136,BAND03,K63,K,63,0,37,26,37,3.154817526665585,2.6879871749725615
B136,BAND03,K63,K,63,0,38,25,38,3.1775579700017023,2.754359272252249
B136,BAND03,K63,K,63,0,39,24,39,3.096362579578572,2.6746363328818523
B136,BAND03,K63,K,63,0,40,23,40,3.046201502051494,2.600106489015519
B136,BAND03,K63,K,63,0,41,22,41,3.2118695450245753,2.462378920374131
B136,BAND03,K63,K,63,0,42,21,42,3.774819823060848,1.9878937084423898
B136,BAND03,K63,K,63,0,43,20,43,3.730215234251219,2.292415949673953
B136,BAND03,K63,K,63,0,44,19,44,3.8419261772007505,1.9485609860004471
B136,BAND03,K63,K,63,0,45,18,45,4.357803916627876,1.2148292525633773
B136,BAND03,K63,K,63,0,46,17,46,3.9603299891996726,1.585380912111046
B136,BAND03,K63,K,63,0,47,16,47,3.551725349580201,0.7559492986964456
B136,BAND03,K63,K,63,0,48,15,48,3.378066197430263,1.0529395155936436
B136,BAND03,K63,K,63,0,49,14,49,3.19396624554961,0.7563447535566583
B136,BAND03,K63,K,63,0,50,13,50,3.1841459522762032,0.5697430945393878
B136,BAND03,K63,K,63,0,51,12,51,3.1075656497262916,0.32199590817074686
B136,BAND03,K63,K,63,0,52,11,52,3.0646166477241628,0.004000311111052035
