panel,book,cut,stat,pre,post,D,k,n,p,sd,t,sign,claimset,sign_nat,p_nat,D_nat,reversed,both_sig,pathology
STK20,CAND10,2017-01-01,EXSH,0.29156531971234223,0.46098310053932967,0.16941778082698744,2007,4444,0.6085,0.3330654266550796,0.5086621644534586,1,KEEP4B,1,0.644,0.15197936601468098,False,False,False
STK20,CAND10,2017-01-01,CAGR,0.15974939858292014,0.20612995605746048,0.04638055747454034,2007,4444,0.5165,0.07407437353499119,0.6261349946163383,1,KEEP4B,1,0.6725,0.031912057601780425,False,False,False
STK20,CAND10,2017-01-01,MaxDD,-0.14340081415442785,-0.17267362480715995,-0.0292728106527321,2007,4444,0.64,0.07106324201870262,-0.4119261916734393,-1,KEEP4B,-1,0.6595,-0.0292728106527321,False,False,False
STK20,CAND10,2018-01-01,SH,1.2429255674968505,1.3049099401708923,0.06198437267404189,2258,4444,0.889,0.46150007213315153,0.13431064568968956,1,KEEP4B,1,0.9715,0.01673514411284316,False,False,False
STK20,CAND10,2018-01-01,EXSH,0.26766730598795196,0.4957393939510538,0.22807208796310185,2258,4444,0.4835,0.32393172388180363,0.7040745661771642,1,KEEP4B,1,0.644,0.15197936601468098,False,False,False
STK20,CAND10,2018-01-01,CAGR,0.16507838221703408,0.20584904747400506,0.040770665256970984,2258,4444,0.575,0.07385037529802775,0.5520711992652502,1,KEEP4B,1,0.6725,0.031912057601780425,False,False,False
STK20,CAND10,2018-01-01,MaxDD,-0.14340081415442785,-0.17267362480715995,-0.0292728106527321,2258,4444,0.658,0.07236270733572797,-0.4045289587759675,-1,KEEP4B,-1,0.6595,-0.0292728106527321,False,False,False
STK20,CAND10,2019-01-01,SH,1.1563760285940725,1.4095262925416845,0.253150263947612,2509,4444,0.6045,0.47518745251700906,0.5327376861630213,1,KEEP4B,1,0.9715,0.01673514411284316,False,False,False
STK20,CAND10,2019-01-01,EXSH,0.30238717594552267,0.48504391971366,0.18265674376813734,2509,4444,0.5815,0.3252240107114954,0.5616336363620188,1,KEEP4B,1,0.644,0.15197936601468098,False,False,False
STK20,CAND10,2019-01-01,CAGR,0.15665473506360572,0.2226913842717555,0.06603664920814978,2509,4444,0.3965,0.0779098648659319,0.8476031799283226,1,KEEP4B,1,0.6725,0.031912057601780425,False,False,False
STK20,CAND10,2019-01-01,MaxDD,-0.16930159055189528,-0.17267362480715995,-0.0033720342552646665,2509,4444,0.9535,0.06928420142472076,-0.048669598348888767,-1,KEEP4B,-1,0.6595,-0.0292728106527321,False,False,False
STK20,CAND10,2020-01-01,SH,1.234066845104111,1.3339588126880333,0.09989196758392227,2761,4444,0.8345,0.4748484563723765,0.2103659941258963,1,KEEP4B,1,0.9715,0.01673514411284316,False,False,False
STK20,CAND10,2020-01-01,EXSH,0.28406611211996524,0.522778489917616,0.23871237779765075,2761,4444,0.4675,0.3262460963307555,0.7316942041067025,1,KEEP4B,1,0.644,0.15197936601468098,False,False,False
STK20,CAND10,2020-01-01,CAGR,0.16706346314254075,0.2149111981250377,0.04784773498249695,2761,4444,0.5425,0.07961038800266378,0.6010237631412618,1,KEEP4B,1,0.6725,0.031912057601780425,False,False,False
STK20,CAND10,2020-01-01,MaxDD,-0.16930159055189528,-0.17267362480715992,-0.0033720342552646387,2761,4444,0.958,0.06961358273323864,-0.04843931489902446,-1,KEEP4B,-1,0.6595,-0.0292728106527321,False,False,False
STK20,EWALL075,CALMID,SH,1.5165718904273202,1.2366758096593584,-0.2798960807679618,2226,4444,0.552,0.47158648685542254,-0.5935201465044766,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,CALMID,EXSH,0.559313229474471,0.41130364029534117,-0.14800958917912987,2226,4444,0.4385,0.1927817458507527,-0.7677572818212549,-1,CONTROL,-1,0.4365,-0.15222275908441862,False,False,False
STK20,EWALL075,CALMID,CAGR,0.23123640528819106,0.22242323761151472,-0.008813167676676337,2226,4444,0.914,0.08438948748827722,-0.10443442588628825,-1,CONTROL,-1,0.8995,-0.01064067043116182,False,False,False
STK20,EWALL075,CALMID,MaxDD,-0.1381889814328165,-0.24150350296131104,-0.10331452152849455,2226,4444,0.2255,0.08031967259322889,-1.2862916168959106,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2013-01-01,SH,1.1612779229730863,1.4216898178668231,0.26041189489373684,999,4444,0.633,0.5497345927014103,0.47370476290034047,1,CONTROL,-1,0.546,-0.28746698098625645,True,False,False
STK20,EWALL075,2013-01-01,EXSH,0.3504108514673726,0.5057918318587766,0.15538098039140402,999,4444,0.5095,0.2341502471930922,0.6635952011755468,1,CONTROL,-1,0.4365,-0.15222275908441862,True,False,False
STK20,EWALL075,2013-01-01,CAGR,0.20435897860381572,0.23342413815929677,0.029065159555481057,999,4444,0.7845,0.10504540147835499,0.27669140339732096,1,CONTROL,-1,0.8995,-0.01064067043116182,True,False,False
STK20,EWALL075,2013-01-01,MaxDD,-0.1381889814328165,-0.24150350296131035,-0.10331452152849385,999,4444,0.277,0.08149118961946308,-1.2677998935951054,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2014-01-01,SH,1.451187089669587,1.319763337435309,-0.13142375223427805,1251,4444,0.7875,0.5000025965913915,-0.2628461394605101,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2014-01-01,EXSH,0.4495051663591332,0.48465063731354485,0.03514547095441167,1251,4444,0.883,0.22622208524458498,0.1553582662648228,1,CONTROL,-1,0.4365,-0.15222275908441862,True,False,False
STK20,EWALL075,2014-01-01,CAGR,0.24775352561073485,0.21872804626935036,-0.029025479341384497,1251,4444,0.7435,0.09000229492687492,-0.32249710260129616,-1,CONTROL,-1,0.8995,-0.01064067043116182,False,False,False
STK20,EWALL075,2014-01-01,MaxDD,-0.1381889814328165,-0.24150350296131104,-0.10331452152849455,1251,4444,0.225,0.07665645804356405,-1.347760177880651,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2015-01-01,SH,1.4178486065563947,1.3281873569639497,-0.08966124959244492,1503,4444,0.8395,0.48270232652456124,-0.18574853417012216,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2015-01-01,EXSH,0.41077679346664797,0.5076826444173242,0.09690585095067628,1503,4444,0.6615,0.21916851846940302,0.44215223804692916,1,CONTROL,-1,0.4365,-0.15222275908441862,True,False,False
STK20,EWALL075,2015-01-01,CAGR,0.2301925324177066,0.2251148847493212,-0.005077647668385393,1503,4444,0.9465,0.08523544188745201,-0.05957202257589166,-1,CONTROL,-1,0.8995,-0.01064067043116182,False,False,False
STK20,EWALL075,2015-01-01,MaxDD,-0.1381889814328165,-0.24150350296131104,-0.10331452152849455,1503,4444,0.213,0.07712228655424201,-1.3396195333994783,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2016-01-01,SH,1.4138344707818415,1.324506852165301,-0.0893276186165406,1755,4444,0.8595,0.48253433108335625,-0.18512178898439774,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2016-01-01,EXSH,0.5147657451034632,0.44929859826837015,-0.06546714683509303,1755,4444,0.7185,0.19938867259949947,-0.32833934837709217,-1,CONTROL,-1,0.4365,-0.15222275908441862,False,False,False
STK20,EWALL075,2016-01-01,CAGR,0.22592113180475404,0.22742328011760235,0.0015021483128483115,1755,4444,0.9895,0.08467452367955788,0.01774026292173829,1,CONTROL,-1,0.8995,-0.01064067043116182,True,False,False
STK20,EWALL075,2016-01-01,MaxDD,-0.1381889814328165,-0.24150350296131085,-0.10331452152849435,1755,4444,0.2175,0.0748381072743007,-1.3805068739889474,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2017-01-01,SH,1.4251396510966525,1.3116765645512651,-0.11346308654538739,2007,4444,0.823,0.4767546850083294,-0.23799050143241923,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2017-01-01,EXSH,0.5262770173098783,0.43753963793399686,-0.08873737937588144,2007,4444,0.6635,0.19907704483991426,-0.44574390506569295,-1,CONTROL,-1,0.4365,-0.15222275908441862,False,False,False
STK20,EWALL075,2017-01-01,CAGR,0.22324038141718064,0.22979385943192832,0.006553478014747677,2007,4444,0.942,0.08390621443064383,0.07810479902134933,1,CONTROL,-1,0.8995,-0.01064067043116182,True,False,False
STK20,EWALL075,2017-01-01,MaxDD,-0.1381889814328165,-0.24150350296131112,-0.10331452152849463,2007,4444,0.2425,0.07678770167236604,-1.3454566197242355,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2018-01-01,SH,1.5071052763813124,1.2436506430469458,-0.2634546333343666,2258,4444,0.587,0.4683456791980147,-0.562521754840358,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2018-01-01,EXSH,0.5318470148724139,0.4344800968271073,-0.09736691804530662,2258,4444,0.6225,0.18933172370326848,-0.5142662631535835,-1,CONTROL,-1,0.4365,-0.15222275908441862,False,False,False
STK20,EWALL075,2018-01-01,CAGR,0.22838555115244621,0.22522495761904127,-0.0031605935334049484,2258,4444,0.972,0.08329320215099141,-0.037945395924093774,-1,CONTROL,-1,0.8995,-0.01064067043116182,False,False,False
STK20,EWALL075,2018-01-01,MaxDD,-0.1381889814328165,-0.24150350296131104,-0.10331452152849455,2258,4444,0.2085,0.08029089413252466,-1.2867526591243097,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2019-01-01,SH,1.3964296462938404,1.3271309158730942,-0.06929873042074619,2509,4444,0.89,0.49048774925360666,-0.14128534408086774,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2019-01-01,EXSH,0.5424407936452905,0.4026485430450697,-0.13979225060022082,2509,4444,0.481,0.19311260364643534,-0.7238898340170623,-1,CONTROL,-1,0.4365,-0.15222275908441862,False,False,False
STK20,EWALL075,2019-01-01,CAGR,0.21355890631706426,0.24425379320377677,0.030694886886712514,2509,4444,0.74,0.08889084993809901,0.3453098593172136,1,CONTROL,-1,0.8995,-0.01064067043116182,True,False,False
STK20,EWALL075,2019-01-01,MaxDD,-0.1751835190905376,-0.24150350296131104,-0.06631998387077345,2509,4444,0.3935,0.08097766497232237,-0.8189910624545816,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,EWALL075,2020-01-01,SH,1.4527777005671252,1.2539729346389705,-0.19880476592815466,2761,4444,0.6905,0.49979644644506377,-0.39777146744881214,-1,CONTROL,-1,0.546,-0.28746698098625645,False,False,False
STK20,EWALL075,2020-01-01,EXSH,0.5027769675829794,0.44279261186855323,-0.059984355714426174,2761,4444,0.76,0.1918222588236002,-0.3127080041820788,-1,CONTROL,-1,0.4365,-0.15222275908441862,False,False,False
STK20,EWALL075,2020-01-01,CAGR,0.22085702334968849,0.2366917390398247,0.015834715690136225,2761,4444,0.864,0.09466388102650924,0.16727304562657794,1,CONTROL,-1,0.8995,-0.01064067043116182,True,False,False
STK20,EWALL075,2020-01-01,MaxDD,-0.1751835190905376,-0.24150350296131098,-0.0663199838707734,2761,4444,0.4065,0.07953407265592952,-0.8338562537552769,-1,CONTROL,-1,0.1995,-0.10331452152849455,False,False,False
STK20,SPYBH,CALMID,SH,0.9572586609528492,0.8253721693640172,-0.13188649158883192,2226,4444,0.7735,0.46307353758444764,-0.28480679823942795,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,CALMID,EXSH,0.0,0.0,0.0,2226,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,CALMID,CAGR,0.15450474439535122,0.14809754654581164,-0.006407197849539581,2226,4444,0.9375,0.08729422342705152,-0.07339773009028293,-1,CONTROL,-1,0.9355,-0.007334742725714161,False,False,False
STK20,SPYBH,CALMID,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2226,4444,0.3505,0.11848857277575299,-0.9836531584463108,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2013-01-01,SH,0.8108670715057137,0.9158979860080465,0.10503091450233282,999,4444,0.841,0.5420854299675963,0.1937534357059018,1,CONTROL,-1,0.7775,-0.13524422190183782,True,False,False
STK20,SPYBH,2013-01-01,EXSH,0.0,0.0,0.0,999,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2013-01-01,CAGR,0.15708292475290137,0.1496316107805987,-0.00745131397230267,999,4444,0.952,0.1172265314087856,-0.06356337496943314,-1,CONTROL,-1,0.9355,-0.007334742725714161,False,False,False
STK20,SPYBH,2013-01-01,MaxDD,-0.2206210182339588,-0.33717267708462395,-0.11655165885066515,999,4444,0.3765,0.12207842221584089,-0.954727762164192,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2014-01-01,SH,1.001681923310454,0.8351127001217642,-0.16656922318868972,1251,4444,0.7275,0.48911104152740703,-0.3405550254366035,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,2014-01-01,EXSH,0.0,0.0,0.0,1251,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2014-01-01,CAGR,0.18875533487678162,0.13695242523504114,-0.051802909641740474,1251,4444,0.5725,0.09757747371660541,-0.530890047350394,-1,CONTROL,-1,0.9355,-0.007334742725714161,False,False,False
STK20,SPYBH,2014-01-01,MaxDD,-0.2206210182339588,-0.33717267708462384,-0.11655165885066504,1251,4444,0.35,0.11669059321011092,-0.9988093782401489,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2015-01-01,SH,1.0070718130897467,0.8205047125466255,-0.1865671005431212,1503,4444,0.6855,0.4683701890005152,-0.3983325688196521,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,2015-01-01,EXSH,0.0,0.0,0.0,1503,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2015-01-01,CAGR,0.17950490060181518,0.13715096832456097,-0.0423539322772542,1503,4444,0.63,0.08959441550923598,-0.47272960079624693,-1,CONTROL,-1,0.9355,-0.007334742725714161,False,False,False
STK20,SPYBH,2015-01-01,MaxDD,-0.2206210182339588,-0.33717267708462384,-0.11655165885066504,1503,4444,0.3305,0.11513857316094167,-1.0122729129858865,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2016-01-01,SH,0.8990687256783784,0.8752082538969308,-0.023860471781447568,1755,4444,0.95,0.4722650340505448,-0.050523477414366164,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,2016-01-01,EXSH,0.0,0.0,0.0,1755,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2016-01-01,CAGR,0.153903284599932,0.1496081631498629,-0.004295121450069106,1755,4444,0.9565,0.08840354451150828,-0.04858539862629571,-1,CONTROL,-1,0.9355,-0.007334742725714161,False,False,False
STK20,SPYBH,2016-01-01,MaxDD,-0.2206210182339588,-0.3371726770846239,-0.1165516588506651,1755,4444,0.353,0.11627355447547266,-1.002391811073868,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2017-01-01,SH,0.8988626337867742,0.8741369266172683,-0.02472570716950595,2007,4444,0.9545,0.462940586981719,-0.053410108909898495,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,2017-01-01,EXSH,0.0,0.0,0.0,2007,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2017-01-01,CAGR,0.14958794806217596,0.1527163638546137,0.00312841579243775,2007,4444,0.9705,0.08611477140573134,0.03632844564724164,1,CONTROL,-1,0.9355,-0.007334742725714161,True,False,False
STK20,SPYBH,2017-01-01,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2007,4444,0.367,0.11687683229778681,-0.9972178109148842,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2018-01-01,SH,0.9752582615088985,0.8091705462198385,-0.16608771528905997,2258,4444,0.729,0.46395523680444517,-0.3579821976641792,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,2018-01-01,EXSH,0.0,0.0,0.0,2258,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2018-01-01,CAGR,0.15699945516681268,0.14544726546044162,-0.011552189706371063,2258,4444,0.907,0.0866705287126322,-0.1332885569981222,-1,CONTROL,-1,0.9355,-0.007334742725714161,False,False,False
STK20,SPYBH,2018-01-01,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2258,4444,0.3615,0.11977642108469994,-0.9730768192534777,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2019-01-01,SH,0.8539888526485498,0.9244823728280245,0.07049352017947463,2509,4444,0.897,0.4769591134642947,0.1477978262485843,1,CONTROL,-1,0.7775,-0.13524422190183782,True,False,False
STK20,SPYBH,2019-01-01,EXSH,0.0,0.0,0.0,2509,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2019-01-01,CAGR,0.1348993969987487,0.17292483405840822,0.03802543705965952,2509,4444,0.6975,0.09051237888540588,0.42011311080224745,1,CONTROL,-1,0.9355,-0.007334742725714161,True,False,False
STK20,SPYBH,2019-01-01,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2509,4444,0.382,0.11603611312069786,-1.0044429765536085,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
STK20,SPYBH,2020-01-01,SH,0.9500007329841458,0.8111803227704173,-0.13882041021372848,2761,4444,0.78,0.4794206530628888,-0.2895586773887242,-1,CONTROL,-1,0.7775,-0.13524422190183782,False,False,False
STK20,SPYBH,2020-01-01,EXSH,0.0,0.0,0.0,2761,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
STK20,SPYBH,2020-01-01,CAGR,0.15003884561775446,0.15337844394121386,0.0033395983234593973,2761,4444,0.969,0.09456188997175326,0.03531653528135885,1,CONTROL,-1,0.9355,-0.007334742725714161,True,False,False
STK20,SPYBH,2020-01-01,MaxDD,-0.2206210182339588,-0.33717267708462373,-0.11655165885066493,2761,4444,0.4005,0.11661695281614218,-0.9994400988544077,-1,CONTROL,-1,0.338,-0.11655165885066499,False,False,False
