window,arm,char,outcome,strata,resid,b,t,ctrl_t,n,r2,sig
full,top20,breadth,CAGR,21,ratio,-0.002635422060998807,-2.8232032282185338,,168,0.045815109722354364,True
full,top20,breadth,CAGR,21,logx,-0.012655423847613811,-0.6915400729715748,4.0297366771167615,168,0.09224719992938835,False
full,top20,breadth,CAGR,21,loglog,,,,0,,False
full,top20,breadth,MaxDD,3,none,0.0062490269849198275,2.5552230239488245,,168,0.03784383187266438,True
full,top20,breadth,MaxDD,3,partial,0.008714327514082331,3.3074227465540504,-2.3326229709856237,168,0.06855952075016836,True
full,top20,breadth,MaxDD,3,residx,0.008714327514082337,3.3053731612335926,,168,0.06175193652346833,True
full,top20,breadth,MaxDD,3,ratio,0.00890604050873791,3.7178486995016375,,168,0.07686694779356118,True
full,top20,breadth,MaxDD,3,logx,0.12625488899910478,4.9183472088570825,-3.1324355074796624,168,0.1330070455221981,True
full,top20,breadth,MaxDD,3,loglog,-0.5261844979744617,-4.3090398383854955,3.321726584353863,168,0.11309891686904228,True
full,top20,breadth,MaxDD,5,none,0.005791644168617809,2.463872366887506,,168,0.0352800808221988,True
full,top20,breadth,MaxDD,5,partial,0.007993016651326058,3.1699720671088634,-2.242822878369585,168,0.06382080550091196,True
full,top20,breadth,MaxDD,5,residx,0.007993016651326056,3.168068113616262,,168,0.05701457767344298,True
full,top20,breadth,MaxDD,5,ratio,0.008275337926773466,3.589509459484912,,168,0.07202732785733301,True
full,top20,breadth,MaxDD,5,logx,0.14769643221865,4.520675543153621,-2.9687398857800726,168,0.11566783553374083,True
full,top20,breadth,MaxDD,5,loglog,-0.6043923158933523,-3.879611188162354,3.0681309262980463,168,0.09489468577481897,True
full,top20,breadth,MaxDD,7,none,0.0014877531037873553,0.6455124321909701,,168,0.0025038733156944604,False
full,top20,breadth,MaxDD,7,partial,0.0034268203551226476,1.43599669292339,-2.591866147814055,168,0.041526914890351097,False
full,top20,breadth,MaxDD,7,residx,0.0034268203551226437,1.4186402498894484,,168,0.011978511584352591,False
full,top20,breadth,MaxDD,7,ratio,0.005066013173481551,2.227887748631286,,168,0.029032420898211786,True
full,top20,breadth,MaxDD,7,logx,0.09709597600874983,2.6349050302344303,-3.103369437984619,168,0.06886908156455696,True
full,top20,breadth,MaxDD,7,loglog,-0.37999363216023907,-2.1574084918167404,3.2115886507775633,168,0.06468696946898356,True
full,top20,breadth,MaxDD,21,none,2.3434230931742624e-05,0.011435369119171758,,168,7.877564091041123e-07,False
full,top20,breadth,MaxDD,21,partial,0.0010456404540710174,0.49577556088418046,-1.8408554362608123,168,0.02012532750811724,False
full,top20,breadth,MaxDD,21,residx,0.0010456404540710184,0.49260594525383156,,168,0.0014596771755117643,False
full,top20,breadth,MaxDD,21,ratio,0.002590037366982854,1.2700038271278709,,168,0.009622825136828661,False
full,top20,breadth,MaxDD,21,logx,0.049173159355665096,1.2105517768856093,-2.091482302282714,168,0.02743070625474331,False
full,top20,breadth,MaxDD,21,loglog,-0.19361548463303618,-0.9808524150831377,2.1972576042809715,168,0.028774061069287704,False
full,top20,breadth,DDnorm,3,none,0.1001985269116481,4.134729796518632,,168,0.09337173601915794,True
full,top20,breadth,DDnorm,3,partial,0.09363875667062474,3.5329383317144685,0.617003879870205,168,0.09545872537694589,True
full,top20,breadth,DDnorm,3,residx,0.09363875667062475,3.4918330787299583,,168,0.06842527603219128,True
full,top20,breadth,DDnorm,3,ratio,0.09381311684785312,3.8468674636290703,,168,0.08185022743530446,True
full,top20,breadth,DDnorm,3,logx,1.3278933024187134,5.162100448333264,-0.12623644401796524,168,0.16448655574625148,True
full,top20,breadth,DDnorm,3,loglog,-0.526184497974462,-4.309039838385497,-0.018358246864774348,168,0.12332135770073083,True
full,top20,breadth,DDnorm,5,none,0.09478629097478244,4.075713391191961,,168,0.09096604067762448,True
full,top20,breadth,DDnorm,5,partial,0.08731689230663799,3.453985708071233,0.7590399461309081,168,0.0941291311494239,True
full,top20,breadth,DDnorm,5,residx,0.08731689230663794,3.410950960887539,,168,0.06549730370418594,True
full,top20,breadth,DDnorm,5,ratio,0.07544403129468563,3.186119031160656,,168,0.0576285916770225,True
full,top20,breadth,DDnorm,5,logx,1.5669119741314326,4.797937969132425,0.05317583916772149,168,0.14940184884225072,True
full,top20,breadth,DDnorm,5,loglog,-0.6043923158933521,-3.8796111881623525,-0.3068711087112412,168,0.10906576504452381,True
full,top20,breadth,DDnorm,7,none,0.04292609752355005,1.8986360374398874,,168,0.021254223954919715,False
full,top20,breadth,DDnorm,7,partial,0.039246640354180504,1.644612552101323,0.49181578429179484,168,0.02268692207747569,False
full,top20,breadth,DDnorm,7,residx,0.03924664035418049,1.643991280314022,,168,0.01602053323581687,False
full,top20,breadth,DDnorm,7,ratio,0.03255750405638075,1.4334339812298944,,168,0.012226570130618675,False
full,top20,breadth,DDnorm,7,logx,1.0415479940112937,2.829905056621262,-0.02294597119771075,168,0.05288028765898234,True
full,top20,breadth,DDnorm,7,loglog,-0.37999363216023924,-2.1574084918167413,-0.22841536526739184,168,0.034335191846433744,True
full,top20,breadth,DDnorm,21,none,0.023893001423523432,1.1710343162910768,,168,0.008193287587784481,False
full,top20,breadth,DDnorm,21,partial,0.016490115084835565,0.781512229378624,1.332574810201236,168,0.018753613587600193,False
full,top20,breadth,DDnorm,21,residx,0.01649011508483556,0.7779058476737498,,168,0.003632165951764188,False
full,top20,breadth,DDnorm,21,ratio,0.004121832011239181,0.20121283357626196,,168,0.00024383573683595117,False
full,top20,breadth,DDnorm,21,logx,0.5959755118810275,1.4681812876420801,1.0266239284299499,168,0.02824949251644948,False
full,top20,breadth,DDnorm,21,loglog,-0.1936154846330359,-0.9808524150831359,-1.2377200325585807,168,0.022282405848777165,False
full,top20,breadth,CAGRnorm,3,none,0.07953216358566241,7.1068052749798305,,168,0.23328001211186822,True
full,top20,breadth,CAGRnorm,3,partial,0.07655726032591623,6.254531606063358,0.605898816366279,168,0.234982122992349,True
full,top20,breadth,CAGRnorm,3,residx,0.07655726032591623,6.064571646744472,,168,0.1813749153104589,True
full,top20,breadth,CAGRnorm,3,ratio,0.07160215742771307,6.2213831068450105,,168,0.1890793720077838,True
full,top20,breadth,CAGRnorm,3,logx,0.8990246408006912,7.608107143806639,-0.1310178023006405,168,0.30085201704894815,True
full,top20,breadth,CAGRnorm,3,loglog,,,,0,,False
full,top20,breadth,CAGRnorm,5,none,0.035277192936473654,3.4134922382656607,,168,0.06558853207611937,True
full,top20,breadth,CAGRnorm,5,partial,0.031090700264826125,2.770435263225604,0.958350920495926,168,0.07076093849466836,True
full,top20,breadth,CAGRnorm,5,residx,0.031090700264826115,2.7385394394799993,,168,0.04322545029920033,True
full,top20,breadth,CAGRnorm,5,ratio,0.025244663687532008,2.4019409318351093,,168,0.0335876059354665,True
full,top20,breadth,CAGRnorm,5,logx,0.5516210854432838,3.7564065553433554,0.37208435970129056,168,0.10477403910691974,True
full,top20,breadth,CAGRnorm,5,loglog,,,,0,,False
full,top20,breadth,CAGRnorm,7,none,0.002676081931587457,0.2819493130377686,,168,0.00047865881892150686,False
full,top20,breadth,CAGRnorm,7,partial,0.0007068499122086753,0.07058928500415024,0.6272866706669348,168,0.002856625592769224,False
full,top20,breadth,CAGRnorm,7,residx,0.000706849912208675,0.07070273237373698,,168,3.0112806234439127e-05,False
full,top20,breadth,CAGRnorm,7,ratio,-0.0007679046719322955,-0.08088789603259018,,168,3.941321596245828e-05,False
full,top20,breadth,CAGRnorm,7,logx,0.14987944859596736,0.9578515149548149,0.24700100437731295,168,0.00802062727663655,False
full,top20,breadth,CAGRnorm,7,loglog,,,,0,,False
full,top20,breadth,CAGRnorm,21,none,-0.003672704537202713,-0.41552761232029073,,168,0.0010390589720303822,False
full,top20,breadth,CAGRnorm,21,partial,-0.0069775218251586614,-0.7636128178172559,1.3737189405186396,168,0.012334976232108774,False
full,top20,breadth,CAGRnorm,21,residx,-0.006977521825158674,-0.7625167182057474,,168,0.003490375484534236,False
full,top20,breadth,CAGRnorm,21,ratio,-0.009847305305165024,-1.1177216583222638,,168,0.007469697587632607,False
full,top20,breadth,CAGRnorm,21,logx,-0.006675134210628431,-0.037717476414722624,1.1376945323736938,168,0.008612368179741092,False
full,top20,breadth,CAGRnorm,21,loglog,,,,0,,False
full,top20,disp,Sharpe,3,none,-0.04688909320961286,-4.041960040601036,,168,0.08960003432602759,True
full,top20,disp,Sharpe,3,partial,-0.04934770706126919,-4.394017639211386,3.575247440870056,168,0.15505697311283262,True
full,top20,disp,Sharpe,3,residx,-0.04934770706126916,-4.267701113588329,,168,0.09887057820854828,True
full,top20,disp,Sharpe,3,ratio,-0.06227881768151736,-5.582622583506811,,168,0.15806846158250087,True
full,top20,disp,Sharpe,3,logx,-0.636232272675171,-3.9241077280631855,3.6473232544848893,168,0.1388844044187626,True
full,top20,disp,Sharpe,3,loglog,,,,0,,False
full,top20,disp,Sharpe,5,none,-0.0024935210391310086,-0.24548883843968702,,168,0.0003629090311402239,False
full,top20,disp,Sharpe,5,partial,-0.006147483386811323,-0.6058885725943394,2.330915962789035,168,0.03222993059791224,False
full,top20,disp,Sharpe,5,residx,-0.006147483386811327,-0.5984928697568807,,168,0.0021531474173320797,False
full,top20,disp,Sharpe,5,ratio,-0.01750975180841169,-1.739165549517296,,168,0.01789499916720705,False
full,top20,disp,Sharpe,5,logx,-0.05965163206256996,-0.3485854212352042,2.3256768022149057,168,0.03176563828918999,False
full,top20,disp,Sharpe,5,loglog,,,,0,,False
full,top20,disp,Sharpe,7,none,0.024452440479792587,2.782522390971545,,168,0.04456269443279237,True
full,top20,disp,Sharpe,7,partial,0.024696050035749456,2.661745473863547,-0.08409052553180031,168,0.044603638763086706,True
full,top20,disp,Sharpe,7,residx,0.024696050035749473,2.6648109528329873,,168,0.04102349781481329,True
full,top20,disp,Sharpe,7,ratio,0.018308009899432015,2.06230144997796,,168,0.024980970029764182,True
full,top20,disp,Sharpe,7,logx,0.4762442251049231,2.7839584268903947,-0.18803898164846314,168,0.048004475532964386,True
full,top20,disp,Sharpe,7,loglog,,,,0,,False
full,top20,disp,Sharpe,21,none,0.03057285175548994,3.8057639867673316,,168,0.08025006317051142,True
full,top20,disp,Sharpe,21,partial,0.031133510865453518,3.550577291471653,-0.16202926556588812,168,0.08039638315735598,True
full,top20,disp,Sharpe,21,residx,0.031133510865453486,3.541855728007115,,168,0.07026105533903748,True
full,top20,disp,Sharpe,21,ratio,0.02256981461166181,2.755368278243778,,168,0.043735033710122106,True
full,top20,disp,Sharpe,21,logx,0.6224375557802495,3.5881674534926193,-0.23740905346453434,168,0.08166931334475735,True
full,top20,disp,Sharpe,21,loglog,,,,0,,False
full,top20,disp,CAGR,3,none,-0.0045189605248244094,-3.406262618486827,,168,0.06532913026705345,True
full,top20,disp,CAGR,3,partial,-0.0049606353346931375,-4.102592197246435,5.965469648279785,168,0.23115243933077023,True
full,top20,disp,CAGR,3,residx,-0.004960635334693135,-3.758598926689034,,168,0.07842833514093384,True
full,top20,disp,CAGR,3,ratio,-0.00755505603604211,-6.08961446082807,,168,0.1826018448564074,True
full,top20,disp,CAGR,3,logx,-0.06298581945798878,-3.6032603510743177,5.92427256070664,168,0.21427338632929627,True
full,top20,disp,CAGR,3,loglog,,,,0,,False
full,top20,disp,CAGR,5,none,0.0005716396521671052,0.49645634197201627,,168,0.0014825511850918849,False
full,top20,disp,CAGR,5,partial,-0.00024446057878855544,-0.22340589191328325,4.827212730464061,168,0.1250470300281551,False
full,top20,disp,CAGR,5,residx,-0.0002444605787885551,-0.2096314930037826,,168,0.000264661037552405,False
full,top20,disp,CAGR,5,ratio,-0.0026360575758412647,-2.3245963465837955,,168,0.03152642945151796,True
full,top20,disp,CAGR,5,logx,0.002381577768772479,0.12889713344971257,4.700301463841781,168,0.12261422541651579,False
full,top20,disp,CAGR,5,loglog,,,,0,,False
full,top20,disp,CAGR,7,none,0.0037658518170848644,3.8380679635004866,,168,0.0815066855718205,True
full,top20,disp,CAGR,7,partial,0.002908188841579763,2.869066744332384,2.7098698237101964,168,0.12064284590527596,True
full,top20,disp,CAGR,7,residx,0.002908188841579763,2.75979477072559,,168,0.04386949752168545,True
full,top20,disp,CAGR,7,ratio,0.0011921465029834676,1.169224877576166,,168,0.008168193880673247,False
full,top20,disp,CAGR,7,logx,0.059127302334304785,3.1669880738687994,2.470938493195803,168,0.12557214231190572,True
full,top20,disp,CAGR,7,loglog,,,,0,,False
full,top20,disp,CAGR,21,none,0.004549759863622447,5.123628189973382,,168,0.13654799489345837,True
full,top20,disp,CAGR,21,partial,0.0036296452549069696,3.8118423858957655,2.4487045427626937,168,0.1668258170622523,True
full,top20,disp,CAGR,21,residx,0.0036296452549069674,3.6254494807939044,,168,0.07337054243143049,True
full,top20,disp,CAGR,21,ratio,0.0019723525209640984,2.0909217480481543,,168,0.02566122921094305,True
full,top20,disp,CAGR,21,logx,0.0765280681718225,4.074457507647671,2.2006707840148323,168,0.1728396000301018,True
full,top20,disp,CAGR,21,loglog,,,,0,,False
full,top20,disp,MaxDD,3,none,-0.006054915795371543,-2.4728785206045987,,168,0.03552928927522958,True
full,top20,disp,MaxDD,3,partial,-0.005914803078472256,-2.4101737130013214,-0.9324092472870337,168,0.04058446140311356,True
full,top20,disp,MaxDD,3,residx,-0.005914803078472255,-2.4089349804205433,,168,0.03377687717641331,True
full,top20,disp,MaxDD,3,ratio,-0.004649067150423705,-1.8845241238240535,,168,0.02094604067154926,False
full,top20,disp,MaxDD,3,logx,-0.06815496614562877,-1.92923492668614,-0.8455981850799951,168,0.027829394299819454,False
full,top20,disp,MaxDD,3,loglog,0.23417688778839912,1.4073474858538613,1.3843939099411697,168,0.02499765869300774,False
full,top20,disp,MaxDD,5,none,-0.0040162605363980265,-1.6926005645549036,,168,0.016965614095101555,False
full,top20,disp,MaxDD,5,partial,-0.0037118370818233,-1.5439930981947154,-0.8195995456436594,168,0.020951489187939543,False
full,top20,disp,MaxDD,5,residx,-0.0037118370818233,-1.5433096367574388,,168,0.014145261360470007,False
full,top20,disp,MaxDD,5,ratio,-0.002522840310161697,-1.0577067028880147,,168,0.006694302782018657,False
full,top20,disp,MaxDD,5,logx,-0.05075163342565962,-1.2484828068342997,-0.7752326383311491,168,0.015437447846605279,False
full,top20,disp,MaxDD,5,loglog,0.14346478413320907,0.7488731745979358,1.2811112226935604,168,0.01567609783094448,False
full,top20,disp,MaxDD,7,none,-0.0008639961238504024,-0.3745627601105145,,168,0.000844450525094298,False
full,top20,disp,MaxDD,7,partial,0.00081085459623227,0.33794724798377246,-2.2356085110752026,168,0.030219657884085538,False
full,top20,disp,MaxDD,7,residx,0.0008108545962322713,0.33392080937470475,,168,0.0006712545780872547,False
full,top20,disp,MaxDD,7,ratio,0.0025677132365773785,1.1168671263452994,,168,0.007458365488795637,False
full,top20,disp,MaxDD,7,logx,0.02153764648402791,0.486201278411169,-2.284767369492317,168,0.031077928002133937,False
full,top20,disp,MaxDD,7,loglog,-0.19074852543647802,-0.9085597148290034,2.7256885538355706,168,0.043090477125968696,False
full,top20,disp,MaxDD,21,none,0.0007549198500733011,0.368534159175341,,168,0.0008175084011562417,False
full,top20,disp,MaxDD,21,partial,0.0025802001980879423,1.1691388979884993,-2.095877960595324,168,0.026728384361356383,False
full,top20,disp,MaxDD,21,residx,0.00258020019808794,1.1615906499506254,,168,0.008062734028750684,False
full,top20,disp,MaxDD,21,ratio,0.003337000046579287,1.6415425716454812,,168,0.01597360569887185,False
full,top20,disp,MaxDD,21,logx,0.053118087263913344,1.2162848246719973,-2.126307325172146,168,0.027511986739206074,False
full,top20,disp,MaxDD,21,loglog,-0.33261304654824675,-1.5743361404835554,2.4593060885188818,168,0.03756819122740929,False
full,top20,disp,DDnorm,3,none,-0.060849820528281,-2.4331516020668955,,168,0.03443589408667769,True
full,top20,disp,DDnorm,3,partial,-0.06439253967678552,-2.604397264129718,2.3400727715038836,168,0.06545124820863335,True
full,top20,disp,DDnorm,3,residx,-0.06439253967678549,-2.575295537392974,,168,0.03841779886387886,True
full,top20,disp,DDnorm,3,ratio,-0.08987886778681789,-3.6721249444477433,,168,0.07512905842485118,True
full,top20,disp,DDnorm,3,logx,-0.7478082438579101,-2.1031426369275077,2.430018191955494,168,0.05488816524211748,True
full,top20,disp,DDnorm,3,loglog,0.23417688778839907,1.4073474858538606,-2.159474072778239,168,0.03623555650860544,False
full,top20,disp,DDnorm,5,none,-0.03252526547351552,-1.3406253281116007,,168,0.010710997879836759,False
full,top20,disp,DDnorm,5,partial,-0.041737626746790955,-1.725475732070996,2.465013011617559,168,0.04584857338620896,False
full,top20,disp,DDnorm,5,residx,-0.04173762674679095,-1.7052996602954043,,168,0.017216745940971,False
full,top20,disp,DDnorm,5,ratio,-0.06737749178428457,-2.8280079198272405,,168,0.045964010256980825,True
full,top20,disp,DDnorm,5,logx,-0.5746362197659228,-1.406185799541577,2.5146922630122317,168,0.04220761795599448,False
full,top20,disp,DDnorm,5,loglog,0.1434647841332089,0.7488731745979347,-2.2742595176611067,168,0.031087488997776358,False
full,top20,disp,DDnorm,7,none,0.012349313272194015,0.5408544259289088,,168,0.0017590899691243278,False
full,top20,disp,DDnorm,7,partial,0.005366091371102719,0.22317449620464494,0.9301565762392119,168,0.006966145774618737,False
full,top20,disp,DDnorm,7,residx,0.0053660913711027335,0.22310215405542375,,168,0.00029975693296024897,False
full,top20,disp,DDnorm,7,ratio,-0.008656081583302071,-0.37893468246941703,,168,0.0008642614035687668,False
full,top20,disp,DDnorm,7,logx,0.16422544933651284,0.36992582313286665,0.8943215011674384,168,0.007734279212494366,False
full,top20,disp,DDnorm,7,loglog,-0.1907485254364785,-0.9085597148290055,-0.7354202363291297,168,0.012037873243519237,False
full,top20,disp,DDnorm,21,none,0.03165060361136357,1.556105751645129,,168,0.01437741388080882,False
full,top20,disp,DDnorm,21,partial,0.022316871157854343,1.0086012324412332,1.0689693260912818,168,0.021156324095797596,False
