panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
u56,EWALL,0.25,15.0,S2_minSleeveDD,0.05,CASH,0.13012526187963158,1.1277932063097236,-0.21499436666655192,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.25,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.13544936513372585,1.1126815388861218,-0.22669346348236386,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.25,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07044784027846784,0.8657745041286916,-0.196536569009634,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,0.25,25.0,S0_ISsharpe,0.5,BOND2,0.06568102822982214,0.8112597195114705,-0.19931802782706287,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,0.25,25.0,S1_IS4b,0.25,TLT,0.10167737692771617,1.0243588360594822,-0.19364543581997196,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.25,25.0,S2_minSleeveDD,0.05,CASH,0.129201752931432,1.1206268011113414,-0.21513665570014306,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.25,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13434696202059437,1.1046287028774837,-0.22686717024719338,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.25,25.0,S4_ISsharpe_fpos,0.5,BOND2,0.06568102822982214,0.8112597195114705,-0.19931802782706287,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,0.25,50.0,S0_ISsharpe,0.35,TLT,0.07784414945086082,0.8433370463963248,-0.2126847985014545,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.25,50.0,S1_IS4b,0.2,TLT,0.1021935932859428,0.9986807907870234,-0.1932359183386737,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.25,50.0,S2_minSleeveDD,0.05,CASH,0.12689620848989636,1.1027070286558691,-0.21549229216064725,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.25,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13159551578081174,1.0844904311032029,-0.22730130814256455,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.25,50.0,S4_ISsharpe_fpos,0.35,TLT,0.07784414945086082,0.8433370463963248,-0.2126847985014545,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.35,0.0,S0_ISsharpe,0.5,BOND2,0.07763874435841567,0.9474390784472405,-0.1923472022034971,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.35,0.0,S1_IS4b,0.35,TLT,0.09699149956397579,1.0317463161564817,-0.19761880568150414,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.35,0.0,S2_minSleeveDD,0.05,CASH,0.1315189464064901,1.1386155153275752,-0.21478089620007212,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.35,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.1371118817545296,1.1248271567506234,-0.22643284803137775,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.35,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.07763874435841567,0.9474390784472405,-0.1923472022034971,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.35,5.0,S0_ISsharpe,0.5,BOND2,0.07523767981979357,0.9202524683292622,-0.193745953039398,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.35,5.0,S1_IS4b,0.3,TLT,0.1014748072868481,1.0504310623258653,-0.19376385301599508,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.35,5.0,S2_minSleeveDD,0.05,CASH,0.13105645176591718,1.135032334961612,-0.21485205794469886,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.35,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13655967700483007,1.1208013397524605,-0.22651972722278535,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.35,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07523767981979357,0.9202524683292622,-0.193745953039398,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.35,10.0,S0_ISsharpe,0.5,BOND2,0.07284166314925633,0.8930414345859209,-0.19514240745100175,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.35,10.0,S1_IS4b,0.3,TLT,0.09974356892624048,1.0340661014867722,-0.19508956715146952,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.35,10.0,S2_minSleeveDD,0.05,CASH,0.13059414200970276,1.1314489269178971,-0.21492321476677867,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.35,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.13600773359674512,1.1167751480896815,-0.22660659903963587,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.35,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07284166314925633,0.8930414345859209,-0.19514240745100175,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.35,15.0,S0_ISsharpe,0.5,BOND2,0.07045068433670387,0.865809143383708,-0.196536569009643,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,0.35,15.0,S1_IS4b,0.3,TLT,0.09801490182192607,1.017689112662884,-0.1964132184895525,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.35,15.0,S2_minSleeveDD,0.05,CASH,0.13013201706558641,1.1278652936807416,-0.21499436666655136,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.35,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1354560514097658,1.1127485859645396,-0.2266934634823642,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.35,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07045068433670387,0.865809143383708,-0.196536569009643,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,0.35,25.0,S0_ISsharpe,0.5,BOND2,0.06568380033870547,0.8112934654516303,-0.19931802782707075,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,0.35,25.0,S1_IS4b,0.25,TLT,0.10168203234684792,1.0244136379688602,-0.19364543581997218,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.35,25.0,S2_minSleeveDD,0.05,CASH,0.12920832132474436,1.120697361565308,-0.2151366557001423,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.35,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13435347021734523,1.1046943671416762,-0.22686717024719338,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.35,25.0,S4_ISsharpe_fpos,0.5,BOND2,0.06568380033870547,0.8112934654516303,-0.19931802782707075,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,0.35,50.0,S0_ISsharpe,0.35,TLT,0.0778473433962612,0.8433753080900007,-0.21268479850145539,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.35,50.0,S1_IS4b,0.2,TLT,0.10219774699902207,0.9987308825190205,-0.19323591833867348,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.35,50.0,S2_minSleeveDD,0.05,CASH,0.1269023111314309,1.102773764366782,-0.21549229216064691,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.35,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13160158018028234,1.0845526313578886,-0.22730130814256477,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.35,50.0,S4_ISsharpe_fpos,0.35,TLT,0.0778473433962612,0.8433753080900007,-0.21268479850145539,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.5,0.0,S0_ISsharpe,0.5,BOND2,0.07764136267712685,0.9474721217748922,-0.1923472022034911,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.5,0.0,S1_IS4b,0.35,TLT,0.0969961168099247,1.0318008214565,-0.1976188056815078,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.5,0.0,S2_minSleeveDD,0.05,CASH,0.13152589675550885,1.138690245815263,-0.21478089620007101,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.5,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13711873940180141,1.1248964774879933,-0.2264328480313782,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.5,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.07764136267712685,0.9474721217748922,-0.1923472022034911,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.5,5.0,S0_ISsharpe,0.5,BOND2,0.07524026365767611,0.9202850559941718,-0.19374595303939257,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.5,5.0,S1_IS4b,0.3,TLT,0.10147961776040071,1.050488147393347,-0.1937638530159873,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.5,5.0,S2_minSleeveDD,0.05,CASH,0.13106330196230176,1.135106236085068,-0.21485205794469864,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.5,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.1365664353526681,1.1208698809619124,-0.22651972722278568,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.5,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07524026365767611,0.9202850559941718,-0.19374595303939257,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,0.5,10.0,S0_ISsharpe,0.5,BOND2,0.07284421264507301,0.8930735660967748,-0.19514240745099665,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.5,10.0,S1_IS4b,0.3,TLT,0.09974818536515473,1.0341211965264874,-0.1950895671514632,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.5,10.0,S2_minSleeveDD,0.05,CASH,0.13060089212857817,1.1315219982718503,-0.21492321476677811,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.5,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.13601439273452454,1.1168429094119559,-0.2266065990396362,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.5,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07284421264507301,0.8930735660967748,-0.19514240745099665,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,0.5,15.0,S0_ISsharpe,0.5,BOND2,0.07045319962879826,0.8658408183379068,-0.19653656900963634,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,0.5,15.0,S1_IS4b,0.3,TLT,0.09801932481847486,1.0177422174766126,-0.19641321848954685,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.5,15.0,S2_minSleeveDD,0.05,CASH,0.13013866718203504,1.127937534864463,-0.2149943666665507,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.5,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1354626114268036,1.112815567045071,-0.2266934634823644,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,0.5,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07045319962879826,0.8658408183379068,-0.19653656900963634,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,0.5,25.0,S0_ISsharpe,0.5,BOND2,0.06568624763670927,0.8113242264382567,-0.1993180278270652,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,0.5,25.0,S1_IS4b,0.25,TLT,0.10168640450915256,1.0244667341187297,-0.19364543581996507,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.5,25.0,S2_minSleeveDD,0.05,CASH,0.12921477166142314,1.1207679412245517,-0.21513665570014195,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.5,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.1343598322606132,1.104759786693809,-0.2268671702471936,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,0.5,25.0,S4_ISsharpe_fpos,0.5,BOND2,0.06568624763670927,0.8113242264382567,-0.1993180278270652,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,0.5,50.0,S0_ISsharpe,0.35,TLT,0.07785014407285185,0.8434103324226381,-0.21268479850145772,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.5,50.0,S1_IS4b,0.2,TLT,0.10220138899429276,0.9987773948578574,-0.1932359183386787,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.5,50.0,S2_minSleeveDD,0.05,CASH,0.12690826332972627,1.1028401835202915,-0.2154922921606468,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.5,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.131607448848019,1.0846141412130452,-0.22730130814256466,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.5,50.0,S4_ISsharpe_fpos,0.35,TLT,0.07785014407285185,0.8434103324226381,-0.21268479850145772,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.7,0.0,S0_ISsharpe,0.5,BOND2,0.07764338343149468,0.9474975504464241,-0.19234720220349077,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.7,0.0,S1_IS4b,0.35,TLT,0.09699955567247676,1.0318407555544673,-0.19761880568150703,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.7,0.0,S2_minSleeveDD,0.05,CASH,0.1315309546395953,1.1387433758871404,-0.21478089620007101,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,0.7,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13712373059091076,1.1249457686805238,-0.22643284803137853,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
