default,pool,panel,book,cost,arm,pool_empty,n_pool,n_arms,moved_off_control,pool_mean_dSharpe,IS_argmax_margin,TO,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos
K_CAGR,P_S1,u56,EWall,0.0,control,False,10,17,False,0.019628669749397698,0.0,0.828443130785896,1.0,0.13914970573908247,1.1428755510902837,-0.22511403539334796,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_S1,u56,EWall,0.0,band3-rw,False,10,17,True,0.019628669749397698,0.07914255583497498,4.315175035199482,5.20877640823206,0.13900938125811635,1.2423653467473756,-0.17597499959029217,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.09948979565709193,-0.00014032448096612526,0.049139035803055786,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_S1,u56,EWall,0.0,band3-rw,False,10,17,True,0.019628669749397698,0.006723462885846687,4.315175035199482,5.20877640823206,0.13900938125811635,1.2423653467473756,-0.17597499959029217,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.09948979565709193,-0.00014032448096612526,0.049139035803055786,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_S1,u56,EWall,0.0,ebud-0.20,False,10,17,True,0.019628669749397698,,0.828443130785896,1.0,0.13914970573908247,1.1428755510902837,-0.22511403539334796,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_ALL,u56,EWall,10.0,control,False,17,17,False,0.019227488134985427,,0.828443130785896,1.0,0.13817415675493705,1.1357457661990906,-0.22525890947548444,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_ALL,u56,EWall,10.0,abs12-rw,False,17,17,True,0.019227488134985427,0.022223967871008776,5.305746372518426,6.404478684596215,0.12045394165801615,1.0313474478727305,-0.19885937491003558,1.1357457661990906,0.13817415675493705,-0.22525890947548444,-0.10439831832636015,-0.0177202150969209,0.026399534565448857,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_ALL,u56,EWall,10.0,control,False,17,17,False,0.019227488134985427,0.0,0.828443130785896,1.0,0.13817415675493705,1.1357457661990906,-0.22525890947548444,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_ALL,u56,EWall,10.0,band3-rw,False,17,17,True,0.019227488134985427,0.08919612459502457,4.315175035199482,5.20877640823206,0.13410735294295106,1.2025375283414923,-0.17714795261642902,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.06679176214240168,-0.004066803811985986,0.04811095685905542,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_ALL,u56,EWall,10.0,band3-dg,False,17,17,True,0.019227488134985427,0.008173813567553756,1.7745075608568108,2.1419787248081086,0.09534815248934558,1.2850846619485738,-0.12054946768671182,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.14933889574948322,-0.042826004265591466,0.10470944178877262,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,EWall,10.0,control,False,17,17,False,0.019227488134985427,,0.828443130785896,1.0,0.13817415675493705,1.1357457661990906,-0.22525890947548444,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_S1,u56,EWall,10.0,control,False,10,17,False,0.001049963452101066,,0.828443130785896,1.0,0.13817415675493705,1.1357457661990906,-0.22525890947548444,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_S1,u56,EWall,10.0,abs12-rw,False,10,17,True,0.001049963452101066,0.022223967871008776,5.305746372518426,6.404478684596215,0.12045394165801615,1.0313474478727305,-0.19885937491003558,1.1357457661990906,0.13817415675493705,-0.22525890947548444,-0.10439831832636015,-0.0177202150969209,0.026399534565448857,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_S1,u56,EWall,10.0,control,False,10,17,False,0.001049963452101066,0.0,0.828443130785896,1.0,0.13817415675493705,1.1357457661990906,-0.22525890947548444,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_S1,u56,EWall,10.0,band3-rw,False,10,17,True,0.001049963452101066,0.08919612459502457,4.315175035199482,5.20877640823206,0.13410735294295106,1.2025375283414923,-0.17714795261642902,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.06679176214240168,-0.004066803811985986,0.04811095685905542,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_S1,u56,EWall,10.0,band3-rw,False,10,17,True,0.001049963452101066,0.00934978713313872,4.315175035199482,5.20877640823206,0.13410735294295106,1.2025375283414923,-0.17714795261642902,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.06679176214240168,-0.004066803811985986,0.04811095685905542,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_S1,u56,EWall,10.0,g200-rw,False,10,17,True,0.001049963452101066,,7.61589883257433,9.19302550719392,0.12429661007972004,1.1117903913685827,-0.18647420509523338,1.1357457661990906,0.13817415675493705,-0.22525890947548444,-0.023955374830507914,-0.013877546675217012,0.038784704380251056,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_ALL,u56,EWall,25.0,control,False,17,17,False,-0.019148122167634618,,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_ALL,u56,EWall,25.0,control,False,17,17,False,-0.019148122167634618,0.0,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_CAGR,P_ALL,u56,EWall,25.0,control,False,17,17,False,-0.019148122167634618,0.0,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_ALL,u56,EWall,25.0,control,False,17,17,False,-0.019148122167634618,0.0,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_MaxDD,P_ALL,u56,EWall,25.0,band3-dg,False,17,17,True,-0.019148122167634618,0.009147274679725204,1.7745075608568108,2.1419787248081086,0.09241429872042128,1.2482558034007076,-0.12092635506895344,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.12320639090009466,-0.04429806637763978,0.10454982670861435,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,EWall,25.0,stop15,False,17,17,True,-0.019148122167634618,,3.2676809349822524,3.9443636063255094,0.12011316300061203,1.071701460663897,-0.22826899583611027,1.125049412500613,0.13671236509806106,-0.22547618177756779,-0.05334795183671592,-0.01659920209744903,-0.002792814058542481,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_S1,u56,EWall,25.0,control,False,8,17,False,-0.02105939101978871,,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_S1,u56,EWall,25.0,control,False,8,17,False,-0.02105939101978871,0.0,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_CAGR,P_S1,u56,EWall,25.0,control,False,8,17,False,-0.02105939101978871,0.0,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_S1,u56,EWall,25.0,control,False,8,17,False,-0.02105939101978871,0.0,0.828443130785896,1.0,0.13671236509806106,1.125049412500613,-0.22547618177756779,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_MaxDD,P_S1,u56,EWall,25.0,vol60-dg,False,8,17,True,-0.02105939101978871,0.00157613615098251,1.388939269481807,1.6765656179250357,0.1191424728774535,1.1640584021681937,-0.16898084587657036,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.03900898966758071,-0.017569892220607564,0.05649533590099742,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_S1,u56,EWall,25.0,vol60-rw,False,8,17,True,-0.02105939101978871,,1.8575951323325959,2.2422723579956574,0.12535872254656155,1.1506624355726665,-0.18534808331980046,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.025613023072053487,-0.01135364255149951,0.040128098457767325,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_ALL,u56,R10,0.0,control,False,17,17,False,-0.048676772199058194,,12.835321986161087,1.0,0.19271143450024852,1.119834044752324,-0.24014336576794515,1.119834044752324,0.19271143450024852,-0.24014336576794515,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_ALL,u56,R10,0.0,abs12-rw,False,17,17,True,-0.048676772199058194,0.010901892366390609,12.560641935122925,0.9785996758527508,0.18389271559041465,1.0779294309223397,-0.24014336576794526,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.04190461382998434,-0.008818718909833878,-1.1102230246251565e-16,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_CAGR,P_ALL,u56,R10,0.0,control,False,17,17,False,-0.048676772199058194,0.0013477247784916546,12.835321986161087,1.0,0.19271143450024852,1.119834044752324,-0.24014336576794515,1.119834044752324,0.19271143450024852,-0.24014336576794515,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_ALL,u56,R10,0.0,band3-dg,False,17,17,True,-0.048676772199058194,0.02342864467507355,12.554110750250564,0.9780908312067494,0.18418517797855238,1.095098447857489,-0.23057376149692954,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.024735596894835066,-0.00852625652169614,0.009569604271015608,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_MaxDD,P_ALL,u56,R10,0.0,v1gate-rw,False,17,17,True,-0.048676772199058194,0.0009400648970464553,13.857051125583164,1.079602922351593,0.15901286657845004,1.063981342947478,-0.17473572844195917,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.05585270180484603,-0.033698567921798483,0.06540763732598598,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_ALL,u56,R10,0.0,g200-rw,False,17,17,True,-0.048676772199058194,,12.973946751415028,1.0108002561527794,0.18530079680924816,1.096930739790609,-0.23196960617361106,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.02290330496171511,-0.007410637691000366,0.008173759594334085,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_S1,u56,R10,0.0,control,False,1,17,False,-0.024735596894835066,,12.835321986161087,1.0,0.19271143450024852,1.119834044752324,-0.24014336576794515,1.119834044752324,0.19271143450024852,-0.24014336576794515,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_S1,u56,R10,0.0,band3-dg,False,1,17,True,-0.024735596894835066,,12.554110750250564,0.9780908312067494,0.18418517797855238,1.095098447857489,-0.23057376149692954,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.024735596894835066,-0.00852625652169614,0.009569604271015608,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_CAGR,P_S1,u56,R10,0.0,band3-dg,False,1,17,True,-0.024735596894835066,,12.554110750250564,0.9780908312067494,0.18418517797855238,1.095098447857489,-0.23057376149692954,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.024735596894835066,-0.00852625652169614,0.009569604271015608,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_S1,u56,R10,0.0,band3-dg,False,1,17,True,-0.024735596894835066,,12.554110750250564,0.9780908312067494,0.18418517797855238,1.095098447857489,-0.23057376149692954,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.024735596894835066,-0.00852625652169614,0.009569604271015608,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_MaxDD,P_S1,u56,R10,0.0,band3-dg,False,1,17,True,-0.024735596894835066,,12.554110750250564,0.9780908312067494,0.18418517797855238,1.095098447857489,-0.23057376149692954,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.024735596894835066,-0.00852625652169614,0.009569604271015608,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Random,P_S1,u56,R10,0.0,band3-dg,False,1,17,True,-0.024735596894835066,,12.554110750250564,0.9780908312067494,0.18418517797855238,1.095098447857489,-0.23057376149692954,1.119834044752324,0.19271143450024852,-0.24014336576794515,-0.024735596894835066,-0.00852625652169614,0.009569604271015608,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_ALL,u56,R10,10.0,control,False,17,17,False,-0.053396228191029405,,12.835321986161087,1.0,0.17741575007649701,1.044242060240687,-0.24091758546790598,1.044242060240687,0.17741575007649701,-0.24091758546790598,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_ALL,u56,R10,10.0,abs12-rw,False,17,17,True,-0.053396228191029405,0.011184899721861763,12.560641935122925,0.9785996758527508,0.16872446375592065,1.0022644587550826,-0.2409175854679061,1.044242060240687,0.17741575007649701,-0.24091758546790598,-0.041977601485604366,-0.008691286320576364,-1.1102230246251565e-16,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_CAGR,P_ALL,u56,R10,10.0,control,False,17,17,False,-0.053396228191029405,0.0014908685925696386,12.835321986161087,1.0,0.17741575007649701,1.044242060240687,-0.24091758546790598,1.044242060240687,0.17741575007649701,-0.24091758546790598,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_ALL,u56,R10,10.0,band3-rw,False,17,17,True,-0.053396228191029405,0.002578617910238057,12.657593578586308,0.9861531788788467,0.16943652175117552,1.0149392671192532,-0.23275339585232568,1.044242060240687,0.17741575007649701,-0.24091758546790598,-0.0293027931214338,-0.007979228325321497,0.008164189615580297,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_MaxDD,P_ALL,u56,R10,10.0,band3-rw,False,17,17,True,-0.053396228191029405,0.002409922744275761,12.657593578586308,0.9861531788788467,0.16943652175117552,1.0149392671192532,-0.23275339585232568,1.044242060240687,0.17741575007649701,-0.24091758546790598,-0.0293027931214338,-0.007979228325321497,0.008164189615580297,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Random,P_ALL,u56,R10,10.0,abs12-rw,False,17,17,True,-0.053396228191029405,,12.560641935122925,0.9785996758527508,0.16872446375592065,1.0022644587550826,-0.2409175854679061,1.044242060240687,0.17741575007649701,-0.24091758546790598,-0.041977601485604366,-0.008691286320576364,-1.1102230246251565e-16,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_S1,u56,R10,10.0,control,True,1,17,False,0.0,,12.835321986161087,1.0,0.17741575007649701,1.044242060240687,-0.24091758546790598,1.044242060240687,0.17741575007649701,-0.24091758546790598,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_S1,u56,R10,10.0,control,True,1,17,False,0.0,,12.835321986161087,1.0,0.17741575007649701,1.044242060240687,-0.24091758546790598,1.044242060240687,0.17741575007649701,-0.24091758546790598,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
