window,arm,char,outcome,strata,resid,b,t,n,dof,r2,ctrl_t,sig
IS,EWall,breadth,MaxDD,5,residx,-0.0006652955843592831,-0.17858589927358498,168,166,0.0001920891393684121,,False
IS,EWall,breadth,MaxDD,5,ratio,0.018650002325691573,6.408624642420759,168,166,0.19834054486684916,,True
IS,EWall,breadth,MaxDD,7,none,0.00930660739930853,3.073380709275198,168,166,0.053838142821288626,,True
IS,EWall,breadth,MaxDD,7,partial,-0.0016551540139715607,-0.6561862173035812,168,165,0.4507899686771034,-10.920477880992685,False
IS,EWall,breadth,MaxDD,7,residx,-0.0016551540139715627,-0.4881124067158087,168,166,0.0014332063544706397,,False
IS,EWall,breadth,MaxDD,7,ratio,0.015591376113208155,5.435818028486998,168,166,0.15110407604843024,,True
IS,EWall,breadth,MaxDD,21,none,0.0061356443030378864,2.2393297451047274,168,166,0.029322629614889406,,True
IS,EWall,breadth,MaxDD,21,partial,-0.0028548709379644967,-1.209387900657047,168,165,0.3902189203915639,-9.882030931108275,False
IS,EWall,breadth,MaxDD,21,residx,-0.002854870937964495,-0.9498206281323601,168,166,0.005405317880916027,,False
IS,EWall,breadth,MaxDD,21,ratio,0.012536929794861014,4.812204105963373,168,166,0.12242354555865398,,True
IS,EWall,breadth,DDnorm,3,none,0.10214249506533765,5.132965093019448,168,166,0.1369778855659034,,True
IS,EWall,breadth,DDnorm,3,partial,0.021481950692650853,0.992513021094142,168,165,0.3146532095701645,-6.54034019249525,False
IS,EWall,breadth,DDnorm,3,residx,0.0214819506926509,0.8258359616614381,168,166,0.004091653657679939,,False
IS,EWall,breadth,DDnorm,3,ratio,0.11923386908033577,6.172125146513652,168,166,0.18665378759252527,,True
IS,EWall,breadth,DDnorm,5,none,0.04952306525869257,2.5419857592118933,168,166,0.037467402413178696,,True
IS,EWall,breadth,DDnorm,5,partial,-0.007158969202215523,-0.34922198556814,168,165,0.19380493645264685,-5.656574788431968,False
IS,EWall,breadth,DDnorm,5,residx,-0.007158969202215493,-0.3146032095218607,168,166,0.0005958807351735818,,False
IS,EWall,breadth,DDnorm,5,ratio,0.07012973304364356,3.6722848221877067,168,166,0.07513510899415698,,True
IS,EWall,breadth,DDnorm,7,none,0.029953390169152,1.5671310246766854,168,166,0.014578887730430479,,False
IS,EWall,breadth,DDnorm,7,partial,-0.01363278194865385,-0.7145582116364435,168,165,0.17863775684199967,-5.740827023190566,False
IS,EWall,breadth,DDnorm,7,residx,-0.013632781948653834,-0.6503837501485935,168,166,0.0025417101298617073,,False
IS,EWall,breadth,DDnorm,7,ratio,0.05607196935734575,2.98953219543538,168,166,0.051088604929745984,,True
IS,EWall,breadth,DDnorm,21,none,0.012860867644244314,0.7268729491525554,168,166,0.0031726988368298015,,False
IS,EWall,breadth,DDnorm,21,partial,-0.021422142779046117,-1.1939160998613025,168,165,0.13240673352117838,-4.957609750972219,False
IS,EWall,breadth,DDnorm,21,residx,-0.021422142779046152,-1.1196380424885528,168,166,0.007495141665347815,,False
IS,EWall,breadth,DDnorm,21,ratio,0.039473274181947446,2.261467643201334,168,166,0.0298878458259787,,True
IS,EWall,breadth,CAGRnorm,3,none,0.07968773547578581,5.164794417541511,168,166,0.1384460222677446,,True
IS,EWall,breadth,CAGRnorm,3,partial,0.01140382793689514,0.6971173965157531,168,165,0.3498930223629242,-7.325720120557516,False
IS,EWall,breadth,CAGRnorm,3,residx,0.011403827936895162,0.5643214888545909,168,166,0.0019147528493851373,,False
IS,EWall,breadth,CAGRnorm,3,ratio,0.09242741787519636,6.163940643356017,168,166,0.18625123122324405,,True
IS,EWall,breadth,CAGRnorm,5,none,0.043929343210699745,2.935551210406365,168,166,0.04935051090574061,,True
IS,EWall,breadth,CAGRnorm,5,partial,-0.008009982071268434,-0.5309366083861429,168,165,0.26909029252263095,-7.043109677560887,False
IS,EWall,breadth,CAGRnorm,5,residx,-0.00800998207126842,-0.4555729542979919,168,166,0.0012487201741905318,,False
IS,EWall,breadth,CAGRnorm,5,ratio,0.05859899398777324,3.997546841241507,168,166,0.08781375597876151,,True
IS,EWall,breadth,CAGRnorm,7,none,0.016145393365895107,1.1423167748863954,168,166,0.007799459016379684,,False
IS,EWall,breadth,CAGRnorm,7,partial,-0.019072024531857492,-1.3788168336162128,168,165,0.2050199660077694,-6.397936079732932,False
IS,EWall,breadth,CAGRnorm,7,residx,-0.01907202453185749,-1.2387821756849962,168,166,0.009159788188691564,,False
IS,EWall,breadth,CAGRnorm,7,ratio,0.0340076302974381,2.4392772372404012,168,166,0.034603494613750674,,True
IS,EWall,breadth,CAGRnorm,21,none,0.005934832258850376,0.45234773890345703,168,166,0.0012311238927426027,,False
IS,EWall,breadth,CAGRnorm,21,partial,-0.023335481410496538,-1.7980543255095915,168,165,0.17289159713637914,-5.851886690758237,False
IS,EWall,breadth,CAGRnorm,21,residx,-0.02333548141049653,-1.6536518494466017,168,166,0.016206308697136684,,False
IS,EWall,breadth,CAGRnorm,21,ratio,0.024017782074397274,1.8482146635789354,168,166,0.0201627916519711,,False
IS,EWall,disp,Sharpe,3,none,-0.04361714078161234,-2.8985725319335978,168,166,0.04817453974482855,,True
IS,EWall,disp,Sharpe,3,partial,0.023370755587319075,1.6107003734522407,168,165,0.35697765200882725,-8.901634802657433,False
IS,EWall,disp,Sharpe,3,residx,0.02337075558731909,1.3021064820504324,168,166,0.010110476904620191,,False
IS,EWall,disp,Sharpe,3,ratio,0.05709607669394217,3.8647431998429522,168,166,0.08254974238810275,,True
IS,EWall,disp,Sharpe,5,none,-0.01189096812898885,-0.8354609905804837,168,166,0.0041871833341614595,,False
IS,EWall,disp,Sharpe,5,partial,0.029018487712087548,2.219742650026451,168,165,0.2887918361297388,-8.125771458220532,True
IS,EWall,disp,Sharpe,5,residx,0.029018487712087534,1.8979054080213225,168,166,0.021238216432577284,,False
IS,EWall,disp,Sharpe,5,ratio,0.059820302828564056,4.4357849868169215,168,166,0.10597044571844072,,True
IS,EWall,disp,Sharpe,7,none,0.009337755492206053,0.7097947257408134,168,166,0.0030258079804225124,,False
IS,EWall,disp,Sharpe,7,partial,0.03799147503937583,3.114721746144705,168,165,0.23967089505121697,-7.166216271631313,True
IS,EWall,disp,Sharpe,7,residx,0.03799147503937583,2.787169521216385,168,166,0.04470500843255021,,True
IS,EWall,disp,Sharpe,7,ratio,0.06358343248847521,5.2047712082662345,168,166,0.14029568268477166,,True
IS,EWall,disp,Sharpe,21,none,0.018660316892691164,1.542661660111105,168,166,0.014133553591007986,,False
IS,EWall,disp,Sharpe,21,partial,0.04359426064670874,3.82673573211851,168,165,0.22409489200410693,-6.682013256465084,True
IS,EWall,disp,Sharpe,21,residx,0.04359426064670874,3.503788612450883,168,166,0.06886231362686024,,True
IS,EWall,disp,Sharpe,21,ratio,0.062020159023030035,5.541854808449982,168,166,0.1561273870543356,,True
IS,EWall,disp,CAGR,3,none,-0.0034374824192695526,-1.685405195086888,168,166,0.016824098164584744,,False
IS,EWall,disp,CAGR,3,partial,0.004556619660607445,2.2012089074648324,168,165,0.26409670233231386,-7.44594114176894,True
IS,EWall,disp,CAGR,3,residx,0.004556619660607451,1.9148191217955532,168,166,0.02161022695611281,,False
IS,EWall,disp,CAGR,3,ratio,0.0077227029124967966,3.9248069513332235,168,166,0.0849159902648049,,True
IS,EWall,disp,CAGR,5,none,6.842757270816655e-05,0.03498799176664901,168,166,7.374400845638895e-06,,False
IS,EWall,disp,CAGR,5,partial,0.004917226168669863,2.6070510025221942,168,165,0.2126448487678867,-6.675388375739691,True
IS,EWall,disp,CAGR,5,residx,0.004917226168669862,2.358882940946294,168,166,0.03243290006906929,,True
IS,EWall,disp,CAGR,5,ratio,0.007907166713966235,4.258113274411948,168,166,0.09847052696459935,,True
IS,EWall,disp,CAGR,7,none,0.003050182494731525,1.6996060437953922,168,166,0.017103935172810614,,False
IS,EWall,disp,CAGR,7,partial,0.0062660562191975775,3.58963287536379,168,165,0.17501824273194966,-5.619925257528998,True
IS,EWall,disp,CAGR,7,residx,0.006266056219197582,3.3810000903012636,168,166,0.06442589625661943,,True
IS,EWall,disp,CAGR,7,ratio,0.008281351059394072,4.893748417697814,168,166,0.12608016953672507,,True
IS,EWall,disp,CAGR,21,none,0.004268451770319119,2.605062881971819,168,166,0.03927597588676657,,True
IS,EWall,disp,CAGR,21,partial,0.006927265033612526,4.2745209817513405,168,165,0.166072089301323,-5.008765370828406,True
IS,EWall,disp,CAGR,21,residx,0.006927265033612526,4.10963912385927,168,166,0.09234629408568473,,True
IS,EWall,disp,CAGR,21,ratio,0.00803040294782583,5.177101044122777,168,166,0.13901475638112304,,True
IS,EWall,disp,MaxDD,3,none,-0.01985820467939057,-5.985473449220119,168,166,0.1775089012776726,,True
IS,EWall,disp,MaxDD,3,partial,-0.0015618351161679478,-0.566290552908634,168,165,0.587010705281369,-12.790881770033144,False
IS,EWall,disp,MaxDD,3,residx,-0.0015618351161679467,-0.3651700506877232,168,166,0.000802663442281415,,False
IS,EWall,disp,MaxDD,3,ratio,0.010872393766071914,3.05437526430427,168,166,0.05320966396890914,,True
IS,EWall,disp,MaxDD,5,none,-0.010964695106417033,-3.4954181760761083,168,166,0.0685562164040514,,True
IS,EWall,disp,MaxDD,5,partial,0.00011223916619908583,0.043657413314386544,168,165,0.47034695561150075,-11.187838715632278,False
IS,EWall,disp,MaxDD,5,residx,0.00011223916619909208,0.031868904683189224,168,166,6.1181980233193656e-06,,False
IS,EWall,disp,MaxDD,5,ratio,0.010936071345940402,3.485624458341205,168,166,0.06819874630194989,,True
IS,EWall,disp,MaxDD,7,none,-0.00828998610106273,-2.7217086298287865,168,166,0.042718391149061175,,True
IS,EWall,disp,MaxDD,7,partial,0.0005869485471296631,0.23935892626351116,168,165,0.4495478949583095,-11.043034377783577,False
IS,EWall,disp,MaxDD,7,residx,0.0005869485471296579,0.17814062686884646,168,166,0.0001911326356766052,,False
IS,EWall,disp,MaxDD,7,ratio,0.012350280151368423,4.169797597670866,168,166,0.09481147466823525,,True
IS,EWall,disp,MaxDD,21,none,-0.006997996465086277,-2.5657485432308684,168,166,0.038144331048339586,,True
IS,EWall,disp,MaxDD,21,partial,0.00031656025934380903,0.13671485329175723,168,165,0.38488328200460764,-9.644162561648091,False
IS,EWall,disp,MaxDD,21,residx,0.0003165602593438065,0.10755278714180859,168,166,6.967949395986217e-05,,False
IS,EWall,disp,MaxDD,21,ratio,0.009442840237712797,3.519886778371349,168,166,0.06945249458982061,,True
IS,EWall,disp,DDnorm,3,none,-0.09658792007451483,-4.8135819298382785,168,166,0.1224850719293199,,True
IS,EWall,disp,DDnorm,3,partial,-0.023010440477243627,-1.1068935923330057,168,165,0.31564327137447545,-6.824286880718945,False
IS,EWall,disp,DDnorm,3,residx,-0.023010440477243634,-0.9208004225397258,168,166,0.005081715461990988,,False
IS,EWall,disp,DDnorm,3,ratio,0.033704150949831924,1.5853282749129545,168,166,0.014914349491793488,,False
IS,EWall,disp,DDnorm,5,none,-0.04851020731383295,-2.4880366884025893,168,166,0.03595048970755221,,True
IS,EWall,disp,DDnorm,5,partial,-0.006106552355692456,-0.31509965258355777,168,165,0.19369424551917025,-5.681567634150353,False
IS,EWall,disp,DDnorm,5,residx,-0.006106552355692477,-0.2838672294734602,168,166,0.00048518980169698356,,False
IS,EWall,disp,DDnorm,5,ratio,0.03726511426304964,1.8968462397474002,168,166,0.02121502089013383,,False
IS,EWall,disp,DDnorm,7,none,-0.03671547421788355,-1.9280963753738707,168,166,0.021904367046003403,,False
IS,EWall,disp,DDnorm,7,partial,-0.002901471876198908,-0.15638107295229417,168,165,0.1762181413684153,-5.559531651775497,False
IS,EWall,disp,DDnorm,7,residx,-0.0029014718761989186,-0.14237340981953303,168,166,0.0001220946562773273,,False
IS,EWall,disp,DDnorm,7,ratio,0.043827337531602006,2.312602471639244,168,166,0.03121207208881982,,True
IS,EWall,disp,DDnorm,21,none,-0.029913121084994637,-1.702626318283539,168,166,0.017163733779794188,,False
IS,EWall,disp,DDnorm,21,partial,-0.0038988241730714395,-0.2215711597029612,168,165,0.12517188650978384,-4.513452494690439,False
IS,EWall,disp,DDnorm,21,residx,-0.003898824173071432,-0.20789459476742608,168,166,0.0002602946539530526,,False
IS,EWall,disp,DDnorm,21,ratio,0.03005483524255584,1.7108344376706808,168,166,0.01732674623921937,,False
IS,EWall,disp,CAGRnorm,3,none,-0.04757679781415709,-2.9355379671504434,168,166,0.04935008760756909,,True
IS,EWall,disp,CAGRnorm,3,partial,0.024550327873397698,1.5707293465018202,168,165,0.3575841029311616,-8.89762533502516,False
IS,EWall,disp,CAGRnorm,3,residx,0.024550327873397736,1.2688711780017314,168,166,0.009605833417622334,,False
IS,EWall,disp,CAGRnorm,3,ratio,0.061278928421031546,3.8473496046933415,168,166,0.08186906603507593,,True
IS,EWall,disp,CAGRnorm,5,none,-0.013133918686659949,-0.8576291103144961,168,166,0.004411343527353062,,False
IS,EWall,disp,CAGRnorm,5,partial,0.030854764468994978,2.1929653394560864,168,165,0.28857674464462846,-8.11827096492264,True
IS,EWall,disp,CAGRnorm,5,residx,0.030854764468994978,1.8748122827882925,168,166,0.0207351722961876,,False
IS,EWall,disp,CAGRnorm,5,ratio,0.06426114858025989,4.427194997024782,168,166,0.10560371592819673,,True
IS,EWall,disp,CAGRnorm,7,none,0.009641075616781602,0.6804056236069937,168,166,0.002781110196562797,,False
IS,EWall,disp,CAGRnorm,7,partial,0.04051755918340713,3.0845404678486887,168,165,0.2397012605232296,-7.1705230572621454,True
IS,EWall,disp,CAGRnorm,7,residx,0.04051755918340712,2.758859854943207,168,166,0.043841082704151324,,True
IS,EWall,disp,CAGRnorm,7,ratio,0.06841972899227369,5.199794907298761,168,166,0.1400650944151246,,True
IS,EWall,disp,CAGRnorm,21,none,0.019731476069178695,1.5133220036696533,168,166,0.013608304320986253,,False
IS,EWall,disp,CAGRnorm,21,partial,0.046669522491993964,3.8029683199659052,168,165,0.22464651584365458,-6.701509685065872,True
IS,EWall,disp,CAGRnorm,21,residx,0.04666952249199395,3.4791060033158296,168,166,0.06796122740441213,,True
IS,EWall,disp,CAGRnorm,21,ratio,0.06688994322671106,5.547358265298432,168,166,0.15638911329912075,,True
IS,EWall,corr,Sharpe,3,none,0.027362455986140687,1.7910887865779574,168,166,0.01895890891434915,,False
IS,EWall,corr,Sharpe,3,partial,0.0031799217569614124,0.24883205122267693,168,165,0.34711217576998565,-9.106700492567496,False
IS,EWall,corr,Sharpe,3,residx,0.003179921756961403,0.20169302706153042,168,166,0.0002450006657788162,,False
IS,EWall,corr,Sharpe,3,ratio,0.058845122847858033,3.9943272936640337,168,166,0.08768476366244082,,True
IS,EWall,corr,Sharpe,5,none,-0.00905153827673946,-0.6354007152009942,168,166,0.0024262320262049553,,False
IS,EWall,corr,Sharpe,5,partial,-0.011457798653581368,-0.9380274676240312,168,165,0.2714388180447159,-7.805401683229489,False
IS,EWall,corr,Sharpe,5,residx,-0.011457798653581375,-0.8046480162883791,168,166,0.0038851983475546303,,False
IS,EWall,corr,Sharpe,5,ratio,0.0210146551594518,1.4831279136591615,168,166,0.013077721431267841,,False
IS,EWall,corr,Sharpe,7,none,-0.028584739504320365,-2.2009622146181846,168,166,0.02835468624111903,,True
IS,EWall,corr,Sharpe,7,partial,-0.02355522154716274,-2.0058953849961165,168,165,0.21412976707552522,-6.245400333475378,True
IS,EWall,corr,Sharpe,7,residx,-0.023555221547162778,-1.800932955376782,168,166,0.01916388045685813,,False
IS,EWall,corr,Sharpe,7,ratio,-0.000134755971423923,-0.010227756600415135,168,166,6.30162283798974e-07,,False
IS,EWall,corr,Sharpe,21,none,-0.027645034231131405,-2.3052632809307188,168,166,0.03102041506768749,,True
IS,EWall,corr,Sharpe,21,partial,-0.021986787108945725,-1.9717114700850975,168,165,0.17467838667328262,-5.359141547281948,True
IS,EWall,corr,Sharpe,21,residx,-0.021986787108945735,-1.8143925072265596,168,166,0.019445808296035927,,False
IS,EWall,corr,Sharpe,21,ratio,-0.002314506511264275,-0.19000557408597937,168,166,0.000217435351246964,,False
IS,EWall,corr,CAGR,3,none,0.002915754949794706,1.4261821941362434,168,166,0.012104667528691104,,False
IS,EWall,corr,CAGR,3,partial,0.00021321522873627742,0.11615121753190445,168,165,0.24254840785629272,-7.0851163827432835,False
IS,EWall,corr,CAGR,3,residx,0.00021321522873627853,0.10139737890882697,168,166,6.193248009156438e-05,,False
IS,EWall,corr,CAGR,3,ratio,0.005658788963221416,2.81602260461049,168,166,0.04559296309227001,,True
IS,EWall,corr,CAGR,5,none,-0.0008739973395963435,-0.44715468673918274,168,166,0.0012030528114139738,,False
IS,EWall,corr,CAGR,5,partial,-0.0011447000803531298,-0.6450951047102358,168,165,0.1822743405025964,-6.044535802255905,False
IS,EWall,corr,CAGR,5,residx,-0.0011447000803531334,-0.5857171441837715,168,166,0.0020623918037789846,,False
IS,EWall,corr,CAGR,5,ratio,0.0015442532516475088,0.7910827220446393,168,166,0.003755791891319249,,False
IS,EWall,corr,CAGR,7,none,-0.003556456084909146,-1.9879371585838586,168,166,0.02325301619217246,,True
IS,EWall,corr,CAGR,7,partial,-0.003038850821037567,-1.7875763073454691,168,165,0.12748958960147216,-4.4398339370392215,False
IS,EWall,corr,CAGR,7,residx,-0.003038850821037571,-1.6891278148961288,168,166,0.01689724312614238,,False
IS,EWall,corr,CAGR,7,ratio,-0.0015126637251036208,-0.8374020251951552,168,166,0.004206580243489633,,False
IS,EWall,corr,CAGR,21,none,-0.00332456092250843,-2.0128799797196395,168,166,0.023826201977305783,,True
IS,EWall,corr,CAGR,21,partial,-0.0027959122608166645,-1.740540646692042,168,165,0.0904260240272966,-3.4758377321087606,False
IS,EWall,corr,CAGR,21,residx,-0.002795912260816668,-1.679083468273432,168,166,0.016700228811658335,,False
IS,EWall,corr,CAGR,21,ratio,-0.0018355822135483358,-1.102056751659748,168,166,0.00726329877273757,,False
IS,EWall,corr,MaxDD,3,none,0.013901083899023692,3.9767978036462894,168,166,0.08698362435829854,,True
IS,EWall,corr,MaxDD,3,partial,0.006691291642361739,2.8399428074342192,168,165,0.605491783157698,-14.726235547022943,True
IS,EWall,corr,MaxDD,3,residx,0.006691291642361739,1.8066665546817178,168,166,0.019283741318610548,,False
IS,EWall,corr,MaxDD,3,ratio,0.02281103868465538,7.12554597222089,168,166,0.23422340627080573,,True
IS,EWall,corr,MaxDD,5,none,0.0055056354078930145,1.7087343648332654,168,166,0.017284969518178706,,False
IS,EWall,corr,MaxDD,5,partial,0.004783844168113047,2.0409055860131704,168,165,0.48338244253283325,-12.201009503741952,True
