book,panel,tiling,L,L_months,is_full,cost,n_blocks,inside_share,callable_share,med_absz,med_d,leg_share,first_end,last_end
R2,U56,OVERLAP21,3024,144.0,False,25,68,1.0,0.0,0.7831808280407322,0.006607951753871768,1.0,2021-01-15,2026-08-25
R2,U56,OVERLAP21,3780,180.0,False,25,32,1.0,0.0,0.7011441905756879,0.005596723643265515,1.0,2024-01-19,2026-08-25
R2,U56,OVERLAP21,4443,211.6,True,25,1,1.0,0.0,0.7170086270820216,0.005816803219801145,1.0,2026-09-11,2026-09-11
R2,U56,OVERLAP63,126,6.0,False,25,69,0.9855072463768116,0.014492753623188406,0.4662826628520732,-0.002924582241876696,0.4492753623188406,2009-07-14,2026-07-27
R2,U56,OVERLAP63,189,9.0,False,25,68,0.9705882352941176,0.029411764705882353,0.43812807573631296,0.0027772751626241876,0.6029411764705882,2009-10-12,2026-07-27
R2,U56,OVERLAP63,252,12.0,False,25,67,0.9552238805970149,0.04477611940298507,0.4990014575070661,0.002024140353759432,0.5522388059701493,2010-01-12,2026-07-27
R2,U56,OVERLAP63,315,15.0,False,25,66,0.9696969696969697,0.030303030303030304,0.433710512090721,0.0022703843468880203,0.5606060606060606,2010-04-14,2026-07-27
R2,U56,OVERLAP63,378,18.0,False,25,65,0.9846153846153847,0.015384615384615385,0.3604606735586565,0.002341095907689661,0.6307692307692307,2010-07-14,2026-07-27
R2,U56,OVERLAP63,504,24.0,False,25,63,0.9841269841269841,0.015873015873015872,0.3521693514494053,0.002186037398244328,0.5873015873015873,2011-01-11,2026-07-27
R2,U56,OVERLAP63,630,30.0,False,25,61,0.9836065573770492,0.01639344262295082,0.39154325461448436,0.003064022236397429,0.639344262295082,2011-07-13,2026-07-27
R2,U56,OVERLAP63,756,36.0,False,25,59,1.0,0.0,0.3493852684476497,0.0038367344168110176,0.7457627118644068,2012-01-11,2026-07-27
R2,U56,OVERLAP63,1008,48.0,False,25,55,1.0,0.0,0.3715487811828772,0.00503147642175307,0.7818181818181819,2013-01-14,2026-07-27
R2,U56,OVERLAP63,1260,60.0,False,25,51,1.0,0.0,0.4722000321298976,0.005257086757837814,0.8235294117647058,2014-01-14,2026-07-27
R2,U56,OVERLAP63,1512,72.0,False,25,47,1.0,0.0,0.4852521691159618,0.004845485158265148,0.8297872340425532,2015-01-14,2026-07-27
R2,U56,OVERLAP63,2016,96.0,False,25,39,1.0,0.0,0.6476187866297639,0.006772038275156232,0.8717948717948718,2017-01-13,2026-07-27
R2,U56,OVERLAP63,2520,120.0,False,25,31,1.0,0.0,0.6782339276504485,0.006575165397743263,0.8709677419354839,2019-01-16,2026-07-27
R2,U56,OVERLAP63,3024,144.0,False,25,23,1.0,0.0,0.7837709451381873,0.006808921473210841,1.0,2021-01-15,2026-07-27
R2,U56,OVERLAP63,3780,180.0,False,25,11,1.0,0.0,0.7038170566308438,0.0056311658757266445,1.0,2024-01-19,2026-07-27
R2,U56,OVERLAP63,4443,211.6,True,25,1,1.0,0.0,0.7170086270820216,0.005816803219801145,1.0,2026-09-11,2026-09-11
R2,U56,DISJOINT,126,6.0,False,25,35,1.0,0.0,0.5695724048412306,-0.0005759074563540106,0.4857142857142857,2009-07-14,2026-07-27
R2,U56,DISJOINT,189,9.0,False,25,23,0.9565217391304348,0.043478260869565216,0.4409335354254807,0.002675844136194566,0.6521739130434783,2009-10-12,2026-04-24
R2,U56,DISJOINT,252,12.0,False,25,17,1.0,0.0,0.45967551849094834,-0.004379009128032352,0.47058823529411764,2010-01-12,2026-01-23
R2,U56,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.40483631978431517,0.005777853964195273,0.6428571428571429,2010-04-14,2026-07-27
R2,U56,DISJOINT,378,18.0,False,25,11,1.0,0.0,0.21524461655249935,0.0020105776930673946,0.5454545454545454,2010-07-14,2025-07-24
R2,U56,DISJOINT,504,24.0,False,25,8,1.0,0.0,0.2819307038545752,0.001714902605295117,0.625,2011-01-11,2025-01-22
R2,U56,DISJOINT,630,30.0,False,25,7,1.0,0.0,0.39490546468205345,0.0024020196954843906,0.5714285714285714,2011-07-13,2026-07-27
R2,U56,DISJOINT,756,36.0,False,25,5,1.0,0.0,0.2596464971020547,0.0015276653409990876,0.6,2012-01-11,2024-01-19
R2,U56,DISJOINT,1008,48.0,False,25,4,1.0,0.0,0.3179313178919267,0.0047677706131416565,0.75,2013-01-14,2025-01-22
R2,U56,DISJOINT,1260,60.0,False,25,3,1.0,0.0,0.3666016008859621,0.005219988076979418,0.6666666666666666,2014-01-14,2024-01-19
R2,U56,DISJOINT,1512,72.0,False,25,2,1.0,0.0,0.5206640473243227,0.006389466364269535,1.0,2015-01-14,2021-01-15
R2,U56,DISJOINT,2016,96.0,False,25,2,1.0,0.0,0.5081744480042641,0.005846863766320674,1.0,2017-01-13,2025-01-22
R2,U56,DISJOINT,2520,120.0,False,25,1,1.0,0.0,0.0329934375608703,0.0003825840636008729,1.0,2019-01-16,2019-01-16
R2,U56,DISJOINT,3024,144.0,False,25,1,1.0,0.0,0.6112258560047816,0.005965751245820758,1.0,2021-01-15,2021-01-15
R2,U56,DISJOINT,3780,180.0,False,25,1,1.0,0.0,0.5303069326072604,0.004760135281217888,1.0,2024-01-19,2024-01-19
R2,U56,DISJOINT,4443,211.6,True,25,1,1.0,0.0,0.7170086270820216,0.005816803219801145,1.0,2026-09-11,2026-09-11
R3,U56,OVERLAP21,126,6.0,False,25,206,0.9902912621359223,0.009708737864077669,0.5855635351730293,0.010621784849326701,0.6262135922330098,2009-07-14,2026-08-25
R3,U56,OVERLAP21,189,9.0,False,25,203,0.9852216748768473,0.014778325123152709,0.6080682161220845,0.010429872066651288,0.6502463054187192,2009-10-12,2026-08-25
R3,U56,OVERLAP21,252,12.0,False,25,200,0.985,0.015,0.7061483134765841,0.012540222867337705,0.68,2010-01-12,2026-08-25
R3,U56,OVERLAP21,315,15.0,False,25,197,0.9746192893401016,0.025380710659898477,0.7214640695880015,0.01323139507850344,0.7309644670050761,2010-04-14,2026-08-25
R3,U56,OVERLAP21,378,18.0,False,25,194,0.9896907216494846,0.010309278350515464,0.6921751431236332,0.014041951845384974,0.7783505154639175,2010-07-14,2026-08-25
R3,U56,OVERLAP21,504,24.0,False,25,188,0.9893617021276596,0.010638297872340425,0.7755293675274411,0.015611144559758143,0.9361702127659575,2011-01-11,2026-08-25
R3,U56,OVERLAP21,630,30.0,False,25,182,0.967032967032967,0.03296703296703297,0.870014691878997,0.015386014432741138,0.9835164835164835,2011-07-13,2026-08-25
R3,U56,OVERLAP21,756,36.0,False,25,176,0.9659090909090909,0.03409090909090909,1.0774255726416466,0.0170085909467892,0.9886363636363636,2012-01-11,2026-08-25
R3,U56,OVERLAP21,1008,48.0,False,25,164,0.8902439024390244,0.10975609756097561,1.339656105818439,0.01800973411529426,1.0,2013-01-14,2026-08-25
R3,U56,OVERLAP21,1260,60.0,False,25,152,0.8092105263157895,0.19078947368421054,1.5293717502610167,0.018836315256203426,1.0,2014-01-14,2026-08-25
R3,U56,OVERLAP21,1512,72.0,False,25,140,0.6428571428571429,0.35714285714285715,1.791128170770694,0.019725781285768528,1.0,2015-01-14,2026-08-25
R3,U56,OVERLAP21,2016,96.0,False,25,116,0.43103448275862066,0.5689655172413793,2.0860356321093416,0.02030339748387599,1.0,2017-01-13,2026-08-25
R3,U56,OVERLAP21,2520,120.0,False,25,92,0.15217391304347827,0.8478260869565217,2.341458033253063,0.020733766193349754,1.0,2019-01-16,2026-08-25
R3,U56,OVERLAP21,3024,144.0,False,25,68,0.0,1.0,2.4742911453579124,0.019916287122693242,1.0,2021-01-15,2026-08-25
R3,U56,OVERLAP21,3780,180.0,False,25,32,0.0,1.0,2.589350806343918,0.0189413175037619,1.0,2024-01-19,2026-08-25
R3,U56,OVERLAP21,4443,211.6,True,25,1,0.0,1.0,2.698009841654456,0.018968355971898075,1.0,2026-09-11,2026-09-11
R3,U56,OVERLAP63,126,6.0,False,25,69,1.0,0.0,0.6000793069836121,0.007998025775495202,0.5797101449275363,2009-07-14,2026-07-27
R3,U56,OVERLAP63,189,9.0,False,25,68,0.9852941176470589,0.014705882352941176,0.6290577953485693,0.010087159430586565,0.6470588235294118,2009-10-12,2026-07-27
R3,U56,OVERLAP63,252,12.0,False,25,67,0.9850746268656716,0.014925373134328358,0.7846810803746859,0.01503139926369644,0.6417910447761194,2010-01-12,2026-07-27
R3,U56,OVERLAP63,315,15.0,False,25,66,0.9696969696969697,0.030303030303030304,0.7387908711545217,0.014482384561869462,0.7121212121212122,2010-04-14,2026-07-27
R3,U56,OVERLAP63,378,18.0,False,25,65,0.9846153846153847,0.015384615384615385,0.7192925028200576,0.01626525134904122,0.8,2010-07-14,2026-07-27
R3,U56,OVERLAP63,504,24.0,False,25,63,0.9841269841269841,0.015873015873015872,0.7925716470595684,0.015731614459996626,0.9365079365079365,2011-01-11,2026-07-27
R3,U56,OVERLAP63,630,30.0,False,25,61,0.9836065573770492,0.01639344262295082,0.8722926252563287,0.01584820302946916,0.9836065573770492,2011-07-13,2026-07-27
R3,U56,OVERLAP63,756,36.0,False,25,59,0.9491525423728814,0.05084745762711865,1.1369572976785909,0.018036794537440372,1.0,2012-01-11,2026-07-27
R3,U56,OVERLAP63,1008,48.0,False,25,55,0.8909090909090909,0.10909090909090909,1.2616034630706008,0.017459309724506683,1.0,2013-01-14,2026-07-27
R3,U56,OVERLAP63,1260,60.0,False,25,51,0.803921568627451,0.19607843137254902,1.5102565294032417,0.01890191785785815,1.0,2014-01-14,2026-07-27
R3,U56,OVERLAP63,1512,72.0,False,25,47,0.6382978723404256,0.3617021276595745,1.709342887358828,0.019154758929242115,1.0,2015-01-14,2026-07-27
R3,U56,OVERLAP63,2016,96.0,False,25,39,0.41025641025641024,0.5897435897435898,2.1481282600871796,0.02032226807932526,1.0,2017-01-13,2026-07-27
R3,U56,OVERLAP63,2520,120.0,False,25,31,0.12903225806451613,0.8709677419354839,2.3988108901193126,0.021075242010816446,1.0,2019-01-16,2026-07-27
R3,U56,OVERLAP63,3024,144.0,False,25,23,0.0,1.0,2.508916991361885,0.020203036613997742,1.0,2021-01-15,2026-07-27
R3,U56,OVERLAP63,3780,180.0,False,25,11,0.0,1.0,2.618132188688437,0.019111989865729345,1.0,2024-01-19,2026-07-27
R3,U56,OVERLAP63,4443,211.6,True,25,1,0.0,1.0,2.698009841654456,0.018968355971898075,1.0,2026-09-11,2026-09-11
R3,U56,DISJOINT,126,6.0,False,25,35,1.0,0.0,0.6247480786984949,0.008625336732185351,0.6,2009-07-14,2026-07-27
R3,U56,DISJOINT,189,9.0,False,25,23,1.0,0.0,0.6457808465640207,0.010346118565087686,0.6956521739130435,2009-10-12,2026-04-24
R3,U56,DISJOINT,252,12.0,False,25,17,1.0,0.0,0.8176375934052806,0.015557290560221593,0.5882352941176471,2010-01-12,2026-01-23
R3,U56,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.8250879775369107,0.017659721341960817,0.7857142857142857,2010-04-14,2026-07-27
R3,U56,DISJOINT,378,18.0,False,25,11,0.9090909090909091,0.09090909090909091,0.5950238241387089,0.013597133830487787,0.8181818181818182,2010-07-14,2025-07-24
R3,U56,DISJOINT,504,24.0,False,25,8,1.0,0.0,0.9787103134563284,0.018115886003536058,0.75,2011-01-11,2025-01-22
R3,U56,DISJOINT,630,30.0,False,25,7,1.0,0.0,1.2408594577429766,0.021845032162994805,1.0,2011-07-13,2026-07-27
R3,U56,DISJOINT,756,36.0,False,25,5,1.0,0.0,1.1369572976785909,0.019926232162417304,1.0,2012-01-11,2024-01-19
R3,U56,DISJOINT,1008,48.0,False,25,4,0.75,0.25,1.2435526516373479,0.01687242126868301,1.0,2013-01-14,2025-01-22
R3,U56,DISJOINT,1260,60.0,False,25,3,1.0,0.0,1.5558979124884413,0.020580046420429682,1.0,2014-01-14,2024-01-19
R3,U56,DISJOINT,1512,72.0,False,25,2,0.5,0.5,1.8853618603927276,0.02183323288506302,1.0,2015-01-14,2021-01-15
R3,U56,DISJOINT,2016,96.0,False,25,2,0.5,0.5,1.9694429616727032,0.019939188393772712,1.0,2017-01-13,2025-01-22
R3,U56,DISJOINT,2520,120.0,False,25,1,0.0,1.0,2.044257170596617,0.019017611650511294,1.0,2019-01-16,2019-01-16
R3,U56,DISJOINT,3024,144.0,False,25,1,0.0,1.0,2.60826369446812,0.021656568451144574,1.0,2021-01-15,2021-01-15
R3,U56,DISJOINT,3780,180.0,False,25,1,0.0,1.0,2.752796701834982,0.020408411496107802,1.0,2024-01-19,2024-01-19
R3,U56,DISJOINT,4443,211.6,True,25,1,0.0,1.0,2.698009841654456,0.018968355971898075,1.0,2026-09-11,2026-09-11
R4,B136,OVERLAP21,126,6.0,False,25,206,0.9854368932038835,0.014563106796116505,0.5475671863728232,-0.0007441493195940649,0.4854368932038835,2009-07-14,2026-08-25
R4,B136,OVERLAP21,189,9.0,False,25,203,0.9950738916256158,0.0049261083743842365,0.6134010970328797,-0.001421361648789577,0.47783251231527096,2009-10-12,2026-08-25
R4,B136,OVERLAP21,252,12.0,False,25,200,0.995,0.005,0.5598235716118524,0.0005912263934335221,0.515,2010-01-12,2026-08-25
R4,B136,OVERLAP21,315,15.0,False,25,197,1.0,0.0,0.5501157362262397,-0.0002083822070484201,0.49746192893401014,2010-04-14,2026-08-25
R4,B136,OVERLAP21,378,18.0,False,25,194,1.0,0.0,0.4293398902176069,0.002251789493314834,0.5360824742268041,2010-07-14,2026-08-25
R4,B136,OVERLAP21,504,24.0,False,25,188,1.0,0.0,0.3655487716371981,0.002181568274288781,0.5585106382978723,2011-01-11,2026-08-25
R4,B136,OVERLAP21,630,30.0,False,25,182,1.0,0.0,0.3135147893064012,0.0014655109172957235,0.5659340659340659,2011-07-13,2026-08-25
R4,B136,OVERLAP21,756,36.0,False,25,176,1.0,0.0,0.3096822896154739,0.0034312607528116067,0.6420454545454546,2012-01-11,2026-08-25
R4,B136,OVERLAP21,1008,48.0,False,25,164,1.0,0.0,0.3862412172628402,0.005379793128912805,0.7439024390243902,2013-01-14,2026-08-25
R4,B136,OVERLAP21,1260,60.0,False,25,152,1.0,0.0,0.4190232540936274,0.007072345138656049,0.7763157894736842,2014-01-14,2026-08-25
R4,B136,OVERLAP21,1512,72.0,False,25,140,1.0,0.0,0.5502106168825602,0.00821702374633881,0.85,2015-01-14,2026-08-25
R4,B136,OVERLAP21,2016,96.0,False,25,116,1.0,0.0,0.7521207027261013,0.010071356093700173,0.9913793103448276,2017-01-13,2026-08-25
R4,B136,OVERLAP21,2520,120.0,False,25,92,1.0,0.0,0.8333123717507999,0.009634391746845408,1.0,2019-01-16,2026-08-25
R4,B136,OVERLAP21,3024,144.0,False,25,68,1.0,0.0,0.7843132804979482,0.008679152971890754,1.0,2021-01-15,2026-08-25
R4,B136,OVERLAP21,3780,180.0,False,25,32,1.0,0.0,0.7742732665957983,0.0076179373414758875,1.0,2024-01-19,2026-08-25
R4,B136,OVERLAP21,4443,211.6,True,25,1,1.0,0.0,0.735770529955736,0.006968832448009825,1.0,2026-09-11,2026-09-11
R4,B136,OVERLAP63,126,6.0,False,25,69,0.9855072463768116,0.014492753623188406,0.5537572723088026,-0.005957327975503274,0.43478260869565216,2009-07-14,2026-07-27
R4,B136,OVERLAP63,189,9.0,False,25,68,0.9852941176470589,0.014705882352941176,0.5537884045317947,-0.00018047983266633334,0.4852941176470588,2009-10-12,2026-07-27
R4,B136,OVERLAP63,252,12.0,False,25,67,0.9850746268656716,0.014925373134328358,0.5091254825072373,0.0013559100604740582,0.5223880597014925,2010-01-12,2026-07-27
R4,B136,OVERLAP63,315,15.0,False,25,66,1.0,0.0,0.5175393638345416,0.0020048298404544505,0.5303030303030303,2010-04-14,2026-07-27
R4,B136,OVERLAP63,378,18.0,False,25,65,1.0,0.0,0.46522869341471945,0.0032824944427729333,0.5846153846153846,2010-07-14,2026-07-27
R4,B136,OVERLAP63,504,24.0,False,25,63,1.0,0.0,0.33682671766784267,0.0019765102957011588,0.5714285714285714,2011-01-11,2026-07-27
R4,B136,OVERLAP63,630,30.0,False,25,61,1.0,0.0,0.29562530500609124,0.001495308776009962,0.5737704918032787,2011-07-13,2026-07-27
R4,B136,OVERLAP63,756,36.0,False,25,59,1.0,0.0,0.31119821100930656,0.0048464080085628275,0.6440677966101694,2012-01-11,2026-07-27
R4,B136,OVERLAP63,1008,48.0,False,25,55,1.0,0.0,0.38143791308316205,0.005286415016454646,0.7454545454545455,2013-01-14,2026-07-27
R4,B136,OVERLAP63,1260,60.0,False,25,51,1.0,0.0,0.430795309425723,0.007121160904972945,0.7843137254901961,2014-01-14,2026-07-27
R4,B136,OVERLAP63,1512,72.0,False,25,47,1.0,0.0,0.5471317046518418,0.007934242616974431,0.8723404255319149,2015-01-14,2026-07-27
R4,B136,OVERLAP63,2016,96.0,False,25,39,1.0,0.0,0.790290803241268,0.01009369574292545,1.0,2017-01-13,2026-07-27
R4,B136,OVERLAP63,2520,120.0,False,25,31,1.0,0.0,0.7956197020379792,0.009580057696911407,1.0,2019-01-16,2026-07-27
R4,B136,OVERLAP63,3024,144.0,False,25,23,1.0,0.0,0.7766819194255051,0.008300992934761872,1.0,2021-01-15,2026-07-27
R4,B136,OVERLAP63,3780,180.0,False,25,11,1.0,0.0,0.8065432948753812,0.008087348314263061,1.0,2024-01-19,2026-07-27
R4,B136,OVERLAP63,4443,211.6,True,25,1,1.0,0.0,0.735770529955736,0.006968832448009825,1.0,2026-09-11,2026-09-11
R4,B136,DISJOINT,126,6.0,False,25,35,0.9714285714285714,0.02857142857142857,0.6030776949914166,-0.008239098492697466,0.42857142857142855,2009-07-14,2026-07-27
R4,B136,DISJOINT,189,9.0,False,25,23,1.0,0.0,0.4633068221828608,-0.0003417568487180944,0.4782608695652174,2009-10-12,2026-04-24
R4,B136,DISJOINT,252,12.0,False,25,17,0.9411764705882353,0.058823529411764705,0.7895718640732948,0.005743995032128593,0.5294117647058824,2010-01-12,2026-01-23
R4,B136,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.334284341844461,0.003310283438347005,0.5714285714285714,2010-04-14,2026-07-27
R4,B136,DISJOINT,378,18.0,False,25,11,1.0,0.0,0.3700655530963786,0.0001347488858097906,0.5454545454545454,2010-07-14,2025-07-24
R4,B136,DISJOINT,504,24.0,False,25,8,1.0,0.0,0.3932667819914146,0.0030031844073200933,0.625,2011-01-11,2025-01-22
R4,B136,DISJOINT,630,30.0,False,25,7,1.0,0.0,0.37343558534423676,0.007923958690198088,0.8571428571428571,2011-07-13,2026-07-27
R4,B136,DISJOINT,756,36.0,False,25,5,1.0,0.0,0.3022834820481922,0.005190556161565829,0.6,2012-01-11,2024-01-19
R4,B136,DISJOINT,1008,48.0,False,25,4,1.0,0.0,0.45404312901768684,0.004869802606566925,0.75,2013-01-14,2025-01-22
R4,B136,DISJOINT,1260,60.0,False,25,3,1.0,0.0,0.5193351494272318,0.008711249306405995,0.6666666666666666,2014-01-14,2024-01-19
R4,B136,DISJOINT,1512,72.0,False,25,2,1.0,0.0,0.8096034860013072,0.011848385616664722,1.0,2015-01-14,2021-01-15
R4,B136,DISJOINT,2016,96.0,False,25,2,1.0,0.0,0.5601443792472053,0.00741278394289923,1.0,2017-01-13,2025-01-22
R4,B136,DISJOINT,2520,120.0,False,25,1,1.0,0.0,1.1688523934643273,0.013819086575348881,1.0,2019-01-16,2019-01-16
R4,B136,DISJOINT,3024,144.0,False,25,1,1.0,0.0,1.128571693709186,0.0118413390776438,1.0,2021-01-15,2021-01-15
R4,B136,DISJOINT,3780,180.0,False,25,1,1.0,0.0,0.8235330606595606,0.008087348314263061,1.0,2024-01-19,2024-01-19
R4,B136,DISJOINT,4443,211.6,True,25,1,1.0,0.0,0.735770529955736,0.006968832448009825,1.0,2026-09-11,2026-09-11
LIVE,U56,OVERLAP21,126,6.0,False,25,206,0.9902912621359223,0.009708737864077669,0.52841825738094,-0.0005697260672570875,0.4854368932038835,2009-07-14,2026-08-25
LIVE,U56,OVERLAP21,189,9.0,False,25,203,1.0,0.0,0.40146022271440795,0.0025793193566262945,0.5221674876847291,2009-10-12,2026-08-25
LIVE,U56,OVERLAP21,252,12.0,False,25,200,1.0,0.0,0.4529516887061349,0.004321276212787752,0.63,2010-01-12,2026-08-25
LIVE,U56,OVERLAP21,315,15.0,False,25,197,1.0,0.0,0.46994719680503655,0.008910241441444734,0.6852791878172588,2010-04-14,2026-08-25
LIVE,U56,OVERLAP21,378,18.0,False,25,194,1.0,0.0,0.48738351547673536,0.008181306091590484,0.711340206185567,2010-07-14,2026-08-25
LIVE,U56,OVERLAP21,504,24.0,False,25,188,0.9946808510638298,0.005319148936170213,0.5511773848854713,0.011274285592257821,0.7553191489361702,2011-01-11,2026-08-25
LIVE,U56,OVERLAP21,630,30.0,False,25,182,1.0,0.0,0.6100622183969362,0.01225848004099278,0.8131868131868132,2011-07-13,2026-08-25
LIVE,U56,OVERLAP21,756,36.0,False,25,176,0.9943181818181818,0.005681818181818182,0.7058212945387417,0.014605868017284637,0.8693181818181818,2012-01-11,2026-08-25
LIVE,U56,OVERLAP21,1008,48.0,False,25,164,1.0,0.0,1.0013160664442287,0.017568625382818684,0.9634146341463414,2013-01-14,2026-08-25
LIVE,U56,OVERLAP21,1260,60.0,False,25,152,1.0,0.0,1.1194539086512891,0.0183995991992783,0.993421052631579,2014-01-14,2026-08-25
LIVE,U56,OVERLAP21,1512,72.0,False,25,140,1.0,0.0,1.2208734637601595,0.018172697503134733,0.9928571428571429,2015-01-14,2026-08-25
LIVE,U56,OVERLAP21,2016,96.0,False,25,116,1.0,0.0,1.4862199059858483,0.020145577335244587,1.0,2017-01-13,2026-08-25
LIVE,U56,OVERLAP21,2520,120.0,False,25,92,0.9239130434782609,0.07608695652173914,1.6794188306751847,0.021283033291487938,1.0,2019-01-16,2026-08-25
LIVE,U56,OVERLAP21,3024,144.0,False,25,68,0.8235294117647058,0.17647058823529413,1.737458633383658,0.019298087378055172,1.0,2021-01-15,2026-08-25
LIVE,U56,OVERLAP21,3780,180.0,False,25,32,1.0,0.0,1.7125051706975036,0.017518956548116145,1.0,2024-01-19,2026-08-25
LIVE,U56,OVERLAP21,4443,211.6,True,25,1,1.0,0.0,1.7674324761119937,0.017525404208843402,1.0,2026-09-11,2026-09-11
LIVE,U56,OVERLAP63,126,6.0,False,25,69,1.0,0.0,0.5125227577375916,-0.004764422882340219,0.43478260869565216,2009-07-14,2026-07-27
LIVE,U56,OVERLAP63,189,9.0,False,25,68,1.0,0.0,0.39963906985028064,-0.00014896302555822416,0.5,2009-10-12,2026-07-27
LIVE,U56,OVERLAP63,252,12.0,False,25,67,1.0,0.0,0.4691929748044286,0.0031143509465014346,0.5671641791044776,2010-01-12,2026-07-27
LIVE,U56,OVERLAP63,315,15.0,False,25,66,1.0,0.0,0.47607476440739516,0.00825775277757166,0.6515151515151515,2010-04-14,2026-07-27
LIVE,U56,OVERLAP63,378,18.0,False,25,65,1.0,0.0,0.4897572242798678,0.008513933284858298,0.7076923076923077,2010-07-14,2026-07-27
LIVE,U56,OVERLAP63,504,24.0,False,25,63,1.0,0.0,0.6044295829347474,0.012100726172795458,0.746031746031746,2011-01-11,2026-07-27
LIVE,U56,OVERLAP63,630,30.0,False,25,61,1.0,0.0,0.6407908023801626,0.012665673601283955,0.819672131147541,2011-07-13,2026-07-27
LIVE,U56,OVERLAP63,756,36.0,False,25,59,1.0,0.0,0.6342559271600341,0.013211683393588802,0.8983050847457628,2012-01-11,2026-07-27
LIVE,U56,OVERLAP63,1008,48.0,False,25,55,1.0,0.0,1.0025185563047252,0.01685311638735309,0.9454545454545454,2013-01-14,2026-07-27
LIVE,U56,OVERLAP63,1260,60.0,False,25,51,1.0,0.0,1.103496116152521,0.018433120648619565,1.0,2014-01-14,2026-07-27
LIVE,U56,OVERLAP63,1512,72.0,False,25,47,1.0,0.0,1.2034881791977463,0.01729464517773311,1.0,2015-01-14,2026-07-27
LIVE,U56,OVERLAP63,2016,96.0,False,25,39,1.0,0.0,1.4885261242560976,0.020224664422846143,1.0,2017-01-13,2026-07-27
LIVE,U56,OVERLAP63,2520,120.0,False,25,31,0.9354838709677419,0.06451612903225806,1.6517423899256638,0.02112277951807979,1.0,2019-01-16,2026-07-27
LIVE,U56,OVERLAP63,3024,144.0,False,25,23,0.8260869565217391,0.17391304347826086,1.7692817482410945,0.019629166619205253,1.0,2021-01-15,2026-07-27
LIVE,U56,OVERLAP63,3780,180.0,False,25,11,1.0,0.0,1.6993791404962801,0.017470058631846842,1.0,2024-01-19,2026-07-27
LIVE,U56,OVERLAP63,4443,211.6,True,25,1,1.0,0.0,1.7674324761119937,0.017525404208843402,1.0,2026-09-11,2026-09-11
LIVE,U56,DISJOINT,126,6.0,False,25,35,1.0,0.0,0.5447854621044295,-0.0021181170838512897,0.4,2009-07-14,2026-07-27
