panel,vint,char,flavour,level,seed,BW,n_from_B,n_from_S,cvol,tpers,momac
LIVE~momac~POOL~L0.857208~0~bw0.125,LIVE,momac,POOL,0.857208,0,0.125,10,26,0.45098122427314763,0.9639391637386212,0.8363619041744887
LIVE~momac~POOL~L0.857208~1~bw0.125,LIVE,momac,POOL,0.857208,1,0.125,4,32,0.43862443532719264,0.9615024497101337,0.8369865676444105
LIVE~momac~POOL~L0.857208~2~bw0.125,LIVE,momac,POOL,0.857208,2,0.125,8,28,0.4516655011605129,0.9635283016502812,0.8426707822837278
LIVE~momac~POOL~L0.857208~3~bw0.125,LIVE,momac,POOL,0.857208,3,0.125,5,31,0.41071435473926177,0.961157517659346,0.8336996355874213
LIVE~momac~POOL~L0.857208~4~bw0.125,LIVE,momac,POOL,0.857208,4,0.125,7,29,0.41724779261009043,0.9620187280676996,0.8367257929794321
LIVE~momac~POOL~L0.857208~5~bw0.125,LIVE,momac,POOL,0.857208,5,0.125,5,31,0.5025265666192656,0.9625299503123382,0.8394740022842182
LIVE~momac~POOL~L0.862680~0~bw0.125,LIVE,momac,POOL,0.86268,0,0.125,7,29,0.45493988817821823,0.9642407662364688,0.8404340570528411
LIVE~momac~POOL~L0.862680~1~bw0.125,LIVE,momac,POOL,0.86268,1,0.125,2,34,0.51126359952208,0.9613089904051552,0.8488571523975718
LIVE~momac~POOL~L0.862680~2~bw0.125,LIVE,momac,POOL,0.86268,2,0.125,4,32,0.4646620359551446,0.9617905802353953,0.846419388447014
LIVE~momac~POOL~L0.862680~3~bw0.125,LIVE,momac,POOL,0.86268,3,0.125,6,30,0.4230463302073775,0.9630173081374456,0.8342486189195095
LIVE~momac~POOL~L0.862680~4~bw0.125,LIVE,momac,POOL,0.86268,4,0.125,6,30,0.4699791207919679,0.961493188452323,0.8438451379484978
LIVE~momac~POOL~L0.862680~5~bw0.125,LIVE,momac,POOL,0.86268,5,0.125,11,25,0.40960795721637017,0.9628050675771492,0.8409183531938137
LIVE~momac~POOL~L0.868780~0~bw0.125,LIVE,momac,POOL,0.86878,0,0.125,4,32,0.43198418671707617,0.9646825941805418,0.8540437711736487
LIVE~momac~POOL~L0.868780~1~bw0.125,LIVE,momac,POOL,0.86878,1,0.125,6,30,0.4259775552765378,0.9636512194663991,0.8506819559215539
LIVE~momac~POOL~L0.868780~2~bw0.125,LIVE,momac,POOL,0.86878,2,0.125,8,28,0.49303539386461104,0.9620369798639143,0.8494246796455056
LIVE~momac~POOL~L0.868780~3~bw0.125,LIVE,momac,POOL,0.86878,3,0.125,3,33,0.4566739202333465,0.961875885483232,0.849796592768492
LIVE~momac~POOL~L0.868780~4~bw0.125,LIVE,momac,POOL,0.86878,4,0.125,7,29,0.4726384107133968,0.9645511874453808,0.850958175204568
LIVE~momac~POOL~L0.868780~5~bw0.125,LIVE,momac,POOL,0.86878,5,0.125,8,28,0.39185838981226967,0.9626132568744468,0.8569719511960153
LIVE~momac~POOL~L0.874387~0~bw0.125,LIVE,momac,POOL,0.874387,0,0.125,3,33,0.49481398348257216,0.965278326909077,0.8616265010660746
LIVE~momac~POOL~L0.874387~1~bw0.125,LIVE,momac,POOL,0.874387,1,0.125,7,29,0.3831958933686611,0.9630951625755022,0.853220237198514
LIVE~momac~POOL~L0.874387~2~bw0.125,LIVE,momac,POOL,0.874387,2,0.125,6,30,0.4578794410626629,0.9667845128198737,0.8572657464723745
LIVE~momac~POOL~L0.874387~3~bw0.125,LIVE,momac,POOL,0.874387,3,0.125,7,29,0.39262779073763576,0.9658514883942559,0.8556095680325231
LIVE~momac~POOL~L0.874387~4~bw0.125,LIVE,momac,POOL,0.874387,4,0.125,8,28,0.4294023798449475,0.9616763821820692,0.8570007287245498
LIVE~momac~POOL~L0.874387~5~bw0.125,LIVE,momac,POOL,0.874387,5,0.125,5,31,0.41644855934210706,0.9638872998072938,0.8570894306616526
LIVE~momac~POOL~L0.878383~0~bw0.125,LIVE,momac,POOL,0.878383,0,0.125,9,27,0.44581491831045356,0.965531482789435,0.8588203199592362
LIVE~momac~POOL~L0.878383~1~bw0.125,LIVE,momac,POOL,0.878383,1,0.125,9,27,0.4129243877591783,0.9644652840901947,0.8550215785896184
LIVE~momac~POOL~L0.878383~2~bw0.125,LIVE,momac,POOL,0.878383,2,0.125,5,31,0.4314937453756292,0.9644110708191097,0.860585474494125
LIVE~momac~POOL~L0.878383~3~bw0.125,LIVE,momac,POOL,0.878383,3,0.125,10,26,0.45253611012634476,0.962591887420519,0.8527462824143537
LIVE~momac~POOL~L0.878383~4~bw0.125,LIVE,momac,POOL,0.878383,4,0.125,8,28,0.43124288529289156,0.9644361318832478,0.863576173633749
LIVE~momac~POOL~L0.878383~5~bw0.125,LIVE,momac,POOL,0.878383,5,0.125,8,28,0.45138308182657855,0.9669003516912819,0.8582763293390605
LIVE~momac~POOL~L0.882735~0~bw0.125,LIVE,momac,POOL,0.882735,0,0.125,9,27,0.4321980626315564,0.9660229488353322,0.8676530052282874
LIVE~momac~POOL~L0.882735~1~bw0.125,LIVE,momac,POOL,0.882735,1,0.125,7,29,0.42764268141409817,0.9655575971434236,0.860064257138085
LIVE~momac~POOL~L0.882735~2~bw0.125,LIVE,momac,POOL,0.882735,2,0.125,8,28,0.4234918060507596,0.9649944302898192,0.8628719381319407
LIVE~momac~POOL~L0.882735~3~bw0.125,LIVE,momac,POOL,0.882735,3,0.125,10,26,0.4392940235949134,0.965380820914616,0.8636842340122446
LIVE~momac~POOL~L0.882735~4~bw0.125,LIVE,momac,POOL,0.882735,4,0.125,7,29,0.44475892323029864,0.9651166934880061,0.8687447372383271
LIVE~momac~POOL~L0.882735~5~bw0.125,LIVE,momac,POOL,0.882735,5,0.125,5,31,0.42334297588086633,0.9662477005110564,0.8686826338723516
LIVE~momac~POOL~L0.887785~0~bw0.125,LIVE,momac,POOL,0.887785,0,0.125,6,30,0.4427618075548909,0.9642586766089407,0.8748778340747247
LIVE~momac~POOL~L0.887785~1~bw0.125,LIVE,momac,POOL,0.887785,1,0.125,8,28,0.42227036688089586,0.9634005252241431,0.8717043169986333
LIVE~momac~POOL~L0.887785~2~bw0.125,LIVE,momac,POOL,0.887785,2,0.125,6,30,0.40122889646621246,0.9654955313887414,0.867356744159781
LIVE~momac~POOL~L0.887785~3~bw0.125,LIVE,momac,POOL,0.887785,3,0.125,10,26,0.4691915475421534,0.9671902577144726,0.8762177132523189
LIVE~momac~POOL~L0.887785~4~bw0.125,LIVE,momac,POOL,0.887785,4,0.125,5,31,0.5143014790592141,0.9648259850200689,0.8764114879476002
LIVE~momac~POOL~L0.887785~5~bw0.125,LIVE,momac,POOL,0.887785,5,0.125,10,26,0.4154882921923206,0.9667893703627983,0.8689346664593243
LIVE~momac~POOL~L0.891870~0~bw0.125,LIVE,momac,POOL,0.89187,0,0.125,8,28,0.43883995100328754,0.9670601839597338,0.8687053562296094
LIVE~momac~POOL~L0.891870~1~bw0.125,LIVE,momac,POOL,0.89187,1,0.125,5,31,0.40733199678263543,0.9636484230564866,0.8643188388708327
LIVE~momac~POOL~L0.891870~2~bw0.125,LIVE,momac,POOL,0.89187,2,0.125,3,33,0.4675825886252716,0.9649940595655555,0.8825062020662439
LIVE~momac~POOL~L0.891870~3~bw0.125,LIVE,momac,POOL,0.89187,3,0.125,9,27,0.3961314127972183,0.9654493517169007,0.871821638545895
LIVE~momac~POOL~L0.891870~4~bw0.125,LIVE,momac,POOL,0.89187,4,0.125,12,24,0.42108961649558585,0.9666818029826606,0.8702564727081666
LIVE~momac~POOL~L0.891870~5~bw0.125,LIVE,momac,POOL,0.89187,5,0.125,4,32,0.46939423382243756,0.9656749102843689,0.8753991744218519
LIVE~momac~POOL~L0.898263~0~bw0.125,LIVE,momac,POOL,0.898263,0,0.125,9,27,0.43865479813469843,0.9675120026857402,0.8783630692593942
LIVE~momac~POOL~L0.898263~1~bw0.125,LIVE,momac,POOL,0.898263,1,0.125,12,24,0.43575883500102036,0.9657959913675056,0.880618730887485
LIVE~momac~POOL~L0.898263~2~bw0.125,LIVE,momac,POOL,0.898263,2,0.125,6,30,0.45956696908002026,0.9664740110058406,0.8813770912073078
LIVE~momac~POOL~L0.898263~3~bw0.125,LIVE,momac,POOL,0.898263,3,0.125,8,28,0.4388434751244389,0.9663443931271285,0.8775905036415569
LIVE~momac~POOL~L0.898263~4~bw0.125,LIVE,momac,POOL,0.898263,4,0.125,6,30,0.444300498658057,0.9680444925204856,0.8844183052470711
LIVE~momac~POOL~L0.898263~5~bw0.125,LIVE,momac,POOL,0.898263,5,0.125,4,32,0.46597600181047966,0.9673769910232719,0.8838636582526374
LIVE~momac~POOL~L0.903046~0~bw0.125,LIVE,momac,POOL,0.903046,0,0.125,7,29,0.43727009616682094,0.9667275586734144,0.8865906934110767
LIVE~momac~POOL~L0.903046~1~bw0.125,LIVE,momac,POOL,0.903046,1,0.125,5,31,0.46043365564277505,0.965428016523356,0.8941146918938586
LIVE~momac~POOL~L0.903046~2~bw0.125,LIVE,momac,POOL,0.903046,2,0.125,7,29,0.4484021407400837,0.9658943334317157,0.887429096328765
LIVE~momac~POOL~L0.903046~3~bw0.125,LIVE,momac,POOL,0.903046,3,0.125,11,25,0.4332933754596277,0.9688845420394343,0.8879533141626192
LIVE~momac~POOL~L0.903046~4~bw0.125,LIVE,momac,POOL,0.903046,4,0.125,9,27,0.45122081942808795,0.9683037781626064,0.8861757498760826
LIVE~momac~POOL~L0.903046~5~bw0.125,LIVE,momac,POOL,0.903046,5,0.125,11,25,0.40724713758802283,0.9669912408211735,0.8802264581198389
LIVE~momac~POOL~L0.908909~0~bw0.125,LIVE,momac,POOL,0.908909,0,0.125,11,25,0.44081823590842917,0.9656926614803975,0.8856714418338344
LIVE~momac~POOL~L0.908909~1~bw0.125,LIVE,momac,POOL,0.908909,1,0.125,10,26,0.47215456801962585,0.9696327320919913,0.8997704027397787
LIVE~momac~POOL~L0.908909~2~bw0.125,LIVE,momac,POOL,0.908909,2,0.125,9,27,0.5021014249817425,0.9693787546630668,0.8935431062975575
LIVE~momac~POOL~L0.908909~3~bw0.125,LIVE,momac,POOL,0.908909,3,0.125,6,30,0.4236165491412336,0.9665767497523277,0.8875033318630572
LIVE~momac~POOL~L0.908909~4~bw0.125,LIVE,momac,POOL,0.908909,4,0.125,7,29,0.445985786114156,0.9656540979983824,0.8856304887333174
LIVE~momac~POOL~L0.908909~5~bw0.125,LIVE,momac,POOL,0.908909,5,0.125,11,25,0.45932955252386265,0.9656114558138967,0.8925356045437199
LIVE~momac~POOL~L0.916612~0~bw0.125,LIVE,momac,POOL,0.916612,0,0.125,8,28,0.449544517964721,0.9685371529977379,0.8991903826185984
LIVE~momac~POOL~L0.916612~1~bw0.125,LIVE,momac,POOL,0.916612,1,0.125,12,24,0.44683677903412505,0.9670864286804187,0.899118227079765
LIVE~momac~POOL~L0.916612~2~bw0.125,LIVE,momac,POOL,0.916612,2,0.125,9,27,0.4392520860169121,0.9696862224997056,0.9014940027422418
LIVE~momac~POOL~L0.916612~3~bw0.125,LIVE,momac,POOL,0.916612,3,0.125,6,30,0.4336310337525997,0.9667735841947702,0.902045776346851
LIVE~momac~POOL~L0.916612~4~bw0.125,LIVE,momac,POOL,0.916612,4,0.125,7,29,0.46696652209967393,0.9713442344530345,0.901914746287484
LIVE~momac~POOL~L0.916612~5~bw0.125,LIVE,momac,POOL,0.916612,5,0.125,7,29,0.42855765466109885,0.9679405211851968,0.8910406988875911
LIVE~momac~POOL~L0.924462~0~bw0.125,LIVE,momac,POOL,0.924462,0,0.125,7,29,0.5026699132515572,0.9703094191771926,0.9064980000367758
LIVE~momac~POOL~L0.924462~1~bw0.125,LIVE,momac,POOL,0.924462,1,0.125,11,25,0.4581803501933831,0.9694043667753546,0.9077988323281728
LIVE~momac~POOL~L0.924462~2~bw0.125,LIVE,momac,POOL,0.924462,2,0.125,6,30,0.47325657146610006,0.9688134923842728,0.9073180559438454
LIVE~momac~POOL~L0.924462~3~bw0.125,LIVE,momac,POOL,0.924462,3,0.125,9,27,0.49527774269054053,0.9706412299360286,0.9092631238046773
LIVE~momac~POOL~L0.924462~4~bw0.125,LIVE,momac,POOL,0.924462,4,0.125,7,29,0.4826623060199851,0.9706734748407886,0.9097003295916632
LIVE~momac~POOL~L0.924462~5~bw0.125,LIVE,momac,POOL,0.924462,5,0.125,14,22,0.4330908531016364,0.9693169870014001,0.8994384300565189
LIVE~momac~BONLY~L0.843302~0~bw0.125,LIVE,momac,BONLY,0.843302,0,0.125,36,0,0.2582810800445236,0.9678073523179145,0.8191155041131406
LIVE~momac~BONLY~L0.843302~1~bw0.125,LIVE,momac,BONLY,0.843302,1,0.125,36,0,0.2510300712498622,0.9674735182334544,0.8153274325348542
LIVE~momac~BONLY~L0.843302~2~bw0.125,LIVE,momac,BONLY,0.843302,2,0.125,36,0,0.25419121335185835,0.9668475793250918,0.8163895587242653
LIVE~momac~BONLY~L0.843302~3~bw0.125,LIVE,momac,BONLY,0.843302,3,0.125,36,0,0.25655876756359575,0.9676821645362419,0.8153833167651426
LIVE~momac~BONLY~L0.843302~4~bw0.125,LIVE,momac,BONLY,0.843302,4,0.125,36,0,0.2625634075577447,0.9673066011912245,0.8168862302957783
LIVE~momac~BONLY~L0.843302~5~bw0.125,LIVE,momac,BONLY,0.843302,5,0.125,36,0,0.25495656623949653,0.966896263462409,0.8139532920430645
LIVE~momac~BONLY~L0.848981~0~bw0.125,LIVE,momac,BONLY,0.848981,0,0.125,36,0,0.24997983190176448,0.9678421267017124,0.8187071289363083
LIVE~momac~BONLY~L0.848981~1~bw0.125,LIVE,momac,BONLY,0.848981,1,0.125,36,0,0.2599974447083744,0.9674039694658586,0.8238448187548878
LIVE~momac~BONLY~L0.848981~2~bw0.125,LIVE,momac,BONLY,0.848981,2,0.125,36,0,0.24500679619465002,0.9666945720363809,0.8216199536016136
LIVE~momac~BONLY~L0.848981~3~bw0.125,LIVE,momac,BONLY,0.848981,3,0.125,36,0,0.2476685884122345,0.9672509621771478,0.8216841007626118
LIVE~momac~BONLY~L0.848981~4~bw0.125,LIVE,momac,BONLY,0.848981,4,0.125,36,0,0.26450393266733485,0.9672795048591314,0.8230415936445996
LIVE~momac~BONLY~L0.848981~5~bw0.125,LIVE,momac,BONLY,0.848981,5,0.125,36,0,0.24284488569917262,0.9679819474118493,0.8177622772756755
LIVE~momac~BONLY~L0.857208~0~bw0.125,LIVE,momac,BONLY,0.857208,0,0.125,36,0,0.23490098529197181,0.966935031987314,0.8290188351521997
LIVE~momac~BONLY~L0.857208~1~bw0.125,LIVE,momac,BONLY,0.857208,1,0.125,36,0,0.2369875866909138,0.9685503011025549,0.8226147236344343
LIVE~momac~BONLY~L0.857208~2~bw0.125,LIVE,momac,BONLY,0.857208,2,0.125,36,0,0.25488298125658104,0.9678552827921487,0.8350023923993053
LIVE~momac~BONLY~L0.857208~3~bw0.125,LIVE,momac,BONLY,0.857208,3,0.125,36,0,0.2578313928582848,0.9690404134418878,0.8342687714884205
LIVE~momac~BONLY~L0.857208~4~bw0.125,LIVE,momac,BONLY,0.857208,4,0.125,36,0,0.252798173803485,0.9673585562947034,0.8270781433128191
LIVE~momac~BONLY~L0.857208~5~bw0.125,LIVE,momac,BONLY,0.857208,5,0.125,36,0,0.24462291668321642,0.9679705854495465,0.832704718179589
LIVE~momac~BONLY~L0.862680~0~bw0.125,LIVE,momac,BONLY,0.86268,0,0.125,36,0,0.2402637070086809,0.9697956934080726,0.8334659207428742
LIVE~momac~BONLY~L0.862680~1~bw0.125,LIVE,momac,BONLY,0.86268,1,0.125,36,0,0.24270419754150138,0.9683143046582813,0.8326283818087243
LIVE~momac~BONLY~L0.862680~2~bw0.125,LIVE,momac,BONLY,0.86268,2,0.125,36,0,0.23723854588287935,0.9678351718249528,0.8295448078281606
LIVE~momac~BONLY~L0.862680~3~bw0.125,LIVE,momac,BONLY,0.86268,3,0.125,36,0,0.2337431852215636,0.9680192695868638,0.8336470928997354
LIVE~momac~BONLY~L0.862680~4~bw0.125,LIVE,momac,BONLY,0.86268,4,0.125,36,0,0.24753487396285528,0.9672940162002871,0.8358355076481
LIVE~momac~BONLY~L0.862680~5~bw0.125,LIVE,momac,BONLY,0.86268,5,0.125,36,0,0.23710949200395723,0.9693479119169339,0.8284578941890354
LIVE~momac~BONLY~L0.868780~0~bw0.125,LIVE,momac,BONLY,0.86878,0,0.125,36,0,0.2440149755795413,0.9681871706730286,0.8470449577339632
LIVE~momac~BONLY~L0.868780~1~bw0.125,LIVE,momac,BONLY,0.86878,1,0.125,36,0,0.22586200791881048,0.9693200924098956,0.8336677015814653
LIVE~momac~BONLY~L0.868780~2~bw0.125,LIVE,momac,BONLY,0.86878,2,0.125,36,0,0.2324635493756299,0.9672661966932485,0.8361171375230061
LIVE~momac~BONLY~L0.868780~3~bw0.125,LIVE,momac,BONLY,0.86878,3,0.125,36,0,0.23756552913202345,0.9688567850455289,0.8364232903305724
LIVE~momac~BONLY~L0.868780~4~bw0.125,LIVE,momac,BONLY,0.86878,4,0.125,36,0,0.24870755838971842,0.9680458660652673,0.8405006828309062
LIVE~momac~BONLY~L0.868780~5~bw0.125,LIVE,momac,BONLY,0.86878,5,0.125,36,0,0.2278827008952208,0.9684651048744224,0.8402293514237476
LIVE~momac~BONLY~L0.874387~0~bw0.125,LIVE,momac,BONLY,0.874387,0,0.125,36,0,0.23512668952029836,0.9677050771040479,0.8458185890204077
LIVE~momac~BONLY~L0.874387~1~bw0.125,LIVE,momac,BONLY,0.874387,1,0.125,36,0,0.23618818772273414,0.9675312051850581,0.83170375679622
LIVE~momac~BONLY~L0.874387~2~bw0.125,LIVE,momac,BONLY,0.874387,2,0.125,36,0,0.2405059363960098,0.9684305913596142,0.8547912482589348
LIVE~momac~BONLY~L0.874387~3~bw0.125,LIVE,momac,BONLY,0.874387,3,0.125,36,0,0.23504950283139495,0.9680411182610776,0.8487585930252133
LIVE~momac~BONLY~L0.874387~4~bw0.125,LIVE,momac,BONLY,0.874387,4,0.125,36,0,0.23963574932735673,0.9680110916814694,0.8440656649946396
LIVE~momac~BONLY~L0.874387~5~bw0.125,LIVE,momac,BONLY,0.874387,5,0.125,36,0,0.21522302492900502,0.9679010366819509,0.8363548293358507
LIVE~momac~BONLY~L0.878383~0~bw0.125,LIVE,momac,BONLY,0.878383,0,0.125,36,0,0.23365696653367854,0.9684591463685641,0.8416172337292339
LIVE~momac~BONLY~L0.878383~1~bw0.125,LIVE,momac,BONLY,0.878383,1,0.125,36,0,0.23405895127048415,0.9689639221244986,0.8512310131907952
LIVE~momac~BONLY~L0.878383~2~bw0.125,LIVE,momac,BONLY,0.878383,2,0.125,36,0,0.23869158760428622,0.9679206782835948,0.8413807939359744
LIVE~momac~BONLY~L0.878383~3~bw0.125,LIVE,momac,BONLY,0.878383,3,0.125,36,0,0.24697301620521714,0.9673491676876402,0.848003235383223
LIVE~momac~BONLY~L0.878383~4~bw0.125,LIVE,momac,BONLY,0.878383,4,0.125,36,0,0.2400344106852839,0.9666757553436294,0.8483591242079085
LIVE~momac~BONLY~L0.878383~5~bw0.125,LIVE,momac,BONLY,0.878383,5,0.125,36,0,0.25094053453160087,0.9686914589022398,0.854809814109586
LIVE~momac~BONLY~L0.882735~0~bw0.125,LIVE,momac,BONLY,0.882735,0,0.125,36,0,0.23993693976737931,0.967735103683656,0.8541125251534555
LIVE~momac~BONLY~L0.882735~1~bw0.125,LIVE,momac,BONLY,0.882735,1,0.125,36,0,0.24023494361147493,0.9664740639176013,0.8458328611424022
LIVE~momac~BONLY~L0.882735~2~bw0.125,LIVE,momac,BONLY,0.882735,2,0.125,36,0,0.22671017791070427,0.9656874396688231,0.8456825059707022
LIVE~momac~BONLY~L0.882735~3~bw0.125,LIVE,momac,BONLY,0.882735,3,0.125,36,0,0.2514637747575852,0.9665875490183247,0.8590451497030867
LIVE~momac~BONLY~L0.882735~4~bw0.125,LIVE,momac,BONLY,0.882735,4,0.125,36,0,0.25440891464391013,0.9657147716491381,0.8540091895446751
LIVE~momac~BONLY~L0.882735~5~bw0.125,LIVE,momac,BONLY,0.882735,5,0.125,36,0,0.23328528224915546,0.966218679681077,0.851656221613336
LIVE~momac~BONLY~L0.887785~0~bw0.125,LIVE,momac,BONLY,0.887785,0,0.125,36,0,0.2643571223727086,0.9668966133059291,0.8594192521853641
LIVE~momac~BONLY~L0.887785~1~bw0.125,LIVE,momac,BONLY,0.887785,1,0.125,36,0,0.26670279567103156,0.9684897674762121,0.8575884304309315
LIVE~momac~BONLY~L0.887785~2~bw0.125,LIVE,momac,BONLY,0.887785,2,0.125,36,0,0.2359949366971155,0.9700649997250825,0.8597630455435978
LIVE~momac~BONLY~L0.887785~3~bw0.125,LIVE,momac,BONLY,0.887785,3,0.125,36,0,0.258518923433648,0.9675861210241895,0.8586463538967537
LIVE~momac~BONLY~L0.887785~4~bw0.125,LIVE,momac,BONLY,0.887785,4,0.125,36,0,0.24667678166757023,0.9669393174855482,0.8519546607730154
LIVE~momac~BONLY~L0.887785~5~bw0.125,LIVE,momac,BONLY,0.887785,5,0.125,36,0,0.24638489617240303,0.9661826947299951,0.8555396636031178
LIVE~momac~BONLY~L0.891870~0~bw0.125,LIVE,momac,BONLY,0.89187,0,0.125,36,0,0.2427947683367156,0.9662805503969678,0.857966535642242
LIVE~momac~BONLY~L0.891870~1~bw0.125,LIVE,momac,BONLY,0.89187,1,0.125,36,0,0.2532497717804393,0.967773415169975,0.8607912056372853
LIVE~momac~BONLY~L0.891870~2~bw0.125,LIVE,momac,BONLY,0.89187,2,0.125,36,0,0.2571486409082126,0.9670587825439689,0.8544145925689184
LIVE~momac~BONLY~L0.891870~3~bw0.125,LIVE,momac,BONLY,0.89187,3,0.125,36,0,0.2581657394314767,0.9687463747413714,0.8637129860347179
LIVE~momac~BONLY~L0.891870~4~bw0.125,LIVE,momac,BONLY,0.89187,4,0.125,36,0,0.24043425629557294,0.9673163395074226,0.8514994003385525
LIVE~momac~BONLY~L0.891870~5~bw0.125,LIVE,momac,BONLY,0.89187,5,0.125,36,0,0.26784907101982164,0.9686837808505351,0.8636599265557644
LIVE~momac~BONLY~L0.898263~0~bw0.125,LIVE,momac,BONLY,0.898263,0,0.125,36,0,0.2473886184683191,0.9673744513010006,0.8622300323766372
LIVE~momac~BONLY~L0.898263~1~bw0.125,LIVE,momac,BONLY,0.898263,1,0.125,36,0,0.28284735042929793,0.9690495877181833,0.8671731199033513
LIVE~momac~BONLY~L0.898263~2~bw0.125,LIVE,momac,BONLY,0.898263,2,0.125,36,0,0.2661931398327524,0.9682765068540822,0.8719261728584814
LIVE~momac~BONLY~L0.898263~3~bw0.125,LIVE,momac,BONLY,0.898263,3,0.125,36,0,0.26303046302858657,0.9689641829934881,0.8686777717187262
LIVE~momac~BONLY~L0.898263~4~bw0.125,LIVE,momac,BONLY,0.898263,4,0.125,36,0,0.27131810386383626,0.967700341626824,0.8702274224670721
LIVE~momac~BONLY~L0.898263~5~bw0.125,LIVE,momac,BONLY,0.898263,5,0.125,36,0,0.27786509827128775,0.9661953937818457,0.8658839082940726
LIVE~momac~BONLY~L0.903046~0~bw0.125,LIVE,momac,BONLY,0.903046,0,0.125,36,0,0.27712788626026835,0.9672142235629835,0.8738646329183815
LIVE~momac~BONLY~L0.903046~1~bw0.125,LIVE,momac,BONLY,0.903046,1,0.125,36,0,0.28287873546559933,0.9679631430460639,0.8722142275840545
LIVE~momac~BONLY~L0.903046~2~bw0.125,LIVE,momac,BONLY,0.903046,2,0.125,36,0,0.2784959828888907,0.9689623702747555,0.8781908889354776
LIVE~momac~BONLY~L0.903046~3~bw0.125,LIVE,momac,BONLY,0.903046,3,0.125,36,0,0.27070978463211254,0.9686143655677866,0.8737292718158002
LIVE~momac~BONLY~L0.903046~4~bw0.125,LIVE,momac,BONLY,0.903046,4,0.125,36,0,0.2821309350630505,0.9676697130301517,0.879359788461625
LIVE~momac~BONLY~L0.903046~5~bw0.125,LIVE,momac,BONLY,0.903046,5,0.125,36,0,0.275338688970867,0.9671950833164931,0.8747966692891747
LIVE~momac~BONLY~L0.908909~0~bw0.125,LIVE,momac,BONLY,0.908909,0,0.125,36,0,0.2975855505635842,0.9666983396541392,0.8882435219360041
LIVE~momac~BONLY~L0.908909~1~bw0.125,LIVE,momac,BONLY,0.908909,1,0.125,36,0,0.29789353207154,0.9692628887866592,0.8837471750302311
LIVE~momac~BONLY~L0.908909~2~bw0.125,LIVE,momac,BONLY,0.908909,2,0.125,36,0,0.28243782011708485,0.9685766560985317,0.8828662649730815
LIVE~momac~BONLY~L0.908909~3~bw0.125,LIVE,momac,BONLY,0.908909,3,0.125,36,0,0.29065581151223524,0.9670934546300075,0.8797708012003986
LIVE~momac~BONLY~L0.908909~4~bw0.125,LIVE,momac,BONLY,0.908909,4,0.125,36,0,0.29022384776055676,0.9681721838370732,0.8873120165265322
LIVE~momac~BONLY~L0.908909~5~bw0.125,LIVE,momac,BONLY,0.908909,5,0.125,36,0,0.29127771358068894,0.9696194002201308,0.8830442908317578
LIVE~momac~BONLY~L0.916612~0~bw0.125,LIVE,momac,BONLY,0.916612,0,0.125,36,0,0.2940601693518745,0.9687849361668618,0.8900165743325569
LIVE~momac~BONLY~L0.916612~1~bw0.125,LIVE,momac,BONLY,0.916612,1,0.125,36,0,0.3004288248626969,0.9690403327303526,0.8868019949347556
LIVE~momac~BONLY~L0.916612~2~bw0.125,LIVE,momac,BONLY,0.916612,2,0.125,36,0,0.2953313799315698,0.9678522595061322,0.8900361606116733
LIVE~momac~BONLY~L0.916612~3~bw0.125,LIVE,momac,BONLY,0.916612,3,0.125,36,0,0.30612678385418296,0.969076317815819,0.8943797656204041
LIVE~momac~BONLY~L0.916612~4~bw0.125,LIVE,momac,BONLY,0.916612,4,0.125,36,0,0.30935129824617136,0.9701744574291714,0.8956967730638049
LIVE~momac~BONLY~L0.916612~5~bw0.125,LIVE,momac,BONLY,0.916612,5,0.125,36,0,0.32368687400270335,0.9701837468178921,0.8918272117518651
LIVE~momac~SONLY~L0.763087~0~bw0.125,LIVE,momac,SONLY,0.763087,0,0.125,0,36,0.5617984337570099,0.9570538949194933,0.7544928228589141
LIVE~momac~SONLY~L0.763087~1~bw0.125,LIVE,momac,SONLY,0.763087,1,0.125,0,36,0.5539606707750555,0.9577613189920577,0.7586172500350693
LIVE~momac~SONLY~L0.763087~2~bw0.125,LIVE,momac,SONLY,0.763087,2,0.125,0,36,0.5549168560710086,0.9572587530340884,0.7543950221900764
LIVE~momac~SONLY~L0.763087~3~bw0.125,LIVE,momac,SONLY,0.763087,3,0.125,0,36,0.54624467179905,0.9578985814367669,0.753180834406139
LIVE~momac~SONLY~L0.763087~4~bw0.125,LIVE,momac,SONLY,0.763087,4,0.125,0,36,0.5513663956400449,0.9578108370542062,0.7557495774514035
LIVE~momac~SONLY~L0.763087~5~bw0.125,LIVE,momac,SONLY,0.763087,5,0.125,0,36,0.5522333807674239,0.9575508578579908,0.7547519126217394
LIVE~momac~SONLY~L0.801960~0~bw0.125,LIVE,momac,SONLY,0.80196,0,0.125,0,36,0.5266240569406672,0.9598399526665004,0.7800290083565103
LIVE~momac~SONLY~L0.801960~1~bw0.125,LIVE,momac,SONLY,0.80196,1,0.125,0,36,0.48718314549583674,0.9611076423419406,0.7722058148174699
LIVE~momac~SONLY~L0.801960~2~bw0.125,LIVE,momac,SONLY,0.80196,2,0.125,0,36,0.532045021462294,0.9593017749373003,0.781470884036279
LIVE~momac~SONLY~L0.801960~3~bw0.125,LIVE,momac,SONLY,0.80196,3,0.125,0,36,0.48495211083038053,0.9613696207501131,0.7809570955413396
