arm,d,k,draw,n,is_pick,anchor,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,first_fail,v2_Sharpe,v2_OOS_Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56-drop,10,45,80,20,False,True,0.109626,1.050927,-0.173757,1.04908,1.057942,0.924286,0.126522,1.147264,-0.173757,False,True,-,1.192,1.2729,0.09246,0.223926,0.265253,0.028547,0.003029
U56-drop,10,45,80,30,True,False,0.092418,1.078403,-0.144617,1.071803,1.088392,0.925242,0.10744,1.19591,-0.144617,False,False,CAGR,1.192,1.2729,0.115183,0.254376,0.313899,0.057686,-0.014178
U56-drop,10,45,81,10,False,False,0.129562,0.963994,-0.188595,0.929129,1.001316,0.870545,0.150451,1.034684,-0.188595,False,False,H1,1.184,1.3023,-0.027491,0.1673,0.152673,0.013708,0.022966
U56-drop,10,45,81,20,False,True,0.115172,1.067161,-0.174019,0.93377,1.186937,0.828162,0.143958,1.245496,-0.174019,False,False,H1,1.184,1.3023,-0.02285,0.352921,0.363485,0.028284,0.008576
U56-drop,10,45,81,30,True,False,0.099901,1.112825,-0.137311,1.002659,1.214075,0.885824,0.12121,1.287772,-0.137311,False,False,CAGR,1.184,1.3023,0.046039,0.380059,0.405761,0.064992,-0.006696
U56-drop,10,45,82,10,False,False,0.128033,0.985779,-0.177723,1.047795,0.936135,0.946949,0.13827,1.016697,-0.177723,False,True,-,1.186,1.2454,0.091175,0.102119,0.134686,0.024581,0.021437
U56-drop,10,45,82,20,False,True,0.114371,1.08038,-0.174433,1.074802,1.088906,0.957563,0.12978,1.175634,-0.174433,False,True,-,1.186,1.2454,0.118182,0.25489,0.293623,0.02787,0.007774
U56-drop,10,45,82,30,True,False,0.094637,1.090252,-0.146142,1.102225,1.081256,0.976636,0.105167,1.180395,-0.146142,False,False,CAGR,1.186,1.2454,0.145605,0.247241,0.298384,0.056162,-0.01196
U56-drop,10,45,83,10,False,False,0.119271,0.918012,-0.178008,0.947793,0.901923,0.878898,0.132546,0.950353,-0.178008,False,False,H1,1.1672,1.3057,-0.008827,0.067907,0.068342,0.024296,0.012675
U56-drop,10,45,83,20,True,True,0.113431,1.059815,-0.182383,1.022494,1.097641,0.91691,0.132755,1.167784,-0.182383,False,True,-,1.1672,1.3057,0.065874,0.263625,0.285774,0.01992,0.006834
U56-drop,10,45,83,30,False,False,0.096822,1.087384,-0.152765,1.008286,1.161093,0.86884,0.116899,1.25691,-0.152765,False,False,CAGR,1.1672,1.3057,0.051666,0.327077,0.374899,0.049539,-0.009774
U56-drop,10,45,84,10,True,False,0.120532,0.929556,-0.191156,0.928926,0.935011,0.908751,0.12938,0.947412,-0.191156,False,False,H1,1.1271,1.2061,-0.027694,0.100995,0.065401,0.011148,0.013935
U56-drop,10,45,84,20,False,True,0.110073,1.024634,-0.188067,0.918604,1.121683,0.825348,0.133288,1.17726,-0.188067,False,False,H1,1.1271,1.2061,-0.038016,0.287667,0.295249,0.014236,0.003477
U56-drop,10,45,84,30,False,False,0.095725,1.066312,-0.152729,0.991557,1.136399,0.866292,0.113784,1.223876,-0.152729,False,False,CAGR,1.1271,1.2061,0.034937,0.302383,0.341866,0.049575,-0.010872
U56-drop,10,45,85,10,False,False,0.128154,0.972196,-0.179198,0.888214,1.049407,0.842239,0.15216,1.068833,-0.179198,False,False,H1,1.2332,1.3166,-0.068406,0.215391,0.186822,0.023105,0.021558
U56-drop,10,45,85,20,False,True,0.119804,1.10161,-0.186234,1.054388,1.148366,0.954925,0.140641,1.211903,-0.186234,False,True,-,1.2332,1.3166,0.097768,0.31435,0.329892,0.01607,0.013208
U56-drop,10,45,85,30,True,False,0.104663,1.16715,-0.143744,1.10191,1.22891,0.972981,0.124146,1.31549,-0.143744,False,False,CAGR,1.2332,1.3166,0.14529,0.394894,0.43348,0.058559,-0.001933
U56-drop,10,45,86,10,False,False,0.120372,0.945902,-0.185178,0.916503,0.976252,0.878594,0.134684,0.997901,-0.185178,False,False,H1,1.1809,1.2569,-0.040117,0.142237,0.115891,0.017125,0.013775
U56-drop,10,45,86,20,False,True,0.107991,1.0387,-0.18022,0.964424,1.107868,0.894449,0.125255,1.149767,-0.18022,False,True,-,1.1809,1.2569,0.007804,0.273852,0.267756,0.022084,0.001395
U56-drop,10,45,86,30,True,False,0.093548,1.083356,-0.149757,1.012509,1.149934,0.895537,0.10988,1.231633,-0.149757,False,False,CAGR,1.1809,1.2569,0.055889,0.315918,0.349622,0.052547,-0.013048
U56-drop,10,45,87,10,False,False,0.123018,0.951465,-0.185528,0.982127,0.928266,0.913211,0.132565,0.981825,-0.185528,False,True,-,1.1804,1.2412,0.025507,0.09425,0.099814,0.016776,0.016421
U56-drop,10,45,87,20,False,True,0.110842,1.052124,-0.181056,1.057172,1.051382,0.93964,0.125397,1.139084,-0.181056,False,True,-,1.1804,1.2412,0.100552,0.217367,0.257074,0.021248,0.004246
U56-drop,10,45,87,30,True,False,0.094539,1.087963,-0.143294,1.109852,1.069709,0.96646,0.105674,1.184372,-0.143294,False,False,CAGR,1.1804,1.2412,0.153232,0.235693,0.302362,0.059009,-0.012057
U56-drop,10,45,88,10,False,False,0.113459,0.874993,-0.184457,0.856775,0.895991,0.775066,0.131376,0.950498,-0.184457,False,False,H1,1.1253,1.2348,-0.099845,0.061975,0.068487,0.017846,0.006862
U56-drop,10,45,88,20,True,True,0.106469,0.999632,-0.173306,0.990069,1.011838,0.876993,0.122019,1.09414,-0.173306,False,False,CAGR,1.1253,1.2348,0.033449,0.177822,0.212129,0.028998,-0.000127
U56-drop,10,45,88,30,False,False,0.092105,1.03345,-0.139309,1.010486,1.055976,0.875656,0.105873,1.159991,-0.139309,False,False,CAGR,1.1253,1.2348,0.053866,0.22196,0.27798,0.062995,-0.014492
U56-drop,10,45,89,10,True,False,0.124437,0.940069,-0.177741,0.951254,0.938858,0.927059,0.135052,0.954068,-0.177741,False,False,H1,1.1607,1.3158,-0.005366,0.104843,0.072057,0.024562,0.017841
U56-drop,10,45,89,20,False,True,0.117085,1.06285,-0.183771,0.963773,1.153423,0.891713,0.139668,1.191774,-0.183771,False,True,-,1.1607,1.3158,0.007153,0.319407,0.309763,0.018532,0.010489
U56-drop,10,45,89,30,False,False,0.101722,1.092864,-0.14969,0.977954,1.198878,0.861432,0.123586,1.273485,-0.14969,False,False,CAGR,1.1607,1.3158,0.021333,0.364862,0.391474,0.052614,-0.004874
U56-drop,10,45,90,10,False,False,0.131881,0.993739,-0.178196,0.962626,1.026157,0.892259,0.151666,1.070677,-0.178196,False,True,-,1.1869,1.2672,0.006006,0.192141,0.188667,0.024107,0.025284
U56-drop,10,45,90,20,False,True,0.115732,1.07484,-0.179997,0.990696,1.152704,0.90519,0.137325,1.203321,-0.179997,False,True,-,1.1869,1.2672,0.034076,0.318688,0.32131,0.022306,0.009136
U56-drop,10,45,90,30,True,False,0.097598,1.107238,-0.143678,1.021487,1.186818,0.909287,0.11624,1.259875,-0.143678,False,False,CAGR,1.1869,1.2672,0.064867,0.352802,0.377864,0.058626,-0.008998
U56-drop,10,45,91,10,False,False,0.108887,0.88768,-0.165735,0.982549,0.80807,0.905493,0.111001,0.875332,-0.165735,False,False,H2,1.1761,1.2788,0.025929,-0.025946,-0.006679,0.036568,0.002291
U56-drop,10,45,91,20,True,True,0.107139,1.039652,-0.175498,1.044474,1.039435,0.937419,0.120299,1.11885,-0.175498,False,True,-,1.1761,1.2788,0.087854,0.205419,0.236839,0.026806,0.000543
U56-drop,10,45,91,30,False,False,0.093302,1.076015,-0.148012,1.068161,1.08529,0.928967,0.106381,1.192597,-0.148012,False,False,CAGR,1.1761,1.2788,0.111541,0.251274,0.310587,0.054291,-0.013294
U56-drop,10,45,92,10,False,False,0.137287,1.024841,-0.170962,1.109993,0.955698,1.001586,0.146817,1.044422,-0.170962,False,True,-,1.2118,1.2906,0.153373,0.121682,0.162412,0.031341,0.030691
U56-drop,10,45,92,20,True,True,0.121775,1.126254,-0.168944,1.133417,1.123252,1.003434,0.137607,1.221702,-0.168944,False,True,-,1.2118,1.2906,0.176797,0.289236,0.339691,0.03336,0.015178
U56-drop,10,45,92,30,False,False,0.102959,1.138615,-0.135017,1.132814,1.145403,0.999912,0.115562,1.249768,-0.135017,False,False,CAGR,1.2118,1.2906,0.176194,0.311387,0.367758,0.067286,-0.003637
U56-drop,10,45,93,10,True,False,0.127027,0.978089,-0.164826,1.007925,0.957274,0.965881,0.135176,0.9897,-0.164826,False,True,-,1.2072,1.3025,0.051305,0.123258,0.107689,0.037477,0.020431
U56-drop,10,45,93,20,False,True,0.114022,1.071978,-0.177522,1.007358,1.132861,0.927596,0.132531,1.182224,-0.177522,False,True,-,1.2072,1.3025,0.050738,0.298845,0.300213,0.024781,0.007426
U56-drop,10,45,93,30,False,False,0.098951,1.124062,-0.149069,1.063,1.181785,0.956438,0.114931,1.254348,-0.149069,False,False,CAGR,1.2072,1.3025,0.10638,0.347769,0.372338,0.053235,-0.007646
U56-drop,10,45,94,10,False,False,0.136545,1.009689,-0.176796,0.959166,1.057959,0.919898,0.153906,1.078669,-0.176796,False,True,-,1.2078,1.25,0.002546,0.223943,0.196658,0.025508,0.029949
U56-drop,10,45,94,20,True,True,0.123497,1.105659,-0.185023,1.090884,1.122985,1.00181,0.139036,1.185648,-0.185023,False,True,-,1.2078,1.25,0.134264,0.288969,0.303638,0.017281,0.016901
U56-drop,10,45,94,30,False,False,0.106904,1.139158,-0.1566,1.098375,1.178453,0.980215,0.122596,1.264417,-0.1566,False,True,-,1.2078,1.25,0.141755,0.344437,0.382406,0.045704,0.000308
U56-drop,10,45,95,10,False,False,0.139632,1.018361,-0.178167,1.002467,1.03666,0.945394,0.155825,1.074754,-0.178167,False,True,-,1.2063,1.2603,0.045847,0.202645,0.192743,0.024137,0.033036
U56-drop,10,45,95,20,False,True,0.122674,1.106844,-0.181269,1.061194,1.151254,0.979578,0.14061,1.20424,-0.181269,False,True,-,1.2063,1.2603,0.104574,0.317238,0.322229,0.021034,0.016077
U56-drop,10,45,95,30,True,False,0.10517,1.1401,-0.147457,1.101247,1.177723,0.980148,0.120958,1.265452,-0.147457,False,False,CAGR,1.2063,1.2603,0.144627,0.343707,0.383441,0.054847,-0.001426
U56-drop,10,45,96,10,False,False,0.117151,0.945265,-0.177559,0.887509,0.99952,0.858977,0.131401,1.011897,-0.177559,False,False,H1,1.1629,1.2205,-0.069111,0.165504,0.129886,0.024744,0.010555
U56-drop,10,45,96,20,False,True,0.101317,1.00955,-0.174278,0.917993,1.094933,0.852298,0.117457,1.134104,-0.174278,False,False,H1,1.1629,1.2205,-0.038627,0.260917,0.252093,0.028026,-0.00528
U56-drop,10,45,96,30,True,False,0.085134,1.029044,-0.142123,0.963735,1.091476,0.865936,0.097413,1.162958,-0.142123,False,False,CAGR,1.1629,1.2205,0.007115,0.25746,0.280947,0.060181,-0.021462
U56-drop,10,45,97,10,False,False,0.123923,0.946989,-0.194363,1.02121,0.892742,0.948022,0.132002,0.950247,-0.194363,False,True,-,1.1595,1.2634,0.06459,0.058726,0.068236,0.00794,0.017327
U56-drop,10,45,97,20,True,True,0.113667,1.06023,-0.184846,1.094956,1.036364,0.992276,0.125712,1.113043,-0.184846,False,True,-,1.1595,1.2634,0.138336,0.202348,0.231032,0.017457,0.007071
U56-drop,10,45,97,30,False,False,0.097265,1.086777,-0.150828,1.082016,1.093908,0.949225,0.110735,1.194416,-0.150828,False,False,CAGR,1.1595,1.2634,0.125396,0.259892,0.312405,0.051475,-0.009332
U56-drop,10,45,98,10,True,False,0.138406,0.993576,-0.191045,1.007228,0.989279,0.954098,0.152839,1.026159,-0.191045,False,True,-,1.208,1.2914,0.050608,0.155264,0.144148,0.011258,0.03181
U56-drop,10,45,98,20,False,True,0.122753,1.085693,-0.183938,1.030273,1.139347,0.929289,0.1455,1.202809,-0.183938,False,True,-,1.208,1.2914,0.073653,0.305331,0.320798,0.018365,0.016157
U56-drop,10,45,98,30,False,False,0.106094,1.120131,-0.146572,1.051684,1.184442,0.925409,0.126241,1.269718,-0.146572,False,False,CAGR,1.208,1.2914,0.095064,0.350426,0.387707,0.055731,-0.000502
U56-drop,10,45,99,10,False,False,0.127521,0.984777,-0.207104,0.93938,1.028843,0.863566,0.14793,1.076785,-0.207104,False,False,H1,1.1806,1.2178,-0.01724,0.194827,0.194775,-0.004801,0.020925
U56-drop,10,45,99,20,False,True,0.11212,1.06755,-0.175746,1.009455,1.1227,0.918619,0.130444,1.181716,-0.175746,False,True,-,1.1806,1.2178,0.052835,0.288684,0.299705,0.026558,0.005523
U56-drop,10,45,99,30,True,False,0.091931,1.063498,-0.147836,1.04051,1.087051,0.925015,0.10517,1.171316,-0.147836,False,False,CAGR,1.1806,1.2178,0.08389,0.253035,0.289305,0.054468,-0.014666
U56-drop,10,45,100,10,False,False,0.141756,1.002402,-0.191653,1.008158,1.004041,0.958279,0.156244,1.037965,-0.191653,False,True,-,1.2149,1.2699,0.051538,0.170026,0.155954,0.01065,0.035159
U56-drop,10,45,100,20,True,True,0.127616,1.093367,-0.192406,1.087375,1.104468,1.001629,0.143767,1.163781,-0.192406,False,True,-,1.2149,1.2699,0.130755,0.270452,0.28177,0.009898,0.02102
U56-drop,10,45,100,30,False,False,0.110384,1.127598,-0.159583,1.098932,1.156269,0.983482,0.126203,1.239859,-0.159583,False,True,-,1.2149,1.2699,0.142312,0.322253,0.357848,0.04272,0.003788
U56-drop,10,45,101,10,False,False,0.135418,0.996926,-0.195093,0.999894,1.00034,0.956182,0.148753,1.029996,-0.195093,False,True,-,1.2131,1.2761,0.043274,0.166324,0.147985,0.00721,0.028822
U56-drop,10,45,101,20,True,True,0.121733,1.112833,-0.177999,1.059731,1.163631,0.958911,0.141757,1.230609,-0.177999,False,True,-,1.2131,1.2761,0.10311,0.329615,0.348599,0.024304,0.015137
U56-drop,10,45,101,30,False,False,0.101331,1.129246,-0.141635,1.075639,1.180239,0.950907,0.117462,1.270769,-0.141635,False,False,CAGR,1.2131,1.2761,0.119019,0.346223,0.388758,0.060668,-0.005266
U56-drop,10,45,102,10,False,False,0.132787,0.965126,-0.186115,0.912813,1.016242,0.870155,0.154033,1.036907,-0.186115,False,False,H1,1.1613,1.2612,-0.043807,0.182226,0.154896,0.016189,0.02619
U56-drop,10,45,102,20,True,True,0.115175,1.017519,-0.187217,0.970428,1.063488,0.886486,0.13432,1.116549,-0.187217,False,True,-,1.1613,1.2612,0.013808,0.229472,0.234538,0.015087,0.008579
U56-drop,10,45,102,30,False,False,0.102728,1.070646,-0.152922,1.013777,1.12445,0.886131,0.121398,1.214289,-0.152922,False,False,CAGR,1.1613,1.2612,0.057157,0.290434,0.332278,0.049381,-0.003869
U56-drop,10,45,103,10,False,False,0.129461,0.945796,-0.200266,0.987818,0.914514,0.927303,0.138981,0.962184,-0.200266,False,True,-,1.2,1.2545,0.031198,0.080498,0.080173,0.002037,0.022865
U56-drop,10,45,103,20,False,True,0.117991,1.0611,-0.181949,1.040934,1.083348,0.949777,0.134396,1.146282,-0.181949,False,True,-,1.2,1.2545,0.084314,0.249332,0.264272,0.020354,0.011395
U56-drop,10,45,103,30,True,False,0.102966,1.118783,-0.148404,1.095971,1.142448,0.982718,0.117412,1.224264,-0.148404,False,False,CAGR,1.2,1.2545,0.139351,0.308432,0.342254,0.0539,-0.00363
U56-drop,10,45,104,10,False,False,0.124157,0.927645,-0.188436,0.931949,0.92988,0.890964,0.135877,0.957404,-0.188436,False,False,H1,1.1673,1.2489,-0.024671,0.095864,0.075394,0.013867,0.01756
U56-drop,10,45,104,20,False,True,0.113234,1.037224,-0.180163,0.957488,1.111135,0.867263,0.134313,1.167088,-0.180163,False,True,-,1.1673,1.2489,0.000868,0.277119,0.285077,0.022141,0.006638
U56-drop,10,45,104,30,True,False,0.098161,1.076799,-0.148315,1.017808,1.132529,0.896302,0.115163,1.218389,-0.148315,False,False,CAGR,1.1673,1.2489,0.061188,0.298513,0.336378,0.053988,-0.008435
U56-drop,10,45,105,10,False,False,0.134495,0.963899,-0.189259,0.954531,0.97698,0.912209,0.148116,1.004495,-0.189259,False,False,H1,1.2516,1.3209,-0.00209,0.142964,0.122484,0.013044,0.027898
U56-drop,10,45,105,20,True,True,0.128865,1.126425,-0.184074,1.127684,1.129708,1.033761,0.143557,1.198145,-0.184074,False,True,-,1.2516,1.3209,0.171064,0.295692,0.316134,0.01823,0.022269
U56-drop,10,45,105,30,False,False,0.107814,1.136977,-0.153164,1.102321,1.170778,0.967806,0.124686,1.269923,-0.153164,False,True,-,1.2516,1.3209,0.145701,0.336762,0.387912,0.04914,0.001217
U56-drop,10,45,106,10,False,False,0.122686,0.950983,-0.174304,0.886666,1.01122,0.850741,0.140898,1.027094,-0.174304,False,False,H1,1.1775,1.2206,-0.069955,0.177204,0.145083,0.028,0.01609
U56-drop,10,45,106,20,False,True,0.113339,1.063399,-0.172916,0.975426,1.144595,0.892167,0.134184,1.194146,-0.172916,False,True,-,1.1775,1.2206,0.018806,0.310579,0.312135,0.029387,0.006742
U56-drop,10,45,106,30,True,False,0.095243,1.074968,-0.142685,1.029904,1.118071,0.916783,0.109819,1.199513,-0.142685,False,False,CAGR,1.1775,1.2206,0.073284,0.284055,0.317503,0.059618,-0.011354
U56-drop,10,45,107,10,False,False,0.125368,0.966676,-0.190245,1.050641,0.894874,0.976438,0.12857,0.960274,-0.190245,False,True,-,1.1721,1.2579,0.094021,0.060859,0.078263,0.012059,0.018772
U56-drop,10,45,107,20,False,True,0.113864,1.067233,-0.181486,1.058882,1.077279,0.953951,0.127619,1.156156,-0.181486,False,True,-,1.1721,1.2579,0.102262,0.243263,0.274145,0.020818,0.007268
U56-drop,10,45,107,30,True,False,0.097693,1.091072,-0.148474,1.101321,1.083015,0.977438,0.108072,1.182153,-0.148474,False,False,CAGR,1.1721,1.2579,0.144701,0.248999,0.300142,0.053829,-0.008903
U56-drop,10,45,108,10,True,False,0.130837,0.949595,-0.206546,0.935222,0.969807,0.890614,0.147775,0.996066,-0.206546,False,False,H1,1.1447,1.2351,-0.021398,0.135791,0.114055,-0.004243,0.024241
U56-drop,10,45,108,20,False,True,0.115013,1.02564,-0.185444,0.93591,1.107994,0.833799,0.140576,1.168255,-0.185444,False,False,H1,1.1447,1.2351,-0.02071,0.273978,0.286245,0.01686,0.008417
U56-drop,10,45,108,30,False,False,0.097216,1.044638,-0.152916,0.982803,1.102834,0.852521,0.116387,1.192403,-0.152916,False,False,CAGR,1.1447,1.2351,0.026183,0.268818,0.310392,0.049387,-0.00938
U56-drop,10,45,109,10,False,False,0.130634,0.953046,-0.207334,0.813416,1.075992,0.771582,0.162223,1.085387,-0.207334,False,False,H1,1.1809,1.3,-0.143204,0.241976,0.203376,-0.005031,0.024038
U56-drop,10,45,109,20,True,True,0.115489,1.040292,-0.186022,0.969762,1.10624,0.885606,0.136184,1.157489,-0.186022,False,True,-,1.1809,1.3,0.013142,0.272224,0.275478,0.016281,0.008892
U56-drop,10,45,109,30,False,False,0.098726,1.062363,-0.152018,0.980072,1.13937,0.862864,0.117323,1.219889,-0.152018,False,False,CAGR,1.1809,1.3,0.023452,0.305354,0.337878,0.050285,-0.00787
U56-drop,10,45,110,10,False,False,0.136338,0.972554,-0.203154,1.00724,0.946935,0.946961,0.146566,0.993898,-0.203154,False,False,DD,1.1935,1.2706,0.05062,0.112919,0.111888,-0.000851,0.029742
U56-drop,10,45,110,20,True,True,0.127582,1.093627,-0.190867,1.067599,1.121292,0.965606,0.146999,1.191144,-0.190867,False,True,-,1.1935,1.2706,0.110979,0.287277,0.309133,0.011436,0.020986
U56-drop,10,45,110,30,False,False,0.108553,1.101749,-0.154688,1.049699,1.151242,0.914796,0.127671,1.248459,-0.154688,False,True,-,1.1935,1.2706,0.093079,0.317226,0.366448,0.047615,0.001957
U56-drop,10,45,111,10,True,False,0.13443,0.993173,-0.18725,0.988847,1.003185,0.952749,0.147861,1.026092,-0.18725,False,True,-,1.183,1.2929,0.032227,0.16917,0.144082,0.015053,0.027834
U56-drop,10,45,111,20,False,True,0.117007,1.061919,-0.186231,0.968332,1.147856,0.886398,0.139869,1.194327,-0.186231,False,True,-,1.183,1.2929,0.011712,0.31384,0.312317,0.016072,0.010411
U56-drop,10,45,111,30,False,False,0.102686,1.116027,-0.15274,1.019866,1.20555,0.909502,0.122136,1.277853,-0.15274,False,False,CAGR,1.183,1.2929,0.063246,0.371534,0.395843,0.049564,-0.003911
U56-drop,10,45,112,10,False,False,0.119208,0.91355,-0.160578,0.87387,0.95423,0.819859,0.139228,0.984093,-0.160578,False,False,H1,1.2245,1.3199,-0.08275,0.120214,0.102082,0.041725,0.012612
U56-drop,10,45,112,20,False,True,0.113757,1.060241,-0.182889,1.007967,1.111155,0.913165,0.134162,1.170541,-0.182889,False,True,-,1.2245,1.3199,0.051347,0.277139,0.28853,0.019414,0.00716
U56-drop,10,45,112,30,True,False,0.098711,1.115647,-0.149051,1.069645,1.160237,0.931609,0.116756,1.256661,-0.149051,False,False,CAGR,1.2245,1.3199,0.113025,0.326221,0.37465,0.053252,-0.007885
U56-drop,10,45,113,10,False,False,0.127402,0.942239,-0.185289,0.905998,0.979489,0.874081,0.14436,0.994961,-0.185289,False,False,H1,1.2275,1.3353,-0.050622,0.145473,0.11295,0.017014,0.020805
U56-drop,10,45,113,20,True,True,0.12465,1.116125,-0.181899,1.047104,1.181196,0.961052,0.146202,1.233514,-0.181899,False,True,-,1.2275,1.3353,0.090484,0.34718,0.351504,0.020405,0.018054
U56-drop,10,45,113,30,False,False,0.104675,1.128324,-0.147325,1.047996,1.203569,0.919674,0.124426,1.292097,-0.147325,False,False,CAGR,1.2275,1.3353,0.091376,0.369553,0.410087,0.054979,-0.001922
U56-drop,10,45,114,10,False,False,0.12557,0.944672,-0.181769,1.025224,0.878609,0.989944,0.126313,0.913255,-0.181769,False,True,-,1.2208,1.2719,0.068604,0.044593,0.031245,0.020534,0.018974
U56-drop,10,45,114,20,True,True,0.124786,1.129983,-0.183565,1.15677,1.110155,1.085367,0.133942,1.165362,-0.183565,False,True,-,1.2208,1.2719,0.20015,0.27614,0.283352,0.018739,0.01819
U56-drop,10,45,114,30,False,False,0.103955,1.126368,-0.147815,1.081515,1.169283,0.970957,0.118059,1.251323,-0.147815,False,False,CAGR,1.2208,1.2719,0.124895,0.335267,0.369312,0.054489,-0.002641
U56-drop,10,45,115,10,False,False,0.125514,0.955811,-0.182144,0.96998,0.949243,0.887411,0.140555,1.008637,-0.182144,False,True,-,1.1833,1.2444,0.01336,0.115227,0.126626,0.020159,0.018918
U56-drop,10,45,115,20,True,True,0.114306,1.065959,-0.172124,1.097123,1.042959,0.980484,0.127042,1.132147,-0.172124,False,True,-,1.1833,1.2444,0.140503,0.208943,0.250136,0.030179,0.00771
U56-drop,10,45,115,30,False,False,0.097527,1.08061,-0.137809,1.104683,1.060733,0.964126,0.108956,1.17261,-0.137809,False,False,CAGR,1.1833,1.2444,0.148063,0.226717,0.290599,0.064494,-0.009069
U56-drop,10,45,116,10,False,False,0.134078,0.980159,-0.207139,0.901146,1.053614,0.842718,0.160959,1.081585,-0.207139,False,False,H1,1.1861,1.2796,-0.055474,0.219598,0.199575,-0.004835,0.027482
U56-drop,10,45,116,20,False,True,0.116046,1.055259,-0.171531,0.964161,1.139078,0.880928,0.13831,1.187486,-0.171531,False,True,-,1.1861,1.2796,0.007541,0.305062,0.305475,0.030773,0.009449
U56-drop,10,45,116,30,True,False,0.10253,1.103064,-0.139684,1.032357,1.169771,0.92389,0.119187,1.245614,-0.139684,False,False,CAGR,1.1861,1.2796,0.075737,0.335755,0.363604,0.062619,-0.004066
U56-drop,10,45,117,10,False,False,0.148435,1.066111,-0.169304,1.011456,1.119638,0.955684,0.172535,1.149386,-0.169304,False,True,-,1.2412,1.3242,0.054836,0.285622,0.267375,0.032999,0.041839
