panel,T_trade,cost,family,chooser,ladder,target,rung,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
U56,M,50,SDMULT,C_ISCALMAR,full,0.2,5.0,k=5,0.8430136648286962,16.203237410071942,0.15928554396059402,1.0970904169579438,-0.290134391891124,1.2487134069967245,0.9841989241523252,0.1614415372640281,1.0586072318097803,-0.2901343918911238,L4_DD,False,False,False,False
U56,M,50,SDMULT,C_ISCALMAR,short,0.2,2.0,k=2,1.03735161394807,21.302158273381295,0.16138390235004318,1.1500170090430029,-0.24384995408173016,1.2478561633748417,1.0692117735143825,0.1652108672495307,1.1469267556371106,-0.2438499540817307,L4_DD,False,False,False,False
U56,M,50,SDMULT,C_ISDD,full,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.09102140337046438,1.0219841685190927,-0.15375932851874952,1.120581642346072,0.9338595434756117,0.09817282451256415,1.0745637213571546,-0.15375932851874985,L5_CAGR,False,False,False,False
U56,M,50,SDMULT,C_ISDD,short,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.09102140337046438,1.0219841685190927,-0.15375932851874952,1.120581642346072,0.9338595434756117,0.09817282451256415,1.0745637213571546,-0.15375932851874985,L5_CAGR,False,False,False,False
U56,M,50,SDMULT,C_ISLEGS,full,0.12,3.0,k=3,1.7463099329501186,11.72751798561151,0.12994598173332772,1.1039222775432729,-0.22857516425180013,1.229614072475741,0.9975666698020023,0.1331297320825251,1.1003481309132217,-0.22857516425180024,L4_DD,False,False,False,False
U56,M,50,SDMULT,C_ISLEGS,short,0.12,2.0,k=2,1.9923708905093918,16.203237410071942,0.12811723774256412,1.1042623822100979,-0.22420468986255127,1.2287518178947048,0.9980774204314188,0.13133683665824636,1.1030288763659986,-0.22420468986255104,L4_DD,False,False,False,False
U56,M,50,FRACG,C_ISSHARPE,full,0.16,0.15,f=0.15,1.2255069698768746,6.1753597122302155,0.1469393173391229,1.1832694245225308,-0.20231837093441263,1.2664863350001077,1.1152151371639634,0.15445559316780444,1.2052773654830107,-0.20231837093441163,L4_DD,False,False,False,False
U56,M,50,FRACG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.2255069698768746,6.1753597122302155,0.1469393173391229,1.1832694245225308,-0.20231837093441263,1.2664863350001077,1.1152151371639634,0.15445559316780444,1.2052773654830107,-0.20231837093441163,L4_DD,False,False,False,False
U56,M,50,FRACG,C_ISCALMAR,full,0.2,0.3,f=0.3,0.6967660753446339,1.473021582733813,0.14451690896825542,1.1663878275765311,-0.20805798610340975,1.2254591992508996,1.1131340761105482,0.14560756708980893,1.175794760909007,-0.20805798610341053,L4_DD,False,False,False,False
U56,M,50,FRACG,C_ISCALMAR,short,0.16,0.1,f=0.1,1.4167103486197432,10.254496402877697,0.15158737384543364,1.2009792830869923,-0.2013754854244153,1.2544705125705127,1.1530770394145529,0.15817788995189574,1.2422736254154931,-0.2013754854244152,none,True,True,True,False
U56,M,50,FRACG,C_ISDD,full,0.08,0.5,f=0.5,0.9124734580245569,2.662769784172662,0.08966014303392655,1.1869733606793011,-0.12622350332038412,1.2127750420596048,1.1680285518087454,0.09605235191717587,1.2408988048477827,-0.12622350332038423,L5_CAGR,False,False,False,False
U56,M,50,FRACG,C_ISDD,short,0.08,0.1,f=0.1,3.307771727599827,32.91636690647482,0.08809737985329025,1.0517905066003213,-0.12469644823963988,1.057327940688402,1.0467279106639606,0.10102497713896375,1.1923300043069982,-0.1246964482396391,L5_CAGR,False,False,False,False
U56,M,50,FRACG,C_ISLEGS,full,0.2,0.3,f=0.3,0.6967660753446339,1.473021582733813,0.14451690896825542,1.1663878275765311,-0.20805798610340975,1.2254591992508996,1.1131340761105482,0.14560756708980893,1.175794760909007,-0.20805798610341053,L4_DD,False,False,False,False
U56,M,50,FRACG,C_ISLEGS,short,0.12,0.15,f=0.15,1.7170277598837678,10.651079136690647,0.13000937413633995,1.1884013956243953,-0.16865938708973882,1.2164080528399188,1.1629494238208127,0.1394452085708595,1.2658482608120503,-0.16865938708973938,none,True,True,True,False
U56,M,50,ASYMG,C_ISSHARPE,full,0.16,0.3,f=0.3,0.8589449446696577,4.645683453237409,0.12993356501690423,1.189427787421893,-0.15612840661326055,1.2504239213994295,1.1331262925991672,0.1316152997308666,1.2091661657958395,-0.15612840661326044,none,True,True,True,False
U56,M,50,ASYMG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.3510421623403879,11.500899280575538,0.14397075395073133,1.1904761263864962,-0.19254924711745947,1.2346549296766784,1.154232700767023,0.15292612021035468,1.2360935857705275,-0.1925492471174589,none,True,True,True,False
U56,M,50,ASYMG,C_ISCALMAR,full,0.2,0.5,f=0.5,0.5819650599736937,1.5863309352517985,0.12606171292730095,1.1743805635222466,-0.17193013819896918,1.2064302343801538,1.1432020835040453,0.11883527041902386,1.2277521109346434,-0.17193013819896918,none,True,True,True,False
U56,M,50,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,0.9837105607045628,6.4586330935251794,0.1557098880313743,1.1843452740501048,-0.1918109029335925,1.213502046714992,1.1613635335985628,0.16457552937167796,1.2277368089357843,-0.19181090293359238,none,True,True,True,False
U56,M,50,ASYMG,C_ISDD,full,0.08,0.5,f=0.5,1.3573636646889737,8.49820143884892,0.0800466116920171,1.1539076874889806,-0.10176666547283797,1.1545948084984365,1.1547418799962377,0.08827163380884939,1.2560029252945621,-0.10176666547283941,L5_CAGR,False,False,False,True
U56,M,50,ASYMG,C_ISDD,short,0.08,0.1,f=0.1,3.7851571415941208,58.86420863309352,0.08459413866743404,1.0274817099392892,-0.12282356513878023,1.0189496536355782,1.0358976481597082,0.09868054746334232,1.1834697342228966,-0.12282356513877923,L5_CAGR,False,False,False,False
U56,M,50,ASYMG,C_ISLEGS,full,0.16,0.3,f=0.3,0.8589449446696577,4.645683453237409,0.12993356501690423,1.189427787421893,-0.15612840661326055,1.2504239213994295,1.1331262925991672,0.1316152997308666,1.2091661657958395,-0.15612840661326044,none,True,True,True,False
U56,M,50,ASYMG,C_ISLEGS,short,0.12,0.15,f=0.15,2.011206756501844,21.585431654676256,0.12535339043461913,1.1762007105306127,-0.15590628148618202,1.1775453495255317,1.1755961240885484,0.13595880966301754,1.2706883687525148,-0.15590628148618058,none,True,True,True,False
U56,W,0,CAL,C_ISSHARPE,full,0.16,M,R=M,1.6730487084002543,12.74730215827338,0.16491527676460738,1.215357285902878,-0.2449064167681133,1.3364926329350308,1.1115889549431586,0.16506336454602644,1.1946898196426399,-0.24490641676811353,L4_DD,False,False,False,False
U56,W,0,CAL,C_ISSHARPE,short,0.16,M,R=M,1.6730487084002543,12.74730215827338,0.16491527676460738,1.215357285902878,-0.2449064167681133,1.3364926329350308,1.1115889549431586,0.16506336454602644,1.1946898196426399,-0.24490641676811353,L4_DD,False,False,False,False
U56,W,0,CAL,C_ISCALMAR,full,0.08,M,R=M,2.8336184400736166,12.74730215827338,0.11506268661685604,1.2451022608290894,-0.16235854021604568,1.3471217892871852,1.1511948635361484,0.12042861534092753,1.2852178312386402,-0.162358540216046,none,True,True,True,False
U56,W,0,CAL,C_ISCALMAR,short,0.08,M,R=M,2.8336184400736166,12.74730215827338,0.11506268661685604,1.2451022608290894,-0.16235854021604568,1.3471217892871852,1.1511948635361484,0.12042861534092753,1.2852178312386402,-0.162358540216046,none,True,True,True,False
U56,W,0,CAL,C_ISDD,full,0.08,M,R=M,2.8336184400736166,12.74730215827338,0.11506268661685604,1.2451022608290894,-0.16235854021604568,1.3471217892871852,1.1511948635361484,0.12042861534092753,1.2852178312386402,-0.162358540216046,none,True,True,True,False
U56,W,0,CAL,C_ISDD,short,0.08,M,R=M,2.8336184400736166,12.74730215827338,0.11506268661685604,1.2451022608290894,-0.16235854021604568,1.3471217892871852,1.1511948635361484,0.12042861534092753,1.2852178312386402,-0.162358540216046,none,True,True,True,False
U56,W,0,CAL,C_ISLEGS,full,0.1,M,R=M,2.588918043630289,12.74730215827338,0.13525040432739965,1.2535534110288573,-0.19571550473570343,1.34277309607411,1.1714782536367616,0.13954062099034514,1.283764670942999,-0.19571550473570332,none,True,True,True,False
U56,W,0,CAL,C_ISLEGS,short,0.1,M,R=M,2.588918043630289,12.74730215827338,0.13525040432739965,1.2535534110288573,-0.19571550473570343,1.34277309607411,1.1714782536367616,0.13954062099034514,1.283764670942999,-0.19571550473570332,none,True,True,True,False
U56,W,0,FIXH,C_ISSHARPE,full,0.16,0.25,h=0.25,1.3242729462038159,1.699640287769784,0.15078772081286496,1.2082418870324245,-0.20281686450714842,1.3037775482566603,1.1340393994629447,0.15715470859191516,1.2112949994417048,-0.2028168645071481,L4_DD,False,False,False,False
U56,W,0,FIXH,C_ISSHARPE,short,0.16,0.05,h=0.05,2.110527023747758,15.296762589928056,0.15707674188845733,1.2279796414700732,-0.1902940772528683,1.286934314702245,1.1757217564841782,0.16290186619017355,1.2610197391577564,-0.1902940772528674,none,True,True,True,False
U56,W,0,FIXH,C_ISCALMAR,full,0.16,0.25,h=0.25,1.3242729462038159,1.699640287769784,0.15078772081286496,1.2082418870324245,-0.20281686450714842,1.3037775482566603,1.1340393994629447,0.15715470859191516,1.2112949994417048,-0.2028168645071481,L4_DD,False,False,False,False
U56,W,0,FIXH,C_ISCALMAR,short,0.1,0.03,h=0.03,3.9475109100467507,52.915467625899275,0.12762672101751393,1.265149998672589,-0.1361141387647099,1.2722101260395602,1.258968008966506,0.13970723559829512,1.3748828037191523,-0.13611413876470957,none,True,True,True,False
U56,W,0,FIXH,C_ISDD,full,0.08,0.08,h=0.08,3.5603987936479533,25.49460431654676,0.10964230279444598,1.2645317855951261,-0.11039860563489257,1.283135877087067,1.247336643889721,0.12156210370740261,1.383212697236064,-0.11039860563489123,none,True,True,True,True
U56,W,0,FIXH,C_ISDD,short,0.08,0.03,h=0.03,4.584108983406314,62.99999999999999,0.10578623103793472,1.2347031588215198,-0.11735320581306652,1.2463297332336014,1.223914399491159,0.1181400166833626,1.3625624151041578,-0.11735320581306763,L5_CAGR,False,True,False,False
U56,W,0,FIXH,C_ISLEGS,full,0.16,0.25,h=0.25,1.3242729462038159,1.699640287769784,0.15078772081286496,1.2082418870324245,-0.20281686450714842,1.3037775482566603,1.1340393994629447,0.15715470859191516,1.2112949994417048,-0.2028168645071481,L4_DD,False,False,False,False
U56,W,0,FIXH,C_ISLEGS,short,0.12,0.05,h=0.05,2.818213294839341,25.267985611510788,0.1425343688061158,1.2658407346203744,-0.15838093176678703,1.27899633239629,1.2544565937170478,0.15409077463387133,1.3564226730347493,-0.15838093176678514,none,True,True,True,False
U56,W,0,ASYMH,C_ISSHARPE,full,0.16,0.2,hup=0.2,1.5739798258845874,6.118705035971223,0.14856395342504558,1.238046831443302,-0.1766551443218184,1.3004094852679793,1.1836349131614659,0.15428344237691816,1.2685131125924505,-0.17665514432181673,none,True,True,True,False
U56,W,0,ASYMH,C_ISSHARPE,short,0.16,0.05,hup=0.05,2.3117593524807374,25.43794964028777,0.15786354136592706,1.2360925446170568,-0.18503045717184474,1.2854159704946488,1.1926125401618408,0.16482791799733154,1.2772975768945944,-0.18503045717184585,none,True,True,True,False
U56,W,0,ASYMH,C_ISCALMAR,full,0.2,0.2,hup=0.2,1.3675046885635158,3.8525179856115104,0.15910132052647175,1.2185758788012437,-0.18958000867832636,1.2742475273247873,1.1713572807540344,0.16719251545565839,1.2560924994033336,-0.18958000867832614,none,True,True,True,False
U56,W,0,ASYMH,C_ISCALMAR,short,0.1,0.05,hup=0.05,3.848795467193319,56.711330935251794,0.12549426268061215,1.2612047953629084,-0.1338450020780858,1.2678499608777232,1.2554478196333498,0.13721246205964066,1.3695107594922313,-0.13384500207808603,none,True,True,True,False
U56,W,0,ASYMH,C_ISDD,full,0.08,0.2,hup=0.2,2.958045136203434,18.80935251798561,0.10103210631835569,1.2613641025890698,-0.09983552347599667,1.3005524359196332,1.224987192914408,0.11164531080549644,1.3705369294135794,-0.09983552347599656,L5_CAGR,False,True,False,True
U56,W,0,ASYMH,C_ISDD,short,0.08,0.03,hup=0.03,4.935365735319229,96.14298561151078,0.1050708722336735,1.2352677760998099,-0.11286714381578022,1.2449247604422384,1.2263179006536715,0.11752282883442855,1.3655454898567465,-0.11286714381577934,L5_CAGR,False,True,False,False
U56,W,0,ASYMH,C_ISLEGS,full,0.12,0.25,hup=0.25,1.9098520911496306,8.554856115107913,0.1350144918702212,1.2989513989063628,-0.14213695940859938,1.3163982928982285,1.2850890414134593,0.14674825974669026,1.3850090974691203,-0.14213695940859938,none,True,True,True,False
U56,W,0,ASYMH,C_ISLEGS,short,0.12,0.05,hup=0.05,3.166406256238085,44.81384892086331,0.14171233699749042,1.2675931974032575,-0.15343253722928885,1.2728943133454453,1.2634136490186478,0.15392026731534414,1.3660550441611334,-0.15343253722928796,none,True,True,True,False
U56,W,0,SDMULT,C_ISSHARPE,full,0.2,2.0,k=2,1.5789265666033092,22.151978417266186,0.16747649810864096,1.1799927060556876,-0.2466898772306232,1.2931150974078167,1.0865129110653364,0.16957285910990993,1.164307210383037,-0.2466898772306233,L4_DD,False,False,False,False
U56,W,0,SDMULT,C_ISSHARPE,short,0.2,2.0,k=2,1.5789265666033092,22.151978417266186,0.16747649810864096,1.1799927060556876,-0.2466898772306232,1.2931150974078167,1.0865129110653364,0.16957285910990993,1.164307210383037,-0.2466898772306233,L4_DD,False,False,False,False
U56,W,0,SDMULT,C_ISCALMAR,full,0.12,3.0,k=3,2.207693888649696,11.614208633093524,0.137830620603123,1.1606563131460663,-0.23030682799711488,1.2964338712663037,1.047625724114131,0.14074950611445547,1.1489660980425869,-0.2303068279971151,L4_DD,False,False,False,False
U56,W,0,SDMULT,C_ISCALMAR,short,0.08,2.0,k=2,3.340198676411196,24.02158273381295,0.10707050091842385,1.1838556929079684,-0.15664782785769982,1.280632663075707,1.0973148660327474,0.11409081137390831,1.232162138543461,-0.15664782785769993,none,True,True,True,False
U56,W,0,SDMULT,C_ISDD,full,0.08,2.0,k=2,3.340198676411196,24.02158273381295,0.10707050091842385,1.1838556929079684,-0.15664782785769982,1.280632663075707,1.0973148660327474,0.11409081137390831,1.232162138543461,-0.15664782785769993,none,True,True,True,False
U56,W,0,SDMULT,C_ISDD,short,0.08,2.0,k=2,3.340198676411196,24.02158273381295,0.10707050091842385,1.1838556929079684,-0.15664782785769982,1.280632663075707,1.0973148660327474,0.11409081137390831,1.232162138543461,-0.15664782785769993,none,True,True,True,False
U56,W,0,SDMULT,C_ISLEGS,full,0.12,2.0,k=2,2.468245459405784,16.71312949640288,0.14106612036614896,1.202428730842052,-0.21161549938615298,1.311554348649711,1.1094402469389846,0.145639401248435,1.2104561429664247,-0.21161549938615298,L4_DD,False,False,False,False
U56,W,0,SDMULT,C_ISLEGS,short,0.12,2.0,k=2,2.468245459405784,16.71312949640288,0.14106612036614896,1.202428730842052,-0.21161549938615298,1.311554348649711,1.1094402469389846,0.145639401248435,1.2104561429664247,-0.21161549938615298,L4_DD,False,False,False,False
U56,W,0,FRACG,C_ISSHARPE,full,0.16,0.15,f=0.15,1.7093505736456776,6.401978417266187,0.15428834518988532,1.2299230416533928,-0.189120978370092,1.3124233820594406,1.1620697568503584,0.16167955242095355,1.2513671535131539,-0.18912097837009112,none,True,True,True,False
U56,W,0,FRACG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.7093505736456776,6.401978417266187,0.15428834518988532,1.2299230416533928,-0.189120978370092,1.3124233820594406,1.1620697568503584,0.16167955242095355,1.2513671535131539,-0.18912097837009112,none,True,True,True,False
U56,W,0,FRACG,C_ISCALMAR,full,0.1,0.3,f=0.3,1.6785626644353515,5.3821942446043165,0.12356439279718168,1.3198129605353697,-0.1195271757656563,1.339422873206887,1.3031362259065127,0.13482107454187342,1.4158586543685583,-0.11952717576565552,none,True,True,True,True
U56,W,0,FRACG,C_ISCALMAR,short,0.1,0.15,f=0.15,2.7152888735931726,15.919964028776977,0.12594610348407564,1.2621073379009424,-0.1299225009418633,1.2713536398299914,1.25382631280765,0.1368111448960494,1.3644168971854918,-0.12992250094186464,none,True,True,True,False
U56,W,0,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.3586363232398984,3.0026978417266186,0.0940031648413695,1.2213375916798044,-0.12209854149319899,1.2931484316236486,1.160186023557111,0.09863656026844159,1.2545843835775476,-0.12209854149319876,L5_CAGR,False,False,False,False
U56,W,0,FRACG,C_ISDD,short,0.08,0.15,f=0.15,3.129637288002985,20.62230215827338,0.1062631134182963,1.2486835650913797,-0.10977100547019447,1.277997084814663,1.2206637760850418,0.11740000713093912,1.3665781958584227,-0.10977100547019447,none,True,True,True,True
U56,W,0,FRACG,C_ISLEGS,full,0.1,0.3,f=0.3,1.6785626644353515,5.3821942446043165,0.12356439279718168,1.3198129605353697,-0.1195271757656563,1.339422873206887,1.3031362259065127,0.13482107454187342,1.4158586543685583,-0.11952717576565552,none,True,True,True,True
U56,W,0,FRACG,C_ISLEGS,short,0.12,0.15,f=0.15,2.168728033109533,10.764388489208633,0.14053450724743066,1.2689419977656853,-0.1477126624950572,1.290708587846284,1.2493220461978336,0.15029576328654692,1.3490888916313188,-0.14771266249505732,none,True,True,True,False
U56,W,0,ASYMG,C_ISSHARPE,full,0.12,0.3,f=0.3,1.811759625098758,10.027877697841726,0.13088744713217082,1.2951189931991225,-0.13581917006292532,1.3419107585222505,1.2525013077179632,0.1385425095372168,1.3589678703282964,-0.13581917006292543,none,True,True,True,False
U56,W,0,ASYMG,C_ISSHARPE,short,0.16,0.1,f=0.1,2.069944534235255,19.149280575539567,0.15246685403698468,1.2272795226270168,-0.1860286985292927,1.2820552831456926,1.178354358281465,0.15758499865571207,1.260045398472309,-0.18602869852929171,none,True,True,True,False
U56,W,0,ASYMG,C_ISCALMAR,full,0.16,0.5,f=0.5,0.9472417382714209,1.982913669064748,0.11472127074109961,1.197401939862273,-0.1406304692979603,1.2474087869954502,1.1460184998244858,0.11049049526609034,1.213276679587068,-0.1406304692979592,none,True,True,True,False
U56,W,0,ASYMG,C_ISCALMAR,short,0.16,0.1,f=0.1,2.069944534235255,19.149280575539567,0.15246685403698468,1.2272795226270168,-0.1860286985292927,1.2820552831456926,1.178354358281465,0.15758499865571207,1.260045398472309,-0.18602869852929171,none,True,True,True,False
U56,W,0,ASYMG,C_ISDD,full,0.08,0.5,f=0.5,1.5555679600978434,7.818345323741006,0.087708484135123,1.2669782758649768,-0.0941115620060603,1.26071451336537,1.2735567970425041,0.09513853850044263,1.3720441907803764,-0.09411156200606041,L5_CAGR,False,False,False,True
U56,W,0,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.542945004466421,40.281474820143885,0.10325557114926553,1.2507780449914678,-0.10894704962043988,1.2556204893057554,1.2464788398459066,0.11546264039138787,1.3837778041362092,-0.10894704962044033,L5_CAGR,False,True,False,True
U56,W,0,ASYMG,C_ISLEGS,full,0.12,0.3,f=0.3,1.811759625098758,10.027877697841726,0.13088744713217082,1.2951189931991225,-0.13581917006292532,1.3419107585222505,1.2525013077179632,0.1385425095372168,1.3589678703282964,-0.13581917006292543,none,True,True,True,False
U56,W,0,ASYMG,C_ISLEGS,short,0.12,0.15,f=0.15,2.4572578158408565,22.321942446043163,0.13598461909224113,1.261859195512408,-0.14727190357496533,1.266586300523343,1.2582240166895193,0.14613128216794546,1.3503198801641836,-0.1472719035749661,none,True,True,True,False
U56,W,10,CAL,C_ISSHARPE,full,0.16,M,R=M,1.6730487084002543,12.74730215827338,0.16296890036392142,1.2027641718672892,-0.2452176352862261,1.324734688109355,1.0981944845616514,0.1629795609133713,1.1815336504062817,-0.2452176352862262,L4_DD,False,False,False,False
