chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_4bIS,0.5,1.0,0.15097723319306278,1.1067077235576164,-0.16665065047959104,1.2243336481993545,-0.1184917578066862,0.08700743149638379,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,2,53.3392535971223
C_FROZEN,0.35,0.75,0.1121913591679824,1.0852291122451123,-0.12790099811462918,1.2243336481993545,-0.1184917578066862,0.08700743149638379,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,2,53.3392535971223
C_LIVE(RULES v2),,,0.08700743149638379,1.2243336481993545,-0.1184917578066862,1.2243336481993545,-0.1184917578066862,0.08700743149638379,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,ROTATE,2,53.3392535971223
C_SHARPE,0.5,1.0,0.14790331049492011,1.0859294669273738,-0.16665065047959093,1.21874192518139,-0.1184917578066863,0.08671217551810351,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,3,53.387814748201436
C_CALMAR,0.5,1.0,0.14790331049492011,1.0859294669273738,-0.16665065047959093,1.21874192518139,-0.1184917578066863,0.08671217551810351,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,3,53.387814748201436
C_4bIS,0.5,1.0,0.14790331049492011,1.0859294669273738,-0.16665065047959093,1.21874192518139,-0.1184917578066863,0.08671217551810351,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,3,53.387814748201436
C_FROZEN,0.35,0.75,0.11043886258630109,1.0665979948250655,-0.12790099811462907,1.21874192518139,-0.1184917578066863,0.08671217551810351,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,3,53.387814748201436
C_LIVE(RULES v2),,,0.08671217551810351,1.21874192518139,-0.1184917578066863,1.21874192518139,-0.1184917578066863,0.08671217551810351,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,ROTATE,3,53.387814748201436
C_SHARPE,0.5,1.0,0.14918525528296223,1.0924547454223346,-0.16665065047959104,1.2175466276582496,-0.11849175780668642,0.08665807344256282,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,4,53.289568345323744
C_CALMAR,0.5,1.0,0.14918525528296223,1.0924547454223346,-0.16665065047959104,1.2175466276582496,-0.11849175780668642,0.08665807344256282,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,4,53.289568345323744
C_4bIS,0.5,1.0,0.14918525528296223,1.0924547454223346,-0.16665065047959104,1.2175466276582496,-0.11849175780668642,0.08665807344256282,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,4,53.289568345323744
C_FROZEN,0.35,0.75,0.1153329539553265,1.1098463958940095,-0.1279009981146293,1.2175466276582496,-0.11849175780668642,0.08665807344256282,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,4,53.289568345323744
C_LIVE(RULES v2),,,0.08665807344256282,1.2175466276582496,-0.11849175780668642,1.2175466276582496,-0.11849175780668642,0.08665807344256282,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,ROTATE,4,53.289568345323744
C_SHARPE,0.35,1.0,0.15380953981801437,1.1030849996868124,-0.1686543191575045,1.2370251436489796,-0.12090613517913973,0.08857310051783118,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,5,53.51618705035971
C_CALMAR,0.35,1.0,0.15380953981801437,1.1030849996868124,-0.1686543191575045,1.2370251436489796,-0.12090613517913973,0.08857310051783118,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,5,53.51618705035971
C_4bIS,0.35,1.0,0.15380953981801437,1.1030849996868124,-0.1686543191575045,1.2370251436489796,-0.12090613517913973,0.08857310051783118,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,5,53.51618705035971
C_FROZEN,0.35,0.75,0.115206490159949,1.1024075384702794,-0.12919082996115994,1.2370251436489796,-0.12090613517913973,0.08857310051783118,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,WINNERCUT,ROTATE,5,53.51618705035971
C_LIVE(RULES v2),,,0.08857310051783118,1.2370251436489796,-0.12090613517913973,1.2370251436489796,-0.12090613517913973,0.08857310051783118,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,ROTATE,5,53.51618705035971
C_SHARPE,0.35,1.0,0.15288656521198152,1.1125810130347047,-0.1681358815919234,1.1922539769233647,-0.11452528247603222,0.08059829415484776,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,1,50.789568345323744
C_CALMAR,0.35,1.0,0.15288656521198152,1.1125810130347047,-0.1681358815919234,1.1922539769233647,-0.11452528247603222,0.08059829415484776,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,1,50.789568345323744
C_4bIS,0.35,1.0,0.15288656521198152,1.1125810130347047,-0.1681358815919234,1.1922539769233647,-0.11452528247603222,0.08059829415484776,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,1,50.789568345323744
C_FROZEN,0.35,0.75,0.11440588251512818,1.1111635711626207,-0.12874490617613554,1.1922539769233647,-0.11452528247603222,0.08059829415484776,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,1,50.789568345323744
C_LIVE(RULES v2),,,0.08059829415484776,1.1922539769233647,-0.11452528247603222,1.1922539769233647,-0.11452528247603222,0.08059829415484776,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,ROTATE,1,50.789568345323744
C_SHARPE,0.5,1.0,0.1465254497471833,1.0900925489107596,-0.16043636493848856,1.1756883227447799,-0.11221286249963136,0.07876516278203805,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,2,50.79631294964029
C_CALMAR,0.35,1.0,0.1496432777468717,1.0915892045863498,-0.16741530573886143,1.1756883227447799,-0.11221286249963136,0.07876516278203805,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,2,50.79631294964029
C_4bIS,0.5,1.0,0.1465254497471833,1.0900925489107596,-0.16043636493848856,1.1756883227447799,-0.11221286249963136,0.07876516278203805,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,2,50.79631294964029
C_FROZEN,0.35,0.75,0.11206493962122921,1.0902676004334861,-0.1279009981146293,1.1756883227447799,-0.11221286249963136,0.07876516278203805,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,2,50.79631294964029
C_LIVE(RULES v2),,,0.07876516278203805,1.1756883227447799,-0.11221286249963136,1.1756883227447799,-0.11221286249963136,0.07876516278203805,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,ROTATE,2,50.79631294964029
C_SHARPE,0.35,1.0,0.1477266133504982,1.0798067075040896,-0.16741530573886154,1.170324044521671,-0.11112059997012746,0.07818856043277389,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,3,50.867131294964025
C_CALMAR,0.35,1.0,0.1477266133504982,1.0798067075040896,-0.16741530573886154,1.170324044521671,-0.11112059997012746,0.07818856043277389,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,3,50.867131294964025
C_4bIS,0.35,1.0,0.1477266133504982,1.0798067075040896,-0.16741530573886154,1.170324044521671,-0.11112059997012746,0.07818856043277389,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,3,50.867131294964025
C_FROZEN,0.35,0.75,0.11067735096112741,1.0786675105048797,-0.12790099811462907,1.170324044521671,-0.11112059997012746,0.07818856043277389,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,3,50.867131294964025
C_LIVE(RULES v2),,,0.07818856043277389,1.170324044521671,-0.11112059997012746,1.170324044521671,-0.11112059997012746,0.07818856043277389,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,ROTATE,3,50.867131294964025
C_SHARPE,0.5,1.0,0.14320313922274752,1.0622971558286651,-0.1604363649384889,1.1794906334718998,-0.11131376418451477,0.07933679558839812,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,4,51.04653776978417
C_CALMAR,0.35,1.0,0.14319908150296423,1.0470637623143295,-0.16676616341368833,1.1794906334718998,-0.11131376418451477,0.07933679558839812,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,4,51.04653776978417
C_4bIS,0.5,1.0,0.14320313922274752,1.0622971558286651,-0.1604363649384889,1.1794906334718998,-0.11131376418451477,0.07933679558839812,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,4,51.04653776978417
C_FROZEN,0.35,0.75,0.10734318528298759,1.0454135162093323,-0.12732991667933735,1.1794906334718998,-0.11131376418451477,0.07933679558839812,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,4,51.04653776978417
C_LIVE(RULES v2),,,0.07933679558839812,1.1794906334718998,-0.11131376418451477,1.1794906334718998,-0.11131376418451477,0.07933679558839812,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,ROTATE,4,51.04653776978417
C_SHARPE,0.35,1.0,0.15129579910008717,1.1031602927963169,-0.16676616341368855,1.232227799685123,-0.11226038377514713,0.08428217208167643,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,5,50.964478417266186
C_CALMAR,0.35,1.0,0.15129579910008717,1.1031602927963169,-0.16676616341368855,1.232227799685123,-0.11226038377514713,0.08428217208167643,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,5,50.964478417266186
C_4bIS,0.35,1.0,0.15129579910008717,1.1031602927963169,-0.16676616341368855,1.232227799685123,-0.11226038377514713,0.08428217208167643,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,5,50.964478417266186
C_FROZEN,0.35,0.75,0.11334386101700811,1.1026642502960373,-0.12732991667933746,1.232227799685123,-0.11226038377514713,0.08428217208167643,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.1,WINNERCUT,ROTATE,5,50.964478417266186
C_LIVE(RULES v2),,,0.08428217208167643,1.232227799685123,-0.11226038377514713,1.232227799685123,-0.11226038377514713,0.08428217208167643,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,ROTATE,5,50.964478417266186
C_SHARPE,0.35,1.0,0.13374624562466875,1.0131258420714881,-0.19272237231285272,1.0913010369660314,-0.10647333159088979,0.06852319063822887,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,1,45.944244604316545
C_CALMAR,0.35,1.0,0.13374624562466875,1.0131258420714881,-0.19272237231285272,1.0913010369660314,-0.10647333159088979,0.06852319063822887,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,1,45.944244604316545
C_4bIS,0.35,1.0,0.13374624562466875,1.0131258420714881,-0.19272237231285272,1.0913010369660314,-0.10647333159088979,0.06852319063822887,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,1,45.944244604316545
C_FROZEN,0.35,0.75,0.10035245233254342,1.0115013499447296,-0.14744764813350208,1.0913010369660314,-0.10647333159088979,0.06852319063822887,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,1,45.944244604316545
C_LIVE(RULES v2),,,0.06852319063822887,1.0913010369660314,-0.10647333159088979,1.0913010369660314,-0.10647333159088979,0.06852319063822887,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,1,45.944244604316545
C_SHARPE,0.35,1.0,0.13890279098891445,1.0483279715919849,-0.19272237231285272,1.0916413494341966,-0.10689426880522312,0.06780275604799635,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,2,45.87814748201439
C_CALMAR,0.35,1.0,0.13890279098891445,1.0483279715919849,-0.19272237231285272,1.0916413494341966,-0.10689426880522312,0.06780275604799635,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,2,45.87814748201439
C_4bIS,0.35,1.0,0.13890279098891445,1.0483279715919849,-0.19272237231285272,1.0916413494341966,-0.10689426880522312,0.06780275604799635,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,2,45.87814748201439
C_FROZEN,0.35,0.75,0.10414157288660819,1.0468562575002858,-0.14744764813350175,1.0916413494341966,-0.10689426880522312,0.06780275604799635,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,2,45.87814748201439
C_LIVE(RULES v2),,,0.06780275604799635,1.0916413494341966,-0.10689426880522312,1.0916413494341966,-0.10689426880522312,0.06780275604799635,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,2,45.87814748201439
C_SHARPE,0.35,1.0,0.1300618691876252,0.9713648092763828,-0.19257562008363183,1.0633861632280708,-0.1053868283031607,0.06672760017989021,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,3,46.005845323741006
C_CALMAR,0.35,1.0,0.1300618691876252,0.9713648092763828,-0.19257562008363183,1.0633861632280708,-0.1053868283031607,0.06672760017989021,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,3,46.005845323741006
C_4bIS,0.35,1.0,0.1300618691876252,0.9713648092763828,-0.19257562008363183,1.0633861632280708,-0.1053868283031607,0.06672760017989021,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,3,46.005845323741006
C_FROZEN,0.35,0.75,0.0977632812342133,0.9700012442458865,-0.14735835048455725,1.0633861632280708,-0.1053868283031607,0.06672760017989021,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,3,46.005845323741006
C_LIVE(RULES v2),,,0.06672760017989021,1.0633861632280708,-0.1053868283031607,1.0633861632280708,-0.1053868283031607,0.06672760017989021,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,3,46.005845323741006
C_SHARPE,0.2,1.0,0.10244396920627952,0.7683092277775244,-0.20330418380213644,1.0645383793893681,-0.1041311557560537,0.06690272509513484,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,4,45.96380395683453
C_CALMAR,0.2,1.0,0.10244396920627952,0.7683092277775244,-0.20330418380213644,1.0645383793893681,-0.1041311557560537,0.06690272509513484,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,4,45.96380395683453
C_4bIS,0.2,1.0,0.10244396920627952,0.7683092277775244,-0.20330418380213644,1.0645383793893681,-0.1041311557560537,0.06690272509513484,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,4,45.96380395683453
C_FROZEN,0.35,0.75,0.10270816087410872,1.0204444107605302,-0.14920294514074828,1.0645383793893681,-0.1041311557560537,0.06690272509513484,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,4,45.96380395683453
C_LIVE(RULES v2),,,0.06690272509513484,1.0645383793893681,-0.1041311557560537,1.0645383793893681,-0.1041311557560537,0.06690272509513484,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,4,45.96380395683453
C_SHARPE,0.35,1.0,0.13375534766281127,1.007641026941932,-0.19272237231285283,1.052319174414337,-0.1044874120593996,0.06579949135756347,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,5,45.87320143884892
C_CALMAR,0.35,1.0,0.13375534766281127,1.007641026941932,-0.19272237231285283,1.052319174414337,-0.1044874120593996,0.06579949135756347,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,5,45.87320143884892
C_4bIS,0.35,1.0,0.13375534766281127,1.007641026941932,-0.19272237231285283,1.052319174414337,-0.1044874120593996,0.06579949135756347,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.2,WINNERCUT,ROTATE,5,45.87320143884892
C_FROZEN,0.35,0.75,0.10038225649588495,1.0058257581768124,-0.14744764813350175,1.052319174414337,-0.1044874120593996,0.06579949135756347,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,5,45.87320143884892
C_LIVE(RULES v2),,,0.06579949135756347,1.052319174414337,-0.1044874120593996,1.052319174414337,-0.1044874120593996,0.06579949135756347,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,ROTATE,5,45.87320143884892
C_SHARPE,0.35,1.0,0.1590898274609065,1.1336101855375207,-0.1686543191575044,1.2748716299806886,-0.12495580725549926,0.09677054085332659,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,1,53.378372302158276
C_CALMAR,0.35,1.0,0.1590898274609065,1.1336101855375207,-0.1686543191575044,1.2748716299806886,-0.12495580725549926,0.09677054085332659,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,1,53.378372302158276
C_4bIS,0.35,1.0,0.1590898274609065,1.1336101855375207,-0.1686543191575044,1.2748716299806886,-0.12495580725549926,0.09677054085332659,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,1,53.378372302158276
C_FROZEN,0.35,0.75,0.11906612199535549,1.1330762861579027,-0.12919082996116016,1.2748716299806886,-0.12495580725549926,0.09677054085332659,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,1,53.378372302158276
C_LIVE(RULES v2),,,0.09677054085332659,1.2748716299806886,-0.12495580725549926,1.2748716299806886,-0.12495580725549926,0.09677054085332659,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,ROTATE,1,53.378372302158276
C_SHARPE,0.35,1.0,0.1624567006731812,1.1550427854626848,-0.16865431915750506,1.2798447463866505,-0.12495580725549948,0.09723229555049717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,2,53.362185251798564
C_CALMAR,0.35,1.0,0.1624567006731812,1.1550427854626848,-0.16865431915750506,1.2798447463866505,-0.12495580725549948,0.09723229555049717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,2,53.362185251798564
C_4bIS,0.35,1.0,0.1624567006731812,1.1550427854626848,-0.16865431915750506,1.2798447463866505,-0.12495580725549948,0.09723229555049717,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,ROTATE,2,53.362185251798564
