panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
B136,30,1,L3,CAGR,3,126,126,0.7975,0.7975,2,63,126,63,0.01830899080698911,0.010282819011254718,0.01063455625311117,0.05667533988356431,5.329356348741281,0.9669250664075851,False
B136,30,1,L5,Sharpe,5,126,126,0.637,0.637,4,21,126,105,0.10146188572042525,0.05489292217051922,0.05761701641662045,0.34768295181189446,6.034379657874829,0.9527206645619466,False
B136,30,1,L5,CAGR,5,126,126,0.6075,0.6075,3,63,126,63,0.01830899080698911,0.005043883397286342,0.00984201917647171,0.057863593733541906,5.879240092507682,0.5124846138629997,False
B136,30,1,L7,Sharpe,7,126,126,0.52,0.52,5,21,126,105,0.10146188572042525,0.03781165265436659,0.06259967782507027,0.34935066429569883,5.580710259754547,0.6040231190970055,False
B136,30,1,L7,CAGR,7,126,126,0.496,0.496,4,52,126,74,0.01830899080698911,0.004378293120590682,0.0105555934783771,0.0575453144010033,5.451641778255633,0.4147841738656873,False
B136,30,1,L10,Sharpe,10,105,105,0.5545,0.5545,5,21,126,105,0.12974083486461407,0.028278949144188825,0.05685058355628084,0.34912670597623674,6.141127920535924,0.49742583761155734,False
B136,30,1,L10,CAGR,10,105,105,0.757,0.757,3,76,126,50,0.027620775806498132,0.00931178499950902,0.009743042268760686,0.058256473484208975,5.979289823159023,0.9557368984598975,False
B136,30,1,L16,Sharpe,16,105,105,0.429,0.429,6,26,126,100,0.12974083486461407,0.028278949144188825,0.05685058355628084,0.34912670597623674,6.141127920535924,0.49742583761155734,False
B136,30,1,L16,CAGR,16,105,105,0.658,0.658,5,69,126,57,0.027620775806498132,0.00931178499950902,0.009743042268760686,0.058256473484208975,5.979289823159023,0.9557368984598975,False
B136,30,5,L3,Sharpe,3,126,126,0.7275,0.7275,3,21,126,105,0.06410754965490861,0.05604404344745029,0.060873145010250915,0.32686134800274824,5.3695492149732935,0.9206694255408125,False
B136,30,5,L3,CAGR,3,126,126,0.824,0.824,2,63,126,63,0.01830899080698911,0.010282819011254718,0.010082592152276146,0.05180259879044318,5.1378254726636685,1.0198586688774642,False
B136,30,5,L5,Sharpe,5,126,126,0.666,0.666,3,21,126,105,0.10146188572042525,0.05489292217051922,0.05678415364375859,0.32533343129064385,5.729299644609615,0.9666943794724103,False
B136,30,5,L5,CAGR,5,126,126,0.647,0.647,3,63,126,63,0.01830899080698911,0.005043883397286342,0.009582831697170132,0.05265199267247273,5.4944085773750135,0.5263458189269703,False
B136,30,5,L7,Sharpe,7,126,126,0.5395,0.5395,5,21,126,105,0.10146188572042525,0.03781165265436659,0.06015649293795995,0.3260735978496255,5.420422333893512,0.6285548044391843,False
B136,30,5,L7,CAGR,7,126,126,0.522,0.522,4,52,126,74,0.01830899080698911,0.004378293120590682,0.010031813101248321,0.05215316862688262,5.198777937797992,0.43644085833754853,False
B136,30,5,L10,Sharpe,10,105,105,0.5685,0.5685,4,52,126,74,0.12974083486461407,0.028278949144188825,0.05593285958517556,0.3281224189239852,5.866362302186865,0.5055874016440217,False
B136,30,5,L10,CAGR,10,105,105,0.7785,0.7785,2,105,126,21,0.027620775806498132,0.00931178499950902,0.009226632406743504,0.05308441556434022,5.753390102063914,1.0092290002475097,True
B136,30,5,L16,Sharpe,16,105,105,0.4635,0.4635,6,26,126,100,0.12974083486461407,0.028278949144188825,0.05593285958517556,0.3281224189239852,5.866362302186865,0.5055874016440217,False
B136,30,5,L16,CAGR,16,105,105,0.703,0.703,4,69,126,57,0.027620775806498132,0.00931178499950902,0.009226632406743504,0.05308441556434022,5.753390102063914,1.0092290002475097,False
B136,30,21,L3,Sharpe,3,126,126,0.732,0.732,3,21,126,105,0.06410754965490861,0.05604404344745029,0.057484840424786174,0.3261108812321518,5.672989240682316,0.9749360532848474,False
B136,30,21,L3,CAGR,3,126,126,0.8295,0.8295,2,63,126,63,0.01830899080698911,0.010282819011254718,0.00944979585687772,0.047591559514469944,5.036252659345229,1.0881525026565213,False
B136,30,21,L5,Sharpe,5,126,126,0.677,0.677,3,21,126,105,0.10146188572042525,0.05489292217051922,0.0540399373495138,0.32248620562812086,5.967553284571346,1.0157843414119556,False
B136,30,21,L5,CAGR,5,126,126,0.647,0.647,3,63,126,63,0.01830899080698911,0.005043883397286342,0.008932904417161346,0.04812582354959888,5.387477723050805,0.5646409232361587,False
B136,30,21,L7,Sharpe,7,126,126,0.5395,0.5395,4,21,126,105,0.10146188572042525,0.03781165265436659,0.058528778292085935,0.32792280202551,5.602761779667125,0.6460352284421312,False
B136,30,21,L7,CAGR,7,126,126,0.5245,0.5245,4,52,126,74,0.01830899080698911,0.004378293120590682,0.00962380541663568,0.04827451370406041,5.016156459337098,0.45494406121536685,False
B136,30,21,L10,Sharpe,10,105,105,0.5985,0.5985,4,52,126,74,0.12974083486461407,0.028278949144188825,0.05712268042550437,0.3274751132085021,5.732838703806512,0.4950564107555906,False
B136,30,21,L10,CAGR,10,105,105,0.803,0.803,2,105,126,21,0.027620775806498132,0.00931178499950902,0.008909524499412293,0.04855416729745342,5.4496923265272175,1.045149491437311,True
B136,30,21,L16,Sharpe,16,105,105,0.4795,0.4795,6,26,126,100,0.12974083486461407,0.028278949144188825,0.05712268042550437,0.3274751132085021,5.732838703806512,0.4950564107555906,False
B136,30,21,L16,CAGR,16,105,105,0.739,0.739,4,69,126,57,0.027620775806498132,0.00931178499950902,0.008909524499412293,0.04855416729745342,5.4496923265272175,1.045149491437311,False
B136,30,63,L3,Sharpe,3,126,126,0.723,0.723,3,21,126,105,0.06410754965490861,0.05604404344745029,0.06198429731624255,0.2989911653295841,4.823659834427704,0.9041651817316697,False
B136,30,63,L3,CAGR,3,126,126,0.817,0.817,2,63,126,63,0.01830899080698911,0.010282819011254718,0.010267905629659905,0.04218626273747299,4.108555752169519,1.0014524268271159,False
B136,30,63,L5,Sharpe,5,126,126,0.669,0.669,4,21,126,105,0.10146188572042525,0.05489292217051922,0.05653319617234508,0.29296235753957117,5.1821297463256215,0.970985648912802,False
B136,30,63,L5,CAGR,5,126,126,0.6415,0.6415,3,63,126,63,0.01830899080698911,0.005043883397286342,0.009671706525910102,0.0422608687336201,4.369535884944915,0.5215091446141368,False
B136,30,63,L7,Sharpe,7,126,126,0.5435,0.5435,5,21,126,105,0.10146188572042525,0.03781165265436659,0.05892391103238366,0.2947294445834266,5.00186493767272,0.6417030368806629,False
B136,30,63,L7,CAGR,7,126,126,0.534,0.534,4,52,126,74,0.01830899080698911,0.004378293120590682,0.00992364447468389,0.04181161365686628,4.213332487225985,0.44119810335407533,False
B136,30,63,L10,Sharpe,10,105,105,0.612,0.612,3,52,126,74,0.12974083486461407,0.028278949144188825,0.05718932351218537,0.2967821886466613,5.189468425578171,0.4944795183346313,False
B136,30,63,L10,CAGR,10,105,105,0.8085,0.8085,2,105,126,21,0.027620775806498132,0.00931178499950902,0.008786126713203713,0.042330681703435964,4.817900206221906,1.0598282159435912,True
B136,30,63,L16,Sharpe,16,105,105,0.5085,0.5085,5,26,126,100,0.12974083486461407,0.028278949144188825,0.05718932351218537,0.2967821886466613,5.189468425578171,0.4944795183346313,False
B136,30,63,L16,CAGR,16,105,105,0.7495,0.7495,3,83,126,43,0.027620775806498132,0.00931178499950902,0.008786126713203713,0.042330681703435964,4.817900206221906,1.0598282159435912,False
B136,30,126,L3,Sharpe,3,126,126,0.7655,0.7655,2,63,126,63,0.06410754965490861,0.05604404344745029,0.057490581351524184,0.2618766398396332,4.555122485862467,0.9748386975732757,False
B136,30,126,L3,CAGR,3,126,126,0.8375,0.8375,2,63,126,63,0.01830899080698911,0.010282819011254718,0.009696666671946352,0.03680398457040416,3.795529517053794,1.0604488489847936,False
B136,30,126,L5,Sharpe,5,126,126,0.706,0.706,3,63,126,63,0.10146188572042525,0.05489292217051922,0.0561396982942135,0.2568867618712774,4.575848636111312,0.9777915421425983,False
B136,30,126,L5,CAGR,5,126,126,0.663,0.663,2,90,126,36,0.01830899080698911,0.005043883397286342,0.00981271013793548,0.03673529865581223,3.743644532390219,0.5140153256730701,False
B136,30,126,L7,Sharpe,7,126,126,0.5695,0.5695,5,52,126,74,0.10146188572042525,0.03781165265436659,0.053831234493820164,0.26000189838678295,4.829944934973231,0.7024110260504498,False
B136,30,126,L7,CAGR,7,126,126,0.544,0.544,4,52,126,74,0.01830899080698911,0.004378293120590682,0.009401364805722666,0.0366649205425971,3.899957219007069,0.4657082467351537,False
B136,30,126,L10,Sharpe,10,105,105,0.637,0.637,3,52,126,74,0.12974083486461407,0.028278949144188825,0.049422528285006574,0.259643854399683,5.253552649155988,0.5721874239438267,False
B136,30,126,L10,CAGR,10,105,105,0.836,0.836,2,105,126,21,0.027620775806498132,0.00931178499950902,0.007759259901414143,0.03672779049115496,4.733414134569875,1.2000867502597672,True
B136,30,126,L16,Sharpe,16,105,105,0.512,0.512,5,26,126,100,0.12974083486461407,0.028278949144188825,0.049422528285006574,0.259643854399683,5.253552649155988,0.5721874239438267,False
B136,30,126,L16,CAGR,16,105,105,0.7795,0.7795,3,83,126,43,0.027620775806498132,0.00931178499950902,0.007759259901414143,0.03672779049115496,4.733414134569875,1.2000867502597672,False
B136,40,1,L3,Sharpe,3,126,126,0.7415,0.7415,2,21,126,105,0.05654735454437643,0.05632409551782658,0.0665597076956405,0.3512056569864886,5.276550470931406,0.8462190936201432,False
B136,40,1,L3,CAGR,3,126,126,0.8885,0.8885,2,63,126,63,0.017996956904311023,0.01169074596938846,0.008344075314291719,0.054259095710051025,6.502709247736071,1.4010834668959147,False
B136,40,1,L5,Sharpe,5,126,126,0.6345,0.6345,3,21,126,105,0.07995879277743922,0.03334257715639355,0.04447135904656747,0.3496189781923263,7.861666152955398,0.7497539511099583,False
B136,40,1,L5,CAGR,5,126,126,0.6825,0.6825,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007120922149676494,0.055163194832756814,7.74663641495686,0.5957406334104792,False
B136,40,1,L7,Sharpe,7,126,126,0.58,0.58,5,21,126,105,0.07995879277743922,0.03334257715639355,0.04447135904656747,0.3496189781923263,7.861666152955398,0.7497539511099583,False
B136,40,1,L7,CAGR,7,126,126,0.653,0.653,3,76,126,50,0.017996956904311023,0.004242222671914986,0.007120922149676494,0.055163194832756814,7.74663641495686,0.5957406334104792,False
B136,40,1,L10,Sharpe,10,126,126,0.507,0.507,7,21,126,105,0.07995879277743922,0.03334257715639355,0.04447135904656747,0.3496189781923263,7.861666152955398,0.7497539511099583,False
B136,40,1,L10,CAGR,10,126,126,0.5665,0.5665,4,76,126,50,0.017996956904311023,0.004242222671914986,0.007120922149676494,0.055163194832756814,7.74663641495686,0.5957406334104792,False
B136,40,1,L16,Sharpe,16,126,126,0.37,0.37,9,21,126,105,0.07995879277743922,0.017428321512656053,0.05234664478309266,0.35018928176039194,6.689813324453966,0.33294056543400835,False
B136,40,1,L16,CAGR,16,126,126,0.426,0.426,6,69,126,57,0.018460913518107525,0.0026095645289261338,0.006495631119467814,0.05488188416766044,8.449045698296505,0.4017414906928913,False
B136,40,5,L3,Sharpe,3,126,126,0.763,0.763,2,21,126,105,0.05654735454437643,0.05632409551782658,0.06500718752714278,0.32733257054222903,5.035328907369761,0.8664287390422681,False
B136,40,5,L3,CAGR,3,126,126,0.9165,0.9165,1,126,126,0,0.017996956904311023,0.01169074596938846,0.00808674280523792,0.04928839656897604,6.094962799738246,1.445668083052693,True
B136,40,5,L5,Sharpe,5,126,126,0.672,0.672,3,21,126,105,0.07995879277743922,0.03334257715639355,0.044526634485442446,0.32511498004897227,7.301584406862492,0.748823205295127,False
B136,40,5,L5,CAGR,5,126,126,0.7205,0.7205,2,90,126,36,0.017996956904311023,0.004242222671914986,0.00708765678170917,0.04970203964269764,7.012478337122882,0.5985366959165854,False
B136,40,5,L7,Sharpe,7,126,126,0.613,0.613,5,21,126,105,0.07995879277743922,0.03334257715639355,0.044526634485442446,0.32511498004897227,7.301584406862492,0.748823205295127,False
B136,40,5,L7,CAGR,7,126,126,0.6825,0.6825,3,76,126,50,0.017996956904311023,0.004242222671914986,0.00708765678170917,0.04970203964269764,7.012478337122882,0.5985366959165854,False
B136,40,5,L10,Sharpe,10,126,126,0.543,0.543,7,21,126,105,0.07995879277743922,0.03334257715639355,0.044526634485442446,0.32511498004897227,7.301584406862492,0.748823205295127,False
B136,40,5,L10,CAGR,10,126,126,0.608,0.608,4,76,126,50,0.017996956904311023,0.004242222671914986,0.00708765678170917,0.04970203964269764,7.012478337122882,0.5985366959165854,False
B136,40,5,L16,Sharpe,16,126,126,0.4045,0.4045,9,21,126,105,0.07995879277743922,0.017428321512656053,0.05012681991000471,0.3255260005769717,6.49404851856562,0.3476845637514214,False
B136,40,5,L16,CAGR,16,126,126,0.4585,0.4585,6,69,126,57,0.018460913518107525,0.0026095645289261338,0.0061686244188722756,0.049778093475471075,8.069561395759496,0.42303832292697835,False
B136,40,21,L3,Sharpe,3,126,126,0.7585,0.7585,2,21,126,105,0.05654735454437643,0.05632409551782658,0.06271155260570618,0.33378625180218136,5.3225639923290595,0.8981454481275527,False
B136,40,21,L3,CAGR,3,126,126,0.9215,0.9215,1,126,126,0,0.017996956904311023,0.01169074596938846,0.007902885750503344,0.04557469459070765,5.7668421421636955,1.4793008957068454,True
B136,40,21,L5,Sharpe,5,126,126,0.6515,0.6515,3,21,126,105,0.07995879277743922,0.03334257715639355,0.046236135665564095,0.33067483851326973,7.151870149899894,0.7211367618947997,False
B136,40,21,L5,CAGR,5,126,126,0.6955,0.6955,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007220403288354317,0.04609718808962868,6.38429548166349,0.5875326491467873,False
B136,40,21,L7,Sharpe,7,126,126,0.5945,0.5945,5,21,126,105,0.07995879277743922,0.03334257715639355,0.046236135665564095,0.33067483851326973,7.151870149899894,0.7211367618947997,False
B136,40,21,L7,CAGR,7,126,126,0.66,0.66,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007220403288354317,0.04609718808962868,6.38429548166349,0.5875326491467873,False
B136,40,21,L10,Sharpe,10,126,126,0.517,0.517,7,21,126,105,0.07995879277743922,0.03334257715639355,0.046236135665564095,0.33067483851326973,7.151870149899894,0.7211367618947997,False
B136,40,21,L10,CAGR,10,126,126,0.5885,0.5885,4,76,126,50,0.017996956904311023,0.004242222671914986,0.007220403288354317,0.04609718808962868,6.38429548166349,0.5875326491467873,False
B136,40,21,L16,Sharpe,16,126,126,0.3705,0.3705,9,21,126,105,0.07995879277743922,0.017428321512656053,0.05075605779289156,0.3296742574638053,6.49526917179089,0.3433742152271114,False
B136,40,21,L16,CAGR,16,126,126,0.4355,0.4355,6,69,126,57,0.018460913518107525,0.0026095645289261338,0.006127850121533427,0.04618475102254176,7.536860417040444,0.42585319111445874,False
B136,40,63,L3,Sharpe,3,126,126,0.7645,0.7645,2,21,126,105,0.05654735454437643,0.05632409551782658,0.06154404470173326,0.3061227904782139,4.9740440681434865,0.9151835208555983,False
B136,40,63,L3,CAGR,3,126,126,0.9035,0.9035,1,126,126,0,0.017996956904311023,0.01169074596938846,0.008138943036673583,0.04010360806098738,4.9273729869201635,1.4363960918156902,True
B136,40,63,L5,Sharpe,5,126,126,0.6595,0.6595,3,21,126,105,0.07995879277743922,0.03334257715639355,0.049946048623611745,0.3023295459261574,6.05312240422624,0.6675718715540394,False
B136,40,63,L5,CAGR,5,126,126,0.7045,0.7045,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007704728398450932,0.04034202987923557,5.236009342957047,0.5505998982089885,False
B136,40,63,L7,Sharpe,7,126,126,0.6035,0.6035,5,21,126,105,0.07995879277743922,0.03334257715639355,0.049946048623611745,0.3023295459261574,6.05312240422624,0.6675718715540394,False
B136,40,63,L7,CAGR,7,126,126,0.677,0.677,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007704728398450932,0.04034202987923557,5.236009342957047,0.5505998982089885,False
B136,40,63,L10,Sharpe,10,126,126,0.5465,0.5465,7,32,126,94,0.07995879277743922,0.03334257715639355,0.049946048623611745,0.3023295459261574,6.05312240422624,0.6675718715540394,False
B136,40,63,L10,CAGR,10,126,126,0.607,0.607,3,90,126,36,0.017996956904311023,0.004242222671914986,0.007704728398450932,0.04034202987923557,5.236009342957047,0.5505998982089885,False
B136,40,63,L16,Sharpe,16,126,126,0.4065,0.4065,9,32,126,94,0.07995879277743922,0.017428321512656053,0.05017549855732835,0.2994344841414975,5.967743076820186,0.3473472514227877,False
B136,40,63,L16,CAGR,16,126,126,0.465,0.465,6,69,126,57,0.018460913518107525,0.0026095645289261338,0.0057620597249603035,0.040330373057816025,6.999297991152612,0.4528874488443647,False
B136,40,126,L3,Sharpe,3,126,126,0.791,0.791,2,21,126,105,0.05654735454437643,0.05632409551782658,0.05482453725239947,0.273262956459717,4.98431852149846,1.0273519548103707,False
B136,40,126,L3,CAGR,3,126,126,0.9175,0.9175,1,126,126,0,0.017996956904311023,0.01169074596938846,0.007793782280979688,0.035092837354393336,4.502670986850061,1.5000093084354056,True
B136,40,126,L5,Sharpe,5,126,126,0.6775,0.6775,3,21,126,105,0.07995879277743922,0.03334257715639355,0.05058793062622643,0.269033566761448,5.318137417978751,0.6591014248585941,False
B136,40,126,L5,CAGR,5,126,126,0.7005,0.7005,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007646719530187369,0.03542769245942837,4.6330576555827045,0.5547768105221768,False
B136,40,126,L7,Sharpe,7,126,126,0.6255,0.6255,4,52,126,74,0.07995879277743922,0.03334257715639355,0.05058793062622643,0.269033566761448,5.318137417978751,0.6591014248585941,False
B136,40,126,L7,CAGR,7,126,126,0.674,0.674,2,90,126,36,0.017996956904311023,0.004242222671914986,0.007646719530187369,0.03542769245942837,4.6330576555827045,0.5547768105221768,False
B136,40,126,L10,Sharpe,10,126,126,0.561,0.561,6,32,126,94,0.07995879277743922,0.03334257715639355,0.05058793062622643,0.269033566761448,5.318137417978751,0.6591014248585941,False
B136,40,126,L10,CAGR,10,126,126,0.6115,0.6115,3,90,126,36,0.017996956904311023,0.004242222671914986,0.007646719530187369,0.03542769245942837,4.6330576555827045,0.5547768105221768,False
B136,40,126,L16,Sharpe,16,126,126,0.4195,0.4195,8,32,126,94,0.07995879277743922,0.017428321512656053,0.04898638900073861,0.26341382563133175,5.377286038114792,0.3557788575188359,False
B136,40,126,L16,CAGR,16,126,126,0.4815,0.4815,5,69,126,57,0.018460913518107525,0.0026095645289261338,0.0056056223699386355,0.03551607511776514,6.335795166693316,0.46552627999354523,False
SMALL,5,1,L3,Sharpe,3,63,21,0.456,0.451,2,21,63,42,0.1900212604434022,0.01697620566684027,0.2176976647083102,0.36258640827712446,1.6655502885754356,0.07798065123751526,False
SMALL,5,1,L3,CAGR,3,63,21,0.4685,0.4375,2,21,63,42,0.050881263947564204,0.0026336764163215065,0.061031774781072454,0.10136036702731036,1.660780263901892,0.04315254514175259,False
SMALL,5,1,L5,Sharpe,5,42,42,0.537,0.537,3,42,90,48,0.3842189611647908,0.10258606442431029,0.22872997002421716,0.32888734342920745,1.4378847835042603,0.4485029417590044,False
SMALL,5,1,L5,CAGR,5,90,90,0.4865,0.4865,3,21,90,69,0.12194689323241614,0.012458257609371914,0.09030560392265498,0.1217950607780034,1.3486988125600547,0.13795663910339578,False
