sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
ALL56,IVOL,0.6,10.0,Y2013,252,0.0933281982493761,2.110262465192273,-0.03119449169839361,1.394173226515046,2.964269657285142,0.04272062824312938,2.5846791583532798,-0.474416693161007,1.0593710653001966,False,False,False,True,False,False,False
ALL56,IVOL,0.6,10.0,Y2014,252,0.046300778396364706,1.1657303942064985,-0.028685567998042005,2.080795483731731,0.40034282939809757,0.03949641197672196,1.1796547172746248,-0.013924323068126299,1.0617365275774044,True,False,False,True,False,False,False
ALL56,IVOL,0.6,10.0,Y2015,252,0.011342943064127642,0.23386176722146648,-0.04800045401961206,0.9598944332884148,-0.27459833396680877,0.05457838877230347,0.15647338963609952,0.07738837758536696,1.0450729793848286,True,False,True,True,True,False,False
ALL56,IVOL,0.6,10.0,Y2016,252,0.062493443759267686,1.3083972655867218,-0.029790374612391535,1.3149391050333235,1.3369534170950816,0.04718364751554672,0.932883861426454,0.3755134041602678,1.1346560791866853,True,False,True,True,False,False,False
ALL56,IVOL,0.65,10.0,FULL,4444,0.07084341295163687,1.1236951418618786,-0.12921898118047426,1.24615827430273,1.0220219029399724,0.06266937325925091,0.8845060132920908,0.2391891285697878,1.2337324675910295,True,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,IS,2007,0.0691343621573961,1.1364032575721337,-0.06793237024971621,1.1848615044802993,1.1040989864776765,0.06044024061502472,0.8986386739891564,0.23776458358297725,1.1920689684054286,True,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,OOS,2437,0.07225295904286577,1.1146778188259565,-0.12921898118047426,1.3026447723334316,0.930081869268471,0.06445952691386754,0.8739575612872552,0.2407202575387013,1.268044590227673,True,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,ISH1_HALF,1003,0.08299494785464945,1.1848615044802993,-0.06793237024971621,1.5859332682486047,0.7420058636524062,0.06932822727786192,0.8377534152899397,0.3471080891903595,1.2244741125075447,True,True,True,True,False,False,True
ALL56,IVOL,0.65,10.0,ISH2_HALF,1004,0.0554647107423194,1.1040989864776765,-0.0567384813327807,1.5157984301885776,0.7843144293869853,0.05002996278797779,1.0603109088217444,0.04378807765593207,1.1596961003432555,False,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,CAL0912,999,0.08110947965212878,1.1602197622946404,-0.06793237024971621,1.5747053377739295,0.7002689115208248,0.06929648586852952,0.8104611305183171,0.34975863177632327,1.2204782268413066,True,True,True,True,False,False,True
ALL56,IVOL,0.65,10.0,CAL0910,497,0.1175034245327562,1.5537642135605279,-0.06793237024971621,1.8027938082172459,1.2599571432383976,0.07323977493545795,1.0390922765109214,0.5146719370496065,1.2207674199797858,True,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,CAL1112,502,0.04624575092624861,0.7263724472506512,-0.06259438544194873,0.3705631779993009,1.3522712272510466,0.06516438623735812,0.5441043455968064,0.18226810165384477,1.2201919141125734,True,True,True,True,False,False,True
ALL56,IVOL,0.65,10.0,CAL1316,1008,0.05739704317349936,1.137657823878077,-0.05673848133278103,1.6561324752378468,0.7307182098086626,0.05016834967337491,1.101671080912679,0.035986742965397944,1.1639133640627288,False,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,Y2009,245,0.14752362133554886,1.7149424435137575,-0.06793237024971621,0.5363196627433573,3.8138651092478324,0.08222336036580948,1.1866895086101603,0.5282529349035971,1.270925395146967,True,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,Y2010,252,0.0890702395743801,1.3772002800339864,-0.04785849433296352,-0.21905871067093424,3.60642959615171,0.06342012425250008,0.8718097148012244,0.505390565232762,1.1720027219005817,True,True,True,True,False,False,False
ALL56,IVOL,0.65,10.0,Y2011,252,0.025096255126017653,0.3556276945208366,-0.06259438544194873,1.597703812224129,-0.25837461647573057,0.0783004712182013,0.19671325116551447,0.15891444335532212,1.2751504319030684,True,False,True,True,True,False,True
ALL56,IVOL,0.65,10.0,Y2012,250,0.06800606744502602,1.378506240174485,-0.037226531454943146,1.5010429015151299,1.2384252061378953,0.04858687888935195,1.237652695894811,0.1408535442796739,1.1647937281797542,True,True,True,True,False,False,True
ALL56,IVOL,0.65,10.0,Y2013,252,0.10140938551260015,2.110476282504888,-0.03376013524231147,1.3946080307752462,2.9642255324160836,0.04628180292944543,2.5846791583532798,-0.4742028758483916,1.1469103722919642,False,False,False,False,False,False,False
ALL56,IVOL,0.65,10.0,Y2014,252,0.05018953096302203,1.1658942865271205,-0.031049119844365647,2.0813316618042497,0.40028899944467855,0.04278918724581505,1.1796547172746248,-0.013760430747504326,1.1493895229961264,True,False,False,True,False,False,False
ALL56,IVOL,0.65,10.0,Y2015,252,0.012185462603610864,0.2342840383526335,-0.051940740083165404,0.9604044035865845,-0.2740771886419502,0.05913774382132202,0.15647338963609952,0.07781064871653398,1.1309486744230823,True,False,True,True,True,False,False
ALL56,IVOL,0.65,10.0,Y2016,252,0.06776532544618807,1.308389001616786,-0.03226588453443202,1.3147406742779593,1.3372338847573728,0.05111500953806931,0.932883861426454,0.3755051401903321,1.2284048865397417,True,False,True,True,False,False,False
ALL56,IVOL,0.7,10.0,FULL,4444,0.07633059345402549,1.1236724882234748,-0.13867010553051473,1.2463177229562719,1.0218766187497912,0.06750073146664294,0.8845060132920908,0.239166474931384,1.3272008311570362,True,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,IS,2007,0.07449826561794648,1.1365752946408014,-0.07300576540856674,1.1850376147035697,1.1042620987476706,0.06509239287280251,0.8986386739891564,0.237936620651645,1.2826507067896504,True,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,OOS,2437,0.07784195959828866,1.1145128028841815,-0.1386701055305145,1.3020300087740106,0.9302708554679985,0.0694345729471845,0.8739575612872552,0.24055524159692632,1.3638902442080594,True,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,ISH1_HALF,1003,0.08945631942698062,1.1850376147035697,-0.07300576540856674,1.5861381094692732,0.7421994465540751,0.07466315891297684,0.8377534152899397,0.34728419941363,1.3172220935725505,True,True,True,True,False,False,True
ALL56,IVOL,0.7,10.0,ISH2_HALF,1004,0.05976017606611039,1.1042620987476706,-0.06108231585607271,1.5160080273870429,0.7844687515738499,0.05388267697654333,1.0603109088217444,0.04395118992592617,1.2481137536589246,False,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,CAL0912,999,0.08741501575673549,1.1604054207660812,-0.07300576540856674,1.5749147199223072,0.7004820857981469,0.0746291675563948,0.8104611305183171,0.3499442902477641,1.3129489509969627,True,True,True,True,False,False,True
ALL56,IVOL,0.7,10.0,CAL0910,497,0.12685684977817058,1.5539714299014928,-0.07300576540856674,1.8031816167594001,1.259940988988671,0.07887112206572178,1.0390922765109214,0.5148791533905714,1.3131083516788038,True,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,CAL1112,502,0.04972615993465279,0.7265843784927708,-0.06733062797272227,0.3707838806373371,1.3525777004044726,0.07018443188161196,0.5441043455968064,0.18248003289596437,1.3127911379713155,True,True,True,True,False,False,True
ALL56,IVOL,0.7,10.0,CAL1316,1008,0.0618482305388135,1.1378077506916495,-0.06108231585607382,1.6563184480198205,0.7308791076141947,0.054031428860472866,1.101671080912679,0.036136669778970454,1.2526229826199036,False,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,Y2009,245,0.1594405793246223,1.7153388426453977,-0.07300576540856674,0.5372008553575255,3.81357889209171,0.08854374765618436,1.1866895086101603,0.5286493340352374,1.3674596890718305,True,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,Y2010,252,0.09605635279783464,1.3771719386781498,-0.05151442988579813,-0.21903223468298935,3.606542720019909,0.06829853754118528,0.8718097148012244,0.5053622238769254,1.2602667736578061,True,True,True,True,False,False,False
ALL56,IVOL,0.7,10.0,Y2011,252,0.026814373957532833,0.3558492846899224,-0.06733062797272227,1.5977404833737,-0.2578943284114502,0.0843351849081154,0.19671325116551447,0.15913603352440792,1.371799493946803,True,False,True,True,True,False,True
ALL56,IVOL,0.7,10.0,Y2012,250,0.07333866339318873,1.3788139873630918,-0.04005822075750021,1.5011915634786284,1.2389204041489292,0.052325464817868074,1.237652695894811,0.14116129146828071,1.253310715148024,True,True,True,True,False,False,True
ALL56,IVOL,0.7,10.0,Y2013,252,0.10953802253509748,2.110687679120395,-0.03632062035296568,1.3950408191350077,2.9641785226583455,0.049843171215181455,2.5846791583532798,-0.47399147923288476,1.2344640884066895,False,False,False,False,False,False,False
ALL56,IVOL,0.7,10.0,Y2014,252,0.05408261998638331,1.166056695142038,-0.03340857174001699,2.081867620072005,0.40023293614757843,0.04608219373279271,1.1796547172746248,-0.013598022132586873,1.236985105823774,True,False,False,True,False,False,False
ALL56,IVOL,0.7,10.0,Y2015,252,0.013011726827048875,0.23470408307438087,-0.05587187018774675,0.9609121053657033,-0.2735578522918718,0.06369886725057904,0.15647338963609952,0.07823069343828135,1.2168383365131175,True,False,True,True,True,False,False
ALL56,IVOL,0.7,10.0,Y2016,252,0.07304633523314563,1.3083770813952704,-0.03474031627980334,1.314538497872793,1.3375109232022815,0.05504629593840523,0.932883861426454,0.37549321996881646,1.3222043997360333,True,False,True,True,False,False,False
ALL56,IVOL,0.75,10.0,FULL,4444,0.08182180807621364,1.123645595280638,-0.14805272414009274,1.2464739921661339,1.021726808653431,0.07233378840322259,0.8845060132920908,0.23913958198854712,1.4206883254707274,True,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,IS,2007,0.07986759865942061,1.1367440924211611,-0.07805775876237786,1.1852099406143115,1.104422671246081,0.06974500135559746,0.8986386739891564,0.23810541843200472,1.3733084915134774,True,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,OOS,2437,0.08343385943047266,1.1143429792447175,-0.1480527241400923,1.3014081292436626,0.9304566609617491,0.07441227774299733,0.8739575612872552,0.24038541795746227,1.4597081558983849,True,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,ISH1_HALF,1003,0.09592704580593336,1.1852099406143115,-0.07805775876237786,1.5863381466924549,0.7423904378172498,0.07999843041764222,0.8377534152899397,0.34745652532437177,1.4100758515962055,True,True,True,True,False,False,True
ALL56,IVOL,0.75,10.0,ISH2_HALF,1004,0.06405912786634871,1.104422671246081,-0.06542281748597467,1.5162154483334855,0.7846202901759403,0.057736022686541856,1.0603109088217444,0.044111762424336565,1.3365777523073266,False,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,CAL0912,999,0.09372836037507404,1.1605873372729254,-0.07805775876237786,1.575119294484516,0.7006927659866321,0.07996221632865357,0.8104611305183171,0.35012620675460826,1.4055277384216474,True,True,True,True,False,False,True
ALL56,IVOL,0.75,10.0,CAL0910,497,0.1362540234732319,1.5541738404875471,-0.07805775876237786,1.8035647285364997,1.259919805074606,0.08450216615046106,1.0390922765109214,0.5150815639766257,1.4055923237999282,True,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,CAL1112,502,0.05319433050261391,0.7267938009938765,-0.07205546127437668,0.3710045252540815,1.3528785223910655,0.07520559410253524,0.5441043455968064,0.18268945539707004,1.4054637963240264,True,True,True,True,False,False,True
ALL56,IVOL,0.75,10.0,CAL1316,1008,0.06630391145990511,1.1379550827963196,-0.06542281748597589,1.656502070468549,0.7310372620075019,0.0578950999699537,1.101671080912679,0.03628400188364056,1.3413769164527023,False,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,Y2009,245,0.17143856380312839,1.715730570634241,-0.07805775876237786,0.5380767855192186,3.813289871128366,0.0948635615558564,1.1866895086101603,0.5290410620240806,1.464274952646886,True,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,Y2010,252,0.10306026986713879,1.3771385708473536,-0.055166572512076684,-0.21901145719893506,3.606652446614236,0.07317697479887084,0.8718097148012244,0.5053288560461292,1.348539767976497,True,True,True,True,False,False,False
ALL56,IVOL,0.75,10.0,Y2011,252,0.028501094566859786,0.35607083256116767,-0.07205546127437668,1.597776145340637,-0.25741302454073905,0.09037165751536744,0.19671325116551447,0.1593575813956532,1.4684184528040949,True,False,True,True,True,False,True
ALL56,IVOL,0.75,10.0,Y2012,250,0.07868514256682957,1.3791160712219563,-0.04288550765095123,1.501332900194137,1.239411916721536,0.056064207687558716,1.237652695894811,0.14146337532714526,1.3420055025921178,True,True,True,True,False,False,True
ALL56,IVOL,0.75,10.0,Y2013,252,0.11771423284451799,2.110896306522826,-0.03887593811257273,1.3954726750259308,2.964126374197195,0.05340473623219072,2.5846791583532798,-0.47378285183045366,1.3220813138032754,False,False,False,False,False,False,False
ALL56,IVOL,0.75,10.0,Y2014,252,0.057979943133793954,1.1662171430893415,-0.03576392505063697,2.0824028509797503,0.4001740860413133,0.049375431464159465,1.1796547172746248,-0.013437574185283241,1.324565372348632,True,False,False,True,False,False,False
ALL56,IVOL,0.75,10.0,Y2015,252,0.01382158809831946,0.23512117469932678,-0.059793826191655075,0.961416698260255,-0.27304107278759604,0.06826175868126444,0.15647338963609952,0.07864778506322725,1.3028377163312177,True,False,True,True,True,False,False
ALL56,IVOL,0.75,10.0,Y2016,252,0.07833638342085081,1.3083628360722246,-0.037213629369337364,1.3143344703128026,1.337785129657532,0.05897750304373996,0.932883861426454,0.3754789746457706,1.416023263327684,True,False,True,True,False,False,False
ALL56,IVOL,0.8,10.0,FULL,4444,0.08731672181528372,1.1236137548970464,-0.15736701878728443,1.246626559012869,1.0215715985651665,0.07716858731412478,0.8845060132920908,0.23910774160495563,1.5142883191607222,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,IS,2007,0.08524210030202295,1.136909207197056,-0.08308844828437445,1.1853782426864397,1.1045799670937901,0.07439808239576966,0.8986386739891564,0.23827053320789948,1.4641135261342064,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,OOS,2437,0.08902826143824027,1.1141674367805001,-0.1573670187872841,1.3007795678245226,0.9306370506800331,0.07939270506781575,0.8739575612872552,0.2402098754932449,1.5556099480504297,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,ISH1_HALF,1003,0.10240676625499412,1.1853782426864397,-0.08308844828437445,1.5865330279843222,0.7425786096786948,0.08533406254359907,0.8377534152899397,0.3476248273964999,1.5031070630159218,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,ISH2_HALF,1004,0.06836138970696726,1.1045799670937901,-0.06975993556428928,1.516420771010341,0.7847677152261355,0.06159001062643904,1.0603109088217444,0.04426905827204575,1.4251588274366365,False,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,CAL0912,999,0.10004915407851356,1.1607652876758328,-0.08308844828437445,1.5753187123358057,0.7009007493722572,0.08529565292711691,0.8104611305183171,0.3503041571575156,1.4982847504222732,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,CAL0910,497,0.14569467357094879,1.5543711008181478,-0.08308844828437445,1.803944175450695,1.259891478061291,0.0901329397424043,1.0390922765109214,0.5152788243072264,1.4982893156073278,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,CAL1112,502,0.05664999019913264,0.7270005140933299,-0.07676891299762822,0.37122305973339653,1.3531760609631935,0.08022788048946117,0.5441043455968064,0.18289616849652346,1.498280230707189,True,True,True,True,False,False,True
ALL56,IVOL,0.8,10.0,CAL1316,1008,0.07076390712779612,1.1380990663779182,-0.0697599355642895,1.6566833766082103,0.7311913586097512,0.061759373782331956,1.101671080912679,0.03642798546523918,1.4302474020629976,False,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,Y2009,245,0.18351765192966574,1.7161186812337939,-0.08308844828437445,0.5389501590859437,3.8129971118520065,0.10118284131819266,1.1866895086101603,0.5294291726236335,1.5613120735253223,True,True,True,True,False,False,False
ALL56,IVOL,0.8,10.0,Y2010,252,0.11008153161385437,1.3770980725752415,-0.058814859250811646,-0.21899787379037258,3.606755997142831,0.07805546033360032,0.8718097148012244,0.5052883577740171,1.4370171898537223,True,True,True,True,True,True,False
ALL56,IVOL,0.8,10.0,Y2011,252,0.030156003856168567,0.3562902875491215,-0.07676891299762822,1.597808445487801,-0.2569328964294675,0.09640989031364376,0.19671325116551447,0.15957703638360704,1.5652475525041412,True,False,True,True,True,False,True
ALL56,IVOL,0.8,10.0,Y2012,250,0.08404555734247232,1.3794148580224384,-0.045708271460832894,1.5014705196566536,1.2399006478488734,0.059803125304373046,1.237652695894811,0.14176216212762727,1.430777170335861,True,True,True,True,False,False,True
ALL56,IVOL,0.8,10.0,Y2013,252,0.1259381749956563,2.1111024205248548,-0.0414261095107068,1.3959018501817575,2.9640720166966013,0.05696650268219778,2.5846791583532798,-0.473576737828425,1.4097784000562372,False,False,False,False,False,False,False
ALL56,IVOL,0.8,10.0,Y2014,252,0.06188140792864294,1.1663754203045105,-0.03811518229295219,2.082936564847831,0.4001126919724215,0.052668902661183854,1.1796547172746248,-0.013279296970114318,1.412162091622498,True,False,False,True,False,False,False
