panel,dial,res,step,val,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,m_min,bind,IS_m_min,pass4b,pass4a,turn_yr,m_H1,m_H2,m_OOS,m_DD,m_CAGR
B136,n,x4,1.0,24.0,0.38933457135320415,0.899918519036487,-0.7126861832430404,1.160253816639642,0.6817892374483226,0.7768964978191104,0.31087682745654144,-0.7126861832430404,1.0670046719963888,-0.5103904633986824,DD,-0.30886454575552724,0,0,81.02012553380098,0.20361541870396704,-0.15224345438751252,-0.10512742577812118,-0.5103904633986824,0.2827362348511879
B136,n,x4,1.0,25.0,0.4054506259264663,0.9060795243907135,-0.7339067730602007,1.1837650596438225,0.673022305708401,0.7689780226353722,0.3117809252381778,-0.7339067730602007,1.0918079628929431,-0.5316110532158427,DD,-0.33690275494748667,0,0,83.22766689893432,0.22712666170814744,-0.16101038612743412,-0.1130459009618594,-0.5316110532158427,0.29885228942445
B136,n,x4,1.0,26.0,0.4299210050744209,0.9221223504012053,-0.7508717002569452,1.171045842296846,0.7148825086289512,0.8034417196356624,0.34496361376604345,-0.7508717002569452,1.0839142327932187,-0.5485759804125871,DD,-0.3517404427918085,0,0,85.68351123509645,0.21440744436117087,-0.11915018320688398,-0.07858220396156923,-0.5485759804125871,0.3233226685724046
B136,n,x4,1.0,27.0,0.43621712985780015,0.9140137636626665,-0.7784192784946271,1.159395116213652,0.711198197286547,0.7917452264863055,0.3432740457538048,-0.7784192784946271,1.0817095441496398,-0.5761235586502691,DD,-0.36576140968082105,0,0,87.53433948896291,0.20275671827797692,-0.12283449454928819,-0.09027869711092606,-0.5761235586502691,0.32961879335578387
B136,n,x4,1.0,28.0,0.4479356712420617,0.9136410259914782,-0.7945289256819441,1.1710178819710002,0.7026075084722798,0.783050716039244,0.34272274103408074,-0.7945289256819441,1.0939012735914686,-0.5922332058375861,DD,-0.3832677805805861,0,0,89.43204122682145,0.21437948403532514,-0.13142518336355535,-0.09897320755798755,-0.5922332058375861,0.3413373347400454
B136,n,x4,1.0,29.0,0.46193847439883307,0.9165485085261343,-0.8133816855636324,1.1756571371366074,0.7065904103546726,0.785413882003762,0.35042747345220304,-0.8133816855636324,1.0996449779576436,-0.6110859657192744,DD,-0.3984864551581412,0,0,91.18820220805178,0.2190187392009323,-0.12744228148116254,-0.09661004159346953,-0.6110859657192744,0.3553401378968168
B136,n,x4,1.0,30.0,0.4607598483765698,0.9048090350015695,-0.829136497925355,1.1819185792075524,0.6800729636590161,0.7639119066473209,0.3347705149029865,-0.829136497925355,1.1011922541159322,-0.626840778080997,DD,-0.4186243282700983,0,0,93.28455151129836,0.22528018127187732,-0.15395972817681902,-0.11811201694991069,-0.626840778080997,0.3541615118745535
B136,n,x4,1.0,31.0,0.4719941459859116,0.9073791155606687,-0.8458482821956375,1.1902924197314078,0.6794500027173181,0.7628527821614066,0.33630775623252385,-0.8458482821956375,1.1100676732728347,-0.6435525623512794,DD,-0.43426244368758227,0,0,94.80091120695161,0.2336540217957327,-0.15458268911851702,-0.11917114143582497,-0.6435525623512794,0.36539580948389533
B136,n,x4,1.0,32.0,0.4726101802012683,0.8982250092346925,-0.8633081217895585,1.172110183083544,0.6819018165876419,0.760253974494564,0.33763579532669685,-0.8633081217895586,1.0951406712525127,-0.6610124019452005,DD,-0.44825508029897587,0,0,96.68178346520281,0.21547178514786902,-0.15213087524819324,-0.12176994910266759,-0.6610124019452005,0.36601184369925205
B136,n,x4,1.0,33.0,0.4667869353077809,0.884162824095121,-0.8818910405511271,1.1535202878626158,0.6749847761215731,0.7546898903467713,0.33458817485080905,-0.8818910405511271,1.0718812750590223,-0.6795953207067691,DD,-0.47009151500152535,0,0,98.69619137523141,0.19688188992694078,-0.15904791571426202,-0.12733403325046033,-0.6795953207067691,0.36018859880576465
B136,n,x4,1.0,34.0,0.4855221577573612,0.892994133254279,-0.8942373150403807,1.1489021381676128,0.6985571405468918,0.7748887191397664,0.36031386338410987,-0.8942373150403807,1.068047955672602,-0.6919415951960227,DD,-0.4871059883445684,0,0,100.45005842544602,0.1922637402319377,-0.1354755512889434,-0.10713520445746516,-0.6919415951960227,0.3789238212553449
B136,n,x4,1.0,35.0,0.49210917410707533,0.890699383996032,-0.9039947029185386,1.1519912065937459,0.6968651178295228,0.7754465532275242,0.36456395938228225,-0.9039947029185387,1.0658182487985108,-0.7016989830741805,DD,-0.48898159559330845,0,0,101.80838882779916,0.1953528086580708,-0.1371675740063124,-0.10657737036970738,-0.7016989830741805,0.38551083760505905
B136,n,x4,1.0,36.0,0.5058813609395683,0.8921248992015943,-0.9140449321887751,1.154099359343104,0.705702776653906,0.7818520543739398,0.37974002386901384,-0.9140449321887751,1.067123695484455,-0.7117492123444171,DD,-0.5045510674765068,0,0,103.3778051916783,0.19746096140742886,-0.12832991518192916,-0.1001718692232918,-0.7117492123444171,0.399283024437552
B136,n,x4,1.0,37.0,0.5163825812953386,0.8908738731919055,-0.9241889181094841,1.1413456579549466,0.7193720117891564,0.7911938989865499,0.40001539846177736,-0.9241889181094841,1.055877795572607,-0.7218931982651261,DD,-0.5158378074846627,0,0,105.28802546087807,0.1847072600192715,-0.11466068004667873,-0.09083002461068168,-0.7218931982651261,0.40978424479332237
B136,n,x4,1.0,38.0,0.522215204679255,0.8821537532179243,-0.9346362220571096,1.134891739155393,0.7195122253735602,0.7865903166831457,0.4079418341978851,-0.9346362220571096,1.0510832182704886,-0.7323405022127516,DD,-0.5280946461694717,0,0,107.17420545982218,0.17825334121971792,-0.11452046646227498,-0.09543360691408587,-0.7323405022127516,0.4156168681772387
B136,n,x4,1.0,39.0,0.5340398407597631,0.8808235052518937,-0.9426597074848282,1.1422917617697557,0.719284229805698,0.7831945661335357,0.4132012484482732,-0.9426597074848282,1.0605657710139151,-0.7403639876404702,DD,-0.5460889924338531,0,0,108.56205390834123,0.1856533638340806,-0.11474846203013722,-0.09882935746369592,-0.7403639876404702,0.4274415042577468
B136,n,x4,1.0,40.0,0.5308808927593605,0.8527263359532423,-0.9550465475300633,1.1360493702351653,0.7001672444195922,0.7610298614649951,0.4140408585389179,-0.9550465475300633,1.0491355334893269,-0.7527508276857053,DD,-0.5569124554585644,0,0,110.37615721835014,0.1794109722994902,-0.13386544741624296,-0.12099406213223651,-0.7527508276857053,0.4242825562573442
SMALL439,band,x1,0.01,0.0,0.03552519395996723,0.5386958912244212,-0.14347650517840405,0.5239945844696813,0.55388318887561,0.5491234114105907,0.03701998109002491,-0.14347650517840582,0.5211972703196115,-0.3666657911656097,H1,-0.5634692995511275,0,0,3.7117138671591063,-0.3666657911656097,-0.3038231820079683,-0.3328872895736652,0.05882690652198577,-0.06338379437485965
SMALL439,band,x1,0.01,0.01,0.03712475922855796,0.5599620071085994,-0.1422446327096204,0.5525570150836401,0.5687971829959243,0.5666250404173626,0.038317957019751825,-0.14224463270961962,0.5488960276619929,-0.3381033605516509,H1,-0.5360442510563529,0,0,3.444637617992758,-0.3381033605516509,-0.2889091878876541,-0.3153856605668933,0.06005877899076942,-0.06178422910626892
SMALL439,band,x1,0.01,0.02,0.03762507157979611,0.5661336560785699,-0.14628071784756203,0.5722179001480051,0.5631710800216817,0.5606823502004932,0.037924348597132784,-0.14628071784756225,0.5757239810746164,-0.32132835078376276,OOS,-0.49247673950973203,0,0,3.1209640855591005,-0.3184424754872859,-0.29453529086189667,-0.32132835078376276,0.05602269385282779,-0.06128391675503077
SMALL439,band,x1,0.01,0.03,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.5789899663564636,-0.3224144775239518,H1,-0.46711904177890895,0,0,2.8005064549211163,-0.3224144775239518,-0.28197014791610975,-0.3155243294880423,0.055267153700299915,-0.06087212756997819
SMALL439,band,x1,0.01,0.04,0.03919250500141236,0.5852428913284738,-0.1465202788426454,0.5886803289365752,0.5845930401416936,0.5824294808788444,0.03970914168002215,-0.1465202788426444,0.5903323897227165,-0.3019800466987158,H1,-0.4429076151321915,0,1,2.537219967061692,-0.3019800466987158,-0.2731133307418848,-0.29958122010541155,0.055783132857744416,-0.05971648333341452
SMALL439,band,x1,0.01,0.05,0.04172074105718626,0.6170332759223139,-0.1460267535038845,0.6366607123738156,0.6022874017539128,0.612060648913639,0.04212710354249216,-0.14602675350388172,0.6258240460141334,-0.26995005207061695,OOS,-0.39887936286827436,0,1,2.327465363957327,-0.2539996632614754,-0.25541896912966555,-0.26995005207061695,0.05627665819650532,-0.057188247277640616
SMALL439,band,x1,0.01,0.06,0.04190424259941694,0.6161675947723482,-0.15004824354186763,0.6413854848390546,0.5963413995618351,0.6102604577701922,0.04219359626257302,-0.15004824354186963,0.6264538762836915,-0.2717502432140637,OOS,-0.39850192903636644,0,0,2.169935304079095,-0.24927489079623644,-0.2613649713217433,-0.2717502432140637,0.052255168158522186,-0.05700474573540994
SMALL439,band,x1,0.01,0.07,0.04238476553531001,0.6199842972738004,-0.15024602528609532,0.6552177982433528,0.5910955915018622,0.6127577954822058,0.0425347585647502,-0.1502460252860952,0.6324177928956021,-0.26925290550205017,OOS,-0.3881405971440721,0,0,2.039197616482118,-0.2354425773919382,-0.2666107793817162,-0.26925290550205017,0.0520573864142945,-0.05652422279951687
SMALL439,band,x1,0.01,0.08,0.04318523447382461,0.6279779253063449,-0.14896588430946456,0.653640966923655,0.6073690837878226,0.6274268325983577,0.043846256592233956,-0.14896588430946422,0.6290989946820851,-0.2545838683858982,OOS,-0.4126997085287862,0,0,1.9258704545877017,-0.23701940871163596,-0.25033728709575576,-0.2545838683858982,0.05333752739092526,-0.05572375386100227
SMALL439,band,x1,0.01,0.09,0.04451897204331545,0.6423684997973631,-0.14917193334706014,0.6698641180096071,0.6200470578358132,0.6390646518495098,0.044961530501763214,-0.14917193334706103,0.648108783998085,-0.24294604913474616,OOS,-0.35686378555529147,0,0,1.8381371868570116,-0.2207962576256839,-0.23765931304776522,-0.24294604913474616,0.05313147835332968,-0.054390016291511425
SMALL439,band,x1,0.01,0.1,0.04495742946620562,0.6464017890677834,-0.15552884939701372,0.6761315475493245,0.622097930583884,0.6383889444126941,0.04505884131985005,-0.1555288493970136,0.660127662771881,-0.24362175657156182,OOS,-0.3626926633806007,0,0,1.7567982774673547,-0.21452882808596652,-0.2356084402996944,-0.24362175657156182,0.046774562303376094,-0.053951558868621255
SMALL439,band,x1,0.01,0.11,0.045791161643521594,0.6518832372644878,-0.15435537199334148,0.6810111902798001,0.6277299502771648,0.6427741410552968,0.04568949036760883,-0.15435537199334015,0.667215575129032,-0.2392365599289591,OOS,-0.35518490255187335,0,0,1.6895252132456486,-0.20964918535549093,-0.22997642060641355,-0.2392365599289591,0.047948039707048334,-0.053117826691305284
SMALL439,band,x1,0.01,0.12,0.04609014441410664,0.6518691650234858,-0.1597681712774487,0.6865946328903526,0.6222618509001155,0.6354840057259608,0.04530390420193431,-0.15976817127744913,0.6791120587413857,-0.24652669525829518,OOS,-0.3377515710587956,0,0,1.6308658749513354,-0.20406574274493838,-0.23544451998346283,-0.24652669525829518,0.04253524042294113,-0.05281884392072024
SMALL439,band,x2,0.005,0.0,0.03552519395996723,0.5386958912244212,-0.14347650517840405,0.5239945844696813,0.55388318887561,0.5491234114105907,0.03701998109002491,-0.14347650517840582,0.5211972703196115,-0.3666657911656097,H1,-0.5634692995511275,0,0,3.7117138671591063,-0.3666657911656097,-0.3038231820079683,-0.3328872895736652,0.05882690652198577,-0.06338379437485965
SMALL439,band,x2,0.005,0.005,0.03641766252451739,0.5505843687252614,-0.1425139076818973,0.539344959425538,0.5627790543184726,0.5580357673662674,0.037689414440053914,-0.14251390768189676,0.5381852678115788,-0.35131541620975304,H1,-0.5400301026077099,0,0,3.5782662453556378,-0.35131541620975304,-0.29492731656510573,-0.32397493361798857,0.059789504018492506,-0.062491325810309487
SMALL439,band,x2,0.005,0.01,0.03712475922855796,0.5599620071085994,-0.1422446327096204,0.5525570150836401,0.5687971829959243,0.5666250404173626,0.038317957019751825,-0.14224463270961962,0.5488960276619929,-0.3381033605516509,H1,-0.5360442510563529,0,0,3.444637617992758,-0.3381033605516509,-0.2889091878876541,-0.3153856605668933,0.06005877899076942,-0.06178422910626892
SMALL439,band,x2,0.005,0.015,0.03701371956385535,0.5580084753257044,-0.14575856705788393,0.5551236730937379,0.562881916595759,0.5571103710562371,0.0376524962526843,-0.14575856705788337,0.5598556388261045,-0.3355367025415531,H1,-0.5245021794655123,0,0,3.2855934569660885,-0.3355367025415531,-0.29482445428781934,-0.32490032992801887,0.05654484464250589,-0.061895268770971526
SMALL439,band,x2,0.005,0.02,0.03762507157979611,0.5661336560785699,-0.14628071784756203,0.5722179001480051,0.5631710800216817,0.5606823502004932,0.037924348597132784,-0.14628071784756225,0.5757239810746164,-0.32132835078376276,OOS,-0.49247673950973203,0,0,3.1209640855591005,-0.3184424754872859,-0.29453529086189667,-0.32132835078376276,0.05602269385282779,-0.06128391675503077
SMALL439,band,x2,0.005,0.025,0.03785605891859811,0.5693590860491885,-0.14605295250517691,0.5762476856999621,0.5656833418293445,0.562273329837769,0.038034007103792344,-0.1460529525051777,0.5817250337113326,-0.3197373711464869,OOS,-0.4698556091563681,0,0,2.9540385646157308,-0.3144126899353289,-0.29202302905423383,-0.3197373711464869,0.056250459195212904,-0.061052929416228766
SMALL439,band,x2,0.005,0.03,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.5789899663564636,-0.3224144775239518,H1,-0.46711904177890895,0,0,2.8005064549211163,-0.3224144775239518,-0.28197014791610975,-0.3155243294880423,0.055267153700299915,-0.06087212756997819
SMALL439,band,x2,0.005,0.035,0.038113733513751136,0.5709545053364176,-0.1444877892405273,0.5749586225726824,0.5697522117178633,0.5660029724102948,0.03842459302825585,-0.14448778924052585,0.5796268990578678,-0.3160077285739611,OOS,-0.4537571554615931,0,0,2.6664461648751843,-0.3157017530626086,-0.2879541591657151,-0.3160077285739611,0.05781562245986252,-0.06079525482107574
SMALL439,band,x2,0.005,0.04,0.03919250500141236,0.5852428913284738,-0.1465202788426454,0.5886803289365752,0.5845930401416936,0.5824294808788444,0.03970914168002215,-0.1465202788426444,0.5903323897227165,-0.3019800466987158,H1,-0.4429076151321915,0,1,2.537219967061692,-0.3019800466987158,-0.2731133307418848,-0.29958122010541155,0.055783132857744416,-0.05971648333341452
SMALL439,band,x2,0.005,0.045,0.040750439464603216,0.6055977779873097,-0.14400684807546937,0.6058675557573658,0.6077227184786419,0.6075180998782597,0.04163868355605205,-0.14400684807547126,0.6026160726390869,-0.28479281987792515,H1,-0.4240123731226484,0,1,2.4229742578656546,-0.28479281987792515,-0.24998365240493647,-0.27449260110599627,0.058296563624920444,-0.05815854887022366
SMALL439,band,x2,0.005,0.05,0.04172074105718626,0.6170332759223139,-0.1460267535038845,0.6366607123738156,0.6022874017539128,0.612060648913639,0.04212710354249216,-0.14602675350388172,0.6258240460141334,-0.26995005207061695,OOS,-0.39887936286827436,0,1,2.327465363957327,-0.2539996632614754,-0.25541896912966555,-0.26995005207061695,0.05627665819650532,-0.057188247277640616
SMALL439,band,x2,0.005,0.055,0.04142855439358306,0.6115704335472817,-0.14744661476054954,0.6292895706310727,0.598375570417669,0.6085643655939553,0.041949690816840635,-0.1474466147605482,0.6169618463948646,-0.2734463353903006,OOS,-0.4002150888901307,0,0,2.2481377414251726,-0.2613708050042183,-0.2593308004659094,-0.2734463353903006,0.054856796939840274,-0.057480433941243816
SMALL439,band,x2,0.005,0.06,0.04190424259941694,0.6161675947723482,-0.15004824354186763,0.6413854848390546,0.5963413995618351,0.6102604577701922,0.04219359626257302,-0.15004824354186963,0.6264538762836915,-0.2717502432140637,OOS,-0.39850192903636644,0,0,2.169935304079095,-0.24927489079623644,-0.2613649713217433,-0.2717502432140637,0.052255168158522186,-0.05700474573540994
SMALL439,band,x2,0.005,0.065,0.04222271921845788,0.6195971956836973,-0.15002840701403064,0.6537323851640214,0.5918250659298459,0.6102848728306465,0.042254300552922563,-0.15002840701403042,0.6356550896874121,-0.27172582815360946,OOS,-0.3972570029022773,0,0,2.099376805530303,-0.23692799047126956,-0.2658813049537325,-0.27172582815360946,0.05227500468635918,-0.056686269116368995
SMALL439,band,x2,0.005,0.07,0.04238476553531001,0.6199842972738004,-0.15024602528609532,0.6552177982433528,0.5910955915018622,0.6127577954822058,0.0425347585647502,-0.1502460252860952,0.6324177928956021,-0.26925290550205017,OOS,-0.3881405971440721,0,0,2.039197616482118,-0.2354425773919382,-0.2666107793817162,-0.26925290550205017,0.0520573864142945,-0.05652422279951687
SMALL439,band,x2,0.005,0.075,0.04315769155042304,0.6292025534908953,-0.1508891010574015,0.659041129019296,0.6048614122645705,0.6252123574075439,0.04353989947607828,-0.15088910105740028,0.6361172411405835,-0.25679834357671205,OOS,-0.38939121990437175,0,0,1.980492667615401,-0.23161924661599498,-0.2528449586190079,-0.25679834357671205,0.05141431064298832,-0.05575129678440384
SMALL439,band,x2,0.005,0.08,0.04318523447382461,0.6279779253063449,-0.14896588430946456,0.653640966923655,0.6073690837878226,0.6274268325983577,0.043846256592233956,-0.14896588430946422,0.6290989946820851,-0.2545838683858982,OOS,-0.4126997085287862,0,0,1.9258704545877017,-0.23701940871163596,-0.25033728709575576,-0.2545838683858982,0.05333752739092526,-0.05572375386100227
