panel,theta,cad,family,split,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp
B136,-0.25,M,QUANTILE-F,2016-12-31,IS,2007,0.9762939038409291,-0.35591943987265395,-0.34454990019023857,-0.011369539682415386
B136,-0.25,M,QUANTILE-F,2016-12-31,OOS,2432,0.9765934940374144,-0.3324269767381649,-0.32692765836659365,-0.005499318371571249
B136,-0.25,M,QUANTILE-F,2018-12-31,IS,2509,0.9763463888548636,-0.3319775927576929,-0.322217683865178,-0.00975990889251488
B136,-0.25,M,QUANTILE-F,2018-12-31,OOS,1930,0.9766031880160015,-0.3575488522896464,-0.351258788295139,-0.006290063994507378
B136,-0.25,M,QUANTILE-F,2020-12-31,IS,3014,0.9764016085495176,-0.3586597352372989,-0.34762015007414604,-0.011039585163152843
B136,-0.25,M,QUANTILE-F,2020-12-31,OOS,1425,0.976577399536484,-0.3104065414433199,-0.30833655119233416,-0.0020699902509857537
B136,-0.25,Q,MA-THRESH,2012-12-31,IS,999,0.9442375465390349,-0.6905768119853883,-0.8017857505088655,0.11120893852347713
B136,-0.25,Q,MA-THRESH,2012-12-31,OOS,3440,0.9813579239571916,-0.38583992798191247,-0.26111538247290955,-0.12472454550900292
B136,-0.25,Q,MA-THRESH,2014-12-31,IS,1503,0.9578965754654929,-0.5972519583784086,-0.6899820687046754,0.09273011032626677
B136,-0.25,Q,MA-THRESH,2014-12-31,OOS,2936,0.9807377433517026,-0.3828358699375256,-0.249212826619849,-0.1336230433176766
B136,-0.25,Q,MA-THRESH,2016-12-31,IS,2007,0.9632464028913176,-0.4905882868095901,-0.5158132126958925,0.02522492588630243
B136,-0.25,Q,MA-THRESH,2016-12-31,OOS,2432,0.9810563473693916,-0.4241597508131356,-0.26772524437450596,-0.15643450643862966
B136,-0.25,Q,MA-THRESH,2018-12-31,IS,2509,0.9698447925297369,-0.3899756235280716,-0.39839847981109067,0.008422856283019087
B136,-0.25,Q,MA-THRESH,2018-12-31,OOS,1930,0.9771108719938472,-0.5391433584890359,-0.3489998841712305,-0.19014347431780543
B136,-0.25,Q,MA-THRESH,2020-12-31,IS,3014,0.9697104289108456,-0.5644707607044941,-0.4384825627553379,-0.12598819794915617
B136,-0.25,Q,MA-THRESH,2020-12-31,OOS,1425,0.9799700594161026,-0.2233004997555188,-0.265951020166022,0.04265052041050321
B136,-0.25,Q,QUANTILE-M,2012-12-31,IS,999,0.9836203496064458,-0.25428704011782877,-0.25173191635101677,-0.0025551237668119953
B136,-0.25,Q,QUANTILE-M,2012-12-31,OOS,3440,0.9775973698180482,-0.32356947180767204,-0.31652220604414527,-0.007047265763526767
B136,-0.25,Q,QUANTILE-M,2014-12-31,IS,1503,0.9811714435967311,-0.33261203780239335,-0.32154627454303863,-0.01106576325935471
B136,-0.25,Q,QUANTILE-M,2014-12-31,OOS,2936,0.9778170986733782,-0.29595617955322506,-0.29010912457803073,-0.005847054975194332
B136,-0.25,Q,QUANTILE-M,2016-12-31,IS,2007,0.9801886936598558,-0.29154163158082724,-0.28762846619996285,-0.003913165380864392
B136,-0.25,Q,QUANTILE-M,2016-12-31,OOS,2432,0.9779329659768071,-0.321821252636445,-0.3158368937792755,-0.005984358857169525
B136,-0.25,Q,QUANTILE-M,2018-12-31,IS,2509,0.9796526010040406,-0.2786595938478298,-0.27673005759512037,-0.0019295362527094184
B136,-0.25,Q,QUANTILE-M,2018-12-31,OOS,1930,0.97804316347761,-0.34705731522568506,-0.3396306853073128,-0.007426629918372285
B136,-0.25,Q,QUANTILE-M,2020-12-31,IS,3014,0.9793933834656235,-0.309464458900921,-0.30428112237901317,-0.005183336521907833
B136,-0.25,Q,QUANTILE-M,2020-12-31,OOS,1425,0.9780210692389727,-0.30536724033531915,-0.3000200223856275,-0.005347217949691618
B136,-0.25,Q,QUANTILE-F,2012-12-31,IS,999,0.9768643188810492,-0.36588329613722603,-0.3572547602890719,-0.00862853584815415
B136,-0.25,Q,QUANTILE-F,2012-12-31,OOS,3440,0.9767855445635031,-0.3353550208786027,-0.3284068307652488,-0.006948190113353903
B136,-0.25,Q,QUANTILE-F,2014-12-31,IS,1503,0.9765968644397618,-0.40900978440598923,-0.40080620421194535,-0.00820358019404388
B136,-0.25,Q,QUANTILE-F,2014-12-31,OOS,2936,0.976908937536668,-0.30894474870093447,-0.30245229418521813,-0.006492454515716339
B136,-0.25,Q,QUANTILE-F,2016-12-31,IS,2007,0.9766274587961188,-0.3489104360357098,-0.3402298371620427,-0.008680598873667122
B136,-0.25,Q,QUANTILE-F,2016-12-31,OOS,2432,0.9769483626878325,-0.33659791607039136,-0.3304506691932829,-0.0061472468771084365
B136,-0.25,Q,QUANTILE-F,2018-12-31,IS,2509,0.9766705805100969,-0.3254754128916515,-0.3180386435690741,-0.007436769322577419
B136,-0.25,Q,QUANTILE-F,2018-12-31,OOS,1930,0.9769757727257958,-0.3641714068411295,-0.3567511073214513,-0.007420299519678153
B136,-0.25,Q,QUANTILE-F,2020-12-31,IS,3014,0.976759078746158,-0.3519701397599828,-0.3438975195611427,-0.008072620198840141
B136,-0.25,Q,QUANTILE-F,2020-12-31,OOS,1425,0.9768967470313674,-0.3216221814406284,-0.31600615918472297,-0.005616022255905406
B136,-0.4,W,MA-THRESH,2012-12-31,IS,999,0.9824925555141603,-0.4253043723509098,-0.26632461920346184,-0.15897975314744794
B136,-0.4,W,MA-THRESH,2012-12-31,OOS,3440,0.9941841598626511,-0.19591096038642508,-0.08029710557171388,-0.1156138548147112
B136,-0.4,W,MA-THRESH,2014-12-31,IS,1503,0.98444242529139,-0.39450419383517676,-0.2618869867909268,-0.13261720704424995
B136,-0.4,W,MA-THRESH,2014-12-31,OOS,2936,0.9951929862647163,-0.17379107809190053,-0.0613836072949514,-0.11240747079694913
B136,-0.4,W,MA-THRESH,2016-12-31,IS,2007,0.9868815768666497,-0.31350220783727956,-0.18829709506951176,-0.1252051127677678
B136,-0.4,W,MA-THRESH,2016-12-31,OOS,2432,0.9954079967577304,-0.19228689595036652,-0.06394792086803491,-0.1283389750823316
B136,-0.4,W,MA-THRESH,2018-12-31,IS,2509,0.9890112657398207,-0.24774694497284866,-0.14772108550873408,-0.10002585946411457
B136,-0.4,W,MA-THRESH,2018-12-31,OOS,1930,0.9948571539611168,-0.2460483495053456,-0.07719293153172213,-0.16885541797362347
B136,-0.4,W,MA-THRESH,2020-12-31,IS,3014,0.9892287393021447,-0.3184873420017942,-0.15738173596009375,-0.16110560604170043
B136,-0.4,W,MA-THRESH,2020-12-31,OOS,1425,0.9964688790382467,-0.0978312971730455,-0.046232476923546706,-0.0515988202494988
B136,-0.4,W,QUANTILE-M,2012-12-31,IS,999,0.9901435236031556,-0.15220968978160165,-0.15542746615697656,0.0032177763753749034
B136,-0.4,W,QUANTILE-M,2012-12-31,OOS,3440,0.9915794503342328,-0.13117020353701214,-0.11748568358580513,-0.013684519951207008
B136,-0.4,W,QUANTILE-M,2014-12-31,IS,1503,0.9888788942616116,-0.21304710939014093,-0.19156413324965538,-0.021482976140485555
B136,-0.4,W,QUANTILE-M,2014-12-31,OOS,2936,0.9924733348617543,-0.09759876655506261,-0.09733976136274691,-0.00025900519231569774
B136,-0.4,W,QUANTILE-M,2016-12-31,IS,2007,0.9897499376541568,-0.17194933286066583,-0.15027344564593204,-0.02167588721473379
B136,-0.4,W,QUANTILE-M,2016-12-31,OOS,2432,0.9924994096864392,-0.10616327331274267,-0.10579743643237549,-0.0003658368803671763
B136,-0.4,W,QUANTILE-M,2018-12-31,IS,2509,0.9902775248878565,-0.15223301722921967,-0.1332725956789682,-0.01896042155025146
B136,-0.4,W,QUANTILE-M,2018-12-31,OOS,1930,0.9925286939304048,-0.11424387717453577,-0.11363152335579496,-0.0006123538187408073
B136,-0.4,W,QUANTILE-M,2020-12-31,IS,3014,0.9906475499750644,-0.1535197828773871,-0.13928232474373914,-0.014237458133647962
B136,-0.4,W,QUANTILE-M,2020-12-31,OOS,1425,0.9925438411259433,-0.09901296490573142,-0.09869786411307313,-0.00031510079265828494
B136,-0.4,W,QUANTILE-F,2012-12-31,IS,999,0.9898110076573067,-0.15742999965158155,-0.1606750226619491,0.0032450230103675537
B136,-0.4,W,QUANTILE-F,2012-12-31,OOS,3440,0.9907056017522831,-0.14266069825519256,-0.12953670715794008,-0.013123991097252485
B136,-0.4,W,QUANTILE-F,2014-12-31,IS,1503,0.988506206542913,-0.2186192887875693,-0.19784265118121258,-0.02077663760635673
B136,-0.4,W,QUANTILE-F,2014-12-31,OOS,2936,0.9915271247423382,-0.10993719675744806,-0.10948018552134897,-0.0004570112360990919
B136,-0.4,W,QUANTILE-F,2016-12-31,IS,2007,0.9892641338975203,-0.17771994956459203,-0.15725696828412516,-0.020462981280466863
B136,-0.4,W,QUANTILE-F,2016-12-31,OOS,2432,0.9915276932340378,-0.11982001112622598,-0.11941275348097413,-0.00040725764525184616
B136,-0.4,W,QUANTILE-F,2018-12-31,IS,2509,0.989716693217738,-0.1585163694562075,-0.14084084731844637,-0.017675522137761135
B136,-0.4,W,QUANTILE-F,2018-12-31,OOS,1930,0.9915281261109835,-0.12936939965817462,-0.12874864702876465,-0.0006207526294099708
B136,-0.4,W,QUANTILE-F,2020-12-31,IS,3014,0.9900204842833121,-0.16206656909889539,-0.14853762811168902,-0.013528940987206362
B136,-0.4,W,QUANTILE-F,2020-12-31,OOS,1425,0.9915275277527019,-0.1123466723768285,-0.11199225961546766,-0.0003544127613608339
B136,-0.4,M,MA-THRESH,2012-12-31,IS,999,0.9812903451511741,-0.3972964207765939,-0.2790132356224051,-0.11828318515418879
B136,-0.4,M,MA-THRESH,2012-12-31,OOS,3440,0.9943741336950972,-0.1458847342940217,-0.07705441961949333,-0.06883031467452838
B136,-0.4,M,MA-THRESH,2014-12-31,IS,1503,0.9836023215937567,-0.3734778398678529,-0.27260359898968467,-0.10087424087816821
B136,-0.4,M,MA-THRESH,2014-12-31,OOS,2936,0.9954365753956884,-0.11676279026924252,-0.057704184104334644,-0.05905860616490788
B136,-0.4,M,MA-THRESH,2016-12-31,IS,2007,0.986380905222891,-0.2987205144203031,-0.1936079160690607,-0.10511259835124243
B136,-0.4,M,MA-THRESH,2016-12-31,OOS,2432,0.9955960517824075,-0.12231480464548472,-0.060607316484739826,-0.061707488160744894
B136,-0.4,M,MA-THRESH,2018-12-31,IS,2509,0.9886630997222974,-0.2288061962571586,-0.1509817847520578,-0.07782441150510078
B136,-0.4,M,MA-THRESH,2018-12-31,OOS,1930,0.9950260919761209,-0.1665847042997326,-0.07372265226430752,-0.09286205203542508
B136,-0.4,M,MA-THRESH,2020-12-31,IS,3014,0.9890720343040103,-0.2582319193795479,-0.15779309420065335,-0.10043882517889458
B136,-0.4,M,MA-THRESH,2020-12-31,OOS,1425,0.9964161146139443,-0.08448025080654009,-0.04652459398737374,-0.03795565681916635
B136,-0.4,M,QUANTILE-M,2012-12-31,IS,999,0.9903503602393641,-0.15189280327492227,-0.14865119966525064,-0.0032416036096716283
B136,-0.4,M,QUANTILE-M,2012-12-31,OOS,3440,0.9915925595740068,-0.13078884137265323,-0.11558495817853842,-0.015203883194114809
B136,-0.4,M,QUANTILE-M,2014-12-31,IS,1503,0.9889859052269545,-0.2134445401680285,-0.18656849397973296,-0.026876046188295533
B136,-0.4,M,QUANTILE-M,2014-12-31,OOS,2936,0.992504291300271,-0.09684627525716749,-0.09531450535724684,-0.0015317698999206542
B136,-0.4,M,QUANTILE-M,2016-12-31,IS,2007,0.9898346816183233,-0.17220887488660352,-0.14662577099016083,-0.025583103896442694
B136,-0.4,M,QUANTILE-M,2016-12-31,OOS,2432,0.9925329805944625,-0.10529198193640621,-0.10351756436708381,-0.0017744175693223951
B136,-0.4,M,QUANTILE-M,2018-12-31,IS,2509,0.9903499912368243,-0.15255848268527217,-0.13035244580175132,-0.022206036883520852
B136,-0.4,M,QUANTILE-M,2018-12-31,OOS,1930,0.9925649154406816,-0.11299104347486377,-0.11090502326551732,-0.002086020209346451
B136,-0.4,M,QUANTILE-M,2020-12-31,IS,3014,0.9907173383234419,-0.15369505073445922,-0.13587585108914002,-0.017819199645319195
B136,-0.4,M,QUANTILE-M,2020-12-31,OOS,1425,0.9925728821802483,-0.09751364954975195,-0.09677096537938912,-0.0007426841703628284
B136,-0.4,M,QUANTILE-F,2012-12-31,IS,999,0.9900124349295069,-0.15717641321904008,-0.1539682567143874,-0.0032081565046526705
B136,-0.4,M,QUANTILE-F,2012-12-31,OOS,3440,0.9907251897480531,-0.14240689264366502,-0.12761007853068218,-0.014796814112982837
B136,-0.4,M,QUANTILE-F,2014-12-31,IS,1503,0.9886146877638319,-0.21911905998635017,-0.1929427452594723,-0.02617631472687787
B136,-0.4,M,QUANTILE-F,2014-12-31,OOS,2936,0.991563078855191,-0.1093013092666073,-0.1073892559265488,-0.001912053340058506
B136,-0.4,M,QUANTILE-F,2016-12-31,IS,2007,0.9893509274966195,-0.1780382915592016,-0.1536338207585919,-0.0244044708006097
B136,-0.4,M,QUANTILE-F,2016-12-31,OOS,2432,0.9915665146966137,-0.11910195561404269,-0.11706429285254227,-0.002037662761500414
B136,-0.4,M,QUANTILE-F,2018-12-31,IS,2509,0.9897914274268721,-0.15892475532606198,-0.1379307088716697,-0.02099404645439229
B136,-0.4,M,QUANTILE-F,2018-12-31,OOS,1930,0.9915701470538123,-0.12826123294651381,-0.1259218965743214,-0.002339336372192413
B136,-0.4,M,QUANTILE-F,2020-12-31,IS,3014,0.9900939877840814,-0.1623299079501983,-0.14504397497883126,-0.017285932971367046
B136,-0.4,M,QUANTILE-F,2020-12-31,OOS,1425,0.9915605586292342,-0.11100327852149316,-0.11016640779080156,-0.0008368707306916079
B136,-0.4,Q,MA-THRESH,2012-12-31,IS,999,0.9792480051678294,-0.33844698284350994,-0.3063942728034119,-0.03205271004009802
B136,-0.4,Q,MA-THRESH,2012-12-31,OOS,3440,0.9936471695985014,-0.13665851819997243,-0.08899789277116987,-0.04766062542880256
B136,-0.4,Q,MA-THRESH,2014-12-31,IS,1503,0.9818026297875294,-0.342345080559725,-0.3031308834098523,-0.03921419714987273
B136,-0.4,Q,MA-THRESH,2014-12-31,OOS,2936,0.9948111948265835,-0.10187272556516636,-0.06714537690597489,-0.03472734865919147
B136,-0.4,Q,MA-THRESH,2016-12-31,IS,2007,0.9851921547079334,-0.268386667504128,-0.21117431591495262,-0.05721235158917537
B136,-0.4,Q,MA-THRESH,2016-12-31,OOS,2432,0.9947098544747879,-0.1103427554900005,-0.0746340902638476,-0.0357086652261529
B136,-0.4,Q,MA-THRESH,2018-12-31,IS,2509,0.9877715495379045,-0.2099216941652049,-0.1635136452744712,-0.04640804889073369
B136,-0.4,Q,MA-THRESH,2018-12-31,OOS,1930,0.993832229425339,-0.14460513806748843,-0.09400256984384292,-0.050602568223645505
B136,-0.4,Q,MA-THRESH,2020-12-31,IS,3014,0.9878755501212078,-0.24487038741975997,-0.17700301485479297,-0.067867372564967
B136,-0.4,Q,MA-THRESH,2020-12-31,OOS,1425,0.995760078958727,-0.04989218254098926,-0.05637715738726623,0.00648497484627697
B136,-0.4,Q,QUANTILE-M,2012-12-31,IS,999,0.9910782594863939,-0.13187697351346728,-0.13690169441304967,0.005024720899582391
B136,-0.4,Q,QUANTILE-M,2012-12-31,OOS,3440,0.9916200049636923,-0.13200804433419755,-0.11804310347642843,-0.013964940857769115
B136,-0.4,Q,QUANTILE-M,2014-12-31,IS,1503,0.9893306168657052,-0.19940286774249305,-0.18140670980155704,-0.01799615794093601
B136,-0.4,Q,QUANTILE-M,2014-12-31,OOS,2936,0.9926076570684108,-0.09849620754018851,-0.09651648004658231,-0.001979727493606198
B136,-0.4,Q,QUANTILE-M,2016-12-31,IS,2007,0.9901066210126854,-0.16259624870078593,-0.14364139626210637,-0.01895485243867956
B136,-0.4,Q,QUANTILE-M,2016-12-31,OOS,2432,0.9926463856618213,-0.10676096660897638,-0.10472602760334127,-0.002034939005635117
B136,-0.4,Q,QUANTILE-M,2018-12-31,IS,2509,0.99058630351521,-0.14457350763095178,-0.12774594123121652,-0.01682756639973526
B136,-0.4,Q,QUANTILE-M,2018-12-31,OOS,1930,0.9926834004053613,-0.11533674396573268,-0.11280616616073935,-0.002530577804993328
B136,-0.4,Q,QUANTILE-M,2020-12-31,IS,3014,0.9909416546400629,-0.1470332637298899,-0.1340163578194442,-0.013016905910445686
B136,-0.4,Q,QUANTILE-M,2020-12-31,OOS,1425,0.992674983310077,-0.1005301619727339,-0.09868483368082881,-0.0018453282919050906
B136,-0.4,Q,QUANTILE-F,2012-12-31,IS,999,0.9907272614839105,-0.13742137696988177,-0.14230958260854631,0.0048882056386645445
B136,-0.4,Q,QUANTILE-F,2012-12-31,OOS,3440,0.9907747653036376,-0.14345761112413147,-0.13001798151965893,-0.013439629604472536
B136,-0.4,Q,QUANTILE-F,2014-12-31,IS,1503,0.9889714296602297,-0.2046716454959796,-0.18752522290412799,-0.017146422591851618
B136,-0.4,Q,QUANTILE-F,2014-12-31,OOS,2936,0.9916817670598141,-0.11104305329883157,-0.1086796331852824,-0.002363420113549175
B136,-0.4,Q,QUANTILE-F,2016-12-31,IS,2007,0.98963466938477,-0.16820505161372346,-0.1504755114970946,-0.01772954011662886
B136,-0.4,Q,QUANTILE-F,2016-12-31,OOS,2432,0.9916961124225766,-0.12062168716875377,-0.11836726377070228,-0.002254423398051486
B136,-0.4,Q,QUANTILE-F,2018-12-31,IS,2509,0.9900392596021929,-0.15073424304701266,-0.13517307668513556,-0.015561166361877099
B136,-0.4,Q,QUANTILE-F,2018-12-31,OOS,1930,0.9917063339507969,-0.13071859781257356,-0.127989239212023,-0.0027293586005505688
B136,-0.4,Q,QUANTILE-F,2020-12-31,IS,3014,0.9903326131029628,-0.15537661409621428,-0.14302195490616398,-0.012354659190050299
B136,-0.4,Q,QUANTILE-F,2020-12-31,OOS,1425,0.9916766533155156,-0.11440169719418858,-0.11230534973145634,-0.00209634746273224
SMALL439,0.3,W,MA-THRESH,2012-12-31,IS,494,0.08389040792823751,-4.910112702339986,-3.8619641108602387,-1.0481485914797473
SMALL439,0.3,W,MA-THRESH,2012-12-31,OOS,3440,0.10392926758306155,-17.006788560236295,-17.102368384858746,0.09557982462245107
SMALL439,0.3,W,MA-THRESH,2014-12-31,IS,998,0.09626383647400738,-14.812164722463761,-14.290546338592701,-0.5216183838710595
SMALL439,0.3,W,MA-THRESH,2014-12-31,OOS,2936,0.10316322656717361,-15.578984946564933,-15.725367269712475,0.14638232314754163
SMALL439,0.3,W,MA-THRESH,2016-12-31,IS,1502,0.08684856419243539,-5.445193167783202,-5.500596110584821,0.05540294280161895
SMALL439,0.3,W,MA-THRESH,2016-12-31,OOS,2432,0.11040789415511643,-22.07695402247838,-21.858680783410577,-0.21827323906780194
SMALL439,0.3,W,MA-THRESH,2018-12-31,IS,2004,0.08673382810780304,-7.375182962937132,-7.406526641357947,0.031343678420814314
SMALL439,0.3,W,MA-THRESH,2018-12-31,OOS,1930,0.11665489661877915,-24.471562411618365,-24.131944560665985,-0.3396178509523793
SMALL439,0.3,W,MA-THRESH,2020-12-31,IS,2509,0.08755959916256498,-13.537792215758614,-13.641615266441898,0.10382305068328357
SMALL439,0.3,W,MA-THRESH,2020-12-31,OOS,1425,0.1258045668094074,-18.726620829966723,-18.35226608547469,-0.37435474449203454
SMALL439,0.3,W,QUANTILE-M,2012-12-31,IS,494,0.10339405445405787,-1.1119964174645336,-1.1066152603402823,-0.005381157124251246
SMALL439,0.3,W,QUANTILE-M,2012-12-31,OOS,3440,0.10281791763451822,-13.61120628776369,-13.600470827570831,-0.010735460192858426
SMALL439,0.3,W,QUANTILE-M,2014-12-31,IS,998,0.10338442592500273,-10.594988941173145,-10.59324332547309,-0.0017456157000559358
SMALL439,0.3,W,QUANTILE-M,2014-12-31,OOS,2936,0.10272228967639459,-12.407329618829465,-12.393699756903631,-0.013629861925833708
SMALL439,0.3,W,QUANTILE-M,2016-12-31,IS,1502,0.10331639560952838,-8.147747114829972,-8.142467266443854,-0.005279848386118502
SMALL439,0.3,W,QUANTILE-M,2016-12-31,OOS,2432,0.10262708608451301,-14.369131523771728,-14.35656786920072,-0.012563654571007277
SMALL439,0.3,W,QUANTILE-M,2018-12-31,IS,2004,0.10317975811066488,-8.867479744931872,-8.866471308575097,-0.0010084363567752774
SMALL439,0.3,W,QUANTILE-M,2018-12-31,OOS,1930,0.10258967062656729,-15.250800039885416,-15.231765820117182,-0.019034219768233385
SMALL439,0.3,W,QUANTILE-M,2020-12-31,IS,2509,0.10313759555982246,-11.648425641400738,-11.643585493301089,-0.0048401480996496105
SMALL439,0.3,W,QUANTILE-M,2020-12-31,OOS,1425,0.10245478758137033,-12.467460076309834,-12.446578184259627,-0.020881892050207185
SMALL439,0.3,W,QUANTILE-F,2012-12-31,IS,494,0.10109433144338376,-1.5474242410108863,-1.5468160839467116,-0.0006081570641747192
SMALL439,0.3,W,QUANTILE-F,2012-12-31,OOS,3440,0.10124203334472871,-13.440477900154168,-13.431189520915222,-0.009288379238945765
SMALL439,0.3,W,QUANTILE-F,2014-12-31,IS,998,0.10115882429345907,-10.822417801333973,-10.817131557157644,-0.005286244176328836
SMALL439,0.3,W,QUANTILE-F,2014-12-31,OOS,2936,0.1012454658698999,-12.21449586897232,-12.205550491522942,-0.00894537744937729
SMALL439,0.3,W,QUANTILE-F,2016-12-31,IS,1502,0.10115750195410332,-8.26873650721116,-8.262247977030501,-0.006488530180659424
SMALL439,0.3,W,QUANTILE-F,2016-12-31,OOS,2432,0.10126423787164272,-14.148720791151925,-14.139537275337766,-0.009183515814159549
SMALL439,0.3,W,QUANTILE-F,2018-12-31,IS,2004,0.10115972471631908,-9.06851805581923,-9.06516045907264,-0.0033575967465893086
SMALL439,0.3,W,QUANTILE-F,2018-12-31,OOS,1930,0.10128969228362428,-14.849408096200722,-14.83614369691173,-0.013264399288992479
SMALL439,0.3,W,QUANTILE-F,2020-12-31,IS,2509,0.10120364638339505,-11.583575479352092,-11.584797098461742,0.0012216191096499074
SMALL439,0.3,W,QUANTILE-F,2020-12-31,OOS,1425,0.10125841800909482,-12.346976186145152,-12.32270251026657,-0.024273675878582424
SMALL439,0.3,M,MA-THRESH,2012-12-31,IS,494,0.09126143440971712,-7.099100896951405,-6.7010045946065855,-0.3980963023448192
SMALL439,0.3,M,MA-THRESH,2012-12-31,OOS,3440,0.10295007773436918,-21.858984976009978,-21.619063079102997,-0.2399218969069814
SMALL439,0.3,M,MA-THRESH,2014-12-31,IS,998,0.10038467641633599,-16.205856724243883,-15.859930966050184,-0.3459257581936992
SMALL439,0.3,M,MA-THRESH,2014-12-31,OOS,2936,0.10185541857667811,-21.155934331495896,-20.948352406002503,-0.20758192549339327
SMALL439,0.3,M,MA-THRESH,2016-12-31,IS,1502,0.08862615648278721,-15.771174809983822,-15.35728028974841,-0.41389452023541295
SMALL439,0.3,M,MA-THRESH,2016-12-31,OOS,2432,0.10942225697676145,-22.511212827997127,-22.31920178626785,-0.19201104172927685
SMALL439,0.3,M,MA-THRESH,2018-12-31,IS,2004,0.08860525553953986,-13.918386743358969,-13.628194674607874,-0.2901920687510948
SMALL439,0.3,M,MA-THRESH,2018-12-31,OOS,1930,0.11485310046807892,-26.48441595489699,-26.121713028603843,-0.3627029262931458
SMALL439,0.3,M,MA-THRESH,2020-12-31,IS,2509,0.0867915706716,-21.67095455027286,-21.397313085887347,-0.27364146438551273
SMALL439,0.3,M,MA-THRESH,2020-12-31,OOS,1425,0.12734832644883218,-16.75900979477536,-16.662090367694326,-0.0969194270810334
SMALL439,0.3,M,QUANTILE-M,2012-12-31,IS,494,0.10285844819018405,-2.8230622586880916,-2.721614822169749,-0.10144743651834265
SMALL439,0.3,M,QUANTILE-M,2012-12-31,OOS,3440,0.10323654588911343,-12.870182707897616,-12.848790598601134,-0.02139210929648172
