parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
A/idea190,broad,R40,g0.75,S3,0.2,25.0,-0.0015462659034797266,-0.25605586680023074,-0.20050544745398968,-0.2090490003498615,-0.2564115084203926,0.05555041934624105,0.04700686645036922,-0.00035564162016188394,0.9426410812251806,0.9836811444474233,0.941613505587002,0.9426481234006395,0.12343827550658104,0.10739375201951229,0.09895981824664646,True,0.8462018289615315,-0.006402141052170999,True,False,False,-,-,-,"DD,CAGR"
A/idea190,broad,R40,g0.75,S3,0.5,10.0,-0.0015462659034797266,-0.25419640005871524,-0.1257352433029716,-0.13361427674946336,-0.25454996345510583,0.12846115675574366,0.12058212330925189,-0.0003535633963905882,1.054111185844911,1.2080277758246036,1.0522432583199,1.0541159933831783,0.14017604878502032,0.09417674052161451,0.06991184234208236,True,0.9386660244584829,-0.0027522980900978066,True,True,False,-,CAGR,-,CAGR
A/idea190,broad,R40,g0.75,S3,0.5,25.0,-0.0015462659034797266,-0.25605586680023074,-0.12708677160993231,-0.1346919567097865,-0.2564115084203926,0.12896909519029842,0.12136391009044423,-0.00035564162016188394,0.9426410812251806,1.0300295541015443,0.9396657352722777,0.9426481234006395,0.12343827550658104,0.07933688326995858,0.06196445474974399,True,0.9410309494020062,-0.002757572421804792,True,True,False,-,CAGR,-,CAGR
A/idea190,broad,R40,g0.75,S4,0.1,10.0,-0.001546265903481281,-0.25419640005871524,-0.23000463368514878,-0.2310821597905589,-0.25454996345510583,0.02419176637356646,0.02311424026815634,-0.0003535633963905882,1.054111185844911,1.0777772546713642,1.0537871874312488,1.0541159933831783,0.14017604878502032,0.132473752775641,0.12612790082203995,True,0.9554589735709627,-0.014615030210316318,False,False,False,DD,DD,DD,DD
A/idea190,broad,R40,g0.75,S4,0.1,25.0,-0.001546265903481281,-0.25605586680023074,-0.23184517191161458,-0.23280356788513257,-0.2564115084203926,0.024210694888616158,0.02325229891509817,-0.00035564162016188394,0.9426410812251806,0.9588856026992518,0.9421564427161754,0.9426481234006395,0.12343827550658104,0.11613864763862036,0.11122244363753664,True,0.9604143549812515,-0.014689442901083613,False,False,False,-,DD,-,DD
A/idea190,broad,R40,g0.75,S4,0.2,10.0,-0.0015462659034797266,-0.25419640005871524,-0.20567955501107926,-0.2074736634009039,-0.25454996345510583,0.04851684504763598,0.04672273665781135,-0.0003535633963905882,1.054111185844911,1.1042335684073616,1.053437142347233,1.0541159933831783,0.14017604878502032,0.12421929325543157,0.11207149736193922,True,0.9630209180324256,-0.007287435859513207,False,False,False,-,DD,-,DD
A/idea190,broad,R40,g0.75,S4,0.2,25.0,-0.0015462659034797266,-0.25605586680023074,-0.2075133759420773,-0.2090490003498615,-0.2564115084203926,0.04854249085815343,0.04700686645036922,-0.00035564162016188394,0.9426410812251806,0.9760089380419773,0.941613505587002,0.9426481234006395,0.12343827550658104,0.10826099085581542,0.09895981824664646,True,0.9683653561933714,-0.007326398251814238,False,False,False,-,DD,-,"DD,CAGR"
A/idea190,broad,R40,g0.75,S4,0.5,10.0,-0.0015462659034797266,-0.25419640005871524,-0.13430210032822998,-0.13361427674946336,-0.25454996345510583,0.11989429973048527,0.12058212330925189,-0.0003535633963905882,1.054111185844911,1.1851419292819736,1.0522432583199,1.0541159933831783,0.14017604878502032,0.09603593654579701,0.06991184234208236,True,1.005736916436501,-0.002948959184760044,True,True,False,-,CAGR,-,CAGR
A/idea190,broad,R40,g0.75,S4,0.5,25.0,-0.0015462659034797266,-0.25605586680023074,-0.13572164947600618,-0.1346919567097865,-0.2564115084203926,0.12033421732422456,0.12136391009044423,-0.00035564162016188394,0.9426410812251806,1.013222291461837,0.9396657352722777,0.9426481234006395,0.12343827550658104,0.08109667563552025,0.06196445474974399,True,1.0085569407365262,-0.0029554488163882338,True,True,False,-,CAGR,-,CAGR
B/idea134,u56,R20,g0.75,S3,0.05,10.0,-0.004461856567635092,-0.22210408719864583,-0.21384511172596632,-0.21189544222533008,-0.22301064266671622,0.008258975472679508,0.01020864497331575,-0.0009065554680703913,1.17098731330246,1.1726402072597246,1.1709124725122673,1.1709935794817978,0.1549168325251733,0.14932353934873155,0.14707047350026925,True,1.2360667502991989,-0.10976609278829498,False,False,False,DD,DD,DD,DD
B/idea134,u56,R20,g0.75,S3,0.05,25.0,-0.004461856567635092,-0.22340270136729112,-0.2151728477329663,-0.21314463168774622,-0.22431359537979356,0.008229853634324824,0.010258069679544901,-0.000910894012502439,1.0668696117978036,1.0630104306474135,1.066727907673379,1.0668813032395519,0.1393621424346474,0.13363707386260248,0.13238070529510182,True,1.2464461866929024,-0.11068167831118039,False,False,False,DD,DD,DD,DD
B/idea134,u56,R20,g0.75,S3,0.1,10.0,-0.004461856567635758,-0.22210408719864583,-0.20182521725193803,-0.20159533552136433,-0.22301064266671622,0.0202788699467078,0.0205087516772815,-0.0009065554680703913,1.17098731330246,1.185404409923423,1.1708303357087753,1.1709935794817978,0.1549168325251733,0.14442737348881796,0.13923040885871663,True,1.0113360227260109,-0.04470443720250631,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S3,0.1,25.0,-0.004461856567635758,-0.22340270136729112,-0.2031505702707619,-0.20279376859967713,-0.22431359537979356,0.020252131096529236,0.020608932767613997,-0.000910894012502439,1.0668696117978036,1.0718910669649495,1.0665695571977227,1.0668813032395519,0.1393621424346474,0.12896881553015516,0.12539519432943735,True,1.0176179815044704,-0.044977686948636526,False,False,False,DD,DD,DD,DD
B/idea134,u56,R20,g0.75,S3,0.15,10.0,-0.004461856567635314,-0.22210408719864583,-0.1910998975578041,-0.1912034077134428,-0.22301064266671622,0.03100418964084173,0.03090067948520303,-0.0009065554680703913,1.17098731330246,1.1982424682758457,1.1707413073094874,1.1709935794817978,0.1549168325251733,0.13941929993472768,0.13139744972810052,True,0.9966614139302533,-0.029239773029777514,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S3,0.15,25.0,-0.004461856567635314,-0.22340270136729112,-0.19242165691624935,-0.19234988696140365,-0.22431359537979356,0.030981044451041773,0.031052814405887474,-0.000910894012502439,1.0668696117978036,1.0802453466965005,1.0663955812611445,1.0668813032395519,0.1393621424346474,0.12415404508709482,0.1184067100196955,True,1.0023165763491,-0.029401656033317142,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S3,0.2,10.0,-0.004461856567635092,-0.22210408719864583,-0.18087748176451723,-0.18071925404636524,-0.22301064266671622,0.041226605434128594,0.04138483315228059,-0.0009065554680703913,1.17098731330246,1.211117297796232,1.1706447644934455,1.1709935794817978,0.1549168325251733,0.13429888179210647,0.12357226427163015,True,1.0038380001575635,-0.021989573444723104,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S3,0.2,25.0,-0.004461856567635092,-0.22340270136729112,-0.18219109963650482,-0.18181264934080088,-0.22431359537979356,0.04121160173078631,0.04159005202649024,-0.000910894012502439,1.0668696117978036,1.0880245532900068,1.066204427943577,1.0668813032395519,0.1393621424346474,0.11920166424488698,0.11141601172670512,True,1.0091831008698995,-0.022102853911207573,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S3,0.25,10.0,-0.004461856567635314,-0.22210408719864583,-0.17081203550144508,-0.17014210377791872,-0.22301064266671622,0.05129205169720075,0.05196198342072711,-0.0009065554680703913,1.17098731330246,1.2239402185828743,1.1705422135344759,1.1709935794817978,0.1549168325251733,0.12906366601963093,0.11575575657681281,True,1.01306112158432,-0.01767438497922021,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S3,0.25,25.0,-0.004461856567635314,-0.22340270136729112,-0.1721180481021538,-0.17118080543662428,-0.22431359537979356,0.051284653265137314,0.05222189593066684,-0.000910894012502439,1.0668696117978036,1.0951182555006636,1.0659998652778218,1.0668813032395519,0.1393621424346474,0.11411730753941751,0.10442445444204385,True,1.0182753047131674,-0.01776153204728116,True,True,False,DD,-,DD,CAGR
B/idea134,u56,R20,g0.75,S3,0.5,10.0,-0.004461856567635314,-0.22210408719864583,-0.12245114090648068,-0.11584555314226752,-0.22301064266671622,0.09965294629216515,0.1062585340563783,-0.0009065554680703913,1.17098731330246,1.2764899620063717,1.1699434936024433,1.1709935794817978,0.1549168325251733,0.10093605719725551,0.07682773257117326,True,1.066285925404019,-0.009097126595861281,True,True,False,-,CAGR,-,CAGR
B/idea134,u56,R20,g0.75,S3,0.5,25.0,-0.004461856567635314,-0.22340270136729112,-0.12369268846002535,-0.11658658822817636,-0.22431359537979356,0.09971001290726578,0.10681611313911477,-0.000910894012502439,1.0668696117978036,1.1087665977376349,1.0647864642803544,1.0668813032395519,0.1393621424346474,0.08671869035820445,0.06948402589210678,True,1.071267669360929,-0.0091354316978136,True,True,False,-,CAGR,-,CAGR
B/idea134,u56,R20,g0.75,S4,0.05,10.0,-0.004461856567635092,-0.22210408719864583,-0.21552656850608565,-0.21189544222533008,-0.22301064266671622,0.00657751869256018,0.01020864497331575,-0.0009065554680703913,1.17098731330246,1.1709346008083588,1.1709124725122673,1.1709935794817978,0.1549168325251733,0.1497031179074213,0.14707047350026925,True,1.5520510773861775,-0.13782636134440707,False,False,False,DD,DD,DD,DD
B/idea134,u56,R20,g0.75,S4,0.05,25.0,-0.004461856567635092,-0.22340270136729112,-0.21686014019376232,-0.21314463168774622,-0.22431359537979356,0.006542561173528805,0.010258069679544901,-0.000910894012502439,1.0668696117978036,1.061654094855998,1.066727907673379,1.0668813032395519,0.1393621424346474,0.13399628984680945,0.13238070529510182,True,1.5678981682355588,-0.1392259068494331,False,False,False,DD,DD,DD,DD
B/idea134,u56,R20,g0.75,S4,0.1,10.0,-0.004461856567635758,-0.22210408719864583,-0.20500954790610415,-0.20159533552136433,-0.22301064266671622,0.017094539292541677,0.0205087516772815,-0.0009065554680703913,1.17098731330246,1.181975990852855,1.1708303357087753,1.1709935794817978,0.1549168325251733,0.14516171861129323,0.13923040885871663,True,1.1997253231755383,-0.0530318748318605,False,True,False,DD,DD,DD,-
B/idea134,u56,R20,g0.75,S4,0.1,25.0,-0.004461856567635758,-0.22340270136729112,-0.20634351524327532,-0.20279376859967713,-0.22431359537979356,0.0170591861240158,0.020608932767613997,-0.000910894012502439,1.0668696117978036,1.0692321823201412,1.0665695571977227,1.0668813032395519,0.1393621424346474,0.12967057663914283,0.12539519432943735,True,1.2080841734061911,-0.05339610025240822,False,False,False,DD,DD,DD,DD
B/idea134,u56,R20,g0.75,S4,0.15,10.0,-0.004461856567635314,-0.22210408719864583,-0.19498113063207412,-0.1912034077134428,-0.22301064266671622,0.02712295656657171,0.03090067948520303,-0.0009065554680703913,1.17098731330246,1.1930448253704928,1.1707413073094874,1.1709935794817978,0.1549168325251733,0.14048012575024083,0.13139744972810052,True,1.139281383626417,-0.033423917700317954,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S4,0.15,25.0,-0.004461856567635314,-0.22340270136729112,-0.19631961370195794,-0.19234988696140365,-0.22431359537979356,0.027083087665333183,0.031052814405887474,-0.000910894012502439,1.0668696117978036,1.0762809920479628,1.0663955812611445,1.0668813032395519,0.1393621424346474,0.12517290973517659,0.1184067100196955,True,1.1465758553680572,-0.03363331477409051,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S4,0.2,10.0,-0.004461856567635092,-0.22210408719864583,-0.18577277162047834,-0.18071925404636524,-0.22301064266671622,0.03633131557816749,0.04138483315228059,-0.0009065554680703913,1.17098731330246,1.2041114330219853,1.1706447644934455,1.1709935794817978,0.1549168325251733,0.13565905457272764,0.12357226427163015,True,1.1390953642523725,-0.024952453651724247,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S4,0.2,25.0,-0.004461856567635092,-0.22340270136729112,-0.18711276186315517,-0.18181264934080088,-0.22431359537979356,0.03628993950413595,0.04159005202649024,-0.000910894012502439,1.0668696117978036,1.0827795259062438,1.066204427943577,1.0668813032395519,0.1393621424346474,0.12051445165806696,0.11141601172670512,True,1.146049086737944,-0.02510045552428173,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S4,0.25,10.0,-0.004461856567635314,-0.22210408719864583,-0.1765877485298193,-0.17014210377791872,-0.22301064266671622,0.04551633866882654,0.05196198342072711,-0.0009065554680703913,1.17098731330246,1.215085925442958,1.1705422135344759,1.1709935794817978,0.1549168325251733,0.13069532618595647,0.11575575657681281,True,1.1416116704552755,-0.019917143922019317,True,True,False,DD,-,DD,-
B/idea134,u56,R20,g0.75,S4,0.25,25.0,-0.004461856567635314,-0.22340270136729112,-0.17792916110185863,-0.17118080543662428,-0.22431359537979356,0.04547354026543249,0.05222189593066684,-0.000910894012502439,1.0668696117978036,1.088611528866452,1.0659998652778218,1.0668813032395519,0.1393621424346474,0.11569804356955693,0.10442445444204385,True,1.148401809620357,-0.02003129747948987,True,True,False,DD,-,DD,CAGR
B/idea134,u56,R20,g0.75,S4,0.5,10.0,-0.004461856567635314,-0.22210408719864583,-0.13073431783307943,-0.11584555314226752,-0.22301064266671622,0.0913697693655664,0.1062585340563783,-0.0009065554680703913,1.17098731330246,1.2592258659424778,1.1699434936024433,1.1709935794817978,0.1549168325251733,0.10352406304961215,0.07682773257117326,True,1.1629506651291044,-0.00992183163386681,True,True,False,-,CAGR,-,CAGR
B/idea134,u56,R20,g0.75,S4,0.5,25.0,-0.004461856567635314,-0.22340270136729112,-0.13204480562350662,-0.11658658822817636,-0.22431359537979356,0.0913578957437845,0.10681611313911477,-0.000910894012502439,1.0668696117978036,1.0973199924638692,1.0647864642803544,1.0668813032395519,0.1393621424346474,0.08921543937689069,0.06948402589210678,True,1.1692050508549718,-0.009970610696387579,True,True,False,-,CAGR,-,CAGR
B/idea134,broad,R20,g0.75,S3,0.05,10.0,-0.0035881265630095527,-0.2596966291762922,-0.24519855109158994,-0.24797878822575825,-0.2605326395226172,0.01449807808470227,0.011717840950533964,-0.0008360103463249668,0.9760590036829483,0.9847408887107658,0.9756667507992546,0.9760869141065287,0.1468667394709784,0.14257892265295502,0.13958403987335943,True,0.8082340902066262,-0.05766352901679347,False,False,False,DD,DD,DD,DD
B/idea134,broad,R20,g0.75,S3,0.05,25.0,-0.0035881265630095527,-0.26149610286554237,-0.24698499206897684,-0.2497121781861582,-0.262336795304279,0.01451111079656553,0.011783924679384161,-0.0008406924387366344,0.8460226666711287,0.8503022845211946,0.8455578081002667,0.8460554988579668,0.12441906717919538,0.12037832673848903,0.11837516766722356,True,0.812062208371613,-0.057934395961996815,False,False,False,-,"H2,OOS,DD",-,"H2,OOS,DD"
B/idea134,broad,R20,g0.75,S3,0.1,10.0,-0.0035881265630099968,-0.2596966291762922,-0.23089080152791286,-0.23613300271219317,-0.2605326395226172,0.028805827648379356,0.02356362646409904,-0.0008360103463249668,0.9760590036829483,0.9974856040383866,0.975267913049247,0.9760869141065287,0.1468667394709784,0.1382782209558373,0.13228912949956895,True,0.8180159498185692,-0.029022264401835425,False,False,False,DD,DD,DD,DD
B/idea134,broad,R20,g0.75,S3,0.1,25.0,-0.0035881265630099968,-0.26149610286554237,-0.23267409608526735,-0.23779847098395368,-0.262336795304279,0.028822006780275022,0.023697631881588688,-0.0008406924387366344,0.8460226666711287,0.8594661589781997,0.8450783086522512,0.8460554988579668,0.12441906717919538,0.11659304835900142,0.11230589582543704,True,0.8222061726044241,-0.029168421378346937,False,False,False,-,"H2,OOS,DD",-,"H2,OOS,DD"
B/idea134,broad,R20,g0.75,S3,0.15,10.0,-0.0035881265630099968,-0.2596966291762922,-0.21675943668414088,-0.22415859512619385,-0.2605326395226172,0.04293719249215133,0.035538034050098366,-0.0008360103463249668,0.9760590036829483,1.0105314362263527,0.974862978028568,0.9760869141065287,0.1468667394709784,0.13384148137050933,0.12498310290711756,True,0.82767484289045,-0.019470540522130892,False,False,False,DD,DD,DD,DD
B/idea134,broad,R20,g0.75,S3,0.15,25.0,-0.0035881265630099968,-0.26149610286554237,-0.2185411539803236,-0.22575451510834876,-0.262336795304279,0.04295494888521878,0.035741587757193605,-0.0008406924387366344,0.8460226666711287,0.8684085435634776,0.8445854104772905,0.8460554988579668,0.12441906717919538,0.11263972553728152,0.1062126166574997,True,0.8320714768558981,-0.01957149200626624,False,False,False,-,"H2,OOS,DD",-,"H2,OOS,DD,CAGR"
B/idea134,broad,R20,g0.75,S3,0.2,10.0,-0.0035881265630095527,-0.2596966291762922,-0.20279228177815511,-0.2120545557908381,-0.2605326395226172,0.0569043473981371,0.04764207338545412,-0.0008360103463249668,0.9760590036829483,1.0239262303908336,0.9744522003733441,0.9760869141065287,0.1468667394709784,0.12927139490010986,0.11766699096750655,True,0.8372308191520319,-0.01469150222347222,False,False,False,-,DD,DD,DD
B/idea134,broad,R20,g0.75,S3,0.2,25.0,-0.0035881265630095527,-0.26149610286554237,-0.20456820375202656,-0.21357901886252018,-0.262336795304279,0.05692789911351581,0.04791708400302219,-0.0008406924387366344,0.8460226666711287,0.8771916165480457,0.8440797691808286,0.8460554988579668,0.12441906717919538,0.10853421270761787,0.1000965533360787,True,0.8417153056618899,-0.014767670190327422,False,False,False,-,"H2,OOS,DD",-,"H2,OOS,DD,CAGR"
B/idea134,broad,R20,g0.75,S3,0.25,10.0,-0.0035881265630097747,-0.2596966291762922,-0.18898157752078804,-0.19981985575531303,-0.2605326395226172,0.07071505165550418,0.05987677342097919,-0.0008360103463249668,0.9760590036829483,1.0376857003692292,0.9740351467203908,0.9760869141065287,0.1468667394709784,0.12456692753815601,0.11034172055201275,True,0.8467330790151324,-0.01182224048138548,True,True,False,-,-,-,-
B/idea134,broad,R20,g0.75,S3,0.25,25.0,-0.0035881265630097747,-0.26149610286554237,-0.19074819223846995,-0.2012706456885175,-0.262336795304279,0.07074791062707242,0.06022545717702488,-0.0008406924387366344,0.8460226666711287,0.8858232129418819,0.8435603289041091,0.8460554988579668,0.12441906717919538,0.10428501276414837,0.09395868722662981,True,0.8512683504462248,-0.011882929563363454,True,True,False,-,"H2,OOS,CAGR",-,"H2,OOS,CAGR"
B/idea134,broad,R20,g0.75,S3,0.5,10.0,-0.0035881265630097747,-0.2596966291762922,-0.13077717205354233,-0.13665377108268484,-0.2605326395226172,0.12891945712274988,0.12304285809360738,-0.0008360103463249668,0.9760590036829483,1.1079508814030445,0.9718632264225914,0.9760869141065287,0.1468667394709784,0.09878664637474333,0.07361222258169664,True,0.9544165081028294,-0.006484749199098509,True,True,False,-,CAGR,-,CAGR
B/idea134,broad,R20,g0.75,S3,0.5,25.0,-0.0035881265630097747,-0.26149610286554237,-0.13209529111332163,-0.13769741249366685,-0.262336795304279,0.12940081175222073,0.12379869037187552,-0.0008406924387366344,0.8460226666711287,0.9215475526019057,0.8407748044762383,0.8460554988579668,0.12441906717919538,0.08084173679008044,0.06298206262359507,True,0.9567072160948088,-0.0064968096208423256,True,True,False,-,"H2,OOS,CAGR",-,"H2,OOS,CAGR"
