leg,window,char,k,n_B,n_S,n_min,rep,n_overlap,reach_lo_B,reach_hi_B,reach_lo_S,reach_hi_S,reach_w_B,reach_w_S,abs_resid,mean_resid,abs_resid_sd_units,worst_rung
ASYM_S,IS,momac,36,130,64,64,3,2,0.7556712966677066,0.917384358397277,0.7197443020183353,0.8786733741210584,0.16171306172957045,0.1589290721027231,0.009103280111147749,-0.007515471343824631,0.07854084310539365,0.01661875145497238
ASYM_S,IS,momac,36,130,84,84,3,3,0.7556712966677066,0.917384358397277,0.7263876872161308,0.9020138409851979,0.16171306172957045,0.1756261537690671,0.0030419494148991033,-0.0030419494148991033,0.02624518512152117,0.005293859497026099
ASYM_S,IS,momac,36,130,110,110,3,3,0.7556712966677066,0.917384358397277,0.6672604128523297,0.9077578471339474,0.16171306172957045,0.24049743428161763,0.002657912444112213,-0.002657912444112213,0.022931809382120694,0.004508810295168253
ASYM_S,IS,momac,36,130,134,130,3,3,0.7556712966677066,0.917384358397277,0.659667319856517,0.9073825104963298,0.16171306172957045,0.24771519063981273,0.0067329894958455165,-0.003283391762356702,0.05809056352950044,0.010087876318688793
ASYM_S,IS,momac,36,130,200,130,3,3,0.7556712966677066,0.917384358397277,0.5934885850842736,0.9158031332308432,0.16171306172957045,0.32231454814656957,0.00713817948690391,-0.0033484125575423684,0.06158644228166824,0.013820217784906608
ASYM_S,IS,momac,36,130,330,130,3,4,0.7556712966677066,0.917384358397277,0.557625736982981,0.9308021051946409,0.16171306172957045,0.3731763682116599,0.006782524495722392,-0.006782524495722392,0.05851793922332218,0.010657435455568187
ASYM_S,IS,momac,36,130,465,130,3,4,0.7556712966677066,0.917384358397277,0.48516220536263077,0.9386379347223178,0.16171306172957045,0.45347572935968705,0.00678409841806879,-0.00678409841806879,0.05853151863498031,0.009595920142487113
ASYM_B,IS,momac,36,36,465,36,3,0,0.8381758372059763,0.8381758372059763,0.48516220536263077,0.9386379347223178,0.0,0.45347572935968705,,,,
ASYM_B,IS,momac,36,48,465,48,3,1,0.8291384396709929,0.8804401673595694,0.48516220536263077,0.9386379347223178,0.05130172768857655,0.45347572935968705,0.011817724135317897,-0.011817724135317897,0.1019603929399248,0.011817724135317897
ASYM_B,IS,momac,36,64,465,64,3,3,0.803676215465223,0.8970260996996546,0.48516220536263077,0.9386379347223178,0.09334988423443158,0.45347572935968705,0.005241741797445891,0.003332305496133466,0.04522444823026274,0.011926782210289755
ASYM_B,IS,momac,36,84,465,84,3,3,0.78777703847442,0.9040529301759145,0.48516220536263077,0.9386379347223178,0.11627589170149444,0.45347572935968705,0.005595918131537665,-0.0016467223906934114,0.048280193801958464,0.006821435045247792
ASYM_B,IS,momac,36,110,465,110,3,3,0.7725358196120715,0.9141809066026398,0.48516220536263077,0.9386379347223178,0.14164508699056833,0.45347572935968705,0.007902121998942135,-0.006226156286667302,0.0681775488110673,0.01599191989696158
ASYM_B,IS,momac,36,130,465,130,3,4,0.7556712966677066,0.917384358397277,0.48516220536263077,0.9386379347223178,0.16171306172957045,0.45347572935968705,0.006094831617417418,-0.004986898779613225,0.05258469562319334,0.011576300709540854
SYM,IS,momac,36,36,36,36,4,0,0.834653081373033,0.834653081373033,0.8405460905898638,0.8405460905898638,0.0,0.0,,,,
SYM,IS,momac,36,48,48,48,4,1,0.8202739802067804,0.8797112551455227,0.770063554307633,0.8676710653377666,0.05943727493874229,0.09760751103013365,0.004168709668270099,-0.004168709668270099,0.03596659314114622,0.004168709668270099
SYM,IS,momac,36,64,64,64,4,3,0.8006549317525411,0.8979171179370454,0.7617970747449418,0.8875881677372628,0.09726218618450433,0.12579109299232094,0.009264172374198298,-0.009264172374198298,0.07992898164829647,0.009824103862476119
SYM,IS,momac,36,84,84,84,4,3,0.7831703374565739,0.9061759981905771,0.7230714684225289,0.9028616313777837,0.12300566073400321,0.17979016295525485,0.0036259910108722426,-0.000559759335128529,0.031284151164121234,0.0062786255190011575
SYM,IS,momac,36,110,110,110,4,3,0.7684033841081963,0.9157746526813898,0.6673902104585328,0.9138501222935648,0.1473712685731935,0.24645991183503202,0.009495564065032233,-0.0059059526353392915,0.08192537176963575,0.015365532039669616
SYM,IS,momac,36,134,134,134,4,3,0.7556712966677066,0.917384358397277,0.6807407912540843,0.9152659842719777,0.16171306172957045,0.23452519301789343,0.0025703482518244503,0.002015025558747515,0.022176327247752252,0.006324297599620277
ASYM_S,IS,momac,36,130,36,36,4,0,0.7556712966677066,0.917384358397277,0.8405460905898638,0.8405460905898638,0.16171306172957045,0.0,,,,
ASYM_S,IS,momac,36,130,48,48,4,2,0.7556712966677066,0.917384358397277,0.770063554307633,0.8676710653377666,0.16171306172957045,0.09760751103013365,0.011786514083794775,-0.011786514083794775,0.10169112035575076,0.01750967530387204
ASYM_S,IS,momac,36,130,64,64,4,3,0.7556712966677066,0.917384358397277,0.7617970747449418,0.8875881677372628,0.16171306172957045,0.12579109299232094,0.011976512494629499,-0.011976512494629499,0.10333037952315462,0.01905691474433835
ASYM_S,IS,momac,36,130,84,84,4,3,0.7556712966677066,0.917384358397277,0.7230714684225289,0.9028616313777837,0.16171306172957045,0.17979016295525485,0.004518401670391563,-0.004518401670391563,0.03898364900875591,0.009478840041318715
ASYM_S,IS,momac,36,130,110,110,4,3,0.7556712966677066,0.917384358397277,0.6673902104585328,0.9138501222935648,0.16171306172957045,0.24645991183503202,0.00510883375168066,-0.002667836185247278,0.04407775057376545,0.009009323116117685
ASYM_S,IS,momac,36,130,134,130,4,3,0.7556712966677066,0.917384358397277,0.6807407912540843,0.9152659842719777,0.16171306172957045,0.23452519301789343,0.0021907149249560756,-0.0021907149249560756,0.01890094505593828,0.0025641166779712954
ASYM_S,IS,momac,36,130,200,130,4,4,0.7556712966677066,0.917384358397277,0.6194533755404059,0.921817831905569,0.16171306172957045,0.30236445636516307,0.007278675693689979,-0.007278675693689979,0.0627986087095226,0.013501348885356923
ASYM_S,IS,momac,36,130,330,130,4,4,0.7556712966677066,0.917384358397277,0.526505017520552,0.9339823981186662,0.16171306172957045,0.4074773805981142,0.007077584363981759,-0.007077584363981759,0.06106364258921973,0.009335228153012576
ASYM_S,IS,momac,36,130,465,130,4,4,0.7556712966677066,0.917384358397277,0.48516220536263077,0.9386379347223178,0.16171306172957045,0.45347572935968705,0.0020042807965607035,-0.0020042807965607035,0.017292437633447733,0.004788702066578665
ASYM_B,IS,momac,36,36,465,36,4,0,0.834653081373033,0.834653081373033,0.48516220536263077,0.9386379347223178,0.0,0.45347572935968705,,,,
ASYM_B,IS,momac,36,48,465,48,4,1,0.8202739802067804,0.8797112551455227,0.48516220536263077,0.9386379347223178,0.05943727493874229,0.45347572935968705,0.006569508958840342,-0.006569508958840342,0.056680094000831835,0.006569508958840342
ASYM_B,IS,momac,36,64,465,64,4,3,0.8006549317525411,0.8979171179370454,0.48516220536263077,0.9386379347223178,0.09726218618450433,0.45347572935968705,0.004712925948192466,-0.0023648268609300547,0.04066195623388912,0.00949835755244377
ASYM_B,IS,momac,36,84,465,84,4,3,0.7831703374565739,0.9061759981905771,0.48516220536263077,0.9386379347223178,0.12300566073400321,0.45347572935968705,0.004159207706208923,0.0035707832476699064,0.035884612569052614,0.005919102228089557
ASYM_B,IS,momac,36,110,465,110,4,3,0.7684033841081963,0.9157746526813898,0.48516220536263077,0.9386379347223178,0.1473712685731935,0.45347572935968705,0.007177152717155281,0.002381790822267934,0.061922693646572956,0.00983957197471419
ASYM_B,IS,momac,36,130,465,130,4,4,0.7556712966677066,0.917384358397277,0.48516220536263077,0.9386379347223178,0.16171306172957045,0.45347572935968705,0.007297128946724629,-0.0018851127031317971,0.0629578188001364,0.010033994236435806
SYM,IS,momac,36,36,36,36,5,0,0.8520716129824628,0.8520716129824628,0.7912975046732673,0.7912975046732673,0.0,0.0,,,,
SYM,IS,momac,36,48,48,48,5,2,0.8084803267268116,0.8741125400516038,0.7987599732964038,0.8647017571600497,0.06563221332479219,0.06594178386364591,0.013856571762300762,-0.013856571762300762,0.11955106461337675,0.016587087638159304
SYM,IS,momac,36,64,64,64,5,3,0.8074811589017572,0.9004522111627153,0.7676922258981947,0.8950074073901018,0.09297105226095814,0.12731518149190701,0.0032771558738970974,-0.0032771558738970974,0.028274488116483885,0.006130930900338893
SYM,IS,momac,36,84,84,84,5,3,0.7812460740703401,0.9027056219188014,0.730313687418819,0.897141665012284,0.12145954784846136,0.16682797759346502,0.012030164208733818,-0.012030164208733818,0.10379327320634939,0.017318696939372713
SYM,IS,momac,36,110,110,110,5,3,0.7637502887644194,0.9113024939534596,0.6880072569395851,0.9045007364313774,0.14755220518904022,0.21649347949179232,0.011279281683163797,-0.011279281683163797,0.0973148450012064,0.01675878121425811
SYM,IS,momac,36,134,134,134,5,4,0.7556712966677066,0.917384358397277,0.6766917243656881,0.917863381034772,0.16171306172957045,0.2411716566690839,0.005719344113348734,-0.005719344113348734,0.04934508256229456,0.011265370807515107
ASYM_S,IS,momac,36,130,36,36,5,0,0.7556712966677066,0.917384358397277,0.7912975046732673,0.7912975046732673,0.16171306172957045,0.0,,,,
ASYM_S,IS,momac,36,130,48,48,5,2,0.7556712966677066,0.917384358397277,0.7987599732964038,0.8647017571600497,0.16171306172957045,0.06594178386364591,0.012754505282833228,-0.012754505282833228,0.1100427083507175,0.018428270337867647
ASYM_S,IS,momac,36,130,64,64,5,3,0.7556712966677066,0.917384358397277,0.7676922258981947,0.8950074073901018,0.16171306172957045,0.12731518149190701,0.01656899633153656,-0.01656899633153656,0.14295319109157695,0.02022820805447756
ASYM_S,IS,momac,36,130,84,84,5,3,0.7556712966677066,0.917384358397277,0.730313687418819,0.897141665012284,0.16171306172957045,0.16682797759346502,0.014752590662604889,-0.014752590662604889,0.12728169346462725,0.019047170953856885
ASYM_S,IS,momac,36,130,110,110,5,3,0.7556712966677066,0.917384358397277,0.6880072569395851,0.9045007364313774,0.16171306172957045,0.21649347949179232,0.008580145131507436,-0.008580145131507436,0.07402736424313629,0.01132690953854465
ASYM_S,IS,momac,36,130,134,130,5,4,0.7556712966677066,0.917384358397277,0.6766917243656881,0.917863381034772,0.16171306172957045,0.2411716566690839,0.00497102921219314,-0.00497102921219314,0.04288880718380579,0.0097681634870046
ASYM_S,IS,momac,36,130,200,130,5,4,0.7556712966677066,0.917384358397277,0.600381728395452,0.926834546835901,0.16171306172957045,0.32645281844044904,0.010182707937870489,-0.010182707937870489,0.08785387868675594,0.01806410369761302
ASYM_S,IS,momac,36,130,330,130,5,4,0.7556712966677066,0.917384358397277,0.5913778482360273,0.9279763557955777,0.16171306172957045,0.33659850755955034,0.004424467176880276,-0.004424467176880276,0.03817320549532167,0.005273973544892674
ASYM_S,IS,momac,36,130,465,130,5,4,0.7556712966677066,0.917384358397277,0.48516220536263077,0.9386379347223178,0.16171306172957045,0.45347572935968705,0.004449501954477825,-0.004449501954477825,0.03838919934758814,0.007405581064665712
ASYM_B,IS,momac,36,36,465,36,5,0,0.8520716129824628,0.8520716129824628,0.48516220536263077,0.9386379347223178,0.0,0.45347572935968705,,,,
ASYM_B,IS,momac,36,48,465,48,5,2,0.8084803267268116,0.8741125400516038,0.48516220536263077,0.9386379347223178,0.06563221332479219,0.45347572935968705,0.011672431042392073,-0.011672431042392073,0.10070684016812662,0.012735293552284088
ASYM_B,IS,momac,36,64,465,64,5,3,0.8074811589017572,0.9004522111627153,0.48516220536263077,0.9386379347223178,0.09297105226095814,0.45347572935968705,0.00876163244819587,0.0016601403598828595,0.07559319180107221,0.012645903782206314
ASYM_B,IS,momac,36,84,465,84,5,3,0.7812460740703401,0.9027056219188014,0.48516220536263077,0.9386379347223178,0.12145954784846136,0.45347572935968705,0.008269638154817146,-0.007658944906601202,0.07134838705671559,0.016465597999567594
ASYM_B,IS,momac,36,110,465,110,5,3,0.7637502887644194,0.9113024939534596,0.48516220536263077,0.9386379347223178,0.14755220518904022,0.45347572935968705,0.008246027224614613,-0.008246027224614613,0.07114467780664663,0.017853407852707615
ASYM_B,IS,momac,36,130,465,130,5,4,0.7556712966677066,0.917384358397277,0.48516220536263077,0.9386379347223178,0.16171306172957045,0.45347572935968705,0.008671164371391316,-0.008671164371391316,0.07481265567128181,0.020329718286003606
SYM,IS,tpers,12,36,36,36,0,3,0.9579406551237536,0.9802726437677448,0.9553293868798342,0.9820647668335892,0.02233198864399122,0.02673537995375508,0.0013572410347033974,-0.0007904934737143673,0.08846171387006442,0.002730223357325978
SYM,IS,tpers,12,48,48,48,0,3,0.9551856594110116,0.9839622425771277,0.9383906841067134,0.9820853570478715,0.028776583166116088,0.04369467294115803,0.0019111612425829854,0.0005413113448574277,0.12456490385871592,0.0036787088811606194
SYM,IS,tpers,12,64,64,64,0,4,0.9553476527192485,0.9827762398678549,0.9344323516858729,0.9876089047825655,0.02742858714860641,0.05317655309669256,0.003187710615945555,0.002343387999261176,0.20776732886650956,0.005000469805536367
SYM,IS,tpers,12,84,84,84,0,4,0.9519140013982731,0.9847417840375586,0.9395512630844869,0.9857730613838157,0.03282778263928554,0.04622179829932882,0.0013350637533837695,0.0013350637533837695,0.08701625188921473,0.0022535048241043576
SYM,IS,tpers,12,110,110,110,0,4,0.9503668396398437,0.9853942826922006,0.9340487016787201,0.9877336326167331,0.035027443052356944,0.053684930938012965,0.0010141009326505857,0.0010141009326505857,0.06609666540115036,0.0014186845506813928
SYM,IS,tpers,12,134,134,134,0,4,0.948552925854099,0.9863630108229665,0.9236306729264476,0.9907334091870111,0.03781008496886751,0.06710273626056351,0.001626691191376206,0.0014499690654896091,0.10602382852204516,0.0030482244244643963
ASYM_S,IS,tpers,12,131,36,36,0,3,0.948552925854099,0.9863630108229665,0.9553293868798342,0.9820647668335892,0.03781008496886751,0.02673537995375508,0.0016067853022109595,-0.0016067853022109595,0.104726410431492,0.0017924498168969683
ASYM_S,IS,tpers,12,131,48,48,0,3,0.948552925854099,0.9863630108229665,0.9383906841067134,0.9820853570478715,0.03781008496886751,0.04369467294115803,0.0010018790504027208,-0.00045353166925169813,0.06530007244328971,0.0021831160794816284
ASYM_S,IS,tpers,12,131,64,64,0,4,0.948552925854099,0.9863630108229665,0.9344323516858729,0.9876089047825655,0.03781008496886751,0.05317655309669256,0.0017449292566344143,0.0010551949823790763,0.11373030189706168,0.0021852228255322403
ASYM_S,IS,tpers,12,131,84,84,0,4,0.948552925854099,0.9863630108229665,0.9395512630844869,0.9857730613838157,0.03781008496886751,0.04622179829932882,0.0005933100278387449,0.00013646439626241458,0.03867052393562561,0.001459548848202319
ASYM_S,IS,tpers,12,131,110,110,0,4,0.948552925854099,0.9863630108229665,0.9340487016787201,0.9877336326167331,0.03781008496886751,0.053684930938012965,0.00084892739370801,0.00084892739370801,0.055331050475547136,0.0012913902543498779
ASYM_S,IS,tpers,12,131,134,131,0,4,0.948552925854099,0.9863630108229665,0.9236306729264476,0.9907334091870111,0.03781008496886751,0.06710273626056351,0.0013976145279913643,0.0013976145279913643,0.09109316128423399,0.0022819393780634245
ASYM_S,IS,tpers,12,131,200,131,0,4,0.948552925854099,0.9863630108229665,0.9278702518139138,0.9918491043521315,0.03781008496886751,0.06397885253821767,0.000701618350112232,-0.00020505665210268642,0.04572980048984337,0.0012951014023224738
ASYM_S,IS,tpers,12,131,330,131,0,4,0.948552925854099,0.9863630108229665,0.922055057618438,0.994014355853423,0.03781008496886751,0.07195929823498504,0.0008293124444792022,0.00027997107653449094,0.054052595151925245,0.0012706049148123455
ASYM_S,IS,tpers,12,131,467,131,0,4,0.948552925854099,0.9863630108229665,0.91744202589273,0.9963174168240894,0.03781008496886751,0.07887539093135931,0.0006381057184673133,0.0006381057184673133,0.04159019956115836,0.0011012401550312134
ASYM_B,IS,tpers,12,36,467,36,0,3,0.9579406551237536,0.9802726437677448,0.91744202589273,0.9963174168240894,0.02233198864399122,0.07887539093135931,0.0021611559054643217,0.0021611559054643217,0.14085895610985852,0.0026063222246152096
ASYM_B,IS,tpers,12,48,467,48,0,4,0.9551856594110116,0.9839622425771277,0.91744202589273,0.9963174168240894,0.028776583166116088,0.07887539093135931,0.0013442793745743198,0.0013442793745743198,0.0876169039650426,0.0024123826070074905
ASYM_B,IS,tpers,12,64,467,64,0,4,0.9553476527192485,0.9827762398678549,0.91744202589273,0.9963174168240894,0.02742858714860641,0.07887539093135931,0.0016222415419925862,0.0016222415419925862,0.10573381105239069,0.003779161867066061
ASYM_B,IS,tpers,12,84,467,84,0,4,0.9519140013982731,0.9847417840375586,0.91744202589273,0.9963174168240894,0.03282778263928554,0.07887539093135931,0.0010633210719878106,0.0005563165542623039,0.06930471597681381,0.0018262951197255406
ASYM_B,IS,tpers,12,110,467,110,0,4,0.9503668396398437,0.9853942826922006,0.91744202589273,0.9963174168240894,0.035027443052356944,0.07887539093135931,0.0018252380453533945,0.0014934961271325098,0.11896463604056362,0.0035940347421230534
ASYM_B,IS,tpers,12,131,467,131,0,4,0.948552925854099,0.9863630108229665,0.91744202589273,0.9963174168240894,0.03781008496886751,0.07887539093135931,0.0013373168535764368,0.0013373168535764368,0.08716310355333928,0.002340999950829814
SYM,IS,tpers,12,36,36,36,1,3,0.9531049935979515,0.981454773520363,0.9508593519947613,0.9808932550712615,0.0283497799224115,0.030033903076500112,0.0017272613176410045,-0.00037899664813375217,0.11257874802862863,0.002275871969862564
