panel,fold,SET,BAR,HFORM,call,named,V,n_admitted
SMALL,2024,ALL4,A_NONE,H_NARROWEST,W,H,3115.11390335067,4
SMALL,2024,ALL4,A_NONE,H_ANY,W,H,,4
SMALL,2024,ALL4,A_POS,H_RUNNERUP,TIE,,0.936034929237596,4
SMALL,2024,ALL4,A_POS,H_NARROWEST,W,H,3115.11390335067,4
SMALL,2024,ALL4,A_POS,H_ANY,W,H,,4
SMALL,2024,ALL4,A_MED,H_RUNNERUP,TIE,,0.936034929237596,2
SMALL,2024,ALL4,A_MED,H_NARROWEST,TIE,,0.936034929237596,2
SMALL,2024,ALL4,A_MED,H_ANY,TIE,,,2
SMALL,2024,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2024,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2024,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2024,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2024,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2024,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2024,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2024,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2024,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2024,ALL4_D,A_NONE,H_RUNNERUP,TIE,,0.936034929237596,5
SMALL,2024,ALL4_D,A_NONE,H_NARROWEST,W,H,inf,5
SMALL,2024,ALL4_D,A_NONE,H_ANY,W,H,,5
SMALL,2024,ALL4_D,A_POS,H_RUNNERUP,TIE,,0.936034929237596,4
SMALL,2024,ALL4_D,A_POS,H_NARROWEST,W,H,3115.11390335067,4
SMALL,2024,ALL4_D,A_POS,H_ANY,W,H,,4
SMALL,2024,ALL4_D,A_MED,H_RUNNERUP,TIE,,0.936034929237596,2
SMALL,2024,ALL4_D,A_MED,H_NARROWEST,TIE,,0.936034929237596,2
SMALL,2024,ALL4_D,A_MED,H_ANY,TIE,,,2
SMALL,2024,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2024,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2024,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2024,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2024,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2024,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2024,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2024,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2024,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2025,NG,A_NONE,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,NG,A_NONE,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2025,NG,A_POS,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,NG,A_POS,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,NG,A_POS,H_ANY,TIE,,,3
SMALL,2025,NG,A_MED,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,NG,A_MED,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,NG,A_MED,H_ANY,TIE,,,3
SMALL,2025,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2025,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2025,NG,A_90,H_ANY,TIE,,,0
SMALL,2025,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2025,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2025,NG,A_95,H_ANY,TIE,,,0
SMALL,2025,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2025,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2025,NG,A_99,H_ANY,TIE,,,0
SMALL,2025,NG_D,A_NONE,H_RUNNERUP,TIE,,1.11621331639423,4
SMALL,2025,NG_D,A_NONE,H_NARROWEST,W,CADENCE,inf,4
SMALL,2025,NG_D,A_NONE,H_ANY,W,CADENCE,,4
SMALL,2025,NG_D,A_POS,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,NG_D,A_POS,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2025,NG_D,A_MED,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,NG_D,A_MED,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,NG_D,A_MED,H_ANY,TIE,,,3
SMALL,2025,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2025,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2025,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2025,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2025,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2025,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2025,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2025,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2025,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2025,ALL4,A_NONE,H_RUNNERUP,TIE,,1.11621331639423,4
SMALL,2025,ALL4,A_NONE,H_NARROWEST,W,CADENCE,4664.347512609787,4
SMALL,2025,ALL4,A_NONE,H_ANY,W,CADENCE,,4
SMALL,2025,ALL4,A_POS,H_RUNNERUP,TIE,,1.11621331639423,4
SMALL,2025,ALL4,A_POS,H_NARROWEST,W,CADENCE,4664.347512609787,4
SMALL,2025,ALL4,A_POS,H_ANY,W,CADENCE,,4
SMALL,2025,ALL4,A_MED,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,ALL4,A_MED,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,ALL4,A_MED,H_ANY,TIE,,,3
SMALL,2025,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2025,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2025,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2025,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2025,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2025,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2025,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2025,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2025,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2025,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.11621331639423,5
SMALL,2025,ALL4_D,A_NONE,H_NARROWEST,W,CADENCE,inf,5
SMALL,2025,ALL4_D,A_NONE,H_ANY,W,CADENCE,,5
SMALL,2025,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.11621331639423,4
SMALL,2025,ALL4_D,A_POS,H_NARROWEST,W,CADENCE,4664.347512609787,4
SMALL,2025,ALL4_D,A_POS,H_ANY,W,CADENCE,,4
SMALL,2025,ALL4_D,A_MED,H_RUNNERUP,TIE,,1.11621331639423,3
SMALL,2025,ALL4_D,A_MED,H_NARROWEST,TIE,,0.9815866872290514,3
SMALL,2025,ALL4_D,A_MED,H_ANY,TIE,,,3
SMALL,2025,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2025,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2025,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2025,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2025,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2025,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2025,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2025,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2025,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2026,NG,A_NONE,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,NG,A_NONE,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2026,NG,A_POS,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,NG,A_POS,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,NG,A_POS,H_ANY,TIE,,,3
SMALL,2026,NG,A_MED,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,NG,A_MED,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,NG,A_MED,H_ANY,TIE,,,3
SMALL,2026,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2026,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2026,NG,A_90,H_ANY,TIE,,,0
SMALL,2026,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2026,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2026,NG,A_95,H_ANY,TIE,,,0
SMALL,2026,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2026,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2026,NG,A_99,H_ANY,TIE,,,0
SMALL,2026,NG_D,A_NONE,H_RUNNERUP,TIE,,1.2055779167248424,4
SMALL,2026,NG_D,A_NONE,H_NARROWEST,W,H,inf,4
SMALL,2026,NG_D,A_NONE,H_ANY,W,H,,4
SMALL,2026,NG_D,A_POS,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,NG_D,A_POS,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2026,NG_D,A_MED,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,NG_D,A_MED,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,NG_D,A_MED,H_ANY,TIE,,,3
SMALL,2026,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2026,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2026,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2026,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2026,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2026,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2026,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2026,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2026,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2026,ALL4,A_NONE,H_RUNNERUP,TIE,,1.2055779167248424,4
SMALL,2026,ALL4,A_NONE,H_NARROWEST,W,H,235.4412660557372,4
SMALL,2026,ALL4,A_NONE,H_ANY,W,H,,4
SMALL,2026,ALL4,A_POS,H_RUNNERUP,TIE,,1.2055779167248424,4
SMALL,2026,ALL4,A_POS,H_NARROWEST,W,H,235.4412660557372,4
SMALL,2026,ALL4,A_POS,H_ANY,W,H,,4
SMALL,2026,ALL4,A_MED,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,ALL4,A_MED,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,ALL4,A_MED,H_ANY,TIE,,,3
SMALL,2026,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2026,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2026,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2026,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2026,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2026,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2026,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2026,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2026,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2026,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.2055779167248424,5
SMALL,2026,ALL4_D,A_NONE,H_NARROWEST,W,H,inf,5
SMALL,2026,ALL4_D,A_NONE,H_ANY,W,H,,5
SMALL,2026,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.2055779167248424,4
SMALL,2026,ALL4_D,A_POS,H_NARROWEST,W,H,235.4412660557372,4
SMALL,2026,ALL4_D,A_POS,H_ANY,W,H,,4
SMALL,2026,ALL4_D,A_MED,H_RUNNERUP,TIE,,1.2055779167248424,3
SMALL,2026,ALL4_D,A_MED,H_NARROWEST,TIE,,0.8577037261896573,3
SMALL,2026,ALL4_D,A_MED,H_ANY,TIE,,,3
SMALL,2026,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2026,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2026,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2026,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2026,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2026,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2026,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2026,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2026,ALL4_D,A_99,H_ANY,TIE,,,0
