panel,under,cad,variant,q,dial,year,ret
B136,MADG,M,ROCQ,0.3,60.0,2017,0.13468006126284338
B136,MADG,M,ROCQ,0.3,60.0,2018,0.010192806622303818
B136,MADG,M,ROCQ,0.3,60.0,2019,0.05561242281195766
B136,MADG,M,ROCQ,0.3,60.0,2020,0.073093223035539
B136,MADG,M,ROCQ,0.3,60.0,2021,0.046642694117288386
B136,MADG,M,ROCQ,0.3,60.0,2022,-0.058601142009725216
B136,MADG,M,ROCQ,0.3,60.0,2023,0.03803866996869476
B136,MADG,M,ROCQ,0.3,60.0,2024,0.12108151121328814
B136,MADG,M,ROCQ,0.3,60.0,2025,0.04844297250565721
B136,MADG,M,ROCQ,0.3,60.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.4,10.0,2009,0.07531471936780787
B136,MADG,M,ROCQ,0.4,10.0,2010,0.06791104437745199
B136,MADG,M,ROCQ,0.4,10.0,2011,-0.0008734726093966305
B136,MADG,M,ROCQ,0.4,10.0,2012,0.009692258736694548
B136,MADG,M,ROCQ,0.4,10.0,2013,0.11964148204612246
B136,MADG,M,ROCQ,0.4,10.0,2014,0.0073297323262542236
B136,MADG,M,ROCQ,0.4,10.0,2015,-0.03476494697014376
B136,MADG,M,ROCQ,0.4,10.0,2016,0.036101684230487985
B136,MADG,M,ROCQ,0.4,10.0,2017,0.11005799874415989
B136,MADG,M,ROCQ,0.4,10.0,2018,-0.0011562082063332202
B136,MADG,M,ROCQ,0.4,10.0,2019,0.01795468333440109
B136,MADG,M,ROCQ,0.4,10.0,2020,0.0030074117188989558
B136,MADG,M,ROCQ,0.4,10.0,2021,0.04597111884846483
B136,MADG,M,ROCQ,0.4,10.0,2022,-0.039704532650666646
B136,MADG,M,ROCQ,0.4,10.0,2023,0.04114710152531931
B136,MADG,M,ROCQ,0.4,10.0,2024,0.07901702235249997
B136,MADG,M,ROCQ,0.4,10.0,2025,0.0464671059286883
B136,MADG,M,ROCQ,0.4,10.0,2026,0.04180202637372421
B136,MADG,M,ROCQ,0.4,20.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.4,20.0,2010,0.052427586864499
B136,MADG,M,ROCQ,0.4,20.0,2011,-0.014377980278460822
B136,MADG,M,ROCQ,0.4,20.0,2012,0.009692258736694548
B136,MADG,M,ROCQ,0.4,20.0,2013,0.08779017310326864
B136,MADG,M,ROCQ,0.4,20.0,2014,0.0005919296754881564
B136,MADG,M,ROCQ,0.4,20.0,2015,-0.046221581493413155
B136,MADG,M,ROCQ,0.4,20.0,2016,-0.008838302731439485
B136,MADG,M,ROCQ,0.4,20.0,2017,0.11005799874415989
B136,MADG,M,ROCQ,0.4,20.0,2018,-0.037949391290443835
B136,MADG,M,ROCQ,0.4,20.0,2019,0.04689194895431026
B136,MADG,M,ROCQ,0.4,20.0,2020,0.05442668758448321
B136,MADG,M,ROCQ,0.4,20.0,2021,0.046642694117288386
B136,MADG,M,ROCQ,0.4,20.0,2022,-0.07105682150568782
B136,MADG,M,ROCQ,0.4,20.0,2023,0.026125530478071868
B136,MADG,M,ROCQ,0.4,20.0,2024,0.07901702235249997
B136,MADG,M,ROCQ,0.4,20.0,2025,0.0464671059286883
B136,MADG,M,ROCQ,0.4,20.0,2026,0.059818326777137276
B136,MADG,M,ROCQ,0.4,40.0,2009,0.07531471936780787
B136,MADG,M,ROCQ,0.4,40.0,2010,0.02982003757997642
B136,MADG,M,ROCQ,0.4,40.0,2011,0.04774846553602696
B136,MADG,M,ROCQ,0.4,40.0,2012,0.02280532462519025
B136,MADG,M,ROCQ,0.4,40.0,2013,0.0999076083832573
B136,MADG,M,ROCQ,0.4,40.0,2014,-0.013280166885189737
B136,MADG,M,ROCQ,0.4,40.0,2015,-0.01961643906992039
B136,MADG,M,ROCQ,0.4,40.0,2016,0.06606654392533318
B136,MADG,M,ROCQ,0.4,40.0,2017,0.10074617504750716
B136,MADG,M,ROCQ,0.4,40.0,2018,-0.020234977803734844
B136,MADG,M,ROCQ,0.4,40.0,2019,0.055256448866634056
B136,MADG,M,ROCQ,0.4,40.0,2020,0.08751200195969999
B136,MADG,M,ROCQ,0.4,40.0,2021,0.07054712634348292
B136,MADG,M,ROCQ,0.4,40.0,2022,-0.058601142009725216
B136,MADG,M,ROCQ,0.4,40.0,2023,0.03803866996869476
B136,MADG,M,ROCQ,0.4,40.0,2024,0.07593159784974324
B136,MADG,M,ROCQ,0.4,40.0,2025,0.04286871887176291
B136,MADG,M,ROCQ,0.4,40.0,2026,0.06029239763609606
B136,MADG,M,ROCQ,0.4,60.0,2009,0.07531471936780787
B136,MADG,M,ROCQ,0.4,60.0,2010,0.021652420625691393
B136,MADG,M,ROCQ,0.4,60.0,2011,0.049876604990640505
B136,MADG,M,ROCQ,0.4,60.0,2012,0.061048628794389215
B136,MADG,M,ROCQ,0.4,60.0,2013,0.1052842354891581
B136,MADG,M,ROCQ,0.4,60.0,2014,-0.019998346774222964
B136,MADG,M,ROCQ,0.4,60.0,2015,-0.016158505834057535
B136,MADG,M,ROCQ,0.4,60.0,2016,0.027003849209684905
B136,MADG,M,ROCQ,0.4,60.0,2017,0.08541035573432199
B136,MADG,M,ROCQ,0.4,60.0,2018,-0.02957306187081421
B136,MADG,M,ROCQ,0.4,60.0,2019,0.04330991417434227
B136,MADG,M,ROCQ,0.4,60.0,2020,0.073093223035539
B136,MADG,M,ROCQ,0.4,60.0,2021,0.07054712634348292
B136,MADG,M,ROCQ,0.4,60.0,2022,-0.03839383865072998
B136,MADG,M,ROCQ,0.4,60.0,2023,0.03803866996869476
B136,MADG,M,ROCQ,0.4,60.0,2024,0.10543662624310346
B136,MADG,M,ROCQ,0.4,60.0,2025,0.04422681000923245
B136,MADG,M,ROCQ,0.4,60.0,2026,0.01843698712240993
B136,MADG,M,ASYM,0.1,0.35,2009,0.1578521908353412
B136,MADG,M,ASYM,0.1,0.35,2010,0.056281446043992434
B136,MADG,M,ASYM,0.1,0.35,2011,0.0369635046765775
B136,MADG,M,ASYM,0.1,0.35,2012,0.05517075730753995
B136,MADG,M,ASYM,0.1,0.35,2013,0.22082465497039716
B136,MADG,M,ASYM,0.1,0.35,2014,0.08373696905287886
B136,MADG,M,ASYM,0.1,0.35,2015,0.015692938830025094
B136,MADG,M,ASYM,0.1,0.35,2016,0.06141237147241552
B136,MADG,M,ASYM,0.1,0.35,2017,0.1649768111666634
B136,MADG,M,ASYM,0.1,0.35,2018,0.0066385812753313456
B136,MADG,M,ASYM,0.1,0.35,2019,0.09913506120261295
B136,MADG,M,ASYM,0.1,0.35,2020,0.039275476725004976
B136,MADG,M,ASYM,0.1,0.35,2021,0.17433028165074682
B136,MADG,M,ASYM,0.1,0.35,2022,-0.0663204992762636
B136,MADG,M,ASYM,0.1,0.35,2023,0.07829310189322314
B136,MADG,M,ASYM,0.1,0.35,2024,0.13537352357505505
B136,MADG,M,ASYM,0.1,0.35,2025,0.05708167116513363
B136,MADG,M,ASYM,0.1,0.35,2026,0.061649746035902675
B136,MADG,M,ASYM,0.1,0.5,2009,0.1578521908353412
B136,MADG,M,ASYM,0.1,0.5,2010,0.056281446043992434
B136,MADG,M,ASYM,0.1,0.5,2011,0.0369635046765775
B136,MADG,M,ASYM,0.1,0.5,2012,0.05517075730753995
B136,MADG,M,ASYM,0.1,0.5,2013,0.22082465497039716
B136,MADG,M,ASYM,0.1,0.5,2014,0.08373696905287886
B136,MADG,M,ASYM,0.1,0.5,2015,0.015692938830025094
B136,MADG,M,ASYM,0.1,0.5,2016,0.06141237147241552
B136,MADG,M,ASYM,0.1,0.5,2017,0.1649768111666634
B136,MADG,M,ASYM,0.1,0.5,2018,0.0066385812753313456
B136,MADG,M,ASYM,0.1,0.5,2019,0.09913506120261295
B136,MADG,M,ASYM,0.1,0.5,2020,0.039275476725004976
B136,MADG,M,ASYM,0.1,0.5,2021,0.17433028165074682
B136,MADG,M,ASYM,0.1,0.5,2022,-0.05245168471121053
B136,MADG,M,ASYM,0.1,0.5,2023,0.06638339439341534
B136,MADG,M,ASYM,0.1,0.5,2024,0.13537352357505505
B136,MADG,M,ASYM,0.1,0.5,2025,0.05347284140117936
B136,MADG,M,ASYM,0.1,0.5,2026,0.061649746035902675
B136,MADG,M,ASYM,0.1,0.65,2009,0.1578521908353412
B136,MADG,M,ASYM,0.1,0.65,2010,0.056281446043992434
B136,MADG,M,ASYM,0.1,0.65,2011,0.0369635046765775
B136,MADG,M,ASYM,0.1,0.65,2012,0.05517075730753995
B136,MADG,M,ASYM,0.1,0.65,2013,0.22082465497039716
B136,MADG,M,ASYM,0.1,0.65,2014,0.08373696905287886
B136,MADG,M,ASYM,0.1,0.65,2015,0.015692938830025094
B136,MADG,M,ASYM,0.1,0.65,2016,0.06141237147241552
B136,MADG,M,ASYM,0.1,0.65,2017,0.1649768111666634
B136,MADG,M,ASYM,0.1,0.65,2018,0.0066385812753313456
B136,MADG,M,ASYM,0.1,0.65,2019,0.09913506120261295
B136,MADG,M,ASYM,0.1,0.65,2020,0.039275476725004976
B136,MADG,M,ASYM,0.1,0.65,2021,0.17433028165074682
B136,MADG,M,ASYM,0.1,0.65,2022,-0.05245168471121053
B136,MADG,M,ASYM,0.1,0.65,2023,0.0822508973975038
B136,MADG,M,ASYM,0.1,0.65,2024,0.13537352357505505
B136,MADG,M,ASYM,0.1,0.65,2025,0.0018318286792826655
B136,MADG,M,ASYM,0.1,0.65,2026,0.0
B136,MADG,M,ASYM,0.2,0.35,2009,0.1578521908353412
B136,MADG,M,ASYM,0.2,0.35,2010,0.056281446043992434
B136,MADG,M,ASYM,0.2,0.35,2011,0.0369635046765775
B136,MADG,M,ASYM,0.2,0.35,2012,0.05517075730753995
B136,MADG,M,ASYM,0.2,0.35,2013,0.22082465497039716
B136,MADG,M,ASYM,0.2,0.35,2014,0.08373696905287886
B136,MADG,M,ASYM,0.2,0.35,2015,0.004462884199335715
B136,MADG,M,ASYM,0.2,0.35,2016,0.045212902744063754
B136,MADG,M,ASYM,0.2,0.35,2017,0.1649768111666634
B136,MADG,M,ASYM,0.2,0.35,2018,0.023061616085277015
B136,MADG,M,ASYM,0.2,0.35,2019,0.08271945791908242
B136,MADG,M,ASYM,0.2,0.35,2020,0.0768890070733328
B136,MADG,M,ASYM,0.2,0.35,2021,0.17433028165074682
B136,MADG,M,ASYM,0.2,0.35,2022,-0.0448333926567247
B136,MADG,M,ASYM,0.2,0.35,2023,0.048707753471783244
B136,MADG,M,ASYM,0.2,0.35,2024,0.13537352357505505
B136,MADG,M,ASYM,0.2,0.35,2025,0.06079032132589268
B136,MADG,M,ASYM,0.2,0.35,2026,0.03408561265300025
B136,MADG,M,ASYM,0.2,0.5,2009,0.1578521908353412
B136,MADG,M,ASYM,0.2,0.5,2010,0.056281446043992434
B136,MADG,M,ASYM,0.2,0.5,2011,0.0369635046765775
B136,MADG,M,ASYM,0.2,0.5,2012,0.05517075730753995
B136,MADG,M,ASYM,0.2,0.5,2013,0.22082465497039716
B136,MADG,M,ASYM,0.2,0.5,2014,0.08373696905287886
B136,MADG,M,ASYM,0.2,0.5,2015,0.004462884199335715
B136,MADG,M,ASYM,0.2,0.5,2016,0.06424443660357015
B136,MADG,M,ASYM,0.2,0.5,2017,0.1649768111666634
B136,MADG,M,ASYM,0.2,0.5,2018,0.023061616085277015
B136,MADG,M,ASYM,0.2,0.5,2019,0.08271945791908242
B136,MADG,M,ASYM,0.2,0.5,2020,0.0768890070733328
B136,MADG,M,ASYM,0.2,0.5,2021,0.17433028165074682
B136,MADG,M,ASYM,0.2,0.5,2022,-0.030645410007746787
B136,MADG,M,ASYM,0.2,0.5,2023,0.03712481505299858
B136,MADG,M,ASYM,0.2,0.5,2024,0.13537352357505505
B136,MADG,M,ASYM,0.2,0.5,2025,0.05716883039539855
B136,MADG,M,ASYM,0.2,0.5,2026,0.006593797572861382
B136,MADG,M,ASYM,0.2,0.65,2009,0.1578521908353412
B136,MADG,M,ASYM,0.2,0.65,2010,0.056281446043992434
B136,MADG,M,ASYM,0.2,0.65,2011,0.0369635046765775
B136,MADG,M,ASYM,0.2,0.65,2012,0.05517075730753995
B136,MADG,M,ASYM,0.2,0.65,2013,0.22082465497039716
B136,MADG,M,ASYM,0.2,0.65,2014,0.08373696905287886
B136,MADG,M,ASYM,0.2,0.65,2015,0.004462884199335715
B136,MADG,M,ASYM,0.2,0.65,2016,0.06424443660357015
B136,MADG,M,ASYM,0.2,0.65,2017,0.1649768111666634
B136,MADG,M,ASYM,0.2,0.65,2018,0.023061616085277015
B136,MADG,M,ASYM,0.2,0.65,2019,0.056666393725251174
B136,MADG,M,ASYM,0.2,0.65,2020,0.0768890070733328
B136,MADG,M,ASYM,0.2,0.65,2021,0.17433028165074682
B136,MADG,M,ASYM,0.2,0.65,2022,-0.030645410007746787
B136,MADG,M,ASYM,0.2,0.65,2023,0.025109301886723223
B136,MADG,M,ASYM,0.2,0.65,2024,0.13488639448346174
B136,MADG,M,ASYM,0.2,0.65,2025,0.005346641085773207
B136,MADG,M,ASYM,0.2,0.65,2026,0.0
B136,MADG,M,ASYM,0.3,0.35,2009,0.1578521908353412
B136,MADG,M,ASYM,0.3,0.35,2010,0.056281446043992434
B136,MADG,M,ASYM,0.3,0.35,2011,0.0369635046765775
B136,MADG,M,ASYM,0.3,0.35,2012,0.05517075730753995
B136,MADG,M,ASYM,0.3,0.35,2013,0.22082465497039716
B136,MADG,M,ASYM,0.3,0.35,2014,0.08373696905287886
B136,MADG,M,ASYM,0.3,0.35,2015,0.019300174642442824
B136,MADG,M,ASYM,0.3,0.35,2016,0.06945877363265751
B136,MADG,M,ASYM,0.3,0.35,2017,0.1649768111666634
B136,MADG,M,ASYM,0.3,0.35,2018,-0.0031847861461641314
B136,MADG,M,ASYM,0.3,0.35,2019,0.04697943139983818
B136,MADG,M,ASYM,0.3,0.35,2020,0.04492383377105624
B136,MADG,M,ASYM,0.3,0.35,2021,0.1428988821995365
B136,MADG,M,ASYM,0.3,0.35,2022,-0.04530293933426388
B136,MADG,M,ASYM,0.3,0.35,2023,0.0015621135788852492
B136,MADG,M,ASYM,0.3,0.35,2024,0.13537352357505505
B136,MADG,M,ASYM,0.3,0.35,2025,0.030539341976765666
B136,MADG,M,ASYM,0.3,0.35,2026,0.014627035642184483
B136,MADG,M,ASYM,0.3,0.5,2009,0.1578521908353412
B136,MADG,M,ASYM,0.3,0.5,2010,0.056281446043992434
B136,MADG,M,ASYM,0.3,0.5,2011,0.0369635046765775
B136,MADG,M,ASYM,0.3,0.5,2012,0.05517075730753995
B136,MADG,M,ASYM,0.3,0.5,2013,0.22082465497039716
B136,MADG,M,ASYM,0.3,0.5,2014,0.08373696905287886
B136,MADG,M,ASYM,0.3,0.5,2015,0.019300174642442824
B136,MADG,M,ASYM,0.3,0.5,2016,0.06424443660357015
B136,MADG,M,ASYM,0.3,0.5,2017,0.1649768111666634
B136,MADG,M,ASYM,0.3,0.5,2018,-0.025074214981605225
B136,MADG,M,ASYM,0.3,0.5,2019,0.04318020986601434
B136,MADG,M,ASYM,0.3,0.5,2020,0.011047606919460495
B136,MADG,M,ASYM,0.3,0.5,2021,0.1428988821995365
B136,MADG,M,ASYM,0.3,0.5,2022,-0.031121931301088868
B136,MADG,M,ASYM,0.3,0.5,2023,-0.004316917512451002
B136,MADG,M,ASYM,0.3,0.5,2024,0.13537352357505505
B136,MADG,M,ASYM,0.3,0.5,2025,0.024530580892675458
B136,MADG,M,ASYM,0.3,0.5,2026,-0.015852126111562725
B136,MADG,M,ASYM,0.3,0.65,2009,0.1578521908353412
B136,MADG,M,ASYM,0.3,0.65,2010,0.056281446043992434
B136,MADG,M,ASYM,0.3,0.65,2011,0.0369635046765775
B136,MADG,M,ASYM,0.3,0.65,2012,0.05517075730753995
B136,MADG,M,ASYM,0.3,0.65,2013,0.22082465497039716
B136,MADG,M,ASYM,0.3,0.65,2014,0.060202973211480604
B136,MADG,M,ASYM,0.3,0.65,2015,0.019300174642442824
B136,MADG,M,ASYM,0.3,0.65,2016,0.06424443660357015
B136,MADG,M,ASYM,0.3,0.65,2017,0.1649768111666634
B136,MADG,M,ASYM,0.3,0.65,2018,0.02043610879454727
B136,MADG,M,ASYM,0.3,0.65,2019,-0.0008429164141713352
B136,MADG,M,ASYM,0.3,0.65,2020,0.04327453801522796
B136,MADG,M,ASYM,0.3,0.65,2021,0.1428988821995365
B136,MADG,M,ASYM,0.3,0.65,2022,-0.031121931301088868
B136,MADG,M,ASYM,0.3,0.65,2023,-0.017556897246234437
B136,MADG,M,ASYM,0.3,0.65,2024,0.13488639448346174
B136,MADG,M,ASYM,0.3,0.65,2025,-0.0005847617877886568
B136,MADG,M,ASYM,0.3,0.65,2026,0.0
B136,MADG,M,ASYM,0.4,0.35,2009,0.1578521908353412
B136,MADG,M,ASYM,0.4,0.35,2010,0.056281446043992434
B136,MADG,M,ASYM,0.4,0.35,2011,0.0369635046765775
B136,MADG,M,ASYM,0.4,0.35,2012,0.05517075730753995
B136,MADG,M,ASYM,0.4,0.35,2013,0.22082465497039716
B136,MADG,M,ASYM,0.4,0.35,2014,0.08373696905287886
B136,MADG,M,ASYM,0.4,0.35,2015,0.019300174642442824
B136,MADG,M,ASYM,0.4,0.35,2016,0.06945877363265751
B136,MADG,M,ASYM,0.4,0.35,2017,0.1649768111666634
B136,MADG,M,ASYM,0.4,0.35,2018,-0.0031847861461641314
B136,MADG,M,ASYM,0.4,0.35,2019,0.04697943139983818
B136,MADG,M,ASYM,0.4,0.35,2020,-0.01396763493767561
B136,MADG,M,ASYM,0.4,0.35,2021,0.1428988821995365
B136,MADG,M,ASYM,0.4,0.35,2022,-0.04530293933426388
B136,MADG,M,ASYM,0.4,0.35,2023,0.0015621135788852492
B136,MADG,M,ASYM,0.4,0.35,2024,0.13537352357505505
B136,MADG,M,ASYM,0.4,0.35,2025,0.011649796674991775
B136,MADG,M,ASYM,0.4,0.35,2026,0.006146089394356347
B136,MADG,M,ASYM,0.4,0.5,2009,0.1578521908353412
B136,MADG,M,ASYM,0.4,0.5,2010,0.056281446043992434
B136,MADG,M,ASYM,0.4,0.5,2011,0.03134523287963198
B136,MADG,M,ASYM,0.4,0.5,2012,0.054913919269494516
B136,MADG,M,ASYM,0.4,0.5,2013,0.22082465497039716
B136,MADG,M,ASYM,0.4,0.5,2014,0.06347836858756883
B136,MADG,M,ASYM,0.4,0.5,2015,-0.003912890173920269
B136,MADG,M,ASYM,0.4,0.5,2016,0.053211128596548196
B136,MADG,M,ASYM,0.4,0.5,2017,0.15228952403416218
B136,MADG,M,ASYM,0.4,0.5,2018,-0.025074214981605225
B136,MADG,M,ASYM,0.4,0.5,2019,0.04318020986601434
B136,MADG,M,ASYM,0.4,0.5,2020,-0.030250731780742557
B136,MADG,M,ASYM,0.4,0.5,2021,0.09402448141254616
B136,MADG,M,ASYM,0.4,0.5,2022,-0.031121931301088868
B136,MADG,M,ASYM,0.4,0.5,2023,0.020102315526641545
B136,MADG,M,ASYM,0.4,0.5,2024,0.13537352357505505
B136,MADG,M,ASYM,0.4,0.5,2025,-0.0030506947255576344
B136,MADG,M,ASYM,0.4,0.5,2026,-0.015852126111562725
B136,MADG,M,ASYM,0.4,0.65,2009,0.1578521908353412
B136,MADG,M,ASYM,0.4,0.65,2010,0.056281446043992434
B136,MADG,M,ASYM,0.4,0.65,2011,0.02942657408790117
B136,MADG,M,ASYM,0.4,0.65,2012,0.04234444871014609
B136,MADG,M,ASYM,0.4,0.65,2013,0.22030894245562505
B136,MADG,M,ASYM,0.4,0.65,2014,0.04140303765883746
B136,MADG,M,ASYM,0.4,0.65,2015,-0.0006126392890266619
B136,MADG,M,ASYM,0.4,0.65,2016,0.020103312157719877
B136,MADG,M,ASYM,0.4,0.65,2017,0.12694840439848099
B136,MADG,M,ASYM,0.4,0.65,2018,0.02043610879454727
B136,MADG,M,ASYM,0.4,0.65,2019,-0.0008429164141713352
B136,MADG,M,ASYM,0.4,0.65,2020,-0.014577724468428532
B136,MADG,M,ASYM,0.4,0.65,2021,0.09402448141254616
B136,MADG,M,ASYM,0.4,0.65,2022,-0.031121931301088868
B136,MADG,M,ASYM,0.4,0.65,2023,0.006537623887796773
B136,MADG,M,ASYM,0.4,0.65,2024,0.13488639448346174
B136,MADG,M,ASYM,0.4,0.65,2025,-0.0005847617877886568
B136,MADG,M,ASYM,0.4,0.65,2026,0.0
B136,MADG,M,BOTH,0.1,20.0,2009,0.1578521908353412
B136,MADG,M,BOTH,0.1,20.0,2010,0.042615748694020406
B136,MADG,M,BOTH,0.1,20.0,2011,0.041903867454423205
B136,MADG,M,BOTH,0.1,20.0,2012,0.05517075730753995
B136,MADG,M,BOTH,0.1,20.0,2013,0.22082465497039716
B136,MADG,M,BOTH,0.1,20.0,2014,0.05429620271317637
B136,MADG,M,BOTH,0.1,20.0,2015,-0.008069252642334379
B136,MADG,M,BOTH,0.1,20.0,2016,0.06141237147241552
B136,MADG,M,BOTH,0.1,20.0,2017,0.1649768111666634
B136,MADG,M,BOTH,0.1,20.0,2018,-0.031854568666143335
B136,MADG,M,BOTH,0.1,20.0,2019,0.059099651590692304
B136,MADG,M,BOTH,0.1,20.0,2020,0.04063585863793562
B136,MADG,M,BOTH,0.1,20.0,2021,0.09402448141254616
B136,MADG,M,BOTH,0.1,20.0,2022,-0.06354013717384455
B136,MADG,M,BOTH,0.1,20.0,2023,0.0703066042573326
B136,MADG,M,BOTH,0.1,20.0,2024,0.13537352357505505
B136,MADG,M,BOTH,0.1,20.0,2025,0.0896509745522518
B136,MADG,M,BOTH,0.1,20.0,2026,0.061649746035902675
B136,MADG,M,BOTH,0.2,20.0,2009,0.1578521908353412
B136,MADG,M,BOTH,0.2,20.0,2010,0.019954627413045323
B136,MADG,M,BOTH,0.2,20.0,2011,0.041903867454423205
B136,MADG,M,BOTH,0.2,20.0,2012,0.025255364585366147
B136,MADG,M,BOTH,0.2,20.0,2013,0.18463337543406477
B136,MADG,M,BOTH,0.2,20.0,2014,0.0013273424244972798
B136,MADG,M,BOTH,0.2,20.0,2015,-0.03811345630230456
B136,MADG,M,BOTH,0.2,20.0,2016,0.06141237147241552
B136,MADG,M,BOTH,0.2,20.0,2017,0.1649768111666634
B136,MADG,M,BOTH,0.2,20.0,2018,-0.030664564719830922
B136,MADG,M,BOTH,0.2,20.0,2019,0.059099651590692304
B136,MADG,M,BOTH,0.2,20.0,2020,0.04044657033279164
B136,MADG,M,BOTH,0.2,20.0,2021,0.06451334073789972
B136,MADG,M,BOTH,0.2,20.0,2022,-0.06536505405048498
B136,MADG,M,BOTH,0.2,20.0,2023,0.01319007605831879
B136,MADG,M,BOTH,0.2,20.0,2024,0.09428799926317732
B136,MADG,M,BOTH,0.2,20.0,2025,0.03348708803471889
B136,MADG,M,BOTH,0.2,20.0,2026,0.03408561265300025
B136,MADG,M,BOTH,0.3,20.0,2009,0.1000908759138932
B136,MADG,M,BOTH,0.3,20.0,2010,0.06714807995602956
B136,MADG,M,BOTH,0.3,20.0,2011,0.041363498179721736
B136,MADG,M,BOTH,0.3,20.0,2012,0.01757615755060704
B136,MADG,M,BOTH,0.3,20.0,2013,0.08779017310326864
B136,MADG,M,BOTH,0.3,20.0,2014,-0.013280166885189737
B136,MADG,M,BOTH,0.3,20.0,2015,-0.03346653681187117
B136,MADG,M,BOTH,0.3,20.0,2016,0.03828700513914307
B136,MADG,M,BOTH,0.3,20.0,2017,0.11563689016142908
B136,MADG,M,BOTH,0.3,20.0,2018,-0.02957306187081421
B136,MADG,M,BOTH,0.3,20.0,2019,0.03371243481355579
B136,MADG,M,BOTH,0.3,20.0,2020,0.030448857229968374
B136,MADG,M,BOTH,0.3,20.0,2021,0.03695762319470308
B136,MADG,M,BOTH,0.3,20.0,2022,-0.04530293933426388
B136,MADG,M,BOTH,0.3,20.0,2023,0.026125530478071868
B136,MADG,M,BOTH,0.3,20.0,2024,0.07901702235249997
B136,MADG,M,BOTH,0.3,20.0,2025,0.015734426461713857
B136,MADG,M,BOTH,0.3,20.0,2026,0.02406708453481743
B136,MADG,M,BOTH,0.4,20.0,2009,0.1000908759138932
B136,MADG,M,BOTH,0.4,20.0,2010,0.052427586864499
B136,MADG,M,BOTH,0.4,20.0,2011,-0.014377980278460822
B136,MADG,M,BOTH,0.4,20.0,2012,0.009692258736694548
B136,MADG,M,BOTH,0.4,20.0,2013,0.08779017310326864
B136,MADG,M,BOTH,0.4,20.0,2014,0.0005919296754881564
B136,MADG,M,BOTH,0.4,20.0,2015,-0.019904856116522707
B136,MADG,M,BOTH,0.4,20.0,2016,-0.0053163090731741525
B136,MADG,M,BOTH,0.4,20.0,2017,0.11005799874415989
B136,MADG,M,BOTH,0.4,20.0,2018,-0.010676130928968575
B136,MADG,M,BOTH,0.4,20.0,2019,0.03491143237279659
B136,MADG,M,BOTH,0.4,20.0,2020,-0.002958093705882403
B136,MADG,M,BOTH,0.4,20.0,2021,0.046642694117288386
B136,MADG,M,BOTH,0.4,20.0,2022,-0.031121931301088868
B136,MADG,M,BOTH,0.4,20.0,2023,0.026573571183298395
B136,MADG,M,BOTH,0.4,20.0,2024,0.07901702235249997
B136,MADG,M,BOTH,0.4,20.0,2025,0.00912515905670741
B136,MADG,M,BOTH,0.4,20.0,2026,0.009625092697552295
SMALL439,EWALL,W,CONTROL,,,2011,-0.023029255247444258
SMALL439,EWALL,W,CONTROL,,,2012,0.1398629048769331
SMALL439,EWALL,W,CONTROL,,,2013,0.37802813260104307
SMALL439,EWALL,W,CONTROL,,,2014,0.02789502520058318
SMALL439,EWALL,W,CONTROL,,,2015,-0.07041520912466304
SMALL439,EWALL,W,CONTROL,,,2016,0.22731483612212866
SMALL439,EWALL,W,CONTROL,,,2017,0.09215427249729613
SMALL439,EWALL,W,CONTROL,,,2018,-0.029796634609056905
SMALL439,EWALL,W,CONTROL,,,2019,0.1601407053103454
SMALL439,EWALL,W,CONTROL,,,2020,0.31829981970285437
SMALL439,EWALL,W,CONTROL,,,2021,0.19325299403090757
SMALL439,EWALL,W,CONTROL,,,2022,-0.13987547511428
SMALL439,EWALL,W,CONTROL,,,2023,0.13142546816458922
SMALL439,EWALL,W,CONTROL,,,2024,0.09241621305357284
SMALL439,EWALL,W,CONTROL,,,2025,0.0703466244932649
SMALL439,EWALL,W,CONTROL,,,2026,0.15032566520366308
SMALL439,EWALL,W,LEVEL,0.1,,2011,-0.023029255247444258
SMALL439,EWALL,W,LEVEL,0.1,,2012,0.1398629048769331
SMALL439,EWALL,W,LEVEL,0.1,,2013,0.37802813260104307
SMALL439,EWALL,W,LEVEL,0.1,,2014,0.02789502520058318
SMALL439,EWALL,W,LEVEL,0.1,,2015,-0.07041520912466304
SMALL439,EWALL,W,LEVEL,0.1,,2016,0.22731483612212866
SMALL439,EWALL,W,LEVEL,0.1,,2017,0.09215427249729613
SMALL439,EWALL,W,LEVEL,0.1,,2018,-0.05435657126378446
SMALL439,EWALL,W,LEVEL,0.1,,2019,0.1601407053103454
SMALL439,EWALL,W,LEVEL,0.1,,2020,0.22498268080921213
SMALL439,EWALL,W,LEVEL,0.1,,2021,0.19325299403090757
SMALL439,EWALL,W,LEVEL,0.1,,2022,-0.2166804449210088
SMALL439,EWALL,W,LEVEL,0.1,,2023,0.13142546816458922
SMALL439,EWALL,W,LEVEL,0.1,,2024,0.09241621305357284
SMALL439,EWALL,W,LEVEL,0.1,,2025,0.014432470870578529
SMALL439,EWALL,W,LEVEL,0.1,,2026,0.15032566520366308
SMALL439,EWALL,W,LEVEL,0.2,,2011,-0.023029255247444258
SMALL439,EWALL,W,LEVEL,0.2,,2012,0.1398629048769331
SMALL439,EWALL,W,LEVEL,0.2,,2013,0.37802813260104307
